Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE_COMMERCIAL,BCBSMT_HEALTHLINK_NETWORK,BCBSMT-TRADITIONAL_NETWORK,InterWest_PPO,MONTANA_HEALTH_CO-OP,MONTANA_HEALTH_CO-OP_HPN_PRODUCT,PACIFIC_SOURCE_COMMERCIAL_,UHC,hospital
6774064_1,00270-0445-35 - RAD diatrizoate 66%-10% Soln,Outpatient,,Q9963,"Hocm 350-399mg/ml iodine,1ml",,1,73.35,73.35,62.3475,73.35,69.6825,66.015,66.015,71.1495,69.6825,62.3475,69.6825,68.949,Daniels_Memorial_Hospital
6774067_1,32909-0755-03 - RAD barium sulfate 2.1% Susp,Inpatient,,,,,0,35.01,35.01,29.7585,35.01,33.2595,31.509,31.509,33.9597,33.2595,29.7585,33.2595,32.9094,Daniels_Memorial_Hospital
6774067_1,32909-0755-03 - RAD barium sulfate 2.1% Susp,Outpatient,,,,,0,35.01,35.01,29.7585,35.01,33.2595,31.509,31.509,33.9597,33.2595,29.7585,33.2595,32.9094,Daniels_Memorial_Hospital
6774259_1,SPLINT DIG BALL 7__SDJ7973219,Inpatient,,,,,0,39,39,33.15,39,37.05,35.1,35.1,37.83,37.05,33.15,37.05,36.66,Daniels_Memorial_Hospital
6774259_1,SPLINT DIG BALL 7__SDJ7973219,Outpatient,,,,,0,39,39,33.15,39,37.05,35.1,35.1,37.83,37.05,33.15,37.05,36.66,Daniels_Memorial_Hospital
6775812_1,63739-0682-10 - acyclovir 400 mg Tab,Inpatient,,,,,0,20.24,20.24,17.204,20.24,19.228,18.216,18.216,19.6328,19.228,17.204,19.228,19.0256,Daniels_Memorial_Hospital
6775812_1,63739-0682-10 - acyclovir 400 mg Tab,Outpatient,,,,,0,20.24,20.24,17.204,20.24,19.228,18.216,18.216,19.6328,19.228,17.204,19.228,19.0256,Daniels_Memorial_Hospital
6775830_1,57237-0005-11 - fluconazole 150 mg Tab,Inpatient,,,,,0,9.18,9.18,7.803,9.18,8.721,8.262,8.262,8.9046,8.721,7.803,8.721,8.6292,Daniels_Memorial_Hospital
6775830_1,57237-0005-11 - fluconazole 150 mg Tab,Outpatient,,,,,0,9.18,9.18,7.803,9.18,8.721,8.262,8.262,8.9046,8.721,7.803,8.721,8.6292,Daniels_Memorial_Hospital
6775832_1,00054-3270-99 - fluticasone nasal 50 mcg/inh Spray,Inpatient,,,,,0,22.41,22.41,19.0485,22.41,21.2895,20.169,20.169,21.7377,21.2895,19.0485,21.2895,21.0654,Daniels_Memorial_Hospital
6775832_1,00054-3270-99 - fluticasone nasal 50 mcg/inh Spray,Outpatient,,,,,0,22.41,22.41,19.0485,22.41,21.2895,20.169,20.169,21.7377,21.2895,19.0485,21.2895,21.0654,Daniels_Memorial_Hospital
6775834_1,24208-0580-60 - gentamicin ophthalmic 0.3% Soln,Inpatient,,,,,0,75.04,75.04,63.784,75.04,71.288,67.536,67.536,72.7888,71.288,63.784,71.288,70.5376,Daniels_Memorial_Hospital
6775834_1,24208-0580-60 - gentamicin ophthalmic 0.3% Soln,Outpatient,,,,,0,75.04,75.04,63.784,75.04,71.288,67.536,67.536,72.7888,71.288,63.784,71.288,70.5376,Daniels_Memorial_Hospital
6775836_1,00781-1396-13 - haloperidol 5 mg Tab,Inpatient,,,,,0,2.21,2.21,1.8785,2.21,2.0995,1.989,1.989,2.1437,2.0995,1.8785,2.0995,2.0774,Daniels_Memorial_Hospital
6775836_1,00781-1396-13 - haloperidol 5 mg Tab,Outpatient,,,,,0,2.21,2.21,1.8785,2.21,2.0995,1.989,1.989,2.1437,2.0995,1.8785,2.0995,2.0774,Daniels_Memorial_Hospital
6775838_1,00143-9673-10 - levETIRAcetam 100 mg/mL Soln,Inpatient,,J1953,Levetiracetam injection,,50,31.5,31.5,0.231,31.5,29.925,28.35,28.35,30.555,29.925,26.775,29.925,29.61,Daniels_Memorial_Hospital
6775838_1,00143-9673-10 - levETIRAcetam 100 mg/mL Soln,Outpatient,,J1953,Levetiracetam injection,,50,31.5,31.5,0.231,31.5,29.925,0.231,0.231,30.555,29.925,26.775,29.925,29.61,Daniels_Memorial_Hospital
6775841_1,63739-0355-10 - mirtazapine 15 mg Tab,Inpatient,,,,,0,4.95,4.95,4.2075,4.95,4.7025,4.455,4.455,4.8015,4.7025,4.2075,4.7025,4.653,Daniels_Memorial_Hospital
6775841_1,63739-0355-10 - mirtazapine 15 mg Tab,Outpatient,,,,,0,4.95,4.95,4.2075,4.95,4.7025,4.455,4.455,4.8015,4.7025,4.2075,4.7025,4.653,Daniels_Memorial_Hospital
6775866_1,63739-0119-10 - glyBURIDE 5 mg Tab,Inpatient,,,,,0,1.82,1.82,1.547,1.82,1.729,1.638,1.638,1.7654,1.729,1.547,1.729,1.7108,Daniels_Memorial_Hospital
6775866_1,63739-0119-10 - glyBURIDE 5 mg Tab,Outpatient,,,,,0,1.82,1.82,1.547,1.82,1.729,1.638,1.638,1.7654,1.729,1.547,1.729,1.7108,Daniels_Memorial_Hospital
6775877_1,25021-0132-68 - levofloxacin 750 mg / 150 mL Soln,Inpatient,,J1956,Levofloxacin injection,,3,38.3,38.3,32.555,38.3,36.385,34.47,34.47,37.151,36.385,32.555,36.385,36.002,Daniels_Memorial_Hospital
6775877_1,25021-0132-68 - levofloxacin 750 mg / 150 mL Soln,Outpatient,,J1956,Levofloxacin injection,,3,38.3,38.3,32.555,38.3,36.385,34.47,34.47,37.151,36.385,32.555,36.385,36.002,Daniels_Memorial_Hospital
6775884_1,55154-7225-04 - oxybutynin 5 mg Tab,Inpatient,,,,,0,4.81,4.81,4.0885,4.81,4.5695,4.329,4.329,4.6657,4.5695,4.0885,4.5695,4.5214,Daniels_Memorial_Hospital
6775884_1,55154-7225-04 - oxybutynin 5 mg Tab,Outpatient,,,,,0,4.81,4.81,4.0885,4.81,4.5695,4.329,4.329,4.6657,4.5695,4.0885,4.5695,4.5214,Daniels_Memorial_Hospital
6775887_1,49884-0413-01 - ursodiol 500 mg Tab,Inpatient,,,,,0,12.74,12.74,10.829,12.74,12.103,11.466,11.466,12.3578,12.103,10.829,12.103,11.9756,Daniels_Memorial_Hospital
6775887_1,49884-0413-01 - ursodiol 500 mg Tab,Outpatient,,,,,0,12.74,12.74,10.829,12.74,12.103,11.466,11.466,12.3578,12.103,10.829,12.103,11.9756,Daniels_Memorial_Hospital
6775891_1,30768-0255-70 - ascorbic acid 500 mg Tab,Inpatient,,,,,0,0.26,0.26,0.221,0.26,0.247,0.234,0.234,0.2522,0.247,0.221,0.247,0.2444,Daniels_Memorial_Hospital
6775891_1,30768-0255-70 - ascorbic acid 500 mg Tab,Outpatient,,,,,0,0.26,0.26,0.221,0.26,0.247,0.234,0.234,0.2522,0.247,0.221,0.247,0.2444,Daniels_Memorial_Hospital
6776049_1,59025 Fetal Non Stress Test,Ambulatory Surgical,,59025,Fetal non-stress test,,0,181,181,153.85,181,171.95,162.9,162.9,175.57,171.95,153.85,171.95,170.14,Daniels_Memorial_Hospital
6776049_1,59025 Fetal Non Stress Test,Inpatient,,59025,Fetal non-stress test,,0,181,181,153.85,181,171.95,162.9,162.9,175.57,171.95,153.85,171.95,170.14,Daniels_Memorial_Hospital
6776071_1,76937 US Guidance Vascular Access,Inpatient,402,76937,"Ultrasound guidance for vascular access requiring ultrasound evaluation of potential access sites, documentation of selected vessel patency, concurrent realtime ultrasound visualization of vascular needle entry, with permanent recording and reporting (List separately in addition to code for primary procedure)",,0,215,215,135.072,215,204.25,193.5,193.5,208.55,204.25,182.75,204.25,202.1,Daniels_Memorial_Hospital
6776071_1,76937 US Guidance Vascular Access,Outpatient,402,76937,"Ultrasound guidance for vascular access requiring ultrasound evaluation of potential access sites, documentation of selected vessel patency, concurrent realtime ultrasound visualization of vascular needle entry, with permanent recording and reporting (List separately in addition to code for primary procedure)",,0,215,215,135.072,215,204.25,135.072,135.072,208.55,204.25,182.75,204.25,202.1,Daniels_Memorial_Hospital
6784384_1,DRESSING EPISTAXIS__20-3022,Inpatient,,,,,0,157,157,133.45,157,149.15,141.3,141.3,152.29,149.15,133.45,149.15,147.58,Daniels_Memorial_Hospital
6784384_1,DRESSING EPISTAXIS__20-3022,Outpatient,,,,,0,157,157,133.45,157,149.15,141.3,141.3,152.29,149.15,133.45,149.15,147.58,Daniels_Memorial_Hospital
6785073_1,00270-1315-30 - RAD iopamidol 61% Soln,Inpatient,,Q9967,"Locm 300-399mg/ml iodine,1ml",,50,42.84,42.84,1.0185,42.84,40.698,38.556,38.556,41.5548,40.698,36.414,40.698,40.2696,Daniels_Memorial_Hospital
6785073_1,00270-1315-30 - RAD iopamidol 61% Soln,Outpatient,,Q9967,"Locm 300-399mg/ml iodine,1ml",,50,42.84,42.84,1.0185,42.84,40.698,1.0185,1.0185,41.5548,40.698,36.414,40.698,40.2696,Daniels_Memorial_Hospital
6785241_1,"Insulin-Like Growth Factor-1, LC-MS (Mayo IGFMS)",Inpatient,309,84305,Somatomedin,,0,114,114,96.9,114,108.3,102.6,102.6,110.58,108.3,96.9,108.3,107.16,Daniels_Memorial_Hospital
6785241_1,"Insulin-Like Growth Factor-1, LC-MS (Mayo IGFMS)",Outpatient,309,84305,Somatomedin,,0,114,114,96.9,114,108.3,98.956,98.956,110.58,108.3,96.9,108.3,107.16,Daniels_Memorial_Hospital
6787779_1,68084-0501-01 - pravastatin 20 mg Tab,Inpatient,,,,,0,5.59,5.59,4.7515,5.59,5.3105,5.031,5.031,5.4223,5.3105,4.7515,5.3105,5.2546,Daniels_Memorial_Hospital
6787779_1,68084-0501-01 - pravastatin 20 mg Tab,Outpatient,,,,,0,5.59,5.59,4.7515,5.59,5.3105,5.031,5.031,5.4223,5.3105,4.7515,5.3105,5.2546,Daniels_Memorial_Hospital
6787781_1,17478-0538-02 - orphenadrine 30 mg/mL Soln,Inpatient,,J2360,Orphenadrine injection,,1,21.5,21.5,11.067,21.5,20.425,19.35,19.35,20.855,20.425,18.275,20.425,20.21,Daniels_Memorial_Hospital
6787781_1,17478-0538-02 - orphenadrine 30 mg/mL Soln,Outpatient,,J2360,Orphenadrine injection,,1,21.5,21.5,11.067,21.5,20.425,11.067,11.067,20.855,20.425,18.275,20.425,20.21,Daniels_Memorial_Hospital
6787785_1,00003-0293-05 - triamcinolone acetonide 40 mg/mL Susp,Inpatient,,J3301,Triamcinolone acet inj nos,,1,65.6,65.6,55.76,65.6,62.32,59.04,59.04,63.632,62.32,55.76,62.32,61.664,Daniels_Memorial_Hospital
6787785_1,00003-0293-05 - triamcinolone acetonide 40 mg/mL Susp,Outpatient,,J3301,Triamcinolone acet inj nos,,1,65.6,65.6,55.76,65.6,62.32,59.04,59.04,63.632,62.32,55.76,62.32,61.664,Daniels_Memorial_Hospital
6796045_1,"59025 FETAL TESTING, NON-STRESS TEST",Ambulatory Surgical,,59025,Fetal non-stress test,,0,197,197,167.45,197,187.15,177.3,177.3,191.09,187.15,167.45,187.15,185.18,Daniels_Memorial_Hospital
6796045_1,"59025 FETAL TESTING, NON-STRESS TEST",Inpatient,,59025,Fetal non-stress test,,0,197,197,167.45,197,187.15,177.3,177.3,191.09,187.15,167.45,187.15,185.18,Daniels_Memorial_Hospital
6796505_1,ENDOTRACHEAL INTRODUCER__SUNM 9-0212-70,Inpatient,,,,,0,87.6,87.6,74.46,87.6,83.22,78.84,78.84,84.972,83.22,74.46,83.22,82.344,Daniels_Memorial_Hospital
6796505_1,ENDOTRACHEAL INTRODUCER__SUNM 9-0212-70,Outpatient,,,,,0,87.6,87.6,74.46,87.6,83.22,78.84,78.84,84.972,83.22,74.46,83.22,82.344,Daniels_Memorial_Hospital
6800955_1,"Hep C Viral RNA, Quantitative, Real-Time PCR (Quest 35645X)",Inpatient,300,87522,"Infectious agent detection by nucleic acid (DNA or RNA); hepatitis C, quantification, includes reverse transcription when performed",,0,754,754,199.368,731.38,716.3,678.6,678.6,731.38,716.3,640.9,716.3,708.76,Daniels_Memorial_Hospital
6800955_1,"Hep C Viral RNA, Quantitative, Real-Time PCR (Quest 35645X)",Outpatient,300,87522,"Infectious agent detection by nucleic acid (DNA or RNA); hepatitis C, quantification, includes reverse transcription when performed",,0,754,754,199.368,731.38,716.3,199.368,199.368,731.38,716.3,640.9,716.3,708.76,Daniels_Memorial_Hospital
6803294_1,00071-1013-41 - pregabalin 50 mg Cap,Inpatient,,,,,0,3.1,3.1,2.635,3.1,2.945,2.79,2.79,3.007,2.945,2.635,2.945,2.914,Daniels_Memorial_Hospital
6803294_1,00071-1013-41 - pregabalin 50 mg Cap,Outpatient,,,,,0,3.1,3.1,2.635,3.1,2.945,2.79,2.79,3.007,2.945,2.635,2.945,2.914,Daniels_Memorial_Hospital
6803301_1,00781-5238-64 - ondansetron 4 mg DIS Ta,Inpatient,,,,,0,17.28,17.28,14.688,17.28,16.416,15.552,15.552,16.7616,16.416,14.688,16.416,16.2432,Daniels_Memorial_Hospital
6803301_1,00781-5238-64 - ondansetron 4 mg DIS Ta,Outpatient,,,,,0,17.28,17.28,14.688,17.28,16.416,15.552,15.552,16.7616,16.416,14.688,16.416,16.2432,Daniels_Memorial_Hospital
6803303_1,63739-0213-10 - promethazine 25 mg Tab,Inpatient,,,,,0,1.1,1.1,0.935,1.1,1.045,0.99,0.99,1.067,1.045,0.935,1.045,1.034,Daniels_Memorial_Hospital
6803303_1,63739-0213-10 - promethazine 25 mg Tab,Outpatient,,,,,0,1.1,1.1,0.935,1.1,1.045,0.99,0.99,1.067,1.045,0.935,1.045,1.034,Daniels_Memorial_Hospital
6803305_1,67253-0146-45 - amoxicillin 125 mg/5 mL Powder,Inpatient,,,,,0,13.56,13.56,11.526,13.56,12.882,12.204,12.204,13.1532,12.882,11.526,12.882,12.7464,Daniels_Memorial_Hospital
6803305_1,67253-0146-45 - amoxicillin 125 mg/5 mL Powder,Outpatient,,,,,0,13.56,13.56,11.526,13.56,12.882,12.204,12.204,13.1532,12.882,11.526,12.882,12.7464,Daniels_Memorial_Hospital
6803307_1,68084-0777-25 - acetaminophen 650 mg ER Tab,Inpatient,,,,,0,8.19,8.19,6.9615,8.19,7.7805,7.371,7.371,7.9443,7.7805,6.9615,7.7805,7.6986,Daniels_Memorial_Hospital
6803307_1,68084-0777-25 - acetaminophen 650 mg ER Tab,Outpatient,,,,,0,8.19,8.19,6.9615,8.19,7.7805,7.371,7.371,7.9443,7.7805,6.9615,7.7805,7.6986,Daniels_Memorial_Hospital
6803310_1,00071-1015-41 - pregabalin 100 mg Cap,Inpatient,,,,,0,48.48,48.48,41.208,48.48,46.056,43.632,43.632,47.0256,46.056,41.208,46.056,45.5712,Daniels_Memorial_Hospital
6803310_1,00071-1015-41 - pregabalin 100 mg Cap,Outpatient,,,,,0,48.48,48.48,41.208,48.48,46.056,43.632,43.632,47.0256,46.056,41.208,46.056,45.5712,Daniels_Memorial_Hospital
6803322_1,37205-0970-26 - dextromethorphan-guaiFENesin 10 mg-100 mg/5 mL Liquid,Inpatient,,,,,0,11.82,11.82,10.047,11.82,11.229,10.638,10.638,11.4654,11.229,10.047,11.229,11.1108,Daniels_Memorial_Hospital
6803322_1,37205-0970-26 - dextromethorphan-guaiFENesin 10 mg-100 mg/5 mL Liquid,Outpatient,,,,,0,11.82,11.82,10.047,11.82,11.229,10.638,10.638,11.4654,11.229,10.047,11.229,11.1108,Daniels_Memorial_Hospital
6803469_1,US Vasc Access Exam,Inpatient,402,76937,"Ultrasound guidance for vascular access requiring ultrasound evaluation of potential access sites, documentation of selected vessel patency, concurrent realtime ultrasound visualization of vascular needle entry, with permanent recording and reporting (List separately in addition to code for primary procedure)",,0,179,179,135.072,179,170.05,161.1,161.1,173.63,170.05,152.15,170.05,168.26,Daniels_Memorial_Hospital
6803469_1,US Vasc Access Exam,Outpatient,402,76937,"Ultrasound guidance for vascular access requiring ultrasound evaluation of potential access sites, documentation of selected vessel patency, concurrent realtime ultrasound visualization of vascular needle entry, with permanent recording and reporting (List separately in addition to code for primary procedure)",,0,179,179,135.072,179,170.05,135.072,135.072,173.63,170.05,152.15,170.05,168.26,Daniels_Memorial_Hospital
6805431_1,51079-0480-20 - venlafaxine 37.5 mg Tab,Inpatient,,,,,0,7.28,7.28,6.188,7.28,6.916,6.552,6.552,7.0616,6.916,6.188,6.916,6.8432,Daniels_Memorial_Hospital
6805431_1,51079-0480-20 - venlafaxine 37.5 mg Tab,Outpatient,,,,,0,7.28,7.28,6.188,7.28,6.916,6.552,6.552,7.0616,6.916,6.188,6.916,6.8432,Daniels_Memorial_Hospital
6805432_1,00338-0691-04 - LVP solution with potassium Sodium Chloride 0.9% with KCl 20 mEq/L Soln,Inpatient,,,,,0,23.3,23.3,19.805,23.3,22.135,20.97,20.97,22.601,22.135,19.805,22.135,21.902,Daniels_Memorial_Hospital
6805432_1,00338-0691-04 - LVP solution with potassium Sodium Chloride 0.9% with KCl 20 mEq/L Soln,Outpatient,,,,,0,23.3,23.3,19.805,23.3,22.135,20.97,20.97,22.601,22.135,19.805,22.135,21.902,Daniels_Memorial_Hospital
6806223_1,66689-0203-08 - charcoal-sorbitol 50 g Susp,Inpatient,,,,,0,152.95,152.95,130.0075,152.95,145.3025,137.655,137.655,148.3615,145.3025,130.0075,145.3025,143.773,Daniels_Memorial_Hospital
6806223_1,66689-0203-08 - charcoal-sorbitol 50 g Susp,Outpatient,,,,,0,152.95,152.95,130.0075,152.95,145.3025,137.655,137.655,148.3615,145.3025,130.0075,145.3025,143.773,Daniels_Memorial_Hospital
6806225_1,60432-0537-60 - nystatin 100000 units/mL Susp,Inpatient,,,,,0,53.92,53.92,45.832,53.92,51.224,48.528,48.528,52.3024,51.224,45.832,51.224,50.6848,Daniels_Memorial_Hospital
6806225_1,60432-0537-60 - nystatin 100000 units/mL Susp,Outpatient,,,,,0,53.92,53.92,45.832,53.92,51.224,48.528,48.528,52.3024,51.224,45.832,51.224,50.6848,Daniels_Memorial_Hospital
6806257_1,43900-0359-88 - arginine 9.2 gm Powder,Inpatient,,,,,0,3.08,3.08,2.618,3.08,2.926,2.772,2.772,2.9876,2.926,2.618,2.926,2.8952,Daniels_Memorial_Hospital
6806257_1,43900-0359-88 - arginine 9.2 gm Powder,Outpatient,,,,,0,3.08,3.08,2.618,3.08,2.926,2.772,2.772,2.9876,2.926,2.618,2.926,2.8952,Daniels_Memorial_Hospital
6806277_1,60505-0065-07 - omeprazole 20 mg Cap,Inpatient,,,,,0,11.95,11.95,10.1575,11.95,11.3525,10.755,10.755,11.5915,11.3525,10.1575,11.3525,11.233,Daniels_Memorial_Hospital
6806277_1,60505-0065-07 - omeprazole 20 mg Cap,Outpatient,,,,,0,11.95,11.95,10.1575,11.95,11.3525,10.755,10.755,11.5915,11.3525,10.1575,11.3525,11.233,Daniels_Memorial_Hospital
6806297_1,65862-0006-05 - citalopram 20 mg Tab,Inpatient,,,,,0,1.74,1.74,1.479,1.74,1.653,1.566,1.566,1.6878,1.653,1.479,1.653,1.6356,Daniels_Memorial_Hospital
6806297_1,65862-0006-05 - citalopram 20 mg Tab,Outpatient,,,,,0,1.74,1.74,1.479,1.74,1.653,1.566,1.566,1.6878,1.653,1.479,1.653,1.6356,Daniels_Memorial_Hospital
6806307_1,31722-0519-01 - hydrALAZINE 10 mg Tab,Inpatient,,,,,0,0.23,0.23,0.1955,0.23,0.2185,0.207,0.207,0.2231,0.2185,0.1955,0.2185,0.2162,Daniels_Memorial_Hospital
6806307_1,31722-0519-01 - hydrALAZINE 10 mg Tab,Outpatient,,,,,0,0.23,0.23,0.1955,0.23,0.2185,0.207,0.207,0.2231,0.2185,0.1955,0.2185,0.2162,Daniels_Memorial_Hospital
6806317_1,62175-0260-37 - NIFEdipine 30 mg ER Tab,Inpatient,,,,,0,3.87,3.87,3.2895,3.87,3.6765,3.483,3.483,3.7539,3.6765,3.2895,3.6765,3.6378,Daniels_Memorial_Hospital
6806317_1,62175-0260-37 - NIFEdipine 30 mg ER Tab,Outpatient,,,,,0,3.87,3.87,3.2895,3.87,3.6765,3.483,3.483,3.7539,3.6765,3.2895,3.6765,3.6378,Daniels_Memorial_Hospital
6818517_1,00904-6308-20 - acetaminophen 160 mg/5 mL Susp,Inpatient,,,,,0,34.32,34.32,29.172,34.32,32.604,30.888,30.888,33.2904,32.604,29.172,32.604,32.2608,Daniels_Memorial_Hospital
6818517_1,00904-6308-20 - acetaminophen 160 mg/5 mL Susp,Outpatient,,,,,0,34.32,34.32,29.172,34.32,32.604,30.888,30.888,33.2904,32.604,29.172,32.604,32.2608,Daniels_Memorial_Hospital
6836621_1,"Rubella, IgG",Inpatient,300,86762,Antibody; rubella,,0,54,54,45.9,67.002,51.3,48.6,48.6,52.38,51.3,45.9,51.3,50.76,Daniels_Memorial_Hospital
6836621_1,"Rubella, IgG",Outpatient,300,86762,Antibody; rubella,,0,54,54,45.9,67.002,51.3,67.002,67.002,52.38,51.3,45.9,51.3,50.76,Daniels_Memorial_Hospital
6836622_1,Rubeola IgG Ab,Inpatient,300,86765,Antibody; rubeola,,0,55,55,46.75,59.956,52.25,49.5,49.5,53.35,52.25,46.75,52.25,51.7,Daniels_Memorial_Hospital
6836622_1,Rubeola IgG Ab,Outpatient,300,86765,Antibody; rubeola,,0,55,55,46.75,59.956,52.25,59.956,59.956,53.35,52.25,46.75,52.25,51.7,Daniels_Memorial_Hospital
6836624_1,"Varicella-Zoster AB, IgG S",Inpatient,300,86787,Antibody; varicella-zoster,,0,61,61,51.85,61,57.95,54.9,54.9,59.17,57.95,51.85,57.95,57.34,Daniels_Memorial_Hospital
6836624_1,"Varicella-Zoster AB, IgG S",Outpatient,300,86787,Antibody; varicella-zoster,,0,61,61,51.85,61,57.95,59.956,59.956,59.17,57.95,51.85,57.95,57.34,Daniels_Memorial_Hospital
6836668_1,Mumps IgG,Inpatient,300,86735,Antibody; mumps,,0,63,63,53.55,63,59.85,56.7,56.7,61.11,59.85,53.55,59.85,59.22,Daniels_Memorial_Hospital
6836668_1,Mumps IgG,Outpatient,300,86735,Antibody; mumps,,0,63,63,53.55,63,59.85,60.736,60.736,61.11,59.85,53.55,59.85,59.22,Daniels_Memorial_Hospital
6836725_1,Rapid Strep PCR,Inpatient,300,87651,"Infectious agent detection by nucleic acid (DNA or RNA); Streptococcus, group A, amplified probe technique",,0,92,92,78.2,163.358,87.4,82.8,82.8,89.24,87.4,78.2,87.4,86.48,Daniels_Memorial_Hospital
6836725_1,Rapid Strep PCR,Outpatient,300,87651,"Infectious agent detection by nucleic acid (DNA or RNA); Streptococcus, group A, amplified probe technique",,0,92,92,78.2,163.358,87.4,163.358,163.358,89.24,87.4,78.2,87.4,86.48,Daniels_Memorial_Hospital
6839503_1,CROUP TENT NEW__T6308,Inpatient,,,,,0,48,48,40.8,48,45.6,43.2,43.2,46.56,45.6,40.8,45.6,45.12,Daniels_Memorial_Hospital
6839503_1,CROUP TENT NEW__T6308,Outpatient,,,,,0,48,48,40.8,48,45.6,43.2,43.2,46.56,45.6,40.8,45.6,45.12,Daniels_Memorial_Hospital
6839869_1,23545 ED PROC TX DIS ACROMIO MANIP,Ambulatory Surgical,,23545,Closed treatment of acromioclavicular dislocation; with manipulation,,0,614,614,521.9,595.58,583.3,552.6,552.6,595.58,583.3,521.9,583.3,577.16,Daniels_Memorial_Hospital
6839869_1,23545 ED PROC TX DIS ACROMIO MANIP,Inpatient,,23545,Closed treatment of acromioclavicular dislocation; with manipulation,,0,614,614,521.9,595.58,583.3,552.6,552.6,595.58,583.3,521.9,583.3,577.16,Daniels_Memorial_Hospital
6839870_1,23675 ED PROC Cltx Shoulder Dislc W/Surg/Antmcl Nck Fx W/Mnpj,Ambulatory Surgical,,23675,"Closed treatment of shoulder dislocation, with surgical or anatomical neck fracture, with manipulation",,0,720,720,612,698.4,684,648,648,698.4,684,612,684,676.8,Daniels_Memorial_Hospital
6839870_1,23675 ED PROC Cltx Shoulder Dislc W/Surg/Antmcl Nck Fx W/Mnpj,Inpatient,,23675,"Closed treatment of shoulder dislocation, with surgical or anatomical neck fracture, with manipulation",,0,720,720,612,698.4,684,648,648,698.4,684,612,684,676.8,Daniels_Memorial_Hospital
6839871_1,32554 ED PROC Thoracentesis w/o Imaging Guidance,Ambulatory Surgical,,32554,"Thoracentesis, needle or catheter, aspiration of the pleural space; without imaging guidance",,0,298,298,253.3,298,283.1,268.2,268.2,289.06,283.1,253.3,283.1,280.12,Daniels_Memorial_Hospital
6839871_1,32554 ED PROC Thoracentesis w/o Imaging Guidance,Inpatient,,32554,"Thoracentesis, needle or catheter, aspiration of the pleural space; without imaging guidance",,0,298,298,253.3,298,283.1,268.2,268.2,289.06,283.1,253.3,283.1,280.12,Daniels_Memorial_Hospital
6839876_1,27842 ED PROC CLTX ANKLE DISLC REQ ANES +-PRQ SKEL FIXJ,Emergency,450,27842,"Closed treatment of ankle dislocation; requiring anesthesia, with or without percutaneous skeletal fixation",,0,899,899,764.15,872.03,854.05,809.1,809.1,872.03,854.05,764.15,854.05,845.06,Daniels_Memorial_Hospital
6839876_1,27842 ED PROC CLTX ANKLE DISLC REQ ANES +-PRQ SKEL FIXJ,Inpatient,450,27842,"Closed treatment of ankle dislocation; requiring anesthesia, with or without percutaneous skeletal fixation",,0,899,899,764.15,872.03,854.05,809.1,809.1,872.03,854.05,764.15,854.05,845.06,Daniels_Memorial_Hospital
6843054_1,"Rubella Ab, IgG (Mayo RBPG)",Inpatient,300,86762,Antibody; rubella,,0,92,92,67.002,92,87.4,82.8,82.8,89.24,87.4,78.2,87.4,86.48,Daniels_Memorial_Hospital
6843054_1,"Rubella Ab, IgG (Mayo RBPG)",Outpatient,300,86762,Antibody; rubella,,0,92,92,67.002,92,87.4,67.002,67.002,89.24,87.4,78.2,87.4,86.48,Daniels_Memorial_Hospital
6844177_1,ENDOMETRIAL BIOPSY__MILT30-3015,Inpatient,,,,,0,61,61,51.85,61,57.95,54.9,54.9,59.17,57.95,51.85,57.95,57.34,Daniels_Memorial_Hospital
6844177_1,ENDOMETRIAL BIOPSY__MILT30-3015,Outpatient,,,,,0,61,61,51.85,61,57.95,54.9,54.9,59.17,57.95,51.85,57.95,57.34,Daniels_Memorial_Hospital
6844178_1,OPTIFOAM__MSC2044EPZ,Inpatient,,,,,0,31,31,26.35,31,29.45,27.9,27.9,30.07,29.45,26.35,29.45,29.14,Daniels_Memorial_Hospital
6844178_1,OPTIFOAM__MSC2044EPZ,Outpatient,,,,,0,31,31,26.35,31,29.45,27.9,27.9,30.07,29.45,26.35,29.45,29.14,Daniels_Memorial_Hospital
6844199_1,68084-0127-01 - naproxen 500 mg Tab,Inpatient,,,,,0,5.42,5.42,4.607,5.42,5.149,4.878,4.878,5.2574,5.149,4.607,5.149,5.0948,Daniels_Memorial_Hospital
6844199_1,68084-0127-01 - naproxen 500 mg Tab,Outpatient,,,,,0,5.42,5.42,4.607,5.42,5.149,4.878,4.878,5.2574,5.149,4.607,5.149,5.0948,Daniels_Memorial_Hospital
6844350_2,DMHC PT Visit PER 1/2 HOUR,ProFee,989,,,,0,39,39,15.6,39,33.15,,,,,,37.05,15.6,Daniels_Memorial_Hospital
6844351_2,DMHC PT MILEAGE,ProFee,989,,,,0,0.56,0.56,0.224,0.56,0.476,,,,,,0.532,0.224,Daniels_Memorial_Hospital
6844352_2,DMHC ST Visit PER 1/2 HOUR,ProFee,989,,,,0,35,35,14,35,29.75,,,,,,33.25,14,Daniels_Memorial_Hospital
6844353_2,DMHC ST MILEAGE,ProFee,989,,,,0,1,1,0.4,1,0.85,,,,,,0.95,0.4,Daniels_Memorial_Hospital
