ALT CODE TYPE,ALT CODE,NAME,CURRENT STANDARD AMOUNT,GROSS CHARGES,SELF PAY CHARGES,MINIMUM NEGOTIATED CHARGES,MAXIMUM NEGOTIATED CHARGES,PAYER - AARP,PAYER - AETNA,PAYER - AID ASSOCIATION FOR LUTHERANS,PAYER - ALLEGIANCE BENEFIT PLAN MANAGEMENT,PAYER - ANTHEM,PAYER - APWU,PAYER - BANKERS,PAYER - BLUE CROSS BLUE SHIELD,PAYER - CHAMPUS VA,PAYER - CIGNA,PAYER - COLONIAL LIFE,PAYER - CONTINENTAL GENERAL,PAYER - CONTINENTAL LIFE,PAYER - EMBS,PAYER - EMPLOYEE BENEFIT MANAGEMENT SERVICES,PAYER - EQUITABLE LIFE,PAYER - GE,PAYER - GEHA,PAYER - GOLDEN,PAYER - HEALTH INFO NET,PAYER - HUMANA,PAYER - KAISER PERMANENTE,PAYER - LOOMIS,PAYER - MACO,PAYER - MAIL HANDLERS,PAYER - MARSH,PAYER - MT HEALTH COOP,PAYER - MT MEDICAL BILLING,PAYER - MUTUAL OF OMAHA,PAYER - OPERATING ENGINEERS,PAYER - PACIFIC SOURCE,PAYER - PHYSICIANS MUTUAL,PAYER - PRINCIPAL LIFE,PAYER - RURAL CARRIER,PAYER - STERLING,PAYER - TRICARE FOR LIFE,PAYER - TRICARE NORTHWEST,PAYER - TRIWEST,PAYER - UHC,PAYER - UNITED AMERICAN,PAYER - UNITED HEALTHCARE,PAYER - USAA,PAYER - VA NETWORK,hospital
CPT-4,59612,VBAC DELIVERY ONLY,1554.0,1554.0,1243.2,486.06,1554.0,1554.19,1540.39,1552.68,1256.88,486.06,1309.33,1548.08,1122.16,902.96,1275.5,1527.39,1554.0,1554.27,1390.83,1200.8,1554.06,1554.0,1309.79,1554.0,1554.0,1500.74,933.92,994.75,1217.68,1358.51,1554.0,1305.35,768.72,1553.56,1554.0,1273.79,1554.0,1547.55,1552.75,1554.01,1540.3,723.94,908.31,1554.0,1552.19,1297.42,1554.0,860.32,St_Luke_Community_Hospital
CPT-4,74175,CTA ABDOMINAL WITH & WITHOUT C,1555.9,1555.9,1244.72,486.66,1555.9,1556.09,1542.27,1554.58,1258.41,486.66,1310.93,1549.97,1123.53,904.07,1277.06,1529.26,1555.9,1556.17,1392.53,1202.27,1555.96,1555.9,1311.4,1555.9,1555.9,1502.57,935.06,995.97,1219.17,1360.17,1555.9,1306.95,769.66,1555.46,1555.9,1275.35,1555.9,1549.45,1554.65,1555.91,1542.18,724.82,909.42,1555.9,1554.09,1299.01,1555.9,861.37,St_Luke_Community_Hospital
CPT-4,28289,REPAIR HALLUX RIGIDUS,1567.3,1567.3,1253.84,490.22,1567.3,1567.5,1553.57,1565.97,1267.63,490.22,1320.53,1561.32,1131.77,910.69,1286.42,1540.46,1567.3,1567.57,1402.74,1211.08,1567.36,1567.3,1321.0,1567.3,1567.3,1513.58,941.91,1003.26,1228.1,1370.14,1567.3,1316.52,775.3,1566.86,1567.3,1284.69,1567.3,1560.8,1566.04,1567.31,1553.48,730.14,916.08,1567.3,1565.47,1308.53,1567.3,867.69,St_Luke_Community_Hospital
CPT-4,70551,MRI BRAIN WITHOUT,1570.5,1570.5,1256.4,491.22,1570.5,1570.7,1556.75,1569.16,1270.22,491.22,1323.23,1564.51,1134.08,912.55,1289.04,1543.61,1570.5,1570.77,1405.6,1213.55,1570.56,1570.5,1323.7,1570.5,1570.5,1516.67,943.83,1005.31,1230.61,1372.93,1570.5,1319.21,776.88,1570.06,1570.5,1287.32,1570.5,1563.99,1569.24,1570.51,1556.65,731.63,917.95,1570.5,1568.67,1311.2,1570.5,869.46,St_Luke_Community_Hospital
CPT-4,73218,MRI UPPER EXT NO JOINT WITHOUT,1570.5,1570.5,1256.4,491.22,1570.5,1570.7,1556.75,1569.16,1270.22,491.22,1323.23,1564.51,1134.08,912.55,1289.04,1543.61,1570.5,1570.77,1405.6,1213.55,1570.56,1570.5,1323.7,1570.5,1570.5,1516.67,943.83,1005.31,1230.61,1372.93,1570.5,1319.21,776.88,1570.06,1570.5,1287.32,1570.5,1563.99,1569.24,1570.51,1556.65,731.63,917.95,1570.5,1568.67,1311.2,1570.5,869.46,St_Luke_Community_Hospital
CPT-4,70540,MRI ORBIT/FACE/NECK WITHOUT,1570.5,1570.5,1256.4,491.22,1570.5,1570.7,1556.75,1569.16,1270.22,491.22,1323.23,1564.51,1134.08,912.55,1289.04,1543.61,1570.5,1570.77,1405.6,1213.55,1570.56,1570.5,1323.7,1570.5,1570.5,1516.67,943.83,1005.31,1230.61,1372.93,1570.5,1319.21,776.88,1570.06,1570.5,1287.32,1570.5,1563.99,1569.24,1570.51,1556.65,731.63,917.95,1570.5,1568.67,1311.2,1570.5,869.46,St_Luke_Community_Hospital
CPT-4,70551,MRI BRAIN WITHOUT,1570.5,1570.5,1256.4,491.22,1570.5,1570.7,1556.75,1569.16,1270.22,491.22,1323.23,1564.51,1134.08,912.55,1289.04,1543.61,1570.5,1570.77,1405.6,1213.55,1570.56,1570.5,1323.7,1570.5,1570.5,1516.67,943.83,1005.31,1230.61,1372.93,1570.5,1319.21,776.88,1570.06,1570.5,1287.32,1570.5,1563.99,1569.24,1570.51,1556.65,731.63,917.95,1570.5,1568.67,1311.2,1570.5,869.46,St_Luke_Community_Hospital
HCPCS,G0378,OBSERVATION ROOM TELEMETRY -17,1571.15,1571.15,1256.92,491.43,1571.15,1571.35,1557.39,1569.81,1270.75,491.43,1323.78,1565.16,1134.55,912.93,1289.58,1544.25,1571.15,1571.42,1406.18,1214.05,1571.21,1571.15,1324.25,1571.15,1571.15,1517.3,944.23,1005.73,1231.12,1373.5,1571.15,1319.76,777.2,1570.71,1571.15,1287.85,1571.15,1564.63,1569.89,1571.16,1557.3,731.93,918.33,1571.15,1569.32,1311.74,1571.15,869.82,St_Luke_Community_Hospital
CPT-4,25515,TREAT FRACTURE OF RADIUS,1572.9,1572.9,1258.32,491.98,1572.9,1573.1,1559.12,1571.56,1272.16,491.98,1325.25,1566.9,1135.81,913.94,1291.01,1545.97,1572.9,1573.17,1407.75,1215.4,1572.96,1572.9,1325.72,1572.9,1572.9,1518.99,945.28,1006.85,1232.49,1375.03,1572.9,1321.23,778.07,1572.46,1572.9,1289.29,1572.9,1566.38,1571.64,1572.91,1559.03,732.74,919.35,1572.9,1571.07,1313.2,1572.9,870.79,St_Luke_Community_Hospital
HCPCS,C1781,MESH SURGI SKIRTED XB 7CM,1581.0,1581.0,1264.8,494.51,1581.0,1581.2,1567.15,1579.65,1278.71,494.51,1332.08,1574.97,1141.66,918.65,1297.66,1553.93,1581.0,1581.27,1415.0,1221.66,1581.06,1581.0,1332.55,1581.0,1581.0,1526.81,950.15,1012.03,1238.84,1382.11,1581.0,1328.03,782.07,1580.56,1581.0,1295.92,1581.0,1574.44,1579.73,1581.01,1567.06,736.52,924.09,1581.0,1579.16,1319.97,1581.0,875.27,St_Luke_Community_Hospital
,,STAPLE SYSTEM 10x10MM,1581.0,1581.0,1264.8,494.51,1581.0,1581.2,1567.15,1579.65,1278.71,494.51,1332.08,1574.97,1141.66,918.65,1297.66,1553.93,1581.0,1581.27,1415.0,1221.66,1581.06,1581.0,1332.55,1581.0,1581.0,1526.81,950.15,1012.03,1238.84,1382.11,1581.0,1328.03,782.07,1580.56,1581.0,1295.92,1581.0,1574.44,1579.73,1581.01,1567.06,736.52,924.09,1581.0,1579.16,1319.97,1581.0,875.27,St_Luke_Community_Hospital
CPT-4,72141,MRI C-SPINE WITHOUT,1588.15,1588.15,1270.52,496.75,1588.15,1588.35,1574.24,1586.8,1284.5,496.75,1338.1,1582.1,1146.82,922.81,1303.53,1560.95,1588.15,1588.43,1421.4,1227.19,1588.21,1588.15,1338.58,1588.15,1588.15,1533.72,954.44,1016.61,1244.44,1388.36,1588.15,1334.04,785.61,1587.7,1588.15,1301.79,1588.15,1581.56,1586.88,1588.16,1574.15,739.85,928.27,1588.15,1586.3,1325.93,1588.15,879.23,St_Luke_Community_Hospital
HCPCS,J7301,IUD SKYLA 13.5MG,1590.0,1590.0,1272.0,497.32,1590.0,1590.2,1576.07,1588.65,1285.99,497.32,1339.66,1583.94,1148.16,923.88,1305.05,1562.77,1590.0,1590.28,1423.05,1228.62,1590.06,1590.0,1340.14,1590.0,1590.0,1535.5,955.55,1017.8,1245.89,1389.98,1590.0,1335.59,786.52,1589.55,1590.0,1303.3,1590.0,1583.4,1588.72,1590.01,1575.98,740.71,929.35,1590.0,1588.15,1327.48,1590.0,880.25,St_Luke_Community_Hospital
HCPCS,E0601,CPAP PURCHASE,1592.35,1592.35,1273.88,498.06,1592.35,1592.55,1578.4,1590.99,1287.89,498.06,1341.64,1586.28,1149.86,925.25,1306.98,1565.08,1592.35,1592.63,1425.16,1230.43,1592.41,1592.35,1342.12,1592.35,1592.35,1537.77,956.97,1019.3,1247.73,1392.04,1592.35,1337.57,787.69,1591.9,1592.35,1305.23,1592.35,1585.74,1591.07,1592.36,1578.31,741.81,930.72,1592.35,1590.5,1329.44,1592.35,881.55,St_Luke_Community_Hospital
CPT-4,99285,EMERGENCY VISIT;LEVEL 5,1604.55,1604.55,1283.64,501.87,1604.55,1604.75,1590.5,1603.18,1297.76,501.87,1351.92,1598.43,1158.66,932.34,1316.99,1577.07,1604.55,1604.83,1436.07,1239.86,1604.61,1604.55,1352.4,1604.55,1604.55,1549.55,964.3,1027.11,1257.29,1402.7,1604.55,1347.81,793.72,1604.1,1604.55,1315.23,1604.55,1597.89,1603.26,1604.56,1590.4,747.49,937.85,1604.55,1602.68,1339.63,1604.55,888.31,St_Luke_Community_Hospital
CPT-4,70547,MRA NECK/CAROTID WITHOUT,1604.55,1604.55,1283.64,501.87,1604.55,1604.75,1590.5,1603.18,1297.76,501.87,1351.92,1598.43,1158.66,932.34,1316.99,1577.07,1604.55,1604.83,1436.07,1239.86,1604.61,1604.55,1352.4,1604.55,1604.55,1549.55,964.3,1027.11,1257.29,1402.7,1604.55,1347.81,793.72,1604.1,1604.55,1315.23,1604.55,1597.89,1603.26,1604.56,1590.4,747.49,937.85,1604.55,1602.68,1339.63,1604.55,888.31,St_Luke_Community_Hospital
CPT-4,73719,MRI LOWER EXT NO JOINT WITH,1604.55,1604.55,1283.64,501.87,1604.55,1604.75,1590.5,1603.18,1297.76,501.87,1351.92,1598.43,1158.66,932.34,1316.99,1577.07,1604.55,1604.83,1436.07,1239.86,1604.61,1604.55,1352.4,1604.55,1604.55,1549.55,964.3,1027.11,1257.29,1402.7,1604.55,1347.81,793.72,1604.1,1604.55,1315.23,1604.55,1597.89,1603.26,1604.56,1590.4,747.49,937.85,1604.55,1602.68,1339.63,1604.55,888.31,St_Luke_Community_Hospital
CPT-4,49651,LAP ING HERNIA REPAIR RECUR,1606.0,1606.0,1284.8,502.33,1606.0,1606.2,1591.93,1604.63,1298.93,502.33,1353.14,1599.88,1159.71,933.18,1318.18,1578.5,1606.0,1606.28,1437.37,1240.98,1606.06,1606.0,1353.62,1606.0,1606.0,1550.95,965.17,1028.04,1258.43,1403.97,1606.0,1349.03,794.44,1605.55,1606.0,1316.42,1606.0,1599.34,1604.71,1606.01,1591.84,748.16,938.7,1606.0,1604.13,1340.84,1606.0,889.11,St_Luke_Community_Hospital
CPT-4,49659,LAPARO PROC HERNIA REPAIR,1606.0,1606.0,1284.8,502.33,1606.0,1606.2,1591.93,1604.63,1298.93,502.33,1353.14,1599.88,1159.71,933.18,1318.18,1578.5,1606.0,1606.28,1437.37,1240.98,1606.06,1606.0,1353.62,1606.0,1606.0,1550.95,965.17,1028.04,1258.43,1403.97,1606.0,1349.03,794.44,1605.55,1606.0,1316.42,1606.0,1599.34,1604.71,1606.01,1591.84,748.16,938.7,1606.0,1604.13,1340.84,1606.0,889.11,St_Luke_Community_Hospital
CPT-4,49651,LAP ING HERNIA REPAIR RECUR,1606.0,1606.0,1284.8,502.33,1606.0,1606.2,1591.93,1604.63,1298.93,502.33,1353.14,1599.88,1159.71,933.18,1318.18,1578.5,1606.0,1606.28,1437.37,1240.98,1606.06,1606.0,1353.62,1606.0,1606.0,1550.95,965.17,1028.04,1258.43,1403.97,1606.0,1349.03,794.44,1605.55,1606.0,1316.42,1606.0,1599.34,1604.71,1606.01,1591.84,748.16,938.7,1606.0,1604.13,1340.84,1606.0,889.11,St_Luke_Community_Hospital
CPT-4,28289,REPAIR HALLUX RIGIDUS,1620.0,1620.0,1296.0,506.71,1620.0,1620.2,1605.81,1618.62,1310.26,506.71,1364.94,1613.82,1169.82,941.31,1329.67,1592.26,1620.0,1620.28,1449.9,1251.8,1620.06,1620.0,1365.42,1620.0,1620.0,1564.47,973.58,1037.0,1269.4,1416.21,1620.0,1360.79,801.36,1619.54,1620.0,1327.89,1620.0,1613.28,1618.7,1620.01,1605.72,754.69,946.88,1620.0,1618.11,1352.53,1620.0,896.86,St_Luke_Community_Hospital
HCPCS,G0378,OBSERVATION ROOM TELEMETRY -18,1621.55,1621.55,1297.24,507.19,1621.55,1621.75,1607.35,1620.17,1311.51,507.19,1366.24,1615.37,1170.94,942.21,1330.94,1593.78,1621.55,1621.83,1451.29,1253.0,1621.61,1621.55,1366.73,1621.55,1621.55,1565.97,974.51,1037.99,1270.61,1417.56,1621.55,1362.09,802.13,1621.09,1621.55,1329.16,1621.55,1614.82,1620.25,1621.56,1607.25,755.41,947.79,1621.55,1619.66,1353.82,1621.55,897.72,St_Luke_Community_Hospital
CPT-4,73202,CT UPPER EXT WITH & WITHOUT,1625.85,1625.85,1300.68,508.54,1625.85,1626.05,1611.61,1624.47,1314.99,508.54,1369.87,1619.65,1174.05,944.71,1334.47,1598.01,1625.85,1626.13,1455.14,1256.32,1625.91,1625.85,1370.35,1625.85,1625.85,1570.12,977.1,1040.74,1273.98,1421.32,1625.85,1365.71,804.26,1625.39,1625.85,1332.69,1625.85,1619.11,1624.55,1625.86,1611.51,757.41,950.3,1625.85,1623.96,1357.41,1625.85,900.1,St_Luke_Community_Hospital
CPT-4,29888,KNEE ARTHROSCOPY/SURGERY,1633.0,1633.0,1306.4,510.77,1633.0,1633.2,1618.7,1631.61,1320.77,510.77,1375.89,1626.77,1179.21,948.87,1340.34,1605.04,1633.0,1633.28,1461.54,1261.84,1633.06,1633.0,1376.38,1633.0,1633.0,1577.03,981.4,1045.32,1279.58,1427.57,1633.0,1371.71,807.8,1632.54,1633.0,1338.55,1633.0,1626.23,1631.69,1633.01,1618.6,760.74,954.48,1633.0,1631.1,1363.38,1633.0,904.06,St_Luke_Community_Hospital
CPT-4,25607,TREAT FX RAD EXTRA-ARTICUL,1649.51,1649.51,1319.61,515.94,1649.51,1649.72,1635.06,1648.11,1334.13,515.94,1389.8,1643.22,1191.13,958.46,1353.89,1621.26,1649.51,1649.8,1476.31,1274.6,1649.57,1649.51,1390.3,1649.51,1649.51,1592.97,991.32,1055.89,1292.52,1442.01,1649.51,1385.58,815.96,1649.05,1649.51,1352.08,1649.51,1642.67,1648.19,1649.52,1634.97,768.43,964.13,1649.51,1647.59,1377.16,1649.51,913.2,St_Luke_Community_Hospital
CPT-4,36475,ENDOVENOUS RF 1ST VEIN,1650.0,1650.0,1320.0,516.09,1650.0,1650.21,1635.55,1648.6,1334.52,516.09,1390.21,1643.71,1191.48,958.74,1354.29,1621.75,1650.0,1650.29,1476.75,1274.98,1650.06,1650.0,1390.71,1650.0,1650.0,1593.45,991.61,1056.2,1292.9,1442.43,1650.0,1385.99,816.2,1649.54,1650.0,1352.48,1650.0,1643.16,1648.68,1650.01,1635.45,768.66,964.42,1650.0,1648.08,1377.57,1650.0,913.47,St_Luke_Community_Hospital
CPT-4,72156,MRI C-SPINE W/WO - LIMITED,1655.05,1655.05,1324.04,517.67,1655.05,1655.26,1640.55,1653.64,1338.61,517.67,1394.47,1648.74,1195.13,961.68,1358.44,1626.71,1655.05,1655.34,1481.27,1278.88,1655.11,1655.05,1394.96,1655.05,1655.05,1598.32,994.65,1059.44,1296.86,1446.85,1655.05,1390.23,818.7,1654.58,1655.05,1356.62,1655.05,1648.18,1653.72,1655.06,1640.46,771.01,967.37,1655.05,1653.12,1381.79,1655.05,916.27,St_Luke_Community_Hospital
CPT-4,72157,MRI T-SPINE W/WO LIMITED,1655.05,1655.05,1324.04,517.67,1655.05,1655.26,1640.55,1653.64,1338.61,517.67,1394.47,1648.74,1195.13,961.68,1358.44,1626.71,1655.05,1655.34,1481.27,1278.88,1655.11,1655.05,1394.96,1655.05,1655.05,1598.32,994.65,1059.44,1296.86,1446.85,1655.05,1390.23,818.7,1654.58,1655.05,1356.62,1655.05,1648.18,1653.72,1655.06,1640.46,771.01,967.37,1655.05,1653.12,1381.79,1655.05,916.27,St_Luke_Community_Hospital
CPT-4,72158,MRI L-SPINE W/WO LIMITED,1655.05,1655.05,1324.04,517.67,1655.05,1655.26,1640.55,1653.64,1338.61,517.67,1394.47,1648.74,1195.13,961.68,1358.44,1626.71,1655.05,1655.34,1481.27,1278.88,1655.11,1655.05,1394.96,1655.05,1655.05,1598.32,994.65,1059.44,1296.86,1446.85,1655.05,1390.23,818.7,1654.58,1655.05,1356.62,1655.05,1648.18,1653.72,1655.06,1640.46,771.01,967.37,1655.05,1653.12,1381.79,1655.05,916.27,St_Luke_Community_Hospital
CPT-4,27814,TREATMENT OF ANKLE FRACTURE,1662.0,1662.0,1329.6,519.84,1662.0,1662.21,1647.44,1660.59,1344.23,519.84,1400.32,1655.66,1200.15,965.72,1364.14,1633.54,1662.0,1662.29,1487.49,1284.25,1662.06,1662.0,1400.82,1662.0,1662.0,1605.03,998.82,1063.88,1302.31,1452.92,1662.0,1396.07,822.14,1661.53,1662.0,1362.32,1662.0,1655.11,1660.67,1662.01,1647.34,774.25,971.43,1662.0,1660.06,1387.59,1662.0,920.11,St_Luke_Community_Hospital
CPT-4,78582,LUNG VENTILATION QUOTIENT,1663.7,1663.7,1330.96,520.38,1663.7,1663.91,1649.13,1662.28,1345.6,520.38,1401.76,1657.36,1201.38,966.7,1365.54,1635.21,1663.7,1663.99,1489.01,1285.56,1663.76,1663.7,1402.26,1663.7,1663.7,1606.68,999.85,1064.97,1303.64,1454.41,1663.7,1397.5,822.98,1663.23,1663.7,1363.71,1663.7,1656.8,1662.37,1663.71,1649.03,775.04,972.43,1663.7,1661.76,1389.01,1663.7,921.05,St_Luke_Community_Hospital
,,ENDOBLADE GASTROC RECESSION SY,1664.7,1664.7,1331.76,520.69,1664.7,1664.91,1650.12,1663.28,1346.41,520.69,1402.6,1658.35,1202.1,967.29,1366.36,1636.19,1664.7,1664.99,1489.91,1286.34,1664.76,1664.7,1403.1,1664.7,1664.7,1607.64,1000.45,1065.61,1304.42,1455.28,1664.7,1398.34,823.48,1664.23,1664.7,1364.53,1664.7,1657.79,1663.36,1664.71,1650.02,775.51,973.01,1664.7,1662.76,1389.85,1664.7,921.61,St_Luke_Community_Hospital
HCPCS,G0378,OBSERVATION ROOM TELEMETRY -19,1672.55,1672.55,1338.04,523.14,1672.55,1672.76,1657.9,1671.13,1352.76,523.14,1409.21,1666.17,1207.77,971.85,1372.8,1643.91,1672.55,1672.84,1496.94,1292.4,1672.61,1672.55,1409.71,1672.55,1672.55,1615.22,1005.16,1070.64,1310.57,1462.15,1672.55,1404.93,827.36,1672.08,1672.55,1370.97,1672.55,1665.61,1671.21,1672.56,1657.8,779.17,977.6,1672.55,1670.6,1396.4,1672.55,925.95,St_Luke_Community_Hospital
HCPCS,C1713,I TFNA FENESTRATED SCREW 110MM,1678.0,1678.0,1342.4,524.85,1678.0,1678.21,1663.3,1676.57,1357.17,524.85,1413.81,1671.6,1211.7,975.01,1377.28,1649.27,1678.0,1678.29,1501.81,1296.61,1678.06,1678.0,1414.31,1678.0,1678.0,1620.49,1008.44,1074.13,1314.84,1466.91,1678.0,1409.51,830.06,1677.53,1678.0,1375.43,1678.0,1671.04,1676.65,1678.01,1663.2,781.71,980.79,1678.0,1676.05,1400.95,1678.0,928.97,St_Luke_Community_Hospital
HCPCS,J7300,IUD - PARAGARD,1689.0,1689.0,1351.2,528.29,1689.0,1689.21,1674.21,1687.56,1366.06,528.29,1423.07,1682.56,1219.65,981.41,1386.3,1660.08,1689.0,1689.29,1511.66,1305.11,1689.06,1689.0,1423.58,1689.0,1689.0,1631.11,1015.05,1081.17,1323.46,1476.53,1689.0,1418.75,835.5,1688.53,1689.0,1384.45,1689.0,1681.99,1687.65,1689.01,1674.11,786.83,987.21,1689.0,1687.03,1410.13,1689.0,935.06,St_Luke_Community_Hospital
CPT-4,70496,CTA HEAD WITH & WITHOUT CONTRA,1697.55,1697.55,1358.04,530.96,1697.55,1697.76,1682.68,1696.1,1372.98,530.96,1430.28,1691.08,1225.82,986.37,1393.32,1668.48,1697.55,1697.84,1519.31,1311.72,1697.61,1697.55,1430.79,1697.55,1697.55,1639.37,1020.19,1086.64,1330.16,1484.0,1697.55,1425.93,839.73,1697.07,1697.55,1391.46,1697.55,1690.51,1696.19,1697.56,1682.58,790.81,992.21,1697.55,1695.57,1417.27,1697.55,939.79,St_Luke_Community_Hospital
CPT-4,28291,CORRJ HALUX RIGDUS W/IMPLT,1697.8,1697.8,1358.24,531.04,1697.8,1698.01,1682.93,1696.35,1373.18,531.04,1430.49,1691.33,1226.0,986.52,1393.53,1668.73,1697.8,1698.09,1519.53,1311.91,1697.86,1697.8,1431.0,1697.8,1697.8,1639.61,1020.34,1086.8,1330.36,1484.22,1697.8,1426.14,839.85,1697.32,1697.8,1391.66,1697.8,1690.76,1696.44,1697.81,1682.83,790.93,992.36,1697.8,1695.82,1417.48,1697.8,939.93,St_Luke_Community_Hospital
CPT-4,28291,CORRJ HALUX RIGDUS W/IMPLT,1697.8,1697.8,1358.24,531.04,1697.8,1698.01,1682.93,1696.35,1373.18,531.04,1430.49,1691.33,1226.0,986.52,1393.53,1668.73,1697.8,1698.09,1519.53,1311.91,1697.86,1697.8,1431.0,1697.8,1697.8,1639.61,1020.34,1086.8,1330.36,1484.22,1697.8,1426.14,839.85,1697.32,1697.8,1391.66,1697.8,1690.76,1696.44,1697.81,1682.83,790.93,992.36,1697.8,1695.82,1417.48,1697.8,939.93,St_Luke_Community_Hospital
CPT-4,59514,C-SECTION DELIVERY ONLY,1697.9,1697.9,1358.32,531.07,1697.9,1698.11,1683.03,1696.45,1373.26,531.07,1430.57,1691.43,1226.07,986.58,1393.61,1668.82,1697.9,1698.19,1519.62,1311.99,1697.96,1697.9,1431.08,1697.9,1697.9,1639.7,1020.4,1086.86,1330.44,1484.31,1697.9,1426.23,839.9,1697.42,1697.9,1391.75,1697.9,1690.86,1696.54,1697.91,1682.93,790.98,992.42,1697.9,1695.92,1417.56,1697.9,939.99,St_Luke_Community_Hospital
HCPCS,J7318,INJ DUROLANE 1MG,1700.0,1700.0,1360.0,531.73,1700.0,1700.21,1685.11,1698.55,1374.96,531.73,1432.34,1693.52,1227.59,987.8,1395.33,1670.89,1700.0,1700.29,1521.5,1313.61,1700.06,1700.0,1432.85,1700.0,1700.0,1641.73,1021.66,1088.21,1332.08,1486.14,1700.0,1427.99,840.94,1699.52,1700.0,1393.47,1700.0,1692.95,1698.64,1700.01,1685.01,791.95,993.64,1700.0,1698.02,1419.32,1700.0,941.15,St_Luke_Community_Hospital
CPT-4,73722,MRI LOWER EXT JOINT WITH,1709.1,1709.1,1367.28,534.58,1709.1,1709.31,1694.13,1707.64,1382.32,534.58,1440.01,1702.58,1234.16,993.08,1402.8,1679.83,1709.1,1709.4,1529.65,1320.65,1709.16,1709.1,1440.52,1709.1,1709.1,1650.52,1027.13,1094.03,1339.21,1494.1,1709.1,1435.64,845.44,1708.62,1709.1,1400.93,1709.1,1702.01,1707.73,1709.11,1694.03,796.19,998.96,1709.1,1707.11,1426.91,1709.1,946.19,St_Luke_Community_Hospital
CPT-4,72148,MRI L-SPINE WITHOUT,1709.7,1709.7,1367.76,534.76,1709.7,1709.91,1694.73,1708.24,1382.81,534.76,1440.51,1703.18,1234.59,993.43,1403.29,1680.42,1709.7,1710.0,1530.18,1321.11,1709.76,1709.7,1441.03,1709.7,1709.7,1651.1,1027.49,1094.42,1339.68,1494.62,1709.7,1436.14,845.74,1709.22,1709.7,1401.42,1709.7,1702.61,1708.33,1709.71,1694.62,796.47,999.31,1709.7,1707.71,1427.42,1709.7,946.52,St_Luke_Community_Hospital
CPT-4,28750,FUSION OF BIG TOE JOINT,1710.2,1710.2,1368.16,534.92,1710.2,1710.41,1695.22,1708.74,1383.21,534.92,1440.94,1703.68,1234.96,993.72,1403.71,1680.91,1710.2,1710.5,1530.63,1321.5,1710.26,1710.2,1441.45,1710.2,1710.2,1651.58,1027.79,1094.74,1340.07,1495.06,1710.2,1436.56,845.98,1709.72,1710.2,1401.83,1710.2,1703.11,1708.83,1710.21,1695.12,796.71,999.61,1710.2,1708.21,1427.83,1710.2,946.8,St_Luke_Community_Hospital
CPT-4,28750,FUSION OF BIG TOE JOINT,1710.2,1710.2,1368.16,534.92,1710.2,1710.41,1695.22,1708.74,1383.21,534.92,1440.94,1703.68,1234.96,993.72,1403.71,1680.91,1710.2,1710.5,1530.63,1321.5,1710.26,1710.2,1441.45,1710.2,1710.2,1651.58,1027.79,1094.74,1340.07,1495.06,1710.2,1436.56,845.98,1709.72,1710.2,1401.83,1710.2,1703.11,1708.83,1710.21,1695.12,796.71,999.61,1710.2,1708.21,1427.83,1710.2,946.8,St_Luke_Community_Hospital
,,DELIVERY ROOM CHARGE - EXTENS,1718.0,1718.0,1374.4,537.36,1718.0,1718.22,1702.95,1716.54,1389.52,537.36,1447.51,1711.45,1240.59,998.26,1410.11,1688.58,1718.0,1718.3,1537.61,1327.52,1718.06,1718.0,1448.02,1718.0,1718.0,1659.12,1032.48,1099.73,1346.19,1501.88,1718.0,1443.11,849.84,1717.52,1718.0,1408.22,1718.0,1710.87,1716.62,1718.01,1702.85,800.34,1004.17,1718.0,1716.0,1434.35,1718.0,951.12,St_Luke_Community_Hospital
HCPCS,G0378,OBSERVATION ROOM TELEMETRY -20,1723.05,1723.05,1378.44,538.94,1723.05,1723.27,1707.96,1721.58,1393.6,538.94,1451.76,1716.48,1244.24,1001.19,1414.25,1693.54,1723.05,1723.35,1542.13,1331.43,1723.11,1723.05,1452.28,1723.05,1723.05,1663.99,1035.51,1102.96,1350.14,1506.29,1723.05,1447.35,852.34,1722.57,1723.05,1412.36,1723.05,1715.9,1721.67,1723.06,1707.86,802.69,1007.12,1723.05,1721.04,1438.56,1723.05,953.91,St_Luke_Community_Hospital
CPT-4,73702,CT LOWER EXT WITH & WITHOUT,1723.5,1723.5,1378.8,539.08,1723.5,1723.72,1708.41,1722.03,1393.97,539.08,1452.14,1716.93,1244.56,1001.45,1414.62,1693.99,1723.5,1723.8,1542.54,1331.77,1723.56,1723.5,1452.66,1723.5,1723.5,1664.43,1035.78,1103.25,1350.5,1506.69,1723.5,1447.73,852.56,1723.02,1723.5,1412.73,1723.5,1716.35,1722.12,1723.51,1708.3,802.9,1007.38,1723.5,1721.49,1438.94,1723.5,954.16,St_Luke_Community_Hospital
CPT-4,44970,LAPAROSCOPY APPENDECTOMY,1725.0,1725.0,1380.0,539.55,1725.0,1725.22,1709.89,1723.53,1395.18,539.55,1453.41,1718.42,1245.64,1002.32,1415.85,1695.46,1725.0,1725.3,1543.88,1332.93,1725.06,1725.0,1453.92,1725.0,1725.0,1665.88,1036.69,1104.21,1351.67,1508.0,1725.0,1448.99,853.3,1724.52,1725.0,1413.96,1725.0,1717.84,1723.62,1725.01,1709.79,803.6,1008.26,1725.0,1722.99,1440.19,1725.0,954.99,St_Luke_Community_Hospital
