Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBSMT_BLUE_OPTIONS,BCBSMT_HEALTHLINK_NETWORK,BCBSMT_POS_CLOSED_NETWORK,BCBSMT_TRADITIONAL,EBMS,FIRST_CHOICE,INTERWEST_HEALTH_PPO,INTERWEST_HEALTH_PPO_DIRECT,INTERWEST_HEALTH_TRADITIONAL,MONTANA_HEALTH_COOP,PACIFIC_SOURCE,UHC,hospital
86301,"Immunologic analysis for detection of tumor antigen, quantitative; CA 19-9",,,86301,"Immunologic analysis for detection of tumor antigen, quantitative; CA 19-9",,,149,141.55,134.1,166.48,141.55,166.48,134.1,141.55,149,141.55,134.1,146.02,146.02,149,134.1,141.55,137.08,Barrett_Hospital_and_Healthcare
86304,"Immunologic analysis for detection of tumor antigen, quantitative; CA 125",,,86304,"Immunologic analysis for detection of tumor antigen, quantitative; CA 125",,,153,145.35,137.7,166.48,145.35,166.48,137.7,145.35,153,145.35,137.7,149.94,149.94,153,137.7,145.35,140.76,Barrett_Hospital_and_Healthcare
86308,Screening test for mononucleosis (mono),,,86308,Screening test for mononucleosis (mono),,,81,76.95,54.48,81,76.95,54.48,72.9,76.95,81,76.95,72.9,79.38,79.38,81,72.9,76.95,74.52,Barrett_Hospital_and_Healthcare
86328,"Test for detection of severe acute respiratory syndrome coronavirus 2 (Covid-19) antibody, qualitative or semiquantitative",,,86328,"Test for detection of severe acute respiratory syndrome coronavirus 2 (Covid-19) antibody, qualitative or semiquantitative",,,99,94.05,89.1,99,94.05,0,89.1,94.05,99,94.05,89.1,97.02,97.02,99,89.1,94.05,91.08,Barrett_Hospital_and_Healthcare
86334,Immunologic analysis technique on serum (immunofixation),,,86334,Immunologic analysis technique on serum (immunofixation),,,148,140.6,133.2,177.44,140.6,177.44,133.2,140.6,148,140.6,133.2,145.04,145.04,148,133.2,140.6,136.16,Barrett_Hospital_and_Healthcare
86335,"Immunologic analysis technique on body fluid, other fluids with concentration",,,86335,"Immunologic analysis technique on body fluid, other fluids with concentration",,,133,126.35,119.7,210.12,126.35,210.12,119.7,126.35,133,126.35,119.7,130.34,130.34,133,119.7,126.35,122.36,Barrett_Hospital_and_Healthcare
86341,Islet cell (pancreas) antibody measurement,,,86341,Islet cell (pancreas) antibody measurement,,,128,121.6,115.2,159.08,121.6,159.08,115.2,121.6,128,121.6,115.2,125.44,125.44,128,115.2,121.6,117.76,Barrett_Hospital_and_Healthcare
86376,Microsomal antibodies (autoantibody) measurement,,,86376,Microsomal antibodies (autoantibody) measurement,,,142,134.9,121.56,142,134.9,121.56,127.8,134.9,142,134.9,127.8,139.16,139.16,142,127.8,134.9,130.64,Barrett_Hospital_and_Healthcare
86431,Rheumatoid factor level,,,86431,Rheumatoid factor level,,,86,81.7,58,86,81.7,58,77.4,81.7,86,81.7,77.4,84.28,84.28,86,77.4,81.7,79.12,Barrett_Hospital_and_Healthcare
86592,Syphilis detection test,,,86592,Syphilis detection test,,,76,72.2,47.96,76,144.4,95.92,136.8,144.4,152,144.4,136.8,148.96,148.96,152,136.8,144.4,139.84,Barrett_Hospital_and_Healthcare
86677,Analysis for antibody to Helicobacter pylori (gastrointestinal bacteria),,,86677,Analysis for antibody to Helicobacter pylori (gastrointestinal bacteria),,,97,92.15,87.3,121.28,92.15,121.28,87.3,92.15,97,92.15,87.3,95.06,95.06,97,87.3,92.15,89.24,Barrett_Hospital_and_Healthcare
86704,Hepatitis B core antibody measurement,,,86704,Hepatitis B core antibody measurement,,,105,99.75,94.5,105,99.75,103.72,94.5,99.75,105,99.75,94.5,102.9,102.9,105,94.5,99.75,96.6,Barrett_Hospital_and_Healthcare
86706,Hepatitis B surface antibody measurement,,,86706,Hepatitis B surface antibody measurement,,,86,81.7,77.4,94.32,81.7,94.32,77.4,81.7,86,81.7,77.4,84.28,84.28,86,77.4,81.7,79.12,Barrett_Hospital_and_Healthcare
86762,Analysis for antibody to Rubella (German measles virus),,,86762,Analysis for antibody to Rubella (German measles virus),,,88,83.6,79.2,120.48,83.6,120.48,79.2,83.6,88,83.6,79.2,86.24,86.24,88,79.2,83.6,80.96,Barrett_Hospital_and_Healthcare
86769,Measure of severe acute respiratory syndrome coronavirus 2 (Covid-19) antibody,,,86769,Measure of severe acute respiratory syndrome coronavirus 2 (Covid-19) antibody,,,72,68.4,64.8,72,136.8,0,129.6,136.8,144,136.8,129.6,141.12,141.12,144,129.6,136.8,132.48,Barrett_Hospital_and_Healthcare
86780,"Analysis for antibody, Treponema pallidum",,,86780,"Analysis for antibody, Treponema pallidum",,,86,81.7,77.4,112.16,81.7,112.16,77.4,81.7,86,81.7,77.4,84.28,84.28,86,77.4,81.7,79.12,Barrett_Hospital_and_Healthcare
86800,Thyroglobulin (thyroid protein) antibody measurement,,,86800,Thyroglobulin (thyroid protein) antibody measurement,,,102,96.9,91.8,131.32,96.9,131.32,91.8,96.9,102,96.9,91.8,99.96,99.96,102,91.8,96.9,93.84,Barrett_Hospital_and_Healthcare
86803,Hepatitis C antibody measurement,,,86803,Hepatitis C antibody measurement,,,134,127.3,119.52,134,127.3,119.52,120.6,127.3,134,127.3,120.6,131.32,131.32,134,120.6,127.3,123.28,Barrett_Hospital_and_Healthcare
86850,Screening test for red blood cell antibodies,,,86850,Screening test for red blood cell antibodies,,,110,104.5,74.08,110,104.5,74.08,99,104.5,110,104.5,99,107.8,107.8,110,99,104.5,101.2,Barrett_Hospital_and_Healthcare
86900,Blood group typing (ABO),,,86900,Blood group typing (ABO),,,76,72.2,38.8,76,72.2,38.8,68.4,72.2,76,72.2,68.4,74.48,74.48,76,68.4,72.2,69.92,Barrett_Hospital_and_Healthcare
86901,Blood typing for Rh (D) antigen,,,86901,Blood typing for Rh (D) antigen,,,77,73.15,38.8,77,73.15,38.8,69.3,73.15,77,73.15,69.3,75.46,75.46,77,69.3,73.15,70.84,Barrett_Hospital_and_Healthcare
86920,"Blood unit compatibility test, immediate spin technique",,,86920,"Blood unit compatibility test, immediate spin technique",,,143,135.85,101.8,143,135.85,101.8,128.7,135.85,143,135.85,128.7,140.14,140.14,143,128.7,135.85,131.56,Barrett_Hospital_and_Healthcare
87040,Bacterial blood culture,,,87040,Bacterial blood culture,,,164,155.8,91.28,164,155.8,91.28,147.6,155.8,164,155.8,147.6,160.72,160.72,164,147.6,155.8,150.88,Barrett_Hospital_and_Healthcare
87070,"Bacterial culture, any other source except urine, blood or stool, aerobic",,,87070,"Bacterial culture, any other source except urine, blood or stool, aerobic",,,99,94.05,61.72,99,94.05,61.72,89.1,94.05,99,94.05,89.1,97.02,97.02,99,89.1,94.05,91.08,Barrett_Hospital_and_Healthcare
87075,"Bacterial culture, any source, except blood, anaerobic",,,87075,"Bacterial culture, any source, except blood, anaerobic",,,133,126.35,85.2,133,126.35,85.2,119.7,126.35,133,126.35,119.7,130.34,130.34,133,119.7,126.35,122.36,Barrett_Hospital_and_Healthcare
87077,Bacterial culture for aerobic isolates,,,87077,Bacterial culture for aerobic isolates,,,76,72.2,68.4,76,72.2,75.24,68.4,72.2,76,72.2,68.4,74.48,74.48,76,68.4,72.2,69.92,Barrett_Hospital_and_Healthcare
87086,"Bacterial colony count, urine",,,87086,"Bacterial colony count, urine",,,70,66.5,57.76,70,66.5,57.76,63,66.5,70,66.5,63,68.6,68.6,70,63,66.5,64.4,Barrett_Hospital_and_Healthcare
871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MAJOR COMPLICATIONS,,,871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MAJOR COMPLICATIONS,,,11176.2698,10617.4564,10058.643,11176.2698,10617.4564,10058.643,10058.643,10617.4564,11176.2698,10617.4564,10058.643,10952.7444,10952.7444,11176.2698,10058.643,10617.4564,10282.1684,Barrett_Hospital_and_Healthcare
87186,"Evaluation of antimicrobial drug (antibiotic, antifungal, antiviral), microdilution or agar dilution",,,87186,"Evaluation of antimicrobial drug (antibiotic, antifungal, antiviral), microdilution or agar dilution",,,95,90.25,79.28,95,90.25,79.28,85.5,90.25,95,90.25,85.5,93.1,93.1,95,85.5,90.25,87.4,Barrett_Hospital_and_Healthcare
872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MAJOR COMPLICATIONS,,,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MAJOR COMPLICATIONS,,,11728.9671,11142.5185,10556.0706,11728.9671,11142.5185,10556.0706,10556.0706,11142.5185,11728.9671,11142.5185,10556.0706,11494.3876,11494.3876,11728.9671,10556.0706,11142.5185,10790.6495,Barrett_Hospital_and_Healthcare
87205,Special Gram or Giemsa stain for microorganism,,,87205,Special Gram or Giemsa stain for microorganism,,,44,41.8,30.56,44,41.8,30.56,39.6,41.8,44,41.8,39.6,43.12,43.12,44,39.6,41.8,40.48,Barrett_Hospital_and_Healthcare
87210,Smear for infectious agents,,,87210,Smear for infectious agents,,,46,43.7,33.76,46,43.7,33.76,41.4,43.7,46,43.7,41.4,45.08,45.08,46,41.4,43.7,42.32,Barrett_Hospital_and_Healthcare
87338,Detection test by immunoassay technique for Helicobacter pylori (GI tract bacteria) in stool,,,87338,Detection test by immunoassay technique for Helicobacter pylori (GI tract bacteria) in stool,,,119,113.05,107.1,120.4,113.05,120.4,107.1,113.05,119,113.05,107.1,116.62,116.62,119,107.1,113.05,109.48,Barrett_Hospital_and_Healthcare
87340,Detection test by immunoassay technique for hepatitis B surface antigen,,,87340,Detection test by immunoassay technique for hepatitis B surface antigen,,,93,88.35,83.7,93,176.7,182.72,167.4,176.7,186,176.7,167.4,182.28,182.28,186,167.4,176.7,171.12,Barrett_Hospital_and_Healthcare
87389,Detection test by immunoassay technique for HIV-1 antigen and HIV-1 and HIV-2 antibodies,,,87389,Detection test by immunoassay technique for HIV-1 antigen and HIV-1 and HIV-2 antibodies,,,103,97.85,92.7,189.84,97.85,189.84,92.7,97.85,103,97.85,92.7,100.94,100.94,103,92.7,97.85,94.76,Barrett_Hospital_and_Healthcare
87491,"Detection test by nucleic acid for chlamydia trachomatis, amplified probe technique",,,87491,"Detection test by nucleic acid for chlamydia trachomatis, amplified probe technique",,,117,111.15,105.3,268.72,222.3,537.44,210.6,222.3,234,222.3,210.6,229.32,229.32,234,210.6,222.3,215.28,Barrett_Hospital_and_Healthcare
87493,"Detection test by nucleic acid for clostridium difficile, amplified probe technique",,,87493,"Detection test by nucleic acid for clostridium difficile, amplified probe technique",,,182,172.9,163.8,268.72,172.9,268.72,163.8,172.9,182,172.9,163.8,178.36,178.36,182,163.8,172.9,167.44,Barrett_Hospital_and_Healthcare
87502,Detection test by nucleic acid for multiple types influenza virus,,,87502,Detection test by nucleic acid for multiple types influenza virus,,,149,141.55,134.1,626.76,141.55,626.76,134.1,141.55,149,141.55,134.1,146.02,146.02,149,134.1,141.55,137.08,Barrett_Hospital_and_Healthcare
87507,"Detection test by nucleic acid for digestive tract pathogen, multiple types or subtypes, 12-25 targets",,,87507,"Detection test by nucleic acid for digestive tract pathogen, multiple types or subtypes, 12-25 targets",,,658,625.1,592.2,3001.8,625.1,3001.8,592.2,625.1,658,625.1,592.2,644.84,644.84,658,592.2,625.1,605.36,Barrett_Hospital_and_Healthcare
87522,"Detection test by nucleic acid for Hepatitis C virus, quantification",,,87522,"Detection test by nucleic acid for Hepatitis C virus, quantification",,,459,436.05,324.12,459,436.05,324.12,413.1,436.05,459,436.05,413.1,449.82,449.82,459,413.1,436.05,422.28,Barrett_Hospital_and_Healthcare
87529,"Detection test by nucleic acid for herpes simplex virus, amplified probe technique",,,87529,"Detection test by nucleic acid for herpes simplex virus, amplified probe technique",,,199,189.05,179.1,268.72,189.05,268.72,179.1,189.05,199,189.05,179.1,195.02,195.02,199,179.1,189.05,183.08,Barrett_Hospital_and_Healthcare
87591,"Detection test by nucleic acid for Neisseria gonorrhoeae (gonorrhoeae bacteria), amplified probe technique",,,87591,"Detection test by nucleic acid for Neisseria gonorrhoeae (gonorrhoeae bacteria), amplified probe technique",,,119,113.05,107.1,268.72,226.1,537.44,214.2,226.1,238,226.1,214.2,233.24,233.24,238,214.2,226.1,218.96,Barrett_Hospital_and_Healthcare
87631,"Detection test by nucleic acid for multiple types of respiratory virus, multiple types or subtypes, 3-5 targets",,,87631,"Detection test by nucleic acid for multiple types of respiratory virus, multiple types or subtypes, 3-5 targets",,,272,258.4,244.8,936,258.4,936,244.8,258.4,272,258.4,244.8,266.56,266.56,272,244.8,258.4,250.24,Barrett_Hospital_and_Healthcare
87634,"Detection test by nucleic acid for respiratory syncytial virus, amplified probe technique",,,87634,"Detection test by nucleic acid for respiratory syncytial virus, amplified probe technique",,,165,156.75,148.5,520.04,156.75,520.04,148.5,156.75,165,156.75,148.5,161.7,161.7,165,148.5,156.75,151.8,Barrett_Hospital_and_Healthcare
87635,Amplifed DNA or RNA probe detection of severe acute respiratory syndrome coronavirus 2 (Covid-19) antigen,,,87635,Amplifed DNA or RNA probe detection of severe acute respiratory syndrome coronavirus 2 (Covid-19) antigen,,,105,99.75,94.5,105,99.75,0,94.5,99.75,105,99.75,94.5,102.9,102.9,105,94.5,99.75,96.6,Barrett_Hospital_and_Healthcare
87640,"Detection test by nucleic acid for Staphylococcus aureus (bacteria), amplified probe technique",,,87640,"Detection test by nucleic acid for Staphylococcus aureus (bacteria), amplified probe technique",,,122,115.9,109.8,268.72,115.9,268.72,109.8,115.9,122,115.9,109.8,119.56,119.56,122,109.8,115.9,112.24,Barrett_Hospital_and_Healthcare
87641,"Detection test by nucleic acid for Staphylococcus aureus, methicillin resistant (MRSA bacteria), amplified probe technique",,,87641,"Detection test by nucleic acid for Staphylococcus aureus, methicillin resistant (MRSA bacteria), amplified probe technique",,,112,106.4,100.8,268.72,106.4,268.72,100.8,106.4,112,106.4,100.8,109.76,109.76,112,100.8,106.4,103.04,Barrett_Hospital_and_Healthcare
87651,"Detection test by nucleic acid for Strep (Streptococcus, group A), amplified probe technique",,,87651,"Detection test by nucleic acid for Strep (Streptococcus, group A), amplified probe technique",,,109,103.55,98.1,268.72,103.55,268.72,98.1,103.55,109,103.55,98.1,106.82,106.82,109,98.1,103.55,100.28,Barrett_Hospital_and_Healthcare
87653,"Detection test by nucleic acid for Strep (Streptococcus, group B), amplified probe technique",,,87653,"Detection test by nucleic acid for Strep (Streptococcus, group B), amplified probe technique",,,102,96.9,91.8,268.72,96.9,268.72,91.8,96.9,102,96.9,91.8,99.96,99.96,102,91.8,96.9,93.84,Barrett_Hospital_and_Healthcare
87804,Detection test by immunoassay with direct visual observation for influenza virus,,,87804,Detection test by immunoassay with direct visual observation for influenza virus,,,63,59.85,56.7,113.4,59.85,113.4,56.7,59.85,63,59.85,56.7,61.74,61.74,63,56.7,59.85,57.96,Barrett_Hospital_and_Healthcare
89051,Body fluid cell count with cell identification,,,89051,Body fluid cell count with cell identification,,,91,86.45,39.44,91,86.45,39.44,81.9,86.45,91,86.45,81.9,89.18,89.18,91,81.9,86.45,83.72,Barrett_Hospital_and_Healthcare
89060,Crystal identification from tissue or body fluid,,,89060,Crystal identification from tissue or body fluid,,,60,57,51.2,60,57,51.2,54,57,60,57,54,58.8,58.8,60,54,57,55.2,Barrett_Hospital_and_Healthcare
90471,Administration of vaccine,,,90471,Administration of vaccine,,,50,47.5,45,61.2,47.5,61.2,45,47.5,50,47.5,45,49,49,50,45,47.5,46,Barrett_Hospital_and_Healthcare
90651,"Human Papillomavirus vaccine types 6, 11, 16, 18, 31, 33, 45, 52, 58, nonavalent",,,90651,"Human Papillomavirus vaccine types 6, 11, 16, 18, 31, 33, 45, 52, 58, nonavalent",,,798,758.1,718.2,921.3375,758.1,921.3375,718.2,758.1,798,758.1,718.2,782.04,782.04,798,718.2,758.1,734.16,Barrett_Hospital_and_Healthcare
90670,"Pneumococcal vaccine, 13-valent",,,90670,"Pneumococcal vaccine, 13-valent",,,730,693.5,657,809.6625,693.5,809.6625,657,693.5,730,693.5,657,715.4,715.4,730,657,693.5,671.6,Barrett_Hospital_and_Healthcare
90681,"Rotavirus vaccine, human, attenuated",,,90681,"Rotavirus vaccine, human, attenuated",,,284,269.8,255.6,527.9625,269.8,527.9625,255.6,269.8,284,269.8,255.6,278.32,278.32,284,255.6,269.8,261.28,Barrett_Hospital_and_Healthcare
90682,"Influenza vaccine, quadrivalent derived from recombinant DNA",,,90682,"Influenza vaccine, quadrivalent derived from recombinant DNA",,,87,82.65,78.3,205.3125,82.65,205.3125,78.3,82.65,87,82.65,78.3,85.26,85.26,87,78.3,82.65,80.04,Barrett_Hospital_and_Healthcare
90686,"Influenza vaccine, quadrivalent, preservative free, 0.5 mL dosage",,,90686,"Influenza vaccine, quadrivalent, preservative free, 0.5 mL dosage",,,87,82.65,76.6125,87,82.65,76.6125,78.3,82.65,87,82.65,78.3,85.26,85.26,87,78.3,82.65,80.04,Barrett_Hospital_and_Healthcare
90687,"Influenza vaccine, quadrivalent, 0.25 mL dosage",,,90687,"Influenza vaccine, quadrivalent, 0.25 mL dosage",,,87,82.65,36.075,87,82.65,36.075,78.3,82.65,87,82.65,78.3,85.26,85.26,87,78.3,82.65,80.04,Barrett_Hospital_and_Healthcare
90688,"Influenza vaccine, quadrivalent, 0.5 mL dosage",,,90688,"Influenza vaccine, quadrivalent, 0.5 mL dosage",,,43,40.85,38.7,133.3125,40.85,133.3125,38.7,40.85,43,40.85,38.7,42.14,42.14,43,38.7,40.85,39.56,Barrett_Hospital_and_Healthcare
90716,Varicella vaccine,,,90716,Varicella vaccine,,,564,535.8,507.6,564,535.8,528.1125,507.6,535.8,564,535.8,507.6,552.72,552.72,564,507.6,535.8,518.88,Barrett_Hospital_and_Healthcare
90723,"Diphtheria, tetanus, acellular pertussis, hepatitis B, and polio vaccine",,,90723,"Diphtheria, tetanus, acellular pertussis, hepatitis B, and polio vaccine",,,186,176.7,167.4,343.4625,176.7,343.4625,167.4,176.7,186,176.7,167.4,182.28,182.28,186,167.4,176.7,171.12,Barrett_Hospital_and_Healthcare
90732,"Pneumococcal vaccine, 23-valent",,,90732,"Pneumococcal vaccine, 23-valent",,,462,438.9,415.8,462,438.9,425.2875,415.8,438.9,462,438.9,415.8,452.76,452.76,462,415.8,438.9,425.04,Barrett_Hospital_and_Healthcare
90734,"Meningococcal vaccine, serogroups A, C, W, Y, diphtheria toxoid carrier vaccine",,,90734,"Meningococcal vaccine, serogroups A, C, W, Y, diphtheria toxoid carrier vaccine",,,284,269.8,255.6,522.7875,269.8,522.7875,255.6,269.8,284,269.8,255.6,278.32,278.32,284,255.6,269.8,261.28,Barrett_Hospital_and_Healthcare
90746,"Hepatitis B vaccine, adult dosage (3 dose schedule)",,,90746,"Hepatitis B vaccine, adult dosage (3 dose schedule)",,,50,47.5,45,50,47.5,0,45,47.5,50,47.5,45,49,49,50,45,47.5,46,Barrett_Hospital_and_Healthcare
91302,"Severe acute respiratory syndrome coronavirus 2 (COVID-19) vaccine, DNA, spike protein, chimpanzee adenovirus Oxford 1 (ChAdOx1) vector, preservative free, 5x1010 viral particles/0.5mL dosage, for intramuscular use",,,91302,"Severe acute respiratory syndrome coronavirus 2 (COVID-19) vaccine, DNA, spike protein, chimpanzee adenovirus Oxford 1 (ChAdOx1) vector, preservative free, 5x1010 viral particles/0.5mL dosage, for intramuscular use",,,0.01,0.0095,0.009,0.01,0.0095,0,0.009,0.0095,0.01,0.0095,0.009,0.0098,0.0098,0.01,0.009,0.0095,0.0092,Barrett_Hospital_and_Healthcare
93000,Routine electrocardiogram (ECG) using at least 12 leads with interpretation and report,,,93000,Routine electrocardiogram (ECG) using at least 12 leads with interpretation and report,,,181,171.95,26.856,144.8,0,0,0,0,0,28.56,28.0032,28.8,144.8,29.28,26.856,28.8,0,Barrett_Hospital_and_Healthcare
93005,Routine electrocardiogram (ECG) using at least 12 leads with tracing,,,93005,Routine electrocardiogram (ECG) using at least 12 leads with tracing,,,184,174.8,56.28,174.8,140.6,56.28,133.2,140.6,148,174.8,147.2016,159.44,173.84,162.64,146.628,155,136.16,Barrett_Hospital_and_Healthcare
93017 Single,"CARDIOVASCULAR STRESS TEST USING MAXIMAL OR SUBMAXIMAL TREADMILL OR BICYCLE EXERCISE, CONTINUOUS ELECTROCARDIOGRAPHIC MONITORING, AND/OR PHARMACOLOGICAL STRESS; TRACING ONLY, WITHOUT INTERPRETATION AND REPORT",,,93017 Single,"CARDIOVASCULAR STRESS TEST USING MAXIMAL OR SUBMAXIMAL TREADMILL OR BICYCLE EXERCISE, CONTINUOUS ELECTROCARDIOGRAPHIC MONITORING, AND/OR PHARMACOLOGICAL STRESS; TRACING ONLY, WITHOUT INTERPRETATION AND REPORT",,,790,750.5,227.44,750.5,561.45,227.44,531.9,561.45,591,750.5,593.157,642.18,738.38,655.05,590.6475,624.45,543.72,Barrett_Hospital_and_Healthcare
93270,Electrocardiogram (ECG) up to 30 days continuous with symptom monitoring,,,93270,Electrocardiogram (ECG) up to 30 days continuous with symptom monitoring,,,191,181.45,60.96,191,181.45,60.96,171.9,181.45,191,181.45,171.9,187.18,187.18,191,171.9,181.45,175.72,Barrett_Hospital_and_Healthcare
93306,"Ultrasound of heart with color-depicted blood flow, rate, direction and valve function",,,93306,"Ultrasound of heart with color-depicted blood flow, rate, direction and valve function",,,1497,1422.15,678.81,1497,1422.15,678.81,1347.3,1422.15,1497,1422.15,1347.3,1467.06,1467.06,1497,1347.3,1422.15,1377.24,Barrett_Hospital_and_Healthcare
93350,"Ultrasound of heart during rest, exercise and/or drug-induced stress with report",,,93350,"Ultrasound of heart during rest, exercise and/or drug-induced stress with report",,,,0,1465.27,1465.27,0,1465.27,0,0,0,0,0,0,0,0,0,0,0,Barrett_Hospital_and_Healthcare
