Procedure Number,Description,Standard Amount,UB Code,Modifier 1,hospital
41001450,SARS-COV 2 COVID19 AMP PRB28,300.0,300,,Advanced_Care_Hospital_Of_Montana
41001451,NEUTRALIZ AB SAR SCR,31.92,300,,Advanced_Care_Hospital_Of_Montana
41001452,NEUTRAL AB SAR TITER,31.92,300,,Advanced_Care_Hospital_Of_Montana
41001453,INF DNA/RN 21TGT SAR,300.0,300,,Advanced_Care_Hospital_Of_Montana
41001454,"SVN SAR,ELISA,PL SER",300.0,300,,Advanced_Care_Hospital_Of_Montana
41001455,SAR COV/COVID AB QUA,51.81,300,,Advanced_Care_Hospital_Of_Montana
41001456,INF AG DNA/RNA MLPLX,427.89,300,,Advanced_Care_Hospital_Of_Montana
41001457,INF AG DNA/RNA SYNC,427.89,300,,Advanced_Care_Hospital_Of_Montana
41001458,INF AG ANT IMM W/VIS,427.89,300,,Advanced_Care_Hospital_Of_Montana
41001459,INF DIS PATH RNA 3TG,384.87,300,,Advanced_Care_Hospital_Of_Montana
41001460,INF DIS PATH RNA 4TG,384.87,300,,Advanced_Care_Hospital_Of_Montana
41001565,CULTURE SPUTUM,81.9,300,,Advanced_Care_Hospital_Of_Montana
41100000,Tissue exam by pathologist,195.0,300,,Advanced_Care_Hospital_Of_Montana
41100001,Tissue exam by pathologist,245.0,300,,Advanced_Care_Hospital_Of_Montana
41100002,Tissue exam by pathologist,409.0,300,,Advanced_Care_Hospital_Of_Montana
41100003,Tissue exam by pathologist,838.0,300,,Advanced_Care_Hospital_Of_Montana
41100004,Tissue exam by pathologist,1274.0,300,,Advanced_Care_Hospital_Of_Montana
41100005,Special stains group 1,64.44,300,,Advanced_Care_Hospital_Of_Montana
41100006,Special stains group 2,351.0,300,,Advanced_Care_Hospital_Of_Montana
41100007,Enzyme histochemistry,6597.0,300,,Advanced_Care_Hospital_Of_Montana
41100008,Microslide consultation,351.0,300,,Advanced_Care_Hospital_Of_Montana
41100009,Microslide consultation,519.0,300,,Advanced_Care_Hospital_Of_Montana
41100010,Comprehensive review of data,519.0,300,,Advanced_Care_Hospital_Of_Montana
41100011,Path consult introp,351.0,300,,Advanced_Care_Hospital_Of_Montana
41100012,Path consult intraop 1 bloc,1506.0,300,,Advanced_Care_Hospital_Of_Montana
41100013,Intraop cyto path consult 1,6597.0,300,,Advanced_Care_Hospital_Of_Montana
41100014,Immunohisto antb 1st stain,296.0,300,,Advanced_Care_Hospital_Of_Montana
41100015,Immunohisto antibody slide,2976.0,300,,Advanced_Care_Hospital_Of_Montana
41100016,Immunofluor antb 1st stain,2976.0,300,,Advanced_Care_Hospital_Of_Montana
41100017,Electron microscopy,6597.0,300,,Advanced_Care_Hospital_Of_Montana
41100018,Analysis skeletal muscle,1506.0,300,,Advanced_Care_Hospital_Of_Montana
41100019,Analysis nerve,519.0,300,,Advanced_Care_Hospital_Of_Montana
41100020,Analysis tumor,1506.0,300,,Advanced_Care_Hospital_Of_Montana
41100021,Tumor immunohistochem/manual,1506.0,300,,Advanced_Care_Hospital_Of_Montana
41100022,Tumor immunohistochem/comput,2976.0,300,,Advanced_Care_Hospital_Of_Montana
41100023,Nerve teasing preparations,6597.0,300,,Advanced_Care_Hospital_Of_Montana
41100024,Xm archive tissue molec anal,240.0,300,,Advanced_Care_Hospital_Of_Montana
41100025,Insitu hybridization (fish),1506.0,300,,Advanced_Care_Hospital_Of_Montana
41100026,Insitu hybridization (fish),2976.0,300,,Advanced_Care_Hospital_Of_Montana
41100027,Insitu hybridization auto,2976.0,300,,Advanced_Care_Hospital_Of_Montana
41100028,Insitu hybridization manual,480.0,300,,Advanced_Care_Hospital_Of_Montana
41100029,Protein western blot tissue,234.0,300,,Advanced_Care_Hospital_Of_Montana
41100030,Protein analysis w/probe,276.0,300,,Advanced_Care_Hospital_Of_Montana
41100031,M/phmtrc alys ishquant/semiq,1506.0,300,,Advanced_Care_Hospital_Of_Montana
41100032,M/phmtrc alys ishquant/semiq,1506.0,300,,Advanced_Care_Hospital_Of_Montana
41100033,Surgical pathology procedure,519.0,300,,Advanced_Care_Hospital_Of_Montana
41100034,Bilirubin total transcut,54.0,300,,Advanced_Care_Hospital_Of_Montana
41100035,Hgb quant transcutaneous,54.0,300,,Advanced_Care_Hospital_Of_Montana
41100036,Transcutaneous carboxyhb,99.0,300,,Advanced_Care_Hospital_Of_Montana
41100037,Transcutaneous methb,99.0,300,,Advanced_Care_Hospital_Of_Montana
41100038,Chct for mal hyperthermia,1506.0,300,,Advanced_Care_Hospital_Of_Montana
41100039,Body fluid cell count,44.95,300,,Advanced_Care_Hospital_Of_Montana
41100040,Body fluid cell count,52.35,300,,Advanced_Care_Hospital_Of_Montana
41100041,Leukocyte assessment fecal,40.6,300,,Advanced_Care_Hospital_Of_Montana
41100042,Exam synovial fluid crystals,68.0,300,,Advanced_Care_Hospital_Of_Montana
41100043,Specimen fat stain,41.05,306,,Advanced_Care_Hospital_Of_Montana
41100044,Exam feces for meat fibers,51.0,300,,Advanced_Care_Hospital_Of_Montana
41100045,Nasal smear for eosinophils,45.15,300,,Advanced_Care_Hospital_Of_Montana
41100046,Sputum specimen collection,1506.0,300,,Advanced_Care_Hospital_Of_Montana
41100047,Collect sweat for test,519.0,300,,Advanced_Care_Hospital_Of_Montana
41100048,Pathology lab procedure,519.0,300,,Advanced_Care_Hospital_Of_Montana
41200000,Plasma fresh frozen,765.0,380,,Advanced_Care_Hospital_Of_Montana
41200001,Frozen blood prep,1050.66,380,,Advanced_Care_Hospital_Of_Montana
41200002,Frozen blood thaw,2976.0,380,,Advanced_Care_Hospital_Of_Montana
41200003,Frozen blood freeze/thaw,351.0,380,,Advanced_Care_Hospital_Of_Montana
41200004,Hemolysins/agglutinins auto,93.0,380,,Advanced_Care_Hospital_Of_Montana
41200005,Hemolysins/agglutinins,126.0,380,,Advanced_Care_Hospital_Of_Montana
41200006,Blood product/irradiation,380.0,380,,Advanced_Care_Hospital_Of_Montana
41200007,Leukacyte transfusion,1506.0,380,,Advanced_Care_Hospital_Of_Montana
41200008,Vol reduction of blood/prod,63.0,380,,Advanced_Care_Hospital_Of_Montana
41200009,Pooling blood platelets,960.0,380,,Advanced_Care_Hospital_Of_Montana
41200010,Rbc pretx incubatj w/chemicl,180.0,380,,Advanced_Care_Hospital_Of_Montana
41200011,Rbc pretx incubatj w/enzymes,2976.0,380,,Advanced_Care_Hospital_Of_Montana
41200012,Rbc pretx incubatj w/density,592.0,380,,Advanced_Care_Hospital_Of_Montana
41200013,Rbc serum pretx incubj drugs,1146.0,380,,Advanced_Care_Hospital_Of_Montana
41200014,Rbc serum pretx id dilution,240.0,380,,Advanced_Care_Hospital_Of_Montana
41200015,Rbc serum pretx incubj/inhib,1506.0,380,,Advanced_Care_Hospital_Of_Montana
41200016,Rbc pretreatment serum,351.0,380,,Advanced_Care_Hospital_Of_Montana
41200017,Split blood or products,1506.0,380,,Advanced_Care_Hospital_Of_Montana
41200018,Transfusion procedure,240.0,380,,Advanced_Care_Hospital_Of_Montana
41200026,BL RBC LEUKOCYTES RED EU,646.0,381,BL,Advanced_Care_Hospital_Of_Montana
41200027,BL PROCESSING/STORAGE EA P9016,25.0,390,BL,Advanced_Care_Hospital_Of_Montana
41200030,BL PLATELETS EACH UNIT,414.0,384,BL,Advanced_Care_Hospital_Of_Montana
41200031,BL PROCESSING/STORAGE EA P9019,25.0,390,BL,Advanced_Care_Hospital_Of_Montana
41200034,BL RED BLOOD CELLS EA UN,511.0,381,BL,Advanced_Care_Hospital_Of_Montana
41200035,BL PROCESSING/STORAGE EA P9021,25.0,390,BL,Advanced_Care_Hospital_Of_Montana
41200036,BL RBC WASHED EA UN,1077.0,381,BL,Advanced_Care_Hospital_Of_Montana
41200037,BL PROCESSING/STORAGE EA P9022,25.0,390,BL,Advanced_Care_Hospital_Of_Montana
41200038,BL-PLASMA POOL FF EA UN,266.0,383,BL,Advanced_Care_Hospital_Of_Montana
41200039,BL PROCESSING/STORAGE EA P9023,25.0,390,BL,Advanced_Care_Hospital_Of_Montana
41200040,BL PLATELETS LEUK RED EA UN,408.0,384,BL,Advanced_Care_Hospital_Of_Montana
41200041,BL PROCESSING/STORAGE EA P9031,25.0,390,BL,Advanced_Care_Hospital_Of_Montana
41200042,BL PLATELET IRRAD EA UN,557.0,384,BL,Advanced_Care_Hospital_Of_Montana
41200043,BL PROCESSING/STORAGE EA P9032,25.0,390,BL,Advanced_Care_Hospital_Of_Montana
41200044,BL PLATELETS LEU/RED/IRR EU,568.0,384,BL,Advanced_Care_Hospital_Of_Montana
41200045,BL PROCESSING/STORAGE EA P9033,25.0,390,BL,Advanced_Care_Hospital_Of_Montana
41200046,BL PLATELET PHERESIS EU,1489.0,384,BL,Advanced_Care_Hospital_Of_Montana
41200047,BL PROCESSING/STORAGE EA P9034,25.0,390,BL,Advanced_Care_Hospital_Of_Montana
41200054,BL RBC IRRADIATED EU,721.0,381,BL,Advanced_Care_Hospital_Of_Montana
41200055,BL PROCESSING/STORAGE EA P9038,25.0,390,BL,Advanced_Care_Hospital_Of_Montana
41200056,BL RBC DEGLYCEROLIZED EU,1332.0,381,BL,Advanced_Care_Hospital_Of_Montana
41200057,BL PROCESSING/STORAGE EA P9039,25.0,390,BL,Advanced_Care_Hospital_Of_Montana
41200058,BL RBC LEU/RED/IRR EU,937.0,381,BL,Advanced_Care_Hospital_Of_Montana
41200059,BL PROCESSING/STORAGE EA P9040,25.0,390,BL,Advanced_Care_Hospital_Of_Montana
41200088,BL Convalescent Plasma,675.0,380,BL,Advanced_Care_Hospital_Of_Montana
41200089,BL Convalescent Plsma IR,675.0,380,BL,Advanced_Care_Hospital_Of_Montana
42000000,Paracentesis,2428.8,361,,Advanced_Care_Hospital_Of_Montana
42000001,Tracheostomy,8209.0,361,,Advanced_Care_Hospital_Of_Montana
42000002,PEG,4875.0,361,,Advanced_Care_Hospital_Of_Montana
42000003,Intubation,635.0,361,,Advanced_Care_Hospital_Of_Montana
42000004,Upper Gastro/Endoscopy,2834.0,750,,Advanced_Care_Hospital_Of_Montana
44000000,RT NASAL ENDOSC DIAG UN,550.0,412,,Advanced_Care_Hospital_Of_Montana
44000001,RT INTUBATION,478.92,412,,Advanced_Care_Hospital_Of_Montana
44000002,RT TRACH TUBE CHNG,142.0,410,,Advanced_Care_Hospital_Of_Montana
44000003,RT BRONCHOSCOPY,2803.24,460,,Advanced_Care_Hospital_Of_Montana
44000004,RT ARTERIAL PUNCTURE,122.32,300,,Advanced_Care_Hospital_Of_Montana
44000005,RT INSERTION CATH ARTERY,177.17,460,,Advanced_Care_Hospital_Of_Montana
44000006,RT SPUTUM COLLECT,643.0,410,,Advanced_Care_Hospital_Of_Montana
44000007,RT CARDIAC RESUSCITATION,1178.36,480,,Advanced_Care_Hospital_Of_Montana
44000008,RT CARDIAC DOPPLER LIMITED,130.0,483,,Advanced_Care_Hospital_Of_Montana
44000009,RT VENT INIT SETUP,156.1,410,,Advanced_Care_Hospital_Of_Montana
44000010,RT VENT INIT DAY,356.32,410,,Advanced_Care_Hospital_Of_Montana
44000011,RT VENT ASSIST SUBSEQ DAY,258.56,460,,Advanced_Care_Hospital_Of_Montana
44000012,RT VENT SUBSEQ DAILY,108.6,410,,Advanced_Care_Hospital_Of_Montana
44000013,RT SPIROMETRY TRT,196.8,410,,Advanced_Care_Hospital_Of_Montana
44000014,RT BRONCHOSPASM EVAL W/DILA,116.8,460,,Advanced_Care_Hospital_Of_Montana
44000015,RT PULM FUNC PRE/POS,232.36,460,,Advanced_Care_Hospital_Of_Montana
44000016,RT BRONCH PROV EVAL,357.0,460,,Advanced_Care_Hospital_Of_Montana
44000017,RT FVC MANEUVER,51.76,460,,Advanced_Care_Hospital_Of_Montana
44000018,RT LUNG FUNC (MBC/MVV),53.04,460,,Advanced_Care_Hospital_Of_Montana
44000019,RT MAX BREATHING CAP,157.52,460,,Advanced_Care_Hospital_Of_Montana
44000020,RT RESIDUAL LUNG CAPACITY,157.52,460,,Advanced_Care_Hospital_Of_Montana
44000021,"RT CO, EXPIRED GAS ANALYSIS",105.64,460,,Advanced_Care_Hospital_Of_Montana
44000022,RT THORASIC GAS VOLUME,124.08,460,,Advanced_Care_Hospital_Of_Montana
44000023,RT LUNG NITRO WASHOUT CURVE,148.48,460,,Advanced_Care_Hospital_Of_Montana
44000024,RT MEASURE AIRFLOW RESISTANCE,171.0,460,,Advanced_Care_Hospital_Of_Montana
44000025,RT BREATH AIRWAY CLOSING VOL,140.76,460,,Advanced_Care_Hospital_Of_Montana
44000026,RT RESPIRATORY FLOW LOOP,147.44,460,,Advanced_Care_Hospital_Of_Montana
44000027,RT BREATHING RESP TO CO,212.0,460,,Advanced_Care_Hospital_Of_Montana
44000028,RT BREATH RESP HYPOXIA,200.8,460,,Advanced_Care_Hospital_Of_Montana
44000029,RT HIGH ALT SIMULAT TST,564.0,460,,Advanced_Care_Hospital_Of_Montana
44000030,RT HI ALT SIMTEST WO2 T,564.0,460,,Advanced_Care_Hospital_Of_Montana
44000031,RT PULM STRESS TEST COMPLEX,631.96,460,,Advanced_Care_Hospital_Of_Montana
44000032,RT PULM STRESS TEST SIMPLE,357.0,460,,Advanced_Care_Hospital_Of_Montana
44000033,RT PULM STRESS T CMPLX,829.0,460,,Advanced_Care_Hospital_Of_Montana
44000034,RT COUGH ASSIST,53.56,410,,Advanced_Care_Hospital_Of_Montana
44000035,RT AEROSOL INHALATION TRMT,53.56,410,,Advanced_Care_Hospital_Of_Montana
44000036,RT INH TRMT ACUTE AIRWY OBST/S,53.56,410,,Advanced_Care_Hospital_Of_Montana
44000037,RT AERO/VAP INH 59 MIN,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000038,RT IPPB TRMT 15MI,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000039,RT LRG VOL NEB SETUP,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000040,RT NEBULIZER TX 15 MINS,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000041,RT NEBULIZER CG 15M,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000042,RT EZPAP INITIAL,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000043,RT HELIX INITIAL,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000044,RT INHALER CHARGE 15,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000045,RT MDI TREATMENT 15M,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000046,RT PN SUBSEQ 20,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000047,RT PENTAMADINE TX,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000048,RT AEROSOL,461.0,410,,Advanced_Care_Hospital_Of_Montana
44000049,RT BLD AERO INIT,461.0,410,,Advanced_Care_Hospital_Of_Montana
44000050,RT EZPAP SUB 60 MIN,461.0,410,,Advanced_Care_Hospital_Of_Montana
44000051,RT PN CONT INITIAL,461.0,410,,Advanced_Care_Hospital_Of_Montana
44000052,RT SUBSQ NEB/MDI/EZPAP/IPPB,53.56,410,,Advanced_Care_Hospital_Of_Montana
44000053,RT AEROSOL CONT,53.56,410,,Advanced_Care_Hospital_Of_Montana
44000054,RT BLAND AER EA AD HR,53.56,410,,Advanced_Care_Hospital_Of_Montana
44000055,RT EZPAP SUB 120MIN,53.56,410,,Advanced_Care_Hospital_Of_Montana
44000056,RT HELIX IN EA AD HR,53.56,410,,Advanced_Care_Hospital_Of_Montana
44000057,RT PN CONT SUBSEQ,53.56,410,,Advanced_Care_Hospital_Of_Montana
44000058,RT CPAP TREATMENT,226.0,410,,Advanced_Care_Hospital_Of_Montana
44000059,RT CPAP/BIPAP DAILY,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000060,RT NEG PRESSURE VENT,147.48,410,,Advanced_Care_Hospital_Of_Montana
44000061,RT CNP INIT/MGMT,1310.0,410,,Advanced_Care_Hospital_Of_Montana
44000062,RT DEMO/EVAL AEROSOL GEN,59.8,410,,Advanced_Care_Hospital_Of_Montana
44000063,RT AEROSOL MONITOR,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000064,RT AEROSOL SET-UP,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000065,RT SPIRO SETUP/INST,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000066,RT IPPB INIT SETUP,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000067,RT NEBULIZER/SETUP,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000068,RT NEB INIT CG,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000069,RT SM VOL NEB INITIAL,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000070,RT PU-DEM/EV PT ULT,576.0,460,,Advanced_Care_Hospital_Of_Montana
44000071,RT CHEST WALL MANIP  INITI,86.56,410,,Advanced_Care_Hospital_Of_Montana
44000072,RT ACAPEL DH IN W/EV,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000073,RT CHEST PHYSIO INIT,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000074,RT FLUTTER INITIAL,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000075,RT CPT INIT 30 MIN,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000076,RT CHEST WALL MANIP SUBSE,74.24,410,,Advanced_Care_Hospital_Of_Montana
44000077,RT ACAPEL DH SBQW/EV,183.0,410,,Advanced_Care_Hospital_Of_Montana
44000078,RT CHEST PHYSIO SBSQ,183.0,410,,Advanced_Care_Hospital_Of_Montana
44000079,RT FLUTTER SUB 10MIN,183.0,410,,Advanced_Care_Hospital_Of_Montana
44000080,RT CPT SUB 20 MIN,183.0,410,,Advanced_Care_Hospital_Of_Montana
44000081,RT IPV SUBSEQ  MOD,183.0,410,,Advanced_Care_Hospital_Of_Montana
44000082,RT MECH CHEST OSCIL/SES,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000083,RT O2 UPTAKE EXP GAS ANALY,105.64,460,,Advanced_Care_Hospital_Of_Montana
44000084,RT O2 UPTAKE CO2 PRODUCTION,150.08,460,,Advanced_Care_Hospital_Of_Montana
44000085,RT DIFFUSION CAPACITY STUDIES,346.4,460,,Advanced_Care_Hospital_Of_Montana
44000086,RT MEMBRANE DIFFUSION STUDY,346.4,460,,Advanced_Care_Hospital_Of_Montana
44000087,RT PULM FUNCT TST PLETH,564.0,460,,Advanced_Care_Hospital_Of_Montana
44000088,RT BREATH AIRWAY CLOSIN,140.76,460,,Advanced_Care_Hospital_Of_Montana
44000089,RT PULM FUNCT TST BY GA,564.0,460,,Advanced_Care_Hospital_Of_Montana
44000090,RT LUNG NITRO WASHOUT,148.48,460,,Advanced_Care_Hospital_Of_Montana
44000091,RT AIRWAY RESIST IMP OS,564.0,460,,Advanced_Care_Hospital_Of_Montana
44000092,RT MEMBRANE DIFFUS STDY,346.4,460,,Advanced_Care_Hospital_Of_Montana
44000093,RT PULM COMPLIANCE STUDY,270.6,460,,Advanced_Care_Hospital_Of_Montana
44000094,RT PULSE OXI SINGLE CHECK,10.68,410,,Advanced_Care_Hospital_Of_Montana
44000095,RT PULSE OX W/EX MULTIDET,23.16,410,,Advanced_Care_Hospital_Of_Montana
44000096,RT PULSE OX CONT OVERNIGHT,114.0,410,,Advanced_Care_Hospital_Of_Montana
44000097,RT EXHALED CO2,150.08,460,,Advanced_Care_Hospital_Of_Montana
44000098,RT END TIDAL CO2,150.08,460,,Advanced_Care_Hospital_Of_Montana
44000099,RT CO2 PER EVENT,829.0,460,,Advanced_Care_Hospital_Of_Montana
44000100,RT OX SLEEP STUDY,2990.0,410,,Advanced_Care_Hospital_Of_Montana
44000101,RT EDUCATION EA30M,83.37,410,,Advanced_Care_Hospital_Of_Montana
44000103,RT OXYGEN DAILY CHARGE,168.0,410,,Advanced_Care_Hospital_Of_Montana
44000104,RT THPY TO INCREASE RESP. MUCS,88.4,410,,Advanced_Care_Hospital_Of_Montana
44000105,RT INSP MSCL TRN EA15M,183.0,410,,Advanced_Care_Hospital_Of_Montana
44000106,RT PURSE LIP TRAINING,183.0,410,,Advanced_Care_Hospital_Of_Montana
44000107,RT THPY TO INCREASE RESP FUNC,92.04,410,,Advanced_Care_Hospital_Of_Montana
44000108,RT THPY TO INC RESP FUNC 2 +,63.2,410,,Advanced_Care_Hospital_Of_Montana
44000109,RT HYPERBARIC O2 THERPY,377.0,413,,Advanced_Care_Hospital_Of_Montana
44000110,RT BREATHING EXER,183.0,410,,Advanced_Care_Hospital_Of_Montana
44000111,RT RESP MUSCLE EX INS,183.0,410,,Advanced_Care_Hospital_Of_Montana
44000112,RT PULM REHAB COPD,183.0,460,,Advanced_Care_Hospital_Of_Montana
44000113,RT PULM-REHAB 1HR/SES,183.0,460,,Advanced_Care_Hospital_Of_Montana
44000114,RT PU-SMOK/TOB CONS,91.0,410,,Advanced_Care_Hospital_Of_Montana
44000115,RT PU-SMOK/TOB>10MI,176.0,410,,Advanced_Care_Hospital_Of_Montana
44000116,RT CIRCUITS IPPB,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000117,RT HYPERINFL TX,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000118,RT CPPV INTL SET UP EA,576.0,410,,Advanced_Care_Hospital_Of_Montana
44000119,RT PASS MUIR VLV INTL,438.0,410,,Advanced_Care_Hospital_Of_Montana
44000120,RT PASS MUIR VLV SUBS,188.0,410,,Advanced_Care_Hospital_Of_Montana
44000121,RT ECG TRACING ONLY,196.0,410,,Advanced_Care_Hospital_Of_Montana
44100000,PT ADL SLF CARE TRN 15MIN,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100001,PT APP SHT LEG CAST,217.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100002,PT APPL FINGER SPLN;DYN,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100003,PT APPLIC/SURFCE NEUROSTM,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100004,PT AQUATIC THERAPY 15MIN,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100005,PT ASST TCH ASSES15,126.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100006,PT BIOFEED PERI/RECTAL EA 15M,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100007,PT BIOFEED PERI/RECTAL INT 15M,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100008,PT BIOFEEDBACK 1UNIT,130.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100009,PT CANALITH REPOSITION 1UNIT,130.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100010,PT COG FUNC EA AD 15,114.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100011,PT COG FUNC INIT 15M,114.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100012,PT COMM REINT 15MIN,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100013,PT CONTRAST BATH 15MIN,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100014,PT DEVELOP SCREEN,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100016,PT DIATHERMY,23.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100017,PT DYN SHT ARM SPL,175.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100018,PT ESTIM UNATT/NONWOUND 1UNIT,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100019,PT MCR ESTIM UNATTENDED 1UNIT,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100020,PT E-STIM/UNATT WOUND,60.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100021,PT E-STIM/UNATT WOUND ULCER,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100022,PT ESTIM MANUAL/ATTEND 15MIN,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100023,PT EVAL HIGH COMPLEX 1UNIT,260.0,424,GP,Advanced_Care_Hospital_Of_Montana
44100024,PT EVAL LOW COMPLEX 1UNIT,260.0,424,GP,Advanced_Care_Hospital_Of_Montana
44100025,PT EVAL MOD COMPLEX 1UNIT,260.0,424,GP,Advanced_Care_Hospital_Of_Montana
44100026,PT GAIT TRN 15MIN,65.0,420,GP,Advanced_Care_Hospital_Of_Montana
44100027,PT GROUP EXERCISE,130.0,420,GP,Advanced_Care_Hospital_Of_Montana
