Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,BCBSMT_BLUE_OPTIONS,EBMS__RMHN_NETWORK_,FIRST_CHOICE,GEHA,MONTANA_HEALTH_CO-OP,MULTIPLAN,PACIFIC_SOURCE,hospital
42003034_1{2},PT Ultrasound Therapy per 15 min,Outpatient,420,97035,"Application of a modality to 1 or more areas; ultrasound, each 15 minutes",,0,85,85,68,85,68,80.75,82.45,69.7,,82.45,80.75,Roundup_Memorial_Healthcare
42003036_1,PT Sterile Whirlpool,Inpatient,420,97022,Application of a modality to 1 or more areas; whirlpool,,0,169,169,135.2,169,152.1,160.55,163.93,138.58,,163.93,160.55,Roundup_Memorial_Healthcare
42003036_1,PT Sterile Whirlpool,Outpatient,420,97022,Application of a modality to 1 or more areas; whirlpool,,0,169,169,135.2,169,135.2,160.55,163.93,138.58,,163.93,160.55,Roundup_Memorial_Healthcare
42003036_1{2},PT Sterile Whirlpool Unit(s),Inpatient,420,97022,Application of a modality to 1 or more areas; whirlpool,,0,169,169,135.2,169,152.1,160.55,163.93,138.58,,163.93,160.55,Roundup_Memorial_Healthcare
42003036_1{2},PT Sterile Whirlpool Unit(s),Outpatient,420,97022,Application of a modality to 1 or more areas; whirlpool,,0,169,169,135.2,169,135.2,160.55,163.93,138.58,,163.93,160.55,Roundup_Memorial_Healthcare
42003037_1,PT Iontophoresis Each 15,Inpatient,420,97033,"Application of a modality to 1 or more areas; iontophoresis, each 15 minutes",,0,96,96,76.8,96,86.4,91.2,93.12,78.72,,93.12,91.2,Roundup_Memorial_Healthcare
42003037_1,PT Iontophoresis Each 15,Outpatient,420,97033,"Application of a modality to 1 or more areas; iontophoresis, each 15 minutes",,0,96,96,76.8,96,76.8,91.2,93.12,78.72,,93.12,91.2,Roundup_Memorial_Healthcare
42003037_1{2},PT Iontophoresis Unit(s),Inpatient,420,97033,"Application of a modality to 1 or more areas; iontophoresis, each 15 minutes",,0,96,96,76.8,96,86.4,91.2,93.12,78.72,,93.12,91.2,Roundup_Memorial_Healthcare
42003037_1{2},PT Iontophoresis Unit(s),Outpatient,420,97033,"Application of a modality to 1 or more areas; iontophoresis, each 15 minutes",,0,96,96,76.8,96,76.8,91.2,93.12,78.72,,93.12,91.2,Roundup_Memorial_Healthcare
42003040_1,PT Electrical Stimulation Manual Unit(s),Inpatient,420,97032,"Application of a modality to 1 or more areas; electrical stimulation (manual), each 15 minutes",,0,132,132,105.6,132,118.8,125.4,128.04,108.24,,128.04,125.4,Roundup_Memorial_Healthcare
42003040_1,PT Electrical Stimulation Manual Unit(s),Outpatient,420,97032,"Application of a modality to 1 or more areas; electrical stimulation (manual), each 15 minutes",,0,132,132,105.6,132,105.6,125.4,128.04,108.24,,128.04,125.4,Roundup_Memorial_Healthcare
42003042_1,PT Check-Out Ortho/Prosth,Inpatient,420,97760,"Orthotic(s) management and training (including assessment and fitting when not otherwise reported), upper extremity(ies), lower extremity(ies) and/or trunk, initial orthotic(s) encounter, each 15 minutes",,0,93,93,74.4,93,83.7,88.35,90.21,76.26,,90.21,88.35,Roundup_Memorial_Healthcare
42003042_1,PT Check-Out Ortho/Prosth,Outpatient,420,97760,"Orthotic(s) management and training (including assessment and fitting when not otherwise reported), upper extremity(ies), lower extremity(ies) and/or trunk, initial orthotic(s) encounter, each 15 minutes",,0,93,93,74.4,93,74.4,88.35,90.21,76.26,,90.21,88.35,Roundup_Memorial_Healthcare
42003042_1{2},PT Check-Out Ortho/Prosth Unit(s),Inpatient,420,97760,"Orthotic(s) management and training (including assessment and fitting when not otherwise reported), upper extremity(ies), lower extremity(ies) and/or trunk, initial orthotic(s) encounter, each 15 minutes",,0,93,93,74.4,93,83.7,88.35,90.21,76.26,,90.21,88.35,Roundup_Memorial_Healthcare
42003042_1{2},PT Check-Out Ortho/Prosth Unit(s),Outpatient,420,97760,"Orthotic(s) management and training (including assessment and fitting when not otherwise reported), upper extremity(ies), lower extremity(ies) and/or trunk, initial orthotic(s) encounter, each 15 minutes",,0,93,93,74.4,93,74.4,88.35,90.21,76.26,,90.21,88.35,Roundup_Memorial_Healthcare
42003042_1{3},PT Orthotic Training Lower Extremity Unit(s),Inpatient,420,97760,"Orthotic(s) management and training (including assessment and fitting when not otherwise reported), upper extremity(ies), lower extremity(ies) and/or trunk, initial orthotic(s) encounter, each 15 minutes",,0,93,93,74.4,93,83.7,88.35,90.21,76.26,,90.21,88.35,Roundup_Memorial_Healthcare
42003042_1{3},PT Orthotic Training Lower Extremity Unit(s),Outpatient,420,97760,"Orthotic(s) management and training (including assessment and fitting when not otherwise reported), upper extremity(ies), lower extremity(ies) and/or trunk, initial orthotic(s) encounter, each 15 minutes",,0,93,93,74.4,93,74.4,88.35,90.21,76.26,,90.21,88.35,Roundup_Memorial_Healthcare
42003044_1,Theraband - PT,Inpatient,270,,,,0,9,9,7.2,9,8.1,8.55,8.73,7.38,,8.73,8.55,Roundup_Memorial_Healthcare
42003044_1,Theraband - PT,Outpatient,270,,,,0,9,9,7.2,9,7.2,8.55,8.73,7.38,,8.73,8.55,Roundup_Memorial_Healthcare
42003050_1,Wound Care Selective < 20 cm Unit(s),Ambulatory Surgical,420,97597,"Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; first 20 sq cm or less",,0,173,173,138.4,173,138.4,164.35,167.81,141.86,,167.81,164.35,Roundup_Memorial_Healthcare
42003050_1,Wound Care Selective < 20 cm Unit(s),Inpatient,420,97597,"Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; first 20 sq cm or less",,0,173,173,138.4,173,155.7,164.35,167.81,141.86,,167.81,164.35,Roundup_Memorial_Healthcare
42003050_1{2},97597 PT Debridement,Ambulatory Surgical,420,97597,"Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; first 20 sq cm or less",,0,173,173,138.4,173,138.4,164.35,167.81,141.86,,167.81,164.35,Roundup_Memorial_Healthcare
42003050_1{2},97597 PT Debridement,Inpatient,420,97597,"Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; first 20 sq cm or less",,0,173,173,138.4,173,155.7,164.35,167.81,141.86,,167.81,164.35,Roundup_Memorial_Healthcare
42003052_1,Canalith Repositioning Per Day Pt,Inpatient,420,95992,"Canalith repositioning procedure(s) (eg, Epley maneuver, Semont maneuver), per day",,0,168,168,134.4,168,151.2,159.6,162.96,137.76,,162.96,159.6,Roundup_Memorial_Healthcare
42003052_1,Canalith Repositioning Per Day Pt,Outpatient,420,95992,"Canalith repositioning procedure(s) (eg, Epley maneuver, Semont maneuver), per day",,0,168,168,134.4,168,134.4,159.6,162.96,137.76,,162.96,159.6,Roundup_Memorial_Healthcare
42003053_1,PT Manual Therapy Each 15,Inpatient,420,97140,"Manual therapy techniques (eg, mobilization/ manipulation, manual lymphatic drainage, manual traction), 1 or more regions, each 15 minutes",,0,117,117,93.6,117,105.3,111.15,113.49,95.94,,113.49,111.15,Roundup_Memorial_Healthcare
42003053_1,PT Manual Therapy Each 15,Outpatient,420,97140,"Manual therapy techniques (eg, mobilization/ manipulation, manual lymphatic drainage, manual traction), 1 or more regions, each 15 minutes",,0,117,117,93.6,117,93.6,111.15,113.49,95.94,,113.49,111.15,Roundup_Memorial_Healthcare
42003053_1{2},PT Manual Therapy Unit(s),Inpatient,420,97140,"Manual therapy techniques (eg, mobilization/ manipulation, manual lymphatic drainage, manual traction), 1 or more regions, each 15 minutes",,0,117,117,93.6,117,105.3,111.15,113.49,95.94,,113.49,111.15,Roundup_Memorial_Healthcare
42003053_1{2},PT Manual Therapy Unit(s),Outpatient,420,97140,"Manual therapy techniques (eg, mobilization/ manipulation, manual lymphatic drainage, manual traction), 1 or more regions, each 15 minutes",,0,117,117,93.6,117,93.6,111.15,113.49,95.94,,113.49,111.15,Roundup_Memorial_Healthcare
42003060_1,PT Electrical Stimulation (Unattended),Inpatient,420,G0283,Elec stim other than wound,,0,117,117,93.6,117,105.3,111.15,113.49,95.94,,113.49,111.15,Roundup_Memorial_Healthcare
42003060_1,PT Electrical Stimulation (Unattended),Outpatient,420,G0283,Elec stim other than wound,,0,117,117,93.6,117,93.6,111.15,113.49,95.94,,113.49,111.15,Roundup_Memorial_Healthcare
42003070_1,PT Elec Stim Unattended Ea 15 min,Inpatient,420,97014,Application of a modality to 1 or more areas; electrical stimulation (unattended),,0,117,117,93.6,117,105.3,111.15,113.49,95.94,,113.49,111.15,Roundup_Memorial_Healthcare
42003070_1,PT Elec Stim Unattended Ea 15 min,Outpatient,420,97014,Application of a modality to 1 or more areas; electrical stimulation (unattended),,0,117,117,93.6,117,93.6,111.15,113.49,95.94,,113.49,111.15,Roundup_Memorial_Healthcare
42003071_1,PT Aquatic Therapy 15 min,Inpatient,420,97113,"Therapeutic procedure, 1 or more areas, each 15 minutes; aquatic therapy with therapeutic exercises",,0,146,146,116.8,146,131.4,138.7,141.62,119.72,,141.62,138.7,Roundup_Memorial_Healthcare
42003071_1,PT Aquatic Therapy 15 min,Outpatient,420,97113,"Therapeutic procedure, 1 or more areas, each 15 minutes; aquatic therapy with therapeutic exercises",,0,146,146,116.8,146,116.8,138.7,141.62,119.72,,141.62,138.7,Roundup_Memorial_Healthcare
42003071_1{2},PT Aquatic Therapy Unit(s),Inpatient,420,97113,"Therapeutic procedure, 1 or more areas, each 15 minutes; aquatic therapy with therapeutic exercises",,0,146,146,116.8,146,131.4,138.7,141.62,119.72,,141.62,138.7,Roundup_Memorial_Healthcare
42003071_1{2},PT Aquatic Therapy Unit(s),Outpatient,420,97113,"Therapeutic procedure, 1 or more areas, each 15 minutes; aquatic therapy with therapeutic exercises",,0,146,146,116.8,146,116.8,138.7,141.62,119.72,,141.62,138.7,Roundup_Memorial_Healthcare
42007161_1,Charge for PT Evaluation - Low Complexity,Inpatient,420,97161,"Physical therapy evaluation: low complexity, requiring these components: A history with no personal factors and/or comorbidities that impact the plan of care; An examination of body system(s) using standardized tests and measures addressing 1-2 elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with stable and/or uncomplicated characteristics; and Clinical decision making of low complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 20 minutes are spent face-to-face with the patient and/or family.",,0,242,242,193.6,242,217.8,229.9,234.74,198.44,,234.74,229.9,Roundup_Memorial_Healthcare
42007161_1,Charge for PT Evaluation - Low Complexity,Outpatient,420,97161,"Physical therapy evaluation: low complexity, requiring these components: A history with no personal factors and/or comorbidities that impact the plan of care; An examination of body system(s) using standardized tests and measures addressing 1-2 elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with stable and/or uncomplicated characteristics; and Clinical decision making of low complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 20 minutes are spent face-to-face with the patient and/or family.",,0,242,242,193.6,242,193.6,229.9,234.74,198.44,,234.74,229.9,Roundup_Memorial_Healthcare
42007161_1{2},PT Evaluation - Low Unit(s),Inpatient,420,97161,"Physical therapy evaluation: low complexity, requiring these components: A history with no personal factors and/or comorbidities that impact the plan of care; An examination of body system(s) using standardized tests and measures addressing 1-2 elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with stable and/or uncomplicated characteristics; and Clinical decision making of low complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 20 minutes are spent face-to-face with the patient and/or family.",,0,242,242,193.6,242,217.8,229.9,234.74,198.44,,234.74,229.9,Roundup_Memorial_Healthcare
42007161_1{2},PT Evaluation - Low Unit(s),Outpatient,420,97161,"Physical therapy evaluation: low complexity, requiring these components: A history with no personal factors and/or comorbidities that impact the plan of care; An examination of body system(s) using standardized tests and measures addressing 1-2 elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with stable and/or uncomplicated characteristics; and Clinical decision making of low complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 20 minutes are spent face-to-face with the patient and/or family.",,0,242,242,193.6,242,193.6,229.9,234.74,198.44,,234.74,229.9,Roundup_Memorial_Healthcare
42007162_1,PT Evaluation - Mod Unit(s),Inpatient,420,97162,"Physical therapy evaluation: moderate complexity, requiring these components: A history of present problem with 1-2 personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures in addressing a total of 3 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; An evolving clinical presentation with changing characteristics; and Clinical decision making of moderate complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 30 minutes are spent face-to-face with the patient and/or family.",,0,296,296,236.8,296,266.4,281.2,287.12,242.72,,287.12,281.2,Roundup_Memorial_Healthcare
42007162_1,PT Evaluation - Mod Unit(s),Outpatient,420,97162,"Physical therapy evaluation: moderate complexity, requiring these components: A history of present problem with 1-2 personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures in addressing a total of 3 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; An evolving clinical presentation with changing characteristics; and Clinical decision making of moderate complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 30 minutes are spent face-to-face with the patient and/or family.",,0,296,296,236.8,296,236.8,281.2,287.12,242.72,,287.12,281.2,Roundup_Memorial_Healthcare
42007162_1{2},Charge for PT Evaluation - Moderate Complexity,Inpatient,420,97162,"Physical therapy evaluation: moderate complexity, requiring these components: A history of present problem with 1-2 personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures in addressing a total of 3 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; An evolving clinical presentation with changing characteristics; and Clinical decision making of moderate complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 30 minutes are spent face-to-face with the patient and/or family.",,0,296,296,236.8,296,266.4,281.2,287.12,242.72,,287.12,281.2,Roundup_Memorial_Healthcare
42007162_1{2},Charge for PT Evaluation - Moderate Complexity,Outpatient,420,97162,"Physical therapy evaluation: moderate complexity, requiring these components: A history of present problem with 1-2 personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures in addressing a total of 3 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; An evolving clinical presentation with changing characteristics; and Clinical decision making of moderate complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 30 minutes are spent face-to-face with the patient and/or family.",,0,296,296,236.8,296,236.8,281.2,287.12,242.72,,287.12,281.2,Roundup_Memorial_Healthcare
42007163_1,Charge for PT Evaluation - High Complexity,Inpatient,420,97163,"Physical therapy evaluation: high complexity, requiring these components: A history of present problem with 3 or more personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures addressing a total of 4 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with unstable and unpredictable characteristics; and Clinical decision making of high complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 45 minutes are spent face-to-face with the patient and/or family.",,0,346,346,276.8,346,311.4,328.7,335.62,283.72,,335.62,328.7,Roundup_Memorial_Healthcare
42007163_1,Charge for PT Evaluation - High Complexity,Outpatient,420,97163,"Physical therapy evaluation: high complexity, requiring these components: A history of present problem with 3 or more personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures addressing a total of 4 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with unstable and unpredictable characteristics; and Clinical decision making of high complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 45 minutes are spent face-to-face with the patient and/or family.",,0,346,346,276.8,346,276.8,328.7,335.62,283.72,,335.62,328.7,Roundup_Memorial_Healthcare
42007163_1{2},PT Evaluation - High Unit(s),Inpatient,420,97163,"Physical therapy evaluation: high complexity, requiring these components: A history of present problem with 3 or more personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures addressing a total of 4 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with unstable and unpredictable characteristics; and Clinical decision making of high complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 45 minutes are spent face-to-face with the patient and/or family.",,0,346,346,276.8,346,311.4,328.7,335.62,283.72,,335.62,328.7,Roundup_Memorial_Healthcare
