Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Allegiance,ALLEGIANCE_MEDICARE_RBPHP,BCBSMT_HEALTHLINK,BCBSMT_TRADITIONAL,Indian_Health_Svcs_,PACIFIC_SOURCE_,hospital
7162857_1,thp - cephalexin 250 mg cap #6 nemh,Inpatient,253,,,,0,18,13.5,10.62,30.54,17.1,17.1,16.74,18,,17.1,Poplar_Community_Hospital
7162857_1,thp - cephalexin 250 mg cap #6 nemh,Outpatient,253,,,,0,18,13.5,10.62,30.54,17.1,30.54,16.74,18,10.62,17.1,Poplar_Community_Hospital
7162861_1,thp - cephalexin 250 mg/5 mL 100mL bottle nemh,Inpatient,253,,,,0,86.25,64.69,50.89,146.31,81.94,81.94,80.21,86.25,,81.94,Poplar_Community_Hospital
7162861_1,thp - cephalexin 250 mg/5 mL 100mL bottle nemh,Outpatient,253,,,,0,86.25,64.69,50.89,146.31,81.94,146.31,80.21,86.25,50.89,81.94,Poplar_Community_Hospital
7162863_1,thp - ciprofloxacin 250 mg tab #12 nemh,Inpatient,253,,,,0,196.56,147.42,115.97,333.44,186.73,186.73,182.8,196.56,,186.73,Poplar_Community_Hospital
7162863_1,thp - ciprofloxacin 250 mg tab #12 nemh,Outpatient,253,,,,0,196.56,147.42,115.97,333.44,186.73,333.44,182.8,196.56,115.97,186.73,Poplar_Community_Hospital
7162865_1,thp - clindamycin 150 mg cap #12 nemh,Inpatient,253,,,,0,36,27,21.24,61.07,34.2,34.2,33.48,36,,34.2,Poplar_Community_Hospital
7162865_1,thp - clindamycin 150 mg cap #12 nemh,Outpatient,253,,,,0,36,27,21.24,61.07,34.2,61.07,33.48,36,21.24,34.2,Poplar_Community_Hospital
7162869_1,thp - cyclobenzaprine 10 mg tab #6 nemh,Inpatient,253,,,,0,18,13.5,10.62,30.54,17.1,17.1,16.74,18,,17.1,Poplar_Community_Hospital
7162869_1,thp - cyclobenzaprine 10 mg tab #6 nemh,Outpatient,253,,,,0,18,13.5,10.62,30.54,17.1,30.54,16.74,18,10.62,17.1,Poplar_Community_Hospital
7162878_1,thp - diphenhydrAMINE 12.5 mg/5 mL liquid (120 ml) nemh,Inpatient,253,,,,0,8.1,6.08,4.78,13.74,7.7,7.7,7.53,8.1,,7.7,Poplar_Community_Hospital
7162878_1,thp - diphenhydrAMINE 12.5 mg/5 mL liquid (120 ml) nemh,Outpatient,253,,,,0,8.1,6.08,4.78,13.74,7.7,13.74,7.53,8.1,4.78,7.7,Poplar_Community_Hospital
7162881_1,abatacept 250 mg Inject nemh,Inpatient,259,J0129,Abatacept injection,,25,1763.35,1322.51,1040.38,2991.35,1675.18,1675.18,1639.92,1763.35,,1675.18,Poplar_Community_Hospital
7162881_1,abatacept 250 mg Inject nemh,Outpatient,259,J0129,Abatacept injection,,25,1763.35,1322.51,1040.38,2991.35,1675.18,2991.35,1639.92,1763.35,1040.38,1675.18,Poplar_Community_Hospital
7162884_1,thp - ibuprofen 100 mg/5 mL (120 ml) susp nemh,Inpatient,253,,,,0,11.23,8.42,6.63,19.05,10.67,10.67,10.44,11.23,,10.67,Poplar_Community_Hospital
7162884_1,thp - ibuprofen 100 mg/5 mL (120 ml) susp nemh,Outpatient,253,,,,0,11.23,8.42,6.63,19.05,10.67,19.05,10.44,11.23,6.63,10.67,Poplar_Community_Hospital
7162886_1,thp - ibuprofen 400 mg tab #12 nemh,Inpatient,253,,,,0,36,27,21.24,61.07,34.2,34.2,33.48,36,,34.2,Poplar_Community_Hospital
7162886_1,thp - ibuprofen 400 mg tab #12 nemh,Outpatient,253,,,,0,36,27,21.24,61.07,34.2,61.07,33.48,36,21.24,34.2,Poplar_Community_Hospital
7162888_1,medroxyPROGESTERone 150 mg/mL vial nemh,Inpatient,259,J1050,Medroxyprogesterone acetate,,150,293.55,220.16,173.19,497.98,278.87,278.87,273,293.55,,278.87,Poplar_Community_Hospital
7162888_1,medroxyPROGESTERone 150 mg/mL vial nemh,Outpatient,259,J1050,Medroxyprogesterone acetate,,150,293.55,220.16,173.19,497.98,278.87,497.98,273,293.55,173.19,278.87,Poplar_Community_Hospital
7162893_1,thp - ketorolac 10 mg tab #6 nemh,Inpatient,253,,,,0,38.82,29.12,22.9,65.85,36.88,36.88,36.1,38.82,,36.88,Poplar_Community_Hospital
7162893_1,thp - ketorolac 10 mg tab #6 nemh,Outpatient,253,,,,0,38.82,29.12,22.9,65.85,36.88,65.85,36.1,38.82,22.9,36.88,Poplar_Community_Hospital
7162899_1,thp - levoFLOXacin 250 mg tab #3 nemh,Inpatient,253,,,,0,132.54,99.41,78.2,224.84,125.91,125.91,123.26,132.54,,125.91,Poplar_Community_Hospital
7162899_1,thp - levoFLOXacin 250 mg tab #3 nemh,Outpatient,253,,,,0,132.54,99.41,78.2,224.84,125.91,224.84,123.26,132.54,78.2,125.91,Poplar_Community_Hospital
7162915_1,thp - LORazepam 1 mg tab #6 nemh,Inpatient,253,,,,0,36,27,21.24,61.07,34.2,34.2,33.48,36,,34.2,Poplar_Community_Hospital
7162915_1,thp - LORazepam 1 mg tab #6 nemh,Outpatient,253,,,,0,36,27,21.24,61.07,34.2,61.07,33.48,36,21.24,34.2,Poplar_Community_Hospital
7163047_1,thp - methylPREDNISolone 4 mg tab nemh,Inpatient,253,,,,0,90.06,67.55,53.14,152.78,85.56,85.56,83.76,90.06,,85.56,Poplar_Community_Hospital
7163047_1,thp - methylPREDNISolone 4 mg tab nemh,Outpatient,253,,,,0,90.06,67.55,53.14,152.78,85.56,152.78,83.76,90.06,53.14,85.56,Poplar_Community_Hospital
7163426_1,thp - metroNIDAZOLE 250 mg tab #12 nemh,Inpatient,253,,,,0,36,27,21.24,61.07,34.2,34.2,33.48,36,,34.2,Poplar_Community_Hospital
7163426_1,thp - metroNIDAZOLE 250 mg tab #12 nemh,Outpatient,253,,,,0,36,27,21.24,61.07,34.2,61.07,33.48,36,21.24,34.2,Poplar_Community_Hospital
7163428_1,thp - naproxen 250 mg tab #6 nemh,Inpatient,253,,,,0,18,13.5,10.62,30.54,17.1,17.1,16.74,18,,17.1,Poplar_Community_Hospital
7163428_1,thp - naproxen 250 mg tab #6 nemh,Outpatient,253,,,,0,18,13.5,10.62,30.54,17.1,30.54,16.74,18,10.62,17.1,Poplar_Community_Hospital
7163431_1,thp - nitrofurantoin macrocrystals 50 mg cap #8 nemh,Inpatient,253,,,,0,106.72,80.04,62.96,181.04,101.38,101.38,99.25,106.72,,101.38,Poplar_Community_Hospital
7163431_1,thp - nitrofurantoin macrocrystals 50 mg cap #8 nemh,Outpatient,253,,,,0,106.72,80.04,62.96,181.04,101.38,181.04,99.25,106.72,62.96,101.38,Poplar_Community_Hospital
7163433_1,thp - oxyCODONE 5 mg tab #6 nemh,Inpatient,253,,,,0,36,27,21.24,61.07,34.2,34.2,33.48,36,,34.2,Poplar_Community_Hospital
7163433_1,thp - oxyCODONE 5 mg tab #6 nemh,Outpatient,253,,,,0,36,27,21.24,61.07,34.2,61.07,33.48,36,21.24,34.2,Poplar_Community_Hospital
7163435_1,thp - phenazopyridine 200 mg tab #6 nemh,Inpatient,253,,,,0,72,54,42.48,122.14,68.4,68.4,66.96,72,,68.4,Poplar_Community_Hospital
7163435_1,thp - phenazopyridine 200 mg tab #6 nemh,Outpatient,253,,,,0,72,54,42.48,122.14,68.4,122.14,66.96,72,42.48,68.4,Poplar_Community_Hospital
7163437_1,thp - predniSONE 20 mg tab #6 nemh,Inpatient,253,,,,0,18,13.5,10.62,30.54,17.1,17.1,16.74,18,,17.1,Poplar_Community_Hospital
7163437_1,thp - predniSONE 20 mg tab #6 nemh,Outpatient,253,,,,0,18,13.5,10.62,30.54,17.1,30.54,16.74,18,10.62,17.1,Poplar_Community_Hospital
7163440_1,thp - promethazine 25 mg tab #6 nemh,Inpatient,253,,,,0,18,13.5,10.62,30.54,17.1,17.1,16.74,18,,17.1,Poplar_Community_Hospital
7163440_1,thp - promethazine 25 mg tab #6 nemh,Outpatient,253,,,,0,18,13.5,10.62,30.54,17.1,30.54,16.74,18,10.62,17.1,Poplar_Community_Hospital
7163467_1,thp - sulfamethoxazole-trimethoprim 800 mg-160 mg tab  #6 nemh,Inpatient,253,,,,0,18,13.5,10.62,30.54,17.1,17.1,16.74,18,,17.1,Poplar_Community_Hospital
7163467_1,thp - sulfamethoxazole-trimethoprim 800 mg-160 mg tab  #6 nemh,Outpatient,253,,,,0,18,13.5,10.62,30.54,17.1,30.54,16.74,18,10.62,17.1,Poplar_Community_Hospital
7163469_1,thp - traMADol 50 mg tab #6 nemh,Inpatient,253,,,,0,36,27,21.24,61.07,34.2,34.2,33.48,36,,34.2,Poplar_Community_Hospital
7163469_1,thp - traMADol 50 mg tab #6 nemh,Outpatient,253,,,,0,36,27,21.24,61.07,34.2,61.07,33.48,36,21.24,34.2,Poplar_Community_Hospital
7164154_1,codeine-guaifenesin 10 mg-100 mg/5 mL Syrup 118mL nemh,Inpatient,250,,,,0,40.71,30.53,24.02,69.06,38.67,38.67,37.86,40.71,,38.67,Poplar_Community_Hospital
7164154_1,codeine-guaifenesin 10 mg-100 mg/5 mL Syrup 118mL nemh,Outpatient,250,,,,0,40.71,30.53,24.02,69.06,38.67,69.06,37.86,40.71,24.02,38.67,Poplar_Community_Hospital
7164748_1,MED RT HAND/WRIST BOXER SPLINT__79-87455,Inpatient,270,,,,0,61,45.75,35.99,103.48,57.95,57.95,56.73,61,,57.95,Poplar_Community_Hospital
7164748_1,MED RT HAND/WRIST BOXER SPLINT__79-87455,Outpatient,270,,,,0,61,45.75,35.99,103.48,57.95,103.48,56.73,61,35.99,57.95,Poplar_Community_Hospital
7165041_1,88142 Cytopathology Cerv/Vag Auto thin Layer Prep Mnl Screen,Inpatient,521,88142,"Cytopathology, cervical or vaginal (any reporting system), collected in preservative fluid, automated thin layer preparation; manual screening under physician supervision",,0,106.25,79.69,62.69,180.24,100.94,100.94,98.81,106.25,,100.94,Poplar_Community_Hospital
7165041_1,88142 Cytopathology Cerv/Vag Auto thin Layer Prep Mnl Screen,Outpatient,521,88142,"Cytopathology, cervical or vaginal (any reporting system), collected in preservative fluid, automated thin layer preparation; manual screening under physician supervision",,0,106.25,79.69,62.69,180.24,100.94,180.24,98.81,106.25,62.69,100.94,Poplar_Community_Hospital
7165067_1,LG RT HAND/WRIST BOXER SPLINT__79-87457,Inpatient,270,,,,0,61,45.75,35.99,103.48,57.95,57.95,56.73,61,,57.95,Poplar_Community_Hospital
7165067_1,LG RT HAND/WRIST BOXER SPLINT__79-87457,Outpatient,270,,,,0,61,45.75,35.99,103.48,57.95,103.48,56.73,61,35.99,57.95,Poplar_Community_Hospital
7165068_1,XLG RT HAND/WRIST BOXER SPLINT__79-87457,Inpatient,270,,,,0,61,45.75,35.99,103.48,57.95,57.95,56.73,61,,57.95,Poplar_Community_Hospital
7165068_1,XLG RT HAND/WRIST BOXER SPLINT__79-87457,Outpatient,270,,,,0,61,45.75,35.99,103.48,57.95,103.48,56.73,61,35.99,57.95,Poplar_Community_Hospital
7165069_1,MD LFT HAND/WRIST BOXER SPLINT__79-87457,Inpatient,270,,,,0,63,47.25,37.17,106.87,59.85,59.85,58.59,63,,59.85,Poplar_Community_Hospital
7165069_1,MD LFT HAND/WRIST BOXER SPLINT__79-87457,Outpatient,270,,,,0,63,47.25,37.17,106.87,59.85,106.87,58.59,63,37.17,59.85,Poplar_Community_Hospital
7165070_1,LG LFT HAND/WRIST BOXER SPLINT__79-87457,Inpatient,270,,,,0,63,47.25,37.17,106.87,59.85,59.85,58.59,63,,59.85,Poplar_Community_Hospital
7165070_1,LG LFT HAND/WRIST BOXER SPLINT__79-87457,Outpatient,270,,,,0,63,47.25,37.17,106.87,59.85,106.87,58.59,63,37.17,59.85,Poplar_Community_Hospital
7165071_1,XLG LF HAND/WRIST BOXER SPLINT__79-87457,Inpatient,270,,,,0,63,47.25,37.17,106.87,59.85,59.85,58.59,63,,59.85,Poplar_Community_Hospital
7165071_1,XLG LF HAND/WRIST BOXER SPLINT__79-87457,Outpatient,270,,,,0,63,47.25,37.17,106.87,59.85,106.87,58.59,63,37.17,59.85,Poplar_Community_Hospital
7165072_1,KLING 1__KENDALL 2231,Inpatient,270,,,,0,0.31,0.23,0.18,0.53,0.29,0.29,0.29,0.31,,0.29,Poplar_Community_Hospital
7165072_1,KLING 1__KENDALL 2231,Outpatient,270,,,,0,0.31,0.23,0.18,0.53,0.29,0.53,0.29,0.31,0.18,0.29,Poplar_Community_Hospital
7168501_1,ceFAZolin 1 gm vial nemh,Inpatient,636,J0690,Cefazolin sodium injection,,2,18,13.5,10.62,30.54,17.1,17.1,16.74,18,,17.1,Poplar_Community_Hospital
7168501_1,ceFAZolin 1 gm vial nemh,Outpatient,636,J0690,Cefazolin sodium injection,,2,18,13.5,10.62,30.54,17.1,30.54,16.74,18,10.62,17.1,Poplar_Community_Hospital
7168609_1,thp - codeine-guaifenesin 10 mg-100 mg/5 mL Syrup nemh,Inpatient,,,,,0,40.71,30.53,24.02,69.06,38.67,38.67,37.86,40.71,,38.67,Poplar_Community_Hospital
7168609_1,thp - codeine-guaifenesin 10 mg-100 mg/5 mL Syrup nemh,Outpatient,,,,,0,40.71,30.53,24.02,69.06,38.67,69.06,37.86,40.71,24.02,38.67,Poplar_Community_Hospital
7168759_1,thp - ondansetron 4 mg DIS tab #3 nemh,Inpatient,253,,,,0,200.64,150.48,118.38,340.37,190.61,190.61,186.6,200.64,,190.61,Poplar_Community_Hospital
7168759_1,thp - ondansetron 4 mg DIS tab #3 nemh,Outpatient,253,,,,0,200.64,150.48,118.38,340.37,190.61,340.37,186.6,200.64,118.38,190.61,Poplar_Community_Hospital
7168770_1,thp - codeine-guaifenesin 10 mg-100 mg/5 mL Syrup nemh,Inpatient,253,,,,0,40.71,30.53,24.02,69.06,38.67,38.67,37.86,40.71,,38.67,Poplar_Community_Hospital
7168770_1,thp - codeine-guaifenesin 10 mg-100 mg/5 mL Syrup nemh,Outpatient,253,,,,0,40.71,30.53,24.02,69.06,38.67,69.06,37.86,40.71,24.02,38.67,Poplar_Community_Hospital
7183407_1,SPO2 PED DISP LNCS SENSOR__0600-00-0122,Inpatient,270,,,,0,76,57,44.84,128.93,72.2,72.2,70.68,76,,72.2,Poplar_Community_Hospital
7183407_1,SPO2 PED DISP LNCS SENSOR__0600-00-0122,Outpatient,270,,,,0,76,57,44.84,128.93,72.2,128.93,70.68,76,44.84,72.2,Poplar_Community_Hospital
7183611_1,dexamethasone 10 mg/mL 1mL Soln nemh,Inpatient,259,,,,0,18,13.5,10.62,30.54,17.1,17.1,16.74,18,,17.1,Poplar_Community_Hospital
7183611_1,dexamethasone 10 mg/mL 1mL Soln nemh,Outpatient,259,,,,0,18,13.5,10.62,30.54,17.1,30.54,16.74,18,10.62,17.1,Poplar_Community_Hospital
7184158_1,hydroCHLOROthiazide 25 mg tablet nemh,Inpatient,250,,,,0,3,2.25,1.77,5.09,2.85,2.85,2.79,3,,2.85,Poplar_Community_Hospital
7184158_1,hydroCHLOROthiazide 25 mg tablet nemh,Outpatient,250,,,,0,3,2.25,1.77,5.09,2.85,5.09,2.79,3,1.77,2.85,Poplar_Community_Hospital
7184938_1,"rabies imm glob, human 150 Unit(s)/mL 10mL nemh",Inpatient,,,,,0,5105.12,3828.84,3012.02,8660.33,4849.86,4849.86,4747.76,5105.12,,4849.86,Poplar_Community_Hospital
7184938_1,"rabies imm glob, human 150 Unit(s)/mL 10mL nemh",Outpatient,,,,,0,5105.12,3828.84,3012.02,8660.33,4849.86,8660.33,4747.76,5105.12,3012.02,4849.86,Poplar_Community_Hospital
7186226_1,acetaminophen 325 mg tablet nemh,Inpatient,250,,,,0,2,1.5,1.18,3.39,1.9,1.9,1.86,2,,1.9,Poplar_Community_Hospital
7186226_1,acetaminophen 325 mg tablet nemh,Outpatient,250,,,,0,2,1.5,1.18,3.39,1.9,3.39,1.86,2,1.18,1.9,Poplar_Community_Hospital
7186230_1,magnesium citrate oral solution 300mL nemh,Inpatient,250,,,,0,6.3,4.73,3.72,10.69,5.99,5.99,5.86,6.3,,5.99,Poplar_Community_Hospital
7186230_1,magnesium citrate oral solution 300mL nemh,Outpatient,250,,,,0,6.3,4.73,3.72,10.69,5.99,10.69,5.86,6.3,3.72,5.99,Poplar_Community_Hospital
7191814_1,lactulose 10 gm/15 mL liquid nemh,Inpatient,250,,,,0,3.42,2.57,2.02,5.8,3.25,3.25,3.18,3.42,,3.25,Poplar_Community_Hospital
7191814_1,lactulose 10 gm/15 mL liquid nemh,Outpatient,250,,,,0,3.42,2.57,2.02,5.8,3.25,5.8,3.18,3.42,2.02,3.25,Poplar_Community_Hospital
7191815_1,lidocaine topical 2% 5mL urojet nemh,Inpatient,250,,,,0,17.85,13.39,10.53,30.28,16.96,16.96,16.6,17.85,,16.96,Poplar_Community_Hospital
7191815_1,lidocaine topical 2% 5mL urojet nemh,Outpatient,250,,,,0,17.85,13.39,10.53,30.28,16.96,30.28,16.6,17.85,10.53,16.96,Poplar_Community_Hospital
7193916_1,PACLitaxel 6 mg/mL 50mL vial nemh,Inpatient,,J9267,Paclitaxel injection,,300,212.4,159.3,125.32,360.32,201.78,201.78,197.53,212.4,,201.78,Poplar_Community_Hospital
7193916_1,PACLitaxel 6 mg/mL 50mL vial nemh,Outpatient,,J9267,Paclitaxel injection,,300,212.4,159.3,125.32,360.32,201.78,360.32,197.53,212.4,125.32,201.78,Poplar_Community_Hospital
7193917_1,min oil-white petrolat cream 120gm nemh,Inpatient,,,,,0,18.36,13.77,10.83,31.15,17.44,17.44,17.07,18.36,,17.44,Poplar_Community_Hospital
7193917_1,min oil-white petrolat cream 120gm nemh,Outpatient,,,,,0,18.36,13.77,10.83,31.15,17.44,31.15,17.07,18.36,10.83,17.44,Poplar_Community_Hospital
7193918_1,dicyclomine 10 mg capsule nemh,Inpatient,,,,,0,3,2.25,1.77,5.09,2.85,2.85,2.79,3,,2.85,Poplar_Community_Hospital
7193918_1,dicyclomine 10 mg capsule nemh,Outpatient,,,,,0,3,2.25,1.77,5.09,2.85,5.09,2.79,3,1.77,2.85,Poplar_Community_Hospital
7193944_1,leucovorin 350 mg vial nemh,Inpatient,,J0640,Leucovorin calcium injection,,7,93.6,70.2,55.22,158.78,88.92,88.92,87.05,93.6,,88.92,Poplar_Community_Hospital
7193944_1,leucovorin 350 mg vial nemh,Outpatient,,J0640,Leucovorin calcium injection,,7,93.6,70.2,55.22,158.78,88.92,158.78,87.05,93.6,55.22,88.92,Poplar_Community_Hospital
7194062_1,azithromycin 250 mg tablet EA nemh,Inpatient,,,,,0,23.35,17.51,13.78,39.61,22.18,22.18,21.72,23.35,,22.18,Poplar_Community_Hospital
7194062_1,azithromycin 250 mg tablet EA nemh,Outpatient,,,,,0,23.35,17.51,13.78,39.61,22.18,39.61,21.72,23.35,13.78,22.18,Poplar_Community_Hospital
7194362_1,heparin 5000 units/mL vial nemh,Inpatient,259,J1644,Inj heparin sodium per 1000u,,5,18,13.5,10.62,30.54,17.1,17.1,16.74,18,,17.1,Poplar_Community_Hospital
7194362_1,heparin 5000 units/mL vial nemh,Outpatient,259,J1644,Inj heparin sodium per 1000u,,5,18,13.5,10.62,30.54,17.1,30.54,16.74,18,10.62,17.1,Poplar_Community_Hospital
7195240_1,NEONATE MASK AIR CUSH__1271,Inpatient,270,,,,0,13,9.75,7.67,22.05,12.35,12.35,12.09,13,,12.35,Poplar_Community_Hospital
7195240_1,NEONATE MASK AIR CUSH__1271,Outpatient,270,,,,0,13,9.75,7.67,22.05,12.35,22.05,12.09,13,7.67,12.35,Poplar_Community_Hospital
7195998_1,oseltamivir 75 mg capsule nemh,Inpatient,250,,,,0,46.33,34.75,27.33,78.59,44.01,44.01,43.09,46.33,,44.01,Poplar_Community_Hospital
7195998_1,oseltamivir 75 mg capsule nemh,Outpatient,250,,,,0,46.33,34.75,27.33,78.59,44.01,78.59,43.09,46.33,27.33,44.01,Poplar_Community_Hospital
7196408_1,IV NS 3% VIAFLEX__2B1353Q,Inpatient,270,,,,0,8,6,4.72,13.57,7.6,7.6,7.44,8,,7.6,Poplar_Community_Hospital
7196408_1,IV NS 3% VIAFLEX__2B1353Q,Outpatient,270,,,,0,8,6,4.72,13.57,7.6,13.57,7.44,8,4.72,7.6,Poplar_Community_Hospital
7196409_1,IV 20 KCL 0.9 NS VIAFLEX__2B1764X,Inpatient,270,,,,0,9,6.75,5.31,15.27,8.55,8.55,8.37,9,,8.55,Poplar_Community_Hospital
7196409_1,IV 20 KCL 0.9 NS VIAFLEX__2B1764X,Outpatient,270,,,,0,9,6.75,5.31,15.27,8.55,15.27,8.37,9,5.31,8.55,Poplar_Community_Hospital
7196600_1,MULTILUMEN CATH KIT PRES INJ__CDC-42703-XP1A,Inpatient,270,,,,0,460,345,271.4,780.34,437,437,427.8,460,,437,Poplar_Community_Hospital
7196600_1,MULTILUMEN CATH KIT PRES INJ__CDC-42703-XP1A,Outpatient,270,,,,0,460,345,271.4,780.34,437,780.34,427.8,460,271.4,437,Poplar_Community_Hospital
7197103_1,ketorolac 30 mg/mL 2mL vial nemh,Inpatient,259,,,,0,18,13.5,10.62,30.54,17.1,17.1,16.74,18,,17.1,Poplar_Community_Hospital
7197103_1,ketorolac 30 mg/mL 2mL vial nemh,Outpatient,259,,,,0,18,13.5,10.62,30.54,17.1,30.54,16.74,18,10.62,17.1,Poplar_Community_Hospital
7197120_1,scopolamine 1.5 mg patch nemh,Inpatient,250,,,,0,76.67,57.5,45.24,130.06,72.84,72.84,71.3,76.67,,72.84,Poplar_Community_Hospital
7197120_1,scopolamine 1.5 mg patch nemh,Outpatient,250,,,,0,76.67,57.5,45.24,130.06,72.84,130.06,71.3,76.67,45.24,72.84,Poplar_Community_Hospital
7197121_1,sodium bicarbonate 8.4% 50mL syringe nemh,Inpatient,259,,,,0,34.88,26.16,20.58,59.17,33.14,33.14,32.44,34.88,,33.14,Poplar_Community_Hospital
7197121_1,sodium bicarbonate 8.4% 50mL syringe nemh,Outpatient,259,,,,0,34.88,26.16,20.58,59.17,33.14,59.17,32.44,34.88,20.58,33.14,Poplar_Community_Hospital
7201242_1,albuterol 2.5mg/3mL neb solution nemh,Inpatient,250,,,,0,4,3,2.36,6.79,3.8,3.8,3.72,4,,3.8,Poplar_Community_Hospital
7201242_1,albuterol 2.5mg/3mL neb solution nemh,Outpatient,250,,,,0,4,3,2.36,6.79,3.8,6.79,3.72,4,2.36,3.8,Poplar_Community_Hospital
7202664_1,acetaminophen-HYDROcodone 325-5mg tablet nemh,Inpatient,250,,,,0,6,4.5,3.54,10.18,5.7,5.7,5.58,6,,5.7,Poplar_Community_Hospital
7202664_1,acetaminophen-HYDROcodone 325-5mg tablet nemh,Outpatient,250,,,,0,6,4.5,3.54,10.18,5.7,10.18,5.58,6,3.54,5.7,Poplar_Community_Hospital
7202665_1,LORazepam 1 mg tablet nemh,Inpatient,250,,,,0,6,4.5,3.54,10.18,5.7,5.7,5.58,6,,5.7,Poplar_Community_Hospital
7202665_1,LORazepam 1 mg tablet nemh,Outpatient,250,,,,0,6,4.5,3.54,10.18,5.7,10.18,5.58,6,3.54,5.7,Poplar_Community_Hospital
7202825_1,triamcinolone topical 0.1% 15gm cream nemh,Inpatient,250,,,,0,16.74,12.56,9.88,28.4,15.9,15.9,15.57,16.74,,15.9,Poplar_Community_Hospital
7202825_1,triamcinolone topical 0.1% 15gm cream nemh,Outpatient,250,,,,0,16.74,12.56,9.88,28.4,15.9,28.4,15.57,16.74,9.88,15.9,Poplar_Community_Hospital
7202939_1,tranexamic acid 100 mg/mL Soln nemh,Inpatient,,,,,0,52.5,39.38,30.98,89.06,49.88,49.88,48.83,52.5,,49.88,Poplar_Community_Hospital
7202939_1,tranexamic acid 100 mg/mL Soln nemh,Outpatient,,,,,0,52.5,39.38,30.98,89.06,49.88,89.06,48.83,52.5,30.98,49.88,Poplar_Community_Hospital
7319355_1,azithromycin 500 mg vial nemh,Inpatient,259,J0456,Azithromycin,,1,18,13.5,10.62,30.54,17.1,17.1,16.74,18,,17.1,Poplar_Community_Hospital
7319355_1,azithromycin 500 mg vial nemh,Outpatient,259,J0456,Azithromycin,,1,18,13.5,10.62,30.54,17.1,30.54,16.74,18,10.62,17.1,Poplar_Community_Hospital
7319414_1,thiamine 100 mg/mL 2mL vial nemh,Inpatient,259,J3411,Thiamine hcl 100 mg,,2,24.91,18.68,14.7,42.26,23.66,23.66,23.17,24.91,,23.66,Poplar_Community_Hospital
7319414_1,thiamine 100 mg/mL 2mL vial nemh,Outpatient,259,J3411,Thiamine hcl 100 mg,,2,24.91,18.68,14.7,42.26,23.66,42.26,23.17,24.91,14.7,23.66,Poplar_Community_Hospital
7319419_1,cefOXitin 1 gm vial nemh,Inpatient,259,J0694,Cefoxitin sodium injection,,1,18,13.5,10.62,30.54,17.1,17.1,16.74,18,,17.1,Poplar_Community_Hospital
7319419_1,cefOXitin 1 gm vial nemh,Outpatient,259,J0694,Cefoxitin sodium injection,,1,18,13.5,10.62,30.54,17.1,30.54,16.74,18,10.62,17.1,Poplar_Community_Hospital
7319429_1,ferrous sulfate 325 mg tablet nemh,Inpatient,250,,,,0,3,2.25,1.77,5.09,2.85,2.85,2.79,3,,2.85,Poplar_Community_Hospital
7319429_1,ferrous sulfate 325 mg tablet nemh,Outpatient,250,,,,0,3,2.25,1.77,5.09,2.85,5.09,2.79,3,1.77,2.85,Poplar_Community_Hospital
7319536_1,metFORMIN 500 mg tablet nemh,Inpatient,,,,,0,0.03,0.02,0.02,0.05,0.03,0.03,0.03,0.03,,0.03,Poplar_Community_Hospital
7319536_1,metFORMIN 500 mg tablet nemh,Outpatient,,,,,0,0.03,0.02,0.02,0.05,0.03,0.05,0.03,0.03,0.02,0.03,Poplar_Community_Hospital
7319687_1,docusate-senna 50-8.6mg tablet nemh,Inpatient,250,,,,0,2,1.5,1.18,3.39,1.9,1.9,1.86,2,,1.9,Poplar_Community_Hospital
7319687_1,docusate-senna 50-8.6mg tablet nemh,Outpatient,250,,,,0,2,1.5,1.18,3.39,1.9,3.39,1.86,2,1.18,1.9,Poplar_Community_Hospital
7319770_1,ROOM/BED: Swing Bed  Medicare PCH NEMHS,Inpatient,120,,,,0,241,180.75,180.75,5836.25,228.95,5836.25,224.13,241,4669,228.95,Poplar_Community_Hospital
7320617_1,bupivacaine PF 0.5% 30mL vial nemh,Inpatient,,S0020,"Injection, bupivicaine hydro",,1,54,40.5,31.86,91.61,51.3,51.3,50.22,54,,51.3,Poplar_Community_Hospital
7320617_1,bupivacaine PF 0.5% 30mL vial nemh,Outpatient,,S0020,"Injection, bupivicaine hydro",,1,54,40.5,31.86,91.61,51.3,91.61,50.22,54,31.86,51.3,Poplar_Community_Hospital
7320618_1,levonorgestrel 1.5 mg tablet nemh,Inpatient,,,,,0,27.15,20.36,16.02,46.06,25.79,25.79,25.25,27.15,,25.79,Poplar_Community_Hospital
7320618_1,levonorgestrel 1.5 mg tablet nemh,Outpatient,,,,,0,27.15,20.36,16.02,46.06,25.79,46.06,25.25,27.15,16.02,25.79,Poplar_Community_Hospital
7320619_1,triamcinolone topical 0.1% 15gm ointment nemh,Inpatient,,,,,0,16.71,12.53,9.86,28.35,15.87,15.87,15.54,16.71,,15.87,Poplar_Community_Hospital
7320619_1,triamcinolone topical 0.1% 15gm ointment nemh,Outpatient,,,,,0,16.71,12.53,9.86,28.35,15.87,28.35,15.54,16.71,9.86,15.87,Poplar_Community_Hospital
