Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,BCBSMT_POS_CLOSED_NETWORK,BCBSMT_TRADIIONAL_NETWORK,ROCKY_MOUNTAIN_HEALTH_NETWORK
7010380_1,"Allergen Short Ragweed, IgE (Mayo SRW)",Inpatient,302,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,59,59,56.05,59,57.82,59,56.05
7010380_1,"Allergen Short Ragweed, IgE (Mayo SRW)",Outpatient,302,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,59,59,56.05,59,57.82,59,56.05
7010550_1,"Allergen Oak, IgE (Mayo OAK)",Inpatient,302,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,59,59,56.05,59,57.82,59,56.05
7010550_1,"Allergen Oak, IgE (Mayo OAK)",Outpatient,302,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,59,59,56.05,59,57.82,59,56.05
7013170_1,37205-0833-40 - magnesium hydroxide 8% Susp,Inpatient,637,,,,0,14.4,14.4,13.68,14.4,14.112,14.4,13.68
7013170_1,37205-0833-40 - magnesium hydroxide 8% Susp,Outpatient,637,,,,0,14.4,14.4,13.68,14.4,14.112,14.4,13.68
7013171_1,00904-6529-61 - montelukast 10 mg Tab,Inpatient,637,,,,0,20.16,20.16,19.152,20.16,19.7568,20.16,19.152
7013171_1,00904-6529-61 - montelukast 10 mg Tab,Outpatient,637,,,,0,20.16,20.16,19.152,20.16,19.7568,20.16,19.152
7013176_1,75826-0114-10 - phenazopyridine 100 mg Tab,Inpatient,637,,,,0,4.55,4.55,4.3225,4.55,4.459,4.55,4.3225
7013176_1,75826-0114-10 - phenazopyridine 100 mg Tab,Outpatient,637,,,,0,4.55,4.55,4.3225,4.55,4.459,4.55,4.3225
7013184_1,00703-2394-03 - rocuronium 10 mg/mL Soln,Inpatient,636,,,,0,123.3,123.3,117.135,123.3,120.834,123.3,117.135
7013184_1,00703-2394-03 - rocuronium 10 mg/mL Soln,Outpatient,636,,,,0,123.3,123.3,117.135,123.3,120.834,123.3,117.135
7013824_1,51991-0144-17 - methylergonovine 0.2 mg/mL Soln,Inpatient,636,J2210,Methylergonovin maleate inj,,0,60,60,57,60,58.8,60,57
7013824_1,51991-0144-17 - methylergonovine 0.2 mg/mL Soln,Outpatient,636,J2210,Methylergonovin maleate inj,,0,60,60,57,60,58.8,60,57
7013827_1,63739-0293-10 - metoclopramide 10 mg Tab,Inpatient,637,,,,0,5.67,5.67,5.3865,5.67,5.5566,5.67,5.3865
7013827_1,63739-0293-10 - metoclopramide 10 mg Tab,Outpatient,637,,,,0,5.67,5.67,5.3865,5.67,5.5566,5.67,5.3865
7013828_1,00703-4502-04 - metoclopramide 5 mg/mL Soln,Inpatient,636,J2765,Metoclopramide hcl injection,,0,4.98,4.98,4.731,4.98,4.8804,4.98,4.731
7013828_1,00703-4502-04 - metoclopramide 5 mg/mL Soln,Outpatient,636,J2765,Metoclopramide hcl injection,,0,4.98,4.98,4.731,4.98,4.8804,4.98,4.731
7013916_1,68084-0403-01 - morphine 15 mg/8 to 12 hr ER Tab,Inpatient,637,,,,0,27.18,27.18,25.821,27.18,26.6364,27.18,25.821
7013916_1,68084-0403-01 - morphine 15 mg/8 to 12 hr ER Tab,Outpatient,637,,,,0,27.18,27.18,25.821,27.18,26.6364,27.18,25.821
7014219_1,00409-1215-01 - naloxone 0.4 mg/mL Soln,Inpatient,636,J2310,Inj naloxone hydrochloride,,0,371.98,371.98,353.381,371.98,364.5404,371.98,353.381
7014219_1,00409-1215-01 - naloxone 0.4 mg/mL Soln,Outpatient,636,J2310,Inj naloxone hydrochloride,,0,371.98,371.98,353.381,371.98,364.5404,371.98,353.381
7014240_1,00536-5894-53 - nicotine 7 mg/24 hr ER Fil,Inpatient,250,,,,0,13.23,13.23,12.5685,13.23,12.9654,13.23,12.5685
7014240_1,00536-5894-53 - nicotine 7 mg/24 hr ER Fil,Outpatient,250,,,,0,13.23,13.23,12.5685,13.23,12.9654,13.23,12.5685
7014242_1,00536-1108-88 - nicotine 21 mg/24 hr ER Fil,Inpatient,250,,,,0,8.19,8.19,7.7805,8.19,8.0262,8.19,7.7805
7014242_1,00536-1108-88 - nicotine 21 mg/24 hr ER Fil,Outpatient,250,,,,0,8.19,8.19,7.7805,8.19,8.0262,8.19,7.7805
7014277_1,43598-0436-11 - nitroglycerin 0.4 mg Tab,Inpatient,637,,,,0,87.15,87.15,82.7925,87.15,85.407,87.15,82.7925
7014277_1,43598-0436-11 - nitroglycerin 0.4 mg Tab,Outpatient,637,,,,0,87.15,87.15,82.7925,87.15,85.407,87.15,82.7925
7014628_1,00641-6078-25 - ondansetron 2 mg/mL Soln,Inpatient,636,J2405,Ondansetron hcl injection,,0,6.24,6.24,5.928,6.24,6.1152,6.24,5.928
7014628_1,00641-6078-25 - ondansetron 2 mg/mL Soln,Outpatient,636,J2405,Ondansetron hcl injection,,0,6.24,6.24,5.928,6.24,6.1152,6.24,5.928
7014813_1,63323-0965-10 - potassium chloride 2 mEq/mL Soln,Inpatient,636,J3480,Inj potassium chloride,,0,54.6,54.6,51.87,54.6,53.508,54.6,51.87
7014813_1,63323-0965-10 - potassium chloride 2 mEq/mL Soln,Outpatient,636,J3480,Inj potassium chloride,,0,54.6,54.6,51.87,54.6,53.508,54.6,51.87
7014814_1,63323-0965-20 - potassium chloride 2 mEq/mL Soln,Inpatient,636,J3480,Inj potassium chloride,,0,8.8,8.8,8.36,8.8,8.624,8.8,8.36
7014814_1,63323-0965-20 - potassium chloride 2 mEq/mL Soln,Outpatient,636,J3480,Inj potassium chloride,,0,8.8,8.8,8.36,8.8,8.624,8.8,8.36
7014820_1,23155-0294-42 - prochlorperazine 5 mg/mL Soln,Inpatient,636,J0780,Prochlorperazine injection,,0,54.66,54.66,51.927,54.66,53.5668,54.66,51.927
7014820_1,23155-0294-42 - prochlorperazine 5 mg/mL Soln,Outpatient,636,J0780,Prochlorperazine injection,,0,54.66,54.66,51.927,54.66,53.5668,54.66,51.927
7014821_1,00904-6461-61 - promethazine 25 mg Tab,Inpatient,637,,,,0,1.09,1.09,1.0355,1.09,1.0682,1.09,1.0355
7014821_1,00904-6461-61 - promethazine 25 mg Tab,Outpatient,637,,,,0,1.09,1.09,1.0355,1.09,1.0682,1.09,1.0355
7014983_1,39822-4000-01 - levETIRAcetam 100 mg/mL Soln,Inpatient,636,J1953,Levetiracetam injection,,0,17.55,17.55,16.6725,17.55,17.199,17.55,16.6725
7014983_1,39822-4000-01 - levETIRAcetam 100 mg/mL Soln,Outpatient,636,J1953,Levetiracetam injection,,0,17.55,17.55,16.6725,17.55,17.199,17.55,16.6725
7015004_1,51079-0150-20 - sertraline 50 mg Tab,Inpatient,,,,,0,0.6,0.6,0.57,0.6,0.588,0.6,0.57
7015004_1,51079-0150-20 - sertraline 50 mg Tab,Outpatient,,,,,0,0.6,0.6,0.57,0.6,0.588,0.6,0.57
7015103_1,07610-0359-20 - senna 8.6 mg Tab,Inpatient,637,,,,0,3,3,2.85,3,2.94,3,2.85
7015103_1,07610-0359-20 - senna 8.6 mg Tab,Outpatient,637,,,,0,3,3,2.85,3,2.94,3,2.85
7015441_1,00904-6127-61 - terazosin 2 mg Cap,Inpatient,637,,,,0,6.93,6.93,6.5835,6.93,6.7914,6.93,6.5835
7015441_1,00904-6127-61 - terazosin 2 mg Cap,Outpatient,637,,,,0,6.93,6.93,6.5835,6.93,6.7914,6.93,6.5835
7015477_1,00904-6554-61 - traZODone 50 mg Tab,Inpatient,637,,,,0,8.12,8.12,7.714,8.12,7.9576,8.12,7.714
7015477_1,00904-6554-61 - traZODone 50 mg Tab,Outpatient,637,,,,0,8.12,8.12,7.714,8.12,7.9576,8.12,7.714
7015483_1,50268-0863-15 - cholecalciferol 400 intl units Tab,Inpatient,637,,,,0,15.47,15.47,14.6965,15.47,15.1606,15.47,14.6965
7015483_1,50268-0863-15 - cholecalciferol 400 intl units Tab,Outpatient,637,,,,0,15.47,15.47,14.6965,15.47,15.1606,15.47,14.6965
7015510_1,00143-9660-10 - metoprolol 1 mg/mL Soln,Inpatient,636,J3490,Drugs unclassified injection,,0,3.5,3.5,3.325,3.5,3.43,3.5,3.325
7015510_1,00143-9660-10 - metoprolol 1 mg/mL Soln,Outpatient,636,J3490,Drugs unclassified injection,,0,3.5,3.5,3.325,3.5,3.43,3.5,3.325
7015512_1,00536-0015-83 - Al hydroxide/Mg hydroxide/simethicone 400 mg-400 mg-40 mg/5 mL Susp,Inpatient,637,,,,0,18.62,18.62,17.689,18.62,18.2476,18.62,17.689
7015512_1,00536-0015-83 - Al hydroxide/Mg hydroxide/simethicone 400 mg-400 mg-40 mg/5 mL Susp,Outpatient,637,,,,0,18.62,18.62,17.689,18.62,18.2476,18.62,17.689
7015515_1,10223-0201-03 - benzocaine/butamben/tetracaine topical 14%-2%-2% Aeroso,Inpatient,,,,,0,526.4,526.4,500.08,526.4,515.872,526.4,500.08
7015515_1,10223-0201-03 - benzocaine/butamben/tetracaine topical 14%-2%-2% Aeroso,Outpatient,,,,,0,526.4,526.4,500.08,526.4,515.872,526.4,500.08
7015516_1,59762-3060-03 - azithromycin 250 mg Tab,Inpatient,637,,,,0,62.58,62.58,59.451,62.58,61.3284,62.58,59.451
7015516_1,59762-3060-03 - azithromycin 250 mg Tab,Outpatient,637,,,,0,62.58,62.58,59.451,62.58,61.3284,62.58,59.451
7017696_1,97606 Wound Therapy Neg Pressure > 50 CM,Inpatient,761,97606,"Negative pressure wound therapy (eg, vacuum assisted drainage collection), utilizing durable medical equipment (DME), including topical application(s), wound assessment, and instruction(s) for ongoing care, per session; total wound(s) surface area greater than 50 square centimeters",,0,276,276,262.2,276,270.48,276,262.2
7017696_1,97606 Wound Therapy Neg Pressure > 50 CM,Outpatient,761,97606,"Negative pressure wound therapy (eg, vacuum assisted drainage collection), utilizing durable medical equipment (DME), including topical application(s), wound assessment, and instruction(s) for ongoing care, per session; total wound(s) surface area greater than 50 square centimeters",,0,276,276,262.2,276,270.48,276,262.2
7019820_1,Zio Hook Up,Inpatient,731,0296T,Ext ecg recording,,0,84,84,79.8,84,82.32,84,79.8
7019820_1,Zio Hook Up,Outpatient,731,0296T,Ext ecg recording,,0,84,84,79.8,84,82.32,84,79.8
7025377_1,Q3014 Telehealth Facility/Clinic Fee,Inpatient,780,Q3014,Telehealth facility fee,,1,54,54,51.3,54,52.92,54,51.3
7025377_1,Q3014 Telehealth Facility/Clinic Fee,Outpatient,780,Q3014,Telehealth facility fee,,1,54,54,51.3,54,52.92,54,51.3
7025476_1,"RSV Ag-Nasal, Regional",Inpatient,300,87807,Infectious agent antigen detection by immunoassay with direct optical observation; respiratory syncytial virus,,0,84,84,79.8,84,82.32,84,79.8
7025476_1,"RSV Ag-Nasal, Regional",Outpatient,300,87807,Infectious agent antigen detection by immunoassay with direct optical observation; respiratory syncytial virus,,0,84,84,79.8,84,82.32,84,79.8
7026838_1,HSV 1,Inpatient,300,87529,"Infectious agent detection by nucleic acid (DNA or RNA); Herpes simplex virus, amplified probe technique",,0,180,180,171,180,176.4,180,171
7026838_1,HSV 1,Outpatient,300,87529,"Infectious agent detection by nucleic acid (DNA or RNA); Herpes simplex virus, amplified probe technique",,0,180,180,171,180,176.4,180,171
7026842_1,HSV 2,Inpatient,300,87529,"Infectious agent detection by nucleic acid (DNA or RNA); Herpes simplex virus, amplified probe technique",,0,180,180,171,180,176.4,180,171
7026842_1,HSV 2,Outpatient,300,87529,"Infectious agent detection by nucleic acid (DNA or RNA); Herpes simplex virus, amplified probe technique",,0,180,180,171,180,176.4,180,171
7026847_1,VZV,Inpatient,300,87798,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism",,0,180,180,171,180,176.4,180,171
7026847_1,VZV,Outpatient,300,87798,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism",,0,180,180,171,180,176.4,180,171
7028835_1,44567-0435-24 - levoFLOXacin 250 mg/50 mL Soln,Inpatient,636,J1956,Levofloxacin injection,,0,15,15,14.25,15,14.7,15,14.25
7028835_1,44567-0435-24 - levoFLOXacin 250 mg/50 mL Soln,Outpatient,636,J1956,Levofloxacin injection,,0,15,15,14.25,15,14.7,15,14.25
7036715_1,87529,Inpatient,306,87529,"Infectious agent detection by nucleic acid (DNA or RNA); Herpes simplex virus, amplified probe technique",,0,144,144,136.8,144,141.12,144,136.8
7036715_1,87529,Outpatient,306,87529,"Infectious agent detection by nucleic acid (DNA or RNA); Herpes simplex virus, amplified probe technique",,0,144,144,136.8,144,141.12,144,136.8
7053180_1,00832-1212-01 - warfarin 2 mg Tab,Inpatient,637,,,,0,23.66,23.66,22.477,23.66,23.1868,23.66,22.477
7053180_1,00832-1212-01 - warfarin 2 mg Tab,Outpatient,637,,,,0,23.66,23.66,22.477,23.66,23.1868,23.66,22.477
7054072_1,43825-0102-01 - acetaminophen 10 mg/mL Soln,Inpatient,636,J0131,Acetaminophen injection,,0,37.3,37.3,35.435,37.3,36.554,37.3,35.435
7054072_1,43825-0102-01 - acetaminophen 10 mg/mL Soln,Outpatient,636,J0131,Acetaminophen injection,,0,37.3,37.3,35.435,37.3,36.554,37.3,35.435
7064981_1,Gluten Sensitive Enteropathy Panel with Reflex,Inpatient,300,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,249,249,236.55,249,244.02,249,236.55
7064981_1,Gluten Sensitive Enteropathy Panel with Reflex,Outpatient,300,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,249,249,236.55,249,244.02,249,236.55
7069652_2,29580 Application of Paste Boot,ProFee,982,29580,Strapping; Unna boot,,0,141,141,141,141,N/A,N/A,N/A
7071928_1,Strep pneumo IgG 13 Seroytypes (Quest),Inpatient,300,86317,"Immunoassay for infectious agent antibody, quantitative, not otherwise specified",,0,52,52,49.4,52,50.96,52,49.4
7071928_1,Strep pneumo IgG 13 Seroytypes (Quest),Outpatient,300,86317,"Immunoassay for infectious agent antibody, quantitative, not otherwise specified",,0,52,52,49.4,52,50.96,52,49.4
7104721_1,"Calcium, Ionized S (Mayo CAI)",Inpatient,300,82330,Calcium; ionized,,0,133,133,126.35,133,130.34,133,126.35
7104721_1,"Calcium, Ionized S (Mayo CAI)",Outpatient,300,82330,Calcium; ionized,,0,133,133,126.35,133,130.34,133,126.35
7106676_1,63739-0447-10 - potassium chloride 20 mEq ER Tab,Inpatient,637,,,,0,27.78,27.78,26.391,27.78,27.2244,27.78,26.391
7106676_1,63739-0447-10 - potassium chloride 20 mEq ER Tab,Outpatient,637,,,,0,27.78,27.78,26.391,27.78,27.2244,27.78,26.391
7116390_1,"70461-0018-03 - influenza virus vaccine, inactivated adjuvanted preservative-free trivalent Susp",Inpatient,636,90653,"Influenza vaccine, inactivated (IIV), subunit, adjuvanted, for intramuscular use",,0,55,55,52.25,55,53.9,55,52.25
7116390_1,"70461-0018-03 - influenza virus vaccine, inactivated adjuvanted preservative-free trivalent Susp",Outpatient,636,90653,"Influenza vaccine, inactivated (IIV), subunit, adjuvanted, for intramuscular use",,0,55,55,52.25,55,53.9,55,52.25
7116398_1,"49281-0518-25 - influenza virus vaccine, inactivated preservative-free pediatric quadrivalent Susp",Inpatient,636,90685,"Influenza virus vaccine, quadrivalent (IIV4), split virus, preservative free, 0.25 mL dosage, for intramuscular use",,0,0.95,0.95,0.9025,0.95,0.931,0.95,0.9025
7116398_1,"49281-0518-25 - influenza virus vaccine, inactivated preservative-free pediatric quadrivalent Susp",Outpatient,636,90685,"Influenza virus vaccine, quadrivalent (IIV4), split virus, preservative free, 0.25 mL dosage, for intramuscular use",,0,0.95,0.95,0.9025,0.95,0.931,0.95,0.9025
7116411_1,"70461-0418-10 - influenza virus vaccine, inactivated mdck cell derived quadrivalent Susp",Inpatient,636,Q2039,"Influenza virus vaccine, nos",,0,190,190,180.5,190,186.2,190,180.5
7116411_1,"70461-0418-10 - influenza virus vaccine, inactivated mdck cell derived quadrivalent Susp",Outpatient,636,Q2039,"Influenza virus vaccine, nos",,0,190,190,180.5,190,186.2,190,180.5
7116967_1,GI Pathogen Panel PCR (Mayo GIP),Inpatient,300,87507,"Infectious agent detection by nucleic acid (DNA or RNA); gastrointestinal pathogen (eg, Clostridium difficile, E. coli, Salmonella, Shigella, norovirus, Giardia), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",,0,814,814,773.3,814,797.72,814,773.3
7116967_1,GI Pathogen Panel PCR (Mayo GIP),Outpatient,300,87507,"Infectious agent detection by nucleic acid (DNA or RNA); gastrointestinal pathogen (eg, Clostridium difficile, E. coli, Salmonella, Shigella, norovirus, Giardia), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",,0,814,814,773.3,814,797.72,814,773.3
7161829_1,US FNA Each Addtl Lesion,Inpatient,402,10006,"Fine needle aspiration biopsy, including ultrasound guidance; each additional lesion (List separately in addition to code for primary procedure)",,0,369,369,350.55,369,361.62,369,350.55
7161829_1,US FNA Each Addtl Lesion,Outpatient,402,10006,"Fine needle aspiration biopsy, including ultrasound guidance; each additional lesion (List separately in addition to code for primary procedure)",,0,369,369,350.55,369,361.62,369,350.55
7183933_1,00536-1062-29 - docusate sodium 100 mg Cap,Inpatient,637,,,,0,0.02,0.02,0.019,0.02,0.0196,0.02,0.019
7183933_1,00536-1062-29 - docusate sodium 100 mg Cap,Outpatient,637,,,,0,0.02,0.02,0.019,0.02,0.0196,0.02,0.019
7183936_1,00832-0465-30 - nystatin topical 100000 units/g Powder,Inpatient,250,,,,0,52.5,52.5,49.875,52.5,51.45,52.5,49.875
7183936_1,00832-0465-30 - nystatin topical 100000 units/g Powder,Outpatient,250,,,,0,52.5,52.5,49.875,52.5,51.45,52.5,49.875
7196458_1,C Diff,Inpatient,306,87449,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]), qualitative or semiquantitative; multiple-step method, not otherwise specified, each organism",,0,107,107,101.65,107,104.86,107,101.65
7196458_1,C Diff,Outpatient,306,87449,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]), qualitative or semiquantitative; multiple-step method, not otherwise specified, each organism",,0,107,107,101.65,107,104.86,107,101.65
7202296_1,C Diff Toxin,Inpatient,306,87324,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Clostridium difficile toxin(s)",,0,62,62,58.9,62,60.76,62,58.9
7202296_1,C Diff Toxin,Outpatient,306,87324,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], fluorescence immunoassay [FIA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative; Clostridium difficile toxin(s)",,0,62,62,58.9,62,60.76,62,58.9
7319818_1,00904-3233-06 - calcium-vitamin D 600 mg-400 intl units Tab,Inpatient,637,,,,0,1.22,1.22,1.159,1.22,1.1956,1.22,1.159
7319818_1,00904-3233-06 - calcium-vitamin D 600 mg-400 intl units Tab,Outpatient,637,,,,0,1.22,1.22,1.159,1.22,1.1956,1.22,1.159
7350263_1,53329-0162-04 - miconazole topical 2% Cream,Inpatient,,,,,0,395.5,395.5,375.725,395.5,387.59,395.5,375.725
7350263_1,53329-0162-04 - miconazole topical 2% Cream,Outpatient,,,,,0,395.5,395.5,375.725,395.5,387.59,395.5,375.725
7353676_1,68084-0244-01 - clindamycin 300 mg Cap,Inpatient,637,,,,0,60,60,57,60,58.8,60,57
7353676_1,68084-0244-01 - clindamycin 300 mg Cap,Outpatient,637,,,,0,60,60,57,60,58.8,60,57
7353693_1,00093-4161-73 - amoxicillin 400 mg/5 mL Powder,Inpatient,637,,,,0,19,19,18.05,19,18.62,19,18.05
7353693_1,00093-4161-73 - amoxicillin 400 mg/5 mL Powder,Outpatient,637,,,,0,19,19,18.05,19,18.62,19,18.05
7369413_1,49281-0589-05 - meningococcal conjugate vaccine - Soln,Inpatient,,,,,0,30,30,28.5,30,29.4,30,28.5
7369413_1,49281-0589-05 - meningococcal conjugate vaccine - Soln,Outpatient,,,,,0,30,30,28.5,30,29.4,30,28.5
7370826_1,"58160-0812-52 - diphtheria/pertussis,acel/tetanus/polio - Susp",Inpatient,636,90696,"Diphtheria, tetanus toxoids, acellular pertussis vaccine and inactivated poliovirus vaccine (DTaP-IPV), when administered to children 4 through 6 years of age, for intramuscular use",,0,44.62,44.62,42.389,44.62,43.7276,44.62,42.389
7370826_1,"58160-0812-52 - diphtheria/pertussis,acel/tetanus/polio - Susp",Outpatient,636,90696,"Diphtheria, tetanus toxoids, acellular pertussis vaccine and inactivated poliovirus vaccine (DTaP-IPV), when administered to children 4 through 6 years of age, for intramuscular use",,0,44.62,44.62,42.389,44.62,43.7276,44.62,42.389
7370873_1,Sleep Study - Home 95800TC,Inpatient,920,95800,"Sleep study, unattended, simultaneous recording; heart rate, oxygen saturation, respiratory analysis (eg, by airflow or peripheral arterial tone), and sleep time",,0,822,822,780.9,822,805.56,822,780.9
7370873_1,Sleep Study - Home 95800TC,Outpatient,920,95800,"Sleep study, unattended, simultaneous recording; heart rate, oxygen saturation, respiratory analysis (eg, by airflow or peripheral arterial tone), and sleep time",,0,822,822,780.9,822,805.56,822,780.9
7374845_1,00006-4119-03 - human papillomavirus vaccine 9-valent Susp,Inpatient,,,,,0,429.62,429.62,408.139,429.62,421.0276,429.62,408.139
7374845_1,00006-4119-03 - human papillomavirus vaccine 9-valent Susp,Outpatient,,,,,0,429.62,429.62,408.139,429.62,421.0276,429.62,408.139
7378881_1,"70461-0419-10 - influenza virus vaccine, inactivated mdck cell derived quadrivalent Susp",Inpatient,636,90756,"Influenza virus vaccine, quadrivalent (ccIIV4), derived from cell cultures, subunit, antibiotic free, 0.5 mL dosage, for intramuscular use",,0,190,190,180.5,190,186.2,190,180.5
7378881_1,"70461-0419-10 - influenza virus vaccine, inactivated mdck cell derived quadrivalent Susp",Outpatient,636,90756,"Influenza virus vaccine, quadrivalent (ccIIV4), derived from cell cultures, subunit, antibiotic free, 0.5 mL dosage, for intramuscular use",,0,190,190,180.5,190,186.2,190,180.5
7381497_1,Anti-DNase B Titer (Mayo ADNAS),Inpatient,300,86215,"Deoxyribonuclease, antibody",,0,148,148,140.6,148,145.04,148,140.6
7381497_1,Anti-DNase B Titer (Mayo ADNAS),Outpatient,300,86215,"Deoxyribonuclease, antibody",,0,148,148,140.6,148,145.04,148,140.6
7396558_2,99460 ED PROF 1ST HOSP/BIRTHING CENTER CARE PER DAY NML NB,ProFee,981,99460,"Initial hospital or birthing center care, per day, for evaluation and management of normal newborn infant",,0,291,291,291,291,N/A,N/A,N/A
7406771_1,00409-6625-02 - sodium bicarbonate 8.4% Soln,Inpatient,,,,,0,8.01,8.01,7.6095,8.01,7.8498,8.01,7.6095
7406771_1,00409-6625-02 - sodium bicarbonate 8.4% Soln,Outpatient,,,,,0,8.01,8.01,7.6095,8.01,7.8498,8.01,7.6095
7407873_1,"70461-0019-03 - influenza virus vaccine, inactivated adjuvanted preservative-free trivalent Susp",Inpatient,,,,,0,4.9,4.9,4.655,4.9,4.802,4.9,4.655
7407873_1,"70461-0019-03 - influenza virus vaccine, inactivated adjuvanted preservative-free trivalent Susp",Outpatient,,,,,0,4.9,4.9,4.655,4.9,4.802,4.9,4.655
7407874_1,"49281-0519-25 - influenza virus vaccine, inactivated preservative-free pediatric quadrivalent Susp",Inpatient,636,90685,"Influenza virus vaccine, quadrivalent (IIV4), split virus, preservative free, 0.25 mL dosage, for intramuscular use",,0,9.5,9.5,9.025,9.5,9.31,9.5,9.025
7407874_1,"49281-0519-25 - influenza virus vaccine, inactivated preservative-free pediatric quadrivalent Susp",Outpatient,636,90685,"Influenza virus vaccine, quadrivalent (IIV4), split virus, preservative free, 0.25 mL dosage, for intramuscular use",,0,9.5,9.5,9.025,9.5,9.31,9.5,9.025
7416875_1,42571-0313-96 - verapamil 2.5 mg/mL Soln,Inpatient,,,,,0,49.32,49.32,46.854,49.32,48.3336,49.32,46.854
7416875_1,42571-0313-96 - verapamil 2.5 mg/mL Soln,Outpatient,,,,,0,49.32,49.32,46.854,49.32,48.3336,49.32,46.854
7416876_1,00904-7000-61 - pregabalin 75 mg Cap,Inpatient,637,,,,0,3.5,3.5,3.325,3.5,3.43,3.5,3.325
7416876_1,00904-7000-61 - pregabalin 75 mg Cap,Outpatient,637,,,,0,3.5,3.5,3.325,3.5,3.43,3.5,3.325
7416887_1,00904-5677-61 - PARoxetine 20 mg Tab,Inpatient,,,,,0,10.43,10.43,9.9085,10.43,10.2214,10.43,9.9085
7416887_1,00904-5677-61 - PARoxetine 20 mg Tab,Outpatient,,,,,0,10.43,10.43,9.9085,10.43,10.2214,10.43,9.9085
7416899_1,00904-6799-61 - lisinopril 20 mg Tab,Inpatient,637,,,,0,4.2,4.2,3.99,4.2,4.116,4.2,3.99
7416899_1,00904-6799-61 - lisinopril 20 mg Tab,Outpatient,637,,,,0,4.2,4.2,3.99,4.2,4.116,4.2,3.99
7422226_1,55150-0208-30 - meropenem 1000 mg Inject,Inpatient,636,J2185,Meropenem,,0,34.86,34.86,33.117,34.86,34.1628,34.86,33.117
7422226_1,55150-0208-30 - meropenem 1000 mg Inject,Outpatient,636,J2185,Meropenem,,0,34.86,34.86,33.117,34.86,34.1628,34.86,33.117
7422986_1,63323-0624-74 - LVP solution Dextrose 5% in Water Soln,Inpatient,,,,,0,875,875,831.25,875,857.5,875,831.25
7422986_1,63323-0624-74 - LVP solution Dextrose 5% in Water Soln,Outpatient,,,,,0,875,875,831.25,875,857.5,875,831.25
7423295_1,50474-0500-15 - midazolam 5 mg / 0.1 mL Soln,Inpatient,259,,,,0,253.02,253.02,240.369,253.02,247.9596,253.02,240.369
