Run Date: 2/11/2022 3:15:49 PM
CDM Date Stamp: 1/1/2022

Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Allegiance,Allegiance_Medicare_RBPHP,BCBS_HEALTHLINK_NETWORK,BCBS_TRADITIONAL_NETWORK,Indian_Health_Svcs,PACIFIC_SOURCE_
6759060_1,XR Exam,Inpatient,0320,72084,"Radiologic examination, spine, entire thoracic and lumbar, including skull, cervical and sacral spine if performed (eg, scoliosis evaluation); minimum of 6 views",,0,518.00,388.50,300.44,963.48,492.10,492.10,481.74,518.00,N/A,492.10
6759060_1,XR Exam,Outpatient,0320,72084,"Radiologic examination, spine, entire thoracic and lumbar, including skull, cervical and sacral spine if performed (eg, scoliosis evaluation); minimum of 6 views",,0,518.00,388.50,300.44,963.48,492.10,963.48,481.74,518.00,300.44,492.10
6759061_3,XR T and L Spine 6 or More Views - Report,ProFee,0989,72084,"Radiologic examination, spine, entire thoracic and lumbar, including skull, cervical and sacral spine if performed (eg, scoliosis evaluation); minimum of 6 views",,0,154.50,115.88,34.72,120.51,34.72,34.72,N/A,N/A,120.51,N/A
6759265_1,63323-0614-01 - hydrALAZINE 20 mg/mL Soln,Inpatient,0259,J0360,Hydralazine hcl injection,,1,47.09,35.32,27.31,87.59,44.74,44.74,43.79,47.09,N/A,44.74
6759265_1,63323-0614-01 - hydrALAZINE 20 mg/mL Soln,Outpatient,0259,J0360,Hydralazine hcl injection,,1,47.09,35.32,27.31,87.59,44.74,87.59,43.79,47.09,27.31,44.74
6760125_1,60758-0188-05 - gentamicin ophthalmic 0.3% Soln,Inpatient,0250,,,,0,57.54,43.16,33.37,107.02,54.66,54.66,53.51,57.54,N/A,54.66
6760125_1,60758-0188-05 - gentamicin ophthalmic 0.3% Soln,Outpatient,0250,,,,0,57.54,43.16,33.37,107.02,54.66,107.02,53.51,57.54,33.37,54.66
6760142_1,17478-0221-12 - sulfacetamide sodium ophthalmic 10% Soln,Inpatient,,,,,0,170.10,127.58,98.66,316.39,161.60,161.60,158.19,170.10,N/A,161.60
6760142_1,17478-0221-12 - sulfacetamide sodium ophthalmic 10% Soln,Outpatient,,,,,0,170.10,127.58,98.66,316.39,161.60,316.39,158.19,170.10,98.66,161.60
6766946_1,XR Exam,Inpatient,0320,73523,"Radiologic examination, hips, bilateral, with pelvis when performed; minimum of 5 views",,0,776.00,582.00,450.08,1443.36,737.20,737.20,721.68,776.00,N/A,737.20
6766946_1,XR Exam,Outpatient,0320,73523,"Radiologic examination, hips, bilateral, with pelvis when performed; minimum of 5 views",,0,776.00,582.00,450.08,1443.36,737.20,1443.36,721.68,776.00,450.08,737.20
6766947_3,XR Hips 5 or More Views Bilat - Report,ProFee,0989,73523,"Radiologic examination, hips, bilateral, with pelvis when performed; minimum of 5 views",,0,518.00,388.50,26.48,404.04,26.48,26.48,N/A,N/A,404.04,N/A
6766948_1,XR Exam,Inpatient,0320,73521,"Radiologic examination, hips, bilateral, with pelvis when performed; 2 views",,0,323.00,242.25,187.34,600.78,306.85,306.85,300.39,323.00,N/A,306.85
6766948_1,XR Exam,Outpatient,0320,73521,"Radiologic examination, hips, bilateral, with pelvis when performed; 2 views",,0,323.00,242.25,187.34,600.78,306.85,600.78,300.39,323.00,187.34,306.85
6766949_3,XR Hips 2 Views Bilat - Report,ProFee,0989,73521,"Radiologic examination, hips, bilateral, with pelvis when performed; 2 views",,0,257.75,193.31,18.83,201.05,18.83,18.83,N/A,N/A,201.05,N/A
6766950_1,XR Exam,Inpatient,0320,73503,"Radiologic examination, hip, unilateral, with pelvis when performed; minimum of 4 views",,0,307.25,230.44,178.21,571.49,291.89,291.89,285.74,307.25,N/A,291.89
6766950_1,XR Exam,Outpatient,0320,73503,"Radiologic examination, hip, unilateral, with pelvis when performed; minimum of 4 views",,0,307.25,230.44,178.21,571.49,291.89,571.49,285.74,307.25,178.21,291.89
6766951_3,XR Hip 4 or More Views L - Report,ProFee,0989,73503,"Radiologic examination, hip, unilateral, with pelvis when performed; minimum of 4 views",,0,257.75,193.31,22.95,201.05,22.95,22.95,N/A,N/A,201.05,N/A
6766952_1,XR Exam,Inpatient,0320,73503,"Radiologic examination, hip, unilateral, with pelvis when performed; minimum of 4 views",,0,307.25,230.44,178.21,571.49,291.89,291.89,285.74,307.25,N/A,291.89
6766952_1,XR Exam,Outpatient,0320,73503,"Radiologic examination, hip, unilateral, with pelvis when performed; minimum of 4 views",,0,307.25,230.44,178.21,571.49,291.89,571.49,285.74,307.25,178.21,291.89
6766953_3,XR Hip 4 or More Views R - Report,ProFee,0989,73503,"Radiologic examination, hip, unilateral, with pelvis when performed; minimum of 4 views",,0,257.75,193.31,22.95,201.05,22.95,22.95,N/A,N/A,201.05,N/A
6767293_3,MA Mammogram Addtl Views L MG - Report,ProFee,0989,77065,"Diagnostic mammography, including computer-aided detection (CAD) when performed; unilateral",,0,153.75,115.31,68.27,119.93,68.27,68.27,N/A,N/A,119.93,N/A
6767295_3,MA Mammogram Addtl Views R MG - Report,ProFee,0989,77065,"Diagnostic mammography, including computer-aided detection (CAD) when performed; unilateral",,0,153.75,115.31,68.27,119.93,68.27,68.27,N/A,N/A,119.93,N/A
6767557_1,00409-1312-30 - HYDROmorphone 2 mg/mL Soln,Inpatient,0259,J1170,Hydromorphone injection,,0.5,20.00,15.00,11.60,37.20,19.00,19.00,18.60,20.00,N/A,19.00
6767557_1,00409-1312-30 - HYDROmorphone 2 mg/mL Soln,Outpatient,0259,J1170,Hydromorphone injection,,0.5,20.00,15.00,11.60,37.20,19.00,37.20,18.60,20.00,11.60,19.00
6767558_1,63739-0964-25 - heparin 10000 units/mL Soln,Inpatient,,,,,0,26.25,19.69,15.23,48.83,24.94,24.94,24.41,26.25,N/A,24.94
6767558_1,63739-0964-25 - heparin 10000 units/mL Soln,Outpatient,,,,,0,26.25,19.69,15.23,48.83,24.94,48.83,24.41,26.25,15.23,24.94
6768381_1,DISP #3 BP CUFF__MDS9743,Inpatient,0270,,,,0,5.75,4.31,3.34,10.70,5.46,5.46,5.35,5.75,N/A,5.46
6768381_1,DISP #3 BP CUFF__MDS9743,Outpatient,0270,,,,0,5.75,4.31,3.34,10.70,5.46,10.70,5.35,5.75,3.34,5.46
6768812_1,FFP CPD Thawed E0773,Inpatient,0390,P9017,Plasma 1 donor frz w/in 8 hr,,0,363.50,272.63,210.83,676.11,345.33,345.33,338.06,363.50,N/A,345.33
6768812_1,FFP CPD Thawed E0773,Outpatient,0390,P9017,Plasma 1 donor frz w/in 8 hr,,0,363.50,272.63,210.83,676.11,345.33,676.11,338.06,363.50,210.83,345.33
6768831_1,FZ Plasma CPD Thawed E2701,Inpatient,0390,P9059,"Plasma, frz between 8-24hour",,0,363.50,272.63,210.83,676.11,345.33,345.33,338.06,363.50,N/A,345.33
6768831_1,FZ Plasma CPD Thawed E2701,Outpatient,0390,P9059,"Plasma, frz between 8-24hour",,0,363.50,272.63,210.83,676.11,345.33,676.11,338.06,363.50,210.83,345.33
6769666_1,US Exam,Inpatient,0402,19285,"Placement of breast localization device(s) (eg, clip, metallic pellet, wire/needle, radioactive seeds), percutaneous; first lesion, including ultrasound guidance",,0,1479.50,1109.63,858.11,2751.87,1405.53,1405.53,1375.94,1479.50,N/A,1405.53
6769666_1,US Exam,Outpatient,0402,19285,"Placement of breast localization device(s) (eg, clip, metallic pellet, wire/needle, radioactive seeds), percutaneous; first lesion, including ultrasound guidance",,0,1479.50,1109.63,858.11,2751.87,1405.53,2751.87,1375.94,1479.50,858.11,1405.53
6769668_1,US Exam,Inpatient,0402,19285,"Placement of breast localization device(s) (eg, clip, metallic pellet, wire/needle, radioactive seeds), percutaneous; first lesion, including ultrasound guidance",,0,1479.50,1109.63,858.11,2751.87,1405.53,1405.53,1375.94,1479.50,N/A,1405.53
6769668_1,US Exam,Outpatient,0402,19285,"Placement of breast localization device(s) (eg, clip, metallic pellet, wire/needle, radioactive seeds), percutaneous; first lesion, including ultrasound guidance",,0,1479.50,1109.63,858.11,2751.87,1405.53,2751.87,1375.94,1479.50,858.11,1405.53
6771693_1,00904-6052-61 - levETIRAcetam 500 mg Tab,Inpatient,0250,,,,0,9.50,7.13,5.51,17.67,9.03,9.03,8.84,9.50,N/A,9.03
6771693_1,00904-6052-61 - levETIRAcetam 500 mg Tab,Outpatient,0250,,,,0,9.50,7.13,5.51,17.67,9.03,17.67,8.84,9.50,5.51,9.03
6771910_1,00641-6007-10 - bumetanide 0.25 mg/mL Soln,Inpatient,,,,,0,7.20,5.40,4.18,13.39,6.84,6.84,6.70,7.20,N/A,6.84
6771910_1,00641-6007-10 - bumetanide 0.25 mg/mL Soln,Outpatient,,,,,0,7.20,5.40,4.18,13.39,6.84,13.39,6.70,7.20,4.18,6.84
6771989_1,00781-3244-94 - cyclophosphamide 1 g Inject,Inpatient,0259,J9070,Cyclophosphamide 100 mg inj,,10,1030.08,772.56,597.45,1915.95,978.58,978.58,957.97,1030.08,N/A,978.58
6771989_1,00781-3244-94 - cyclophosphamide 1 g Inject,Outpatient,0259,J9070,Cyclophosphamide 100 mg inj,,10,1030.08,772.56,597.45,1915.95,978.58,1915.95,957.97,1030.08,597.45,978.58
6771990_1,00703-5046-01 - DOXOrubicin 2 mg/mL Soln,Inpatient,0259,,,,0,169.20,126.90,98.14,314.71,160.74,160.74,157.36,169.20,N/A,160.74
6771990_1,00703-5046-01 - DOXOrubicin 2 mg/mL Soln,Outpatient,0259,,,,0,169.20,126.90,98.14,314.71,160.74,314.71,157.36,169.20,98.14,160.74
6771991_1,61703-0309-06 - vinCRIStine 1 mg/mL Soln,Inpatient,0259,,,,0,91.52,68.64,53.08,170.23,86.94,86.94,85.11,91.52,N/A,86.94
6771991_1,61703-0309-06 - vinCRIStine 1 mg/mL Soln,Outpatient,0259,,,,0,91.52,68.64,53.08,170.23,86.94,170.23,85.11,91.52,53.08,86.94
6772296_1,INTUBATION MODULE PINK/RED__7700RIN,Inpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,133.95,131.13,141.00,N/A,133.95
6772296_1,INTUBATION MODULE PINK/RED__7700RIN,Outpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,262.26,131.13,141.00,81.78,133.95
6772297_1,INTUBATION MODULE PURPLE__7700PIN,Inpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,133.95,131.13,141.00,N/A,133.95
6772297_1,INTUBATION MODULE PURPLE__7700PIN,Outpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,262.26,131.13,141.00,81.78,133.95
6772298_1,INTUBATION MODULE YELLOW__7700YIN,Inpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,133.95,131.13,141.00,N/A,133.95
6772298_1,INTUBATION MODULE YELLOW__7700YIN,Outpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,262.26,131.13,141.00,81.78,133.95
6772299_1,INTUBATION MODULE WHITE__7700WIN,Inpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,133.95,131.13,141.00,N/A,133.95
6772299_1,INTUBATION MODULE WHITE__7700WIN,Outpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,262.26,131.13,141.00,81.78,133.95
6772301_1,INTUBATION MODULE ORANGE__7700OIN,Inpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,133.95,131.13,141.00,N/A,133.95
6772301_1,INTUBATION MODULE ORANGE__7700OIN,Outpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,262.26,131.13,141.00,81.78,133.95
6772815_1,00781-5238-64 - ondansetron 4 mg DIS Ta,Inpatient,0250,,,,0,66.88,50.16,38.79,124.40,63.54,63.54,62.20,66.88,N/A,63.54
6772815_1,00781-5238-64 - ondansetron 4 mg DIS Ta,Outpatient,0250,,,,0,66.88,50.16,38.79,124.40,63.54,124.40,62.20,66.88,38.79,63.54
6773364_1,HIV-1 RNA Quant w Reflex (Mayo HIRGT),Inpatient,0301,87536,"Infectious agent detection by nucleic acid (DNA or RNA); HIV-1, quantification, includes reverse transcription when performed",,0,361.75,271.31,209.82,672.86,343.66,343.66,336.43,361.75,N/A,343.66
6773364_1,HIV-1 RNA Quant w Reflex (Mayo HIRGT),Outpatient,0301,87536,"Infectious agent detection by nucleic acid (DNA or RNA); HIV-1, quantification, includes reverse transcription when performed",,0,361.75,271.31,209.82,672.86,343.66,672.86,336.43,361.75,209.82,343.66
6773367_1,00173-0682-20 - albuterol CFC free 90 mcg/inh Aeroso,Inpatient,0250,,,,0,132.86,99.65,77.06,247.12,126.22,126.22,123.56,132.86,N/A,126.22
6773367_1,00173-0682-20 - albuterol CFC free 90 mcg/inh Aeroso,Outpatient,0250,,,,0,132.86,99.65,77.06,247.12,126.22,247.12,123.56,132.86,77.06,126.22
6773561_1,55513-0023-04 - darbepoetin alfa 60 mcg/0.3 mL Soln,Inpatient,0259,,,,0,670.35,502.76,388.80,1246.85,636.83,636.83,623.43,670.35,N/A,636.83
6773561_1,55513-0023-04 - darbepoetin alfa 60 mcg/0.3 mL Soln,Outpatient,0259,,,,0,670.35,502.76,388.80,1246.85,636.83,1246.85,623.43,670.35,388.80,636.83
6773605_1,OXYGEN MODULE GREEN__7700GAW,Inpatient,0270,,,,0,49.25,36.94,28.57,91.61,46.79,46.79,45.80,49.25,N/A,46.79
6773605_1,OXYGEN MODULE GREEN__7700GAW,Outpatient,0270,,,,0,49.25,36.94,28.57,91.61,46.79,91.61,45.80,49.25,28.57,46.79
6775741_1,00703-9514-03 - sulfamethoxazole-trimethoprim 80 mg-16 mg/mL Soln,Inpatient,0259,S0039,"Injection, sulfamethoxazole",,0.5,22.57,16.93,13.09,41.98,21.44,21.44,20.99,22.57,N/A,21.44
6775741_1,00703-9514-03 - sulfamethoxazole-trimethoprim 80 mg-16 mg/mL Soln,Outpatient,0259,S0039,"Injection, sulfamethoxazole",,0.5,22.57,16.93,13.09,41.98,21.44,41.98,20.99,22.57,13.09,21.44
6776003_1,INTUBATION MODULE BLUE__7700BIN,Inpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,133.95,131.13,141.00,N/A,133.95
6776003_1,INTUBATION MODULE BLUE__7700BIN,Outpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,262.26,131.13,141.00,81.78,133.95
6776005_1,INTUBATION MODULE GREEN__7700GIN,Inpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,133.95,131.13,141.00,N/A,133.95
6776005_1,INTUBATION MODULE GREEN__7700GIN,Outpatient,0270,,,,0,141.00,105.75,81.78,262.26,133.95,262.26,131.13,141.00,81.78,133.95
6776006_1,OXYGEN MODULE PINK/RED__7700RAW,Inpatient,0270,,,,0,58.50,43.88,33.93,108.81,55.58,55.58,54.41,58.50,N/A,55.58
6776006_1,OXYGEN MODULE PINK/RED__7700RAW,Outpatient,0270,,,,0,58.50,43.88,33.93,108.81,55.58,108.81,54.41,58.50,33.93,55.58
6776007_1,OXYGEN MODULE PURPLE__7700PAW,Inpatient,0270,,,,0,49.25,36.94,28.57,91.61,46.79,46.79,45.80,49.25,N/A,46.79
6776007_1,OXYGEN MODULE PURPLE__7700PAW,Outpatient,0270,,,,0,49.25,36.94,28.57,91.61,46.79,91.61,45.80,49.25,28.57,46.79
6776008_1,OXYGEN MODULE YELLOW__7700YAW,Inpatient,0270,,,,0,49.25,36.94,28.57,91.61,46.79,46.79,45.80,49.25,N/A,46.79
6776008_1,OXYGEN MODULE YELLOW__7700YAW,Outpatient,0270,,,,0,49.25,36.94,28.57,91.61,46.79,91.61,45.80,49.25,28.57,46.79
6776009_1,OXYGEN MODULE WHITE__7700WAW,Inpatient,0270,,,,0,49.25,36.94,28.57,91.61,46.79,46.79,45.80,49.25,N/A,46.79
6776009_1,OXYGEN MODULE WHITE__7700WAW,Outpatient,0270,,,,0,49.25,36.94,28.57,91.61,46.79,91.61,45.80,49.25,28.57,46.79
6776010_1,OXYGEN MODULE BLUE__7700BAW,Inpatient,0270,,,,0,49.25,36.94,28.57,91.61,46.79,46.79,45.80,49.25,N/A,46.79
6776010_1,OXYGEN MODULE BLUE__7700BAW,Outpatient,0270,,,,0,49.25,36.94,28.57,91.61,46.79,91.61,45.80,49.25,28.57,46.79
6776011_1,OXYGEN MODULE ORANGE__7700OAW,Inpatient,0270,,,,0,49.25,36.94,28.57,91.61,46.79,46.79,45.80,49.25,N/A,46.79
6776011_1,OXYGEN MODULE ORANGE__7700OAW,Outpatient,0270,,,,0,49.25,36.94,28.57,91.61,46.79,91.61,45.80,49.25,28.57,46.79
6778848_1,68180-0853-13 - levonorgestrel 1.5 mg Tab,Inpatient,0250,,,,0,109.50,82.13,63.51,203.67,104.03,104.03,101.84,109.50,N/A,104.03
6778848_1,68180-0853-13 - levonorgestrel 1.5 mg Tab,Outpatient,0250,,,,0,109.50,82.13,63.51,203.67,104.03,203.67,101.84,109.50,63.51,104.03
6780609_1,00603-4593-15 - methylPREDNISolone 4 mg Tab,Inpatient,0250,,,,0,90.06,67.55,52.23,167.51,85.56,85.56,83.76,90.06,N/A,85.56
6780609_1,00603-4593-15 - methylPREDNISolone 4 mg Tab,Outpatient,0250,,,,0,90.06,67.55,52.23,167.51,85.56,167.51,83.76,90.06,52.23,85.56
6782254_1,DIAPER INFANT PAMPERS SZ2__05754,Inpatient,0270,,,,0,13.00,9.75,7.54,24.18,12.35,12.35,12.09,13.00,N/A,12.35
6782254_1,DIAPER INFANT PAMPERS SZ2__05754,Outpatient,0270,,,,0,13.00,9.75,7.54,24.18,12.35,24.18,12.09,13.00,7.54,12.35
6782255_1,DIAPER INFANT PAMPERS SZ1__06729,Inpatient,0270,,,,0,3.50,2.63,2.03,6.51,3.33,3.33,3.26,3.50,N/A,3.33
6782255_1,DIAPER INFANT PAMPERS SZ1__06729,Outpatient,0270,,,,0,3.50,2.63,2.03,6.51,3.33,6.51,3.26,3.50,2.03,3.33
6782257_1,DIAPER INFANT PAMPERS SZ3__45217,Inpatient,0270,,,,0,10.75,8.06,6.24,20.00,10.21,10.21,10.00,10.75,N/A,10.21
6782257_1,DIAPER INFANT PAMPERS SZ3__45217,Outpatient,0270,,,,0,10.75,8.06,6.24,20.00,10.21,20.00,10.00,10.75,6.24,10.21
6782258_1,DIAPER INFANT PAMPERS SZ4__45218,Inpatient,0270,,,,0,9.50,7.13,5.51,17.67,9.03,9.03,8.84,9.50,N/A,9.03
6782258_1,DIAPER INFANT PAMPERS SZ4__45218,Outpatient,0270,,,,0,9.50,7.13,5.51,17.67,9.03,17.67,8.84,9.50,5.51,9.03
6782259_1,DIAPER INFANT PAMPERS SZ5__45219,Inpatient,0270,,,,0,17.75,13.31,10.30,33.02,16.86,16.86,16.51,17.75,N/A,16.86
6782259_1,DIAPER INFANT PAMPERS SZ5__45219,Outpatient,0270,,,,0,17.75,13.31,10.30,33.02,16.86,33.02,16.51,17.75,10.30,16.86
6782260_1,DIAPER PAMPERS SZ6__45220,Inpatient,0270,,,,0,15.50,11.63,8.99,28.83,14.73,14.73,14.42,15.50,N/A,14.73
6782260_1,DIAPER PAMPERS SZ6__45220,Outpatient,0270,,,,0,15.50,11.63,8.99,28.83,14.73,28.83,14.42,15.50,8.99,14.73
6784007_1,17478-0660-30 - acetylcysteine 20% Soln,Inpatient,0259,J0132,Acetylcysteine injection,,60,293.70,220.28,170.35,546.28,279.02,279.02,273.14,293.70,N/A,279.02
6784007_1,17478-0660-30 - acetylcysteine 20% Soln,Outpatient,0259,J0132,Acetylcysteine injection,,60,293.70,220.28,170.35,546.28,279.02,546.28,273.14,293.70,170.35,279.02
6784010_1,57237-0119-01 - warfarin 1 mg Tab,Inpatient,0250,,,,0,3.00,2.25,1.74,5.58,2.85,2.85,2.79,3.00,N/A,2.85
6784010_1,57237-0119-01 - warfarin 1 mg Tab,Outpatient,0250,,,,0,3.00,2.25,1.74,5.58,2.85,5.58,2.79,3.00,1.74,2.85
6784069_1,31722-0542-01 - indomethacin 25 mg Cap,Inpatient,0250,,,,0,3.00,2.25,1.74,5.58,2.85,2.85,2.79,3.00,N/A,2.85
6784069_1,31722-0542-01 - indomethacin 25 mg Cap,Outpatient,0250,,,,0,3.00,2.25,1.74,5.58,2.85,5.58,2.79,3.00,1.74,2.85
6785241_1,"Insulin-Like Growth Factor-1, LC-MS (Mayo IGFMS)",Inpatient,0309,84305,Somatomedin,,0,324.50,243.38,188.21,603.57,308.28,308.28,301.79,324.50,N/A,308.28
6785241_1,"Insulin-Like Growth Factor-1, LC-MS (Mayo IGFMS)",Outpatient,0309,84305,Somatomedin,,0,324.50,243.38,188.21,603.57,308.28,603.57,301.79,324.50,188.21,308.28
6785992_1,00143-9660-10 - metoprolol 1 mg/mL Soln,Inpatient,,,,,0,18.00,13.50,10.44,33.48,17.10,17.10,16.74,18.00,N/A,17.10
6785992_1,00143-9660-10 - metoprolol 1 mg/mL Soln,Outpatient,,,,,0,18.00,13.50,10.44,33.48,17.10,33.48,16.74,18.00,10.44,17.10
6786490_1,49348-0017-34 - dextromethorphan-guaiFENesin 10 mg-100 mg/5 mL Liquid,Inpatient,0250,,,,0,14.61,10.96,8.47,27.17,13.88,13.88,13.59,14.61,N/A,13.88
6786490_1,49348-0017-34 - dextromethorphan-guaiFENesin 10 mg-100 mg/5 mL Liquid,Outpatient,0250,,,,0,14.61,10.96,8.47,27.17,13.88,27.17,13.59,14.61,8.47,13.88
6786491_1,61314-0646-10 - hydrocortisone/neomycin/polymyxin B otic 1%-0.35%-10000 units/mL Soln,Inpatient,0250,,,,0,209.76,157.32,121.66,390.15,199.27,199.27,195.08,209.76,N/A,199.27
6786491_1,61314-0646-10 - hydrocortisone/neomycin/polymyxin B otic 1%-0.35%-10000 units/mL Soln,Outpatient,0250,,,,0,209.76,157.32,121.66,390.15,199.27,390.15,195.08,209.76,121.66,199.27
6786717_1,63323-0117-10 - fluorouracil 50 mg/mL Soln,Inpatient,0259,,,,0,18.00,13.50,10.44,33.48,17.10,17.10,16.74,18.00,N/A,17.10
6786717_1,63323-0117-10 - fluorouracil 50 mg/mL Soln,Outpatient,0259,,,,0,18.00,13.50,10.44,33.48,17.10,33.48,16.74,18.00,10.44,17.10
6787796_1,68382-0545-07 - etomidate 2 mg/mL Soln,Inpatient,0259,,,,0,23.30,17.48,13.51,43.34,22.14,22.14,21.67,23.30,N/A,22.14
6787796_1,68382-0545-07 - etomidate 2 mg/mL Soln,Outpatient,0259,,,,0,23.30,17.48,13.51,43.34,22.14,43.34,21.67,23.30,13.51,22.14
6788937_1,10223-0201-03 - benzocaine/butamben/tetracaine topical 14%-2%-2% Soln,Inpatient,0250,,,,0,3.00,2.25,1.74,5.58,2.85,2.85,2.79,3.00,N/A,2.85
6788937_1,10223-0201-03 - benzocaine/butamben/tetracaine topical 14%-2%-2% Soln,Outpatient,0250,,,,0,3.00,2.25,1.74,5.58,2.85,5.58,2.79,3.00,1.74,2.85
6789325_1,55513-0025-04 - darbepoetin alfa 100 mcg/0.5 mL Soln,Inpatient,0259,J0881,"Darbepoetin alfa, non-esrd",,100,2322.00,1741.50,1346.76,4318.92,2205.90,2205.90,2159.46,2322.00,N/A,2205.90
6789325_1,55513-0025-04 - darbepoetin alfa 100 mcg/0.5 mL Soln,Outpatient,0259,J0881,"Darbepoetin alfa, non-esrd",,100,2322.00,1741.50,1346.76,4318.92,2205.90,4318.92,2159.46,2322.00,1346.76,2205.90
6790052_1,17478-0283-10 - gentamicin ophthalmic 0.3% Soln,Inpatient,,,,,0,57.54,43.16,33.37,107.02,54.66,54.66,53.51,57.54,N/A,54.66
6790052_1,17478-0283-10 - gentamicin ophthalmic 0.3% Soln,Outpatient,,,,,0,57.54,43.16,33.37,107.02,54.66,107.02,53.51,57.54,33.37,54.66
6793837_1,"Drug Screen Ur, OB NEMHS",Inpatient,0301,80305,"Drug test(s), presumptive, any number of drug classes, any number of devices or procedures; capable of being read by direct optical observation only (eg, utilizing immunoassay [eg, dipsticks, cups, cards, or cartridges]), includes sample validation when performed, per date of service",,0,244.00,183.00,141.52,453.84,231.80,231.80,226.92,244.00,N/A,231.80
6793837_1,"Drug Screen Ur, OB NEMHS",Outpatient,0301,80305,"Drug test(s), presumptive, any number of drug classes, any number of devices or procedures; capable of being read by direct optical observation only (eg, utilizing immunoassay [eg, dipsticks, cups, cards, or cartridges]), includes sample validation when performed, per date of service",,0,244.00,183.00,141.52,453.84,231.80,453.84,226.92,244.00,141.52,231.80
6795053_1,96372 IM/SQ Injection,Inpatient,0761,96372,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",,0,78.50,58.88,45.53,146.01,74.58,74.58,73.01,78.50,N/A,74.58
6795053_1,96372 IM/SQ Injection,Outpatient,0761,96372,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",,0,78.50,58.88,45.53,146.01,74.58,146.01,73.01,78.50,45.53,74.58
6796056_1,MEDI DUCT__MT63,Inpatient,0270,,,,0,20.25,15.19,11.75,37.67,19.24,19.24,18.83,20.25,N/A,19.24
6796056_1,MEDI DUCT__MT63,Outpatient,0270,,,,0,20.25,15.19,11.75,37.67,19.24,37.67,18.83,20.25,11.75,19.24
6796057_1,MORGAN LENS DELIVERY SET__MT202,Inpatient,0270,,,,0,21.25,15.94,12.33,39.53,20.19,20.19,19.76,21.25,N/A,20.19
6796057_1,MORGAN LENS DELIVERY SET__MT202,Outpatient,0270,,,,0,21.25,15.94,12.33,39.53,20.19,39.53,19.76,21.25,12.33,20.19
6796058_1,MORGAN MEDI FLOW LENS__MT2000,Inpatient,0270,,,,0,84.00,63.00,48.72,156.24,79.80,79.80,78.12,84.00,N/A,79.80
6796058_1,MORGAN MEDI FLOW LENS__MT2000,Outpatient,0270,,,,0,84.00,63.00,48.72,156.24,79.80,156.24,78.12,84.00,48.72,79.80
6796333_1,00409-9558-05 - rocuronium 10 mg/mL Soln,Inpatient,0636,,,,0,18.00,13.50,10.44,33.48,17.10,17.10,16.74,18.00,N/A,17.10
