Mineral Community Hospital Chargemaster as of 1/1/2022,,,,,,,,,,,,
"Provided by Mineral Community Hospital, 1208 6th Ave East, Superior MT  59872",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Department,Charge Master Code,Plain Language Description,Revenue Code,HCPCS Code,Standard Price,Discounted Cash Price,Allegiance,PacificSoursce,FirstChoiceHealthNetwork,MountainHealthCoop,De-Identified Min Negotiated Charge,De-Identified Max Negotiated Charge
MCH Clinic,4426740,"CL TX ARTICULAR FX,W/O MANIP-CLIN FEE",510,26740,112.96,90.37,103.92,107.31,107.31,107.31,103.92,112.96
MCH Clinic,4426750,"CL TX DIST PHALANG FX, W/O MANIP-CLI FEE",510,26750,89.94,71.95,82.74,85.44,85.44,85.44,82.74,89.94
MCH Clinic,4427200,CL TX COCCYGEAL FRACTURE-CLINIC FEE,510,27200,89.95,71.96,82.75,85.45,85.45,85.45,82.75,89.95
MCH Clinic,4427246,CLOSED TX GR TROCHANTERIC-CLIN FEE,510,27246,192.6,154.08,177.19,182.97,182.97,182.97,177.19,192.6
MCH Clinic,4427530,"CL TX TIBIAL FX,PROX,W/O MANIP-CLINIC FE",510,27530,148.62,118.9,136.73,141.19,141.19,141.19,136.73,148.62
MCH Clinic,4427550,CL TX KNEE DISLOCATION;W/O ANEST-CLIN FE,982,27550,254.23,203.38,233.89,241.52,241.52,241.52,233.89,254.23
MCH Clinic,4427750,CL TX TIBIAL SHAFT FX;W/O MANIP-CLIN FEE,510,27750,170.7,136.56,157.04,162.17,162.17,162.17,157.04,170.7
MCH Clinic,4427752,"CL TX TIBIAL SHAFT FX,W/MANIP-CLIN FEE",510,27752,266.29,213.03,244.99,252.98,252.98,252.98,244.99,266.29
MCH Clinic,4427760,CL TX MED MALLEOLUS FX;W/O MANIP-CLIN FE,510,27760,163.38,130.7,150.31,155.21,155.21,155.21,150.31,163.38
MCH Clinic,4427780,"CL TX PROX FIB/SHAFT FX,W/O MANIP-CLI FE",510,27780,150.43,120.34,138.4,142.91,142.91,142.91,138.4,150.43
MCH Clinic,4427786,"CL TX DISTAL FIB FX,W/O MANIP-CLIN FEE",510,27786,154.56,123.65,142.2,146.83,146.83,146.83,142.2,154.56
MCH Clinic,4427808,"CL TX BIMAL ANKLE FX,W/O MANIP-CLIN FEE",510,27808,163.81,131.05,150.71,155.62,155.62,155.62,150.71,163.81
MCH Clinic,4427816,CL TX TRIMAL ANKLE FX;W/O MANIP-CLI FEE,510,27816,157.81,126.25,145.19,149.92,149.92,149.92,145.19,157.81
MCH Clinic,4428190,"REMOVAL FB, FOOT, SUBCUT-CLIN FEE",510,28190,125.29,100.23,115.27,119.03,119.03,119.03,115.27,125.29
MCH Clinic,4428192,"REMOVAL FOREIGN BODY,FOOT;DEEP-CLIN FEE",510,28192,228.3,182.64,210.04,216.89,216.89,216.89,210.04,228.3
MCH Clinic,4428400,CL TX CALCANEAL FX;W/O MANIP-CLINIC FEE,510,28400,121.95,97.56,112.19,115.85,115.85,115.85,112.19,121.95
MCH Clinic,4428430,CLOSED TX TALUS FX;W/O MANIP-CLINIC FE,510,28430,115.2,92.16,105.98,109.44,109.44,109.44,105.98,115.2
MCH Clinic,4428470,CL TX METATARSAL FX;W/O MANIP-CLIN FEE,510,28470,107.11,85.69,98.54,101.75,101.75,101.75,98.54,107.11
MCH Clinic,4428490,"CLOSED TX FRACTURE,TOE;W/O MANIP-CLIN FE",510,28490,71.12,56.9,65.43,67.56,67.56,67.56,65.43,71.12
MCH Clinic,4428510,"CL TX FRACTURE,PHALANX;W/O MANIP-CLI FEE",510,28510,60.35,48.28,55.52,57.33,57.33,57.33,55.52,60.35
MCH Clinic,4429065,"CAST APPLICATION,SHOULDER TO HAND-CLI FE",510,29065,47.15,37.72,43.38,44.79,44.79,44.79,43.38,47.15
MCH Clinic,4429075,SHORT ARM CAST APPLICATION-CLINIC FEE,510,29075,42.5,34,39.1,40.38,40.38,40.38,39.1,42.5
MCH Clinic,4429085,GAUNTLET CAST APPLICATION-CLINIC FEE,510,29085,46.72,37.38,42.98,44.38,44.38,44.38,42.98,46.72
MCH Clinic,4429105,APPLICATION LONG ARM SPLINT-CLINIC FEE,510,29105,42.99,34.39,39.55,40.84,40.84,40.84,39.55,42.99
MCH Clinic,4429125,APPLICATION SHORT ARM SPLINT-CLINIC FEE,510,29125,31.46,25.17,28.94,29.89,29.89,29.89,28.94,31.46
MCH Clinic,4429130,APPLICATION FINGER SPLINT-CLINIC FEE,510,29130,20.39,16.31,18.76,19.37,19.37,19.37,18.76,20.39
MCH Clinic,4429240,SHOULDER STRAPPING-CLINIC FEE,510,29240,14.42,11.54,13.27,13.7,13.7,13.7,13.27,14.42
MCH Clinic,4429345,APPLICATION LONG LEG CAST-CLINIC FEE,510,29345,67.04,53.63,61.68,63.69,63.69,63.69,61.68,67.04
MCH Clinic,4429405,APPLICATION SHORT LEG CAST-CLINIC FEE,510,29405,39.74,31.79,36.56,37.75,37.75,37.75,36.56,39.74
MCH Clinic,4429425,APPLICATION WALKING CAST-CLINIC FEE,510,29425,38.05,30.44,35.01,36.15,36.15,36.15,35.01,38.05
MCH Clinic,4429505,APPLICATION LONG LEG SPLINT-CLINIC FEE,510,29505,41.25,33,37.95,39.19,39.19,39.19,37.95,41.25
MCH Clinic,4429515,APPLICATION SHORT LEG SPLINT-TECH FEE,510,29515,34.97,27.98,32.17,33.22,33.22,33.22,32.17,34.97
MCH Clinic,4429580,UNNA BOOT-CLINIC FEE,510,29580,29.64,23.71,27.27,28.16,28.16,28.16,27.27,29.64
MCH Clinic,4429730,WINDOWING OF CAST-CLINC FEE,510,29730,31.05,24.84,28.57,29.5,29.5,29.5,28.57,31.05
MCH Clinic,4430300,"REMOVAL FB, INTRANASAL-CLINIC FEE",510,30300,84.41,67.53,77.66,80.19,80.19,80.19,77.66,84.41
MCH Clinic,4430520,REPAIR OF NASAL ( SEPTOPLASTY),510,30520,383.69,306.95,352.99,364.51,364.51,364.51,352.99,383.69
MCH Clinic,4430901,"CONTROL NASAL HEMOR,ANT,SIMPLE-CLIN FEE",510,30901,65.61,52.49,60.36,62.33,62.33,62.33,60.36,65.61
MCH Clinic,4430903,"CONTROL NASAL HEMOR,ANT,COMPLEX-CLI FEE",510,30903,100.59,80.47,92.54,95.56,95.56,95.56,92.54,100.59
MCH Clinic,4431231,NASAL ENDO DIAG UNI/BIL,510,31231,115.35,92.28,106.12,109.58,109.58,109.58,106.12,115.35
MCH Clinic,4431238,NASAL / SINUS ENDOSCOPY SURG,510,31238,106.87,85.5,98.32,101.53,101.53,101.53,98.32,106.87
MCH Clinic,4431575,"LARYNGOSCOPY,FLEX;DIAGNOSTIC-CLINIC FEE",510,31575,54.22,43.38,49.88,51.51,51.51,51.51,49.88,54.22
MCH Clinic,4440490,BIOPSY OF LIP-CLINIC FEE,510,40490,62.57,50.06,57.56,59.44,59.44,59.44,57.56,62.57
MCH Clinic,4440808,BIOPSY VESTIBULE OF MOUTH-CLINIC FEE,510,40808,90.06,72.05,82.86,85.56,85.56,85.56,82.86,90.06
MCH Clinic,4440810,EXC LES MUCOSA/SUBMUC;W/O REPAIR-CLI FEE,510,40810,100.17,80.14,92.16,95.16,95.16,95.16,92.16,100.17
MCH Clinic,4440812,EXCISE REPAIR MOUTH LESION,510,40812,135.64,108.51,124.79,128.86,128.86,128.86,124.79,135.64
MCH Clinic,4441100,BIOPSY TONGUE;ANTERIOR 2/3'S-CLINIC FEE,510,41100,81.99,65.59,75.43,77.89,77.89,77.89,75.43,81.99
MCH Clinic,4441110,EXC TONGUE LESION W/O CLOS-CLINIC FEE,510,41110,102.85,82.28,94.62,97.71,97.71,97.71,94.62,102.85
MCH Clinic,4441250,REP LAC 2.5 OR <;FLOOR OF MOUTH-CLIN FEE,510,41250,130.43,104.34,120,123.91,123.91,123.91,120,130.43
MCH Clinic,4442700,I&D PERITONSILLAR,510,42700,140.29,112.23,129.07,133.28,133.28,133.28,129.07,140.29
MCH Clinic,4442809,REMOVAL FB PHARYNX;TECHNICAL FEE,510,42809,97.88,78.3,90.05,92.99,92.99,92.99,90.05,97.88
MCH Clinic,4442820,TNA < 12 YRS,510,42820,181.46,145.17,166.94,172.39,172.39,172.39,166.94,181.46
MCH Clinic,4442826,REMOVAL OF TONSILS,510,42826,157.14,125.71,144.57,149.28,149.28,149.28,144.57,157.14
MCH Clinic,4446050,"I&D PERIANAL ABSCESS,SUPERFIC-CLIN FEE",510,46050,98.72,78.98,90.82,93.78,93.78,93.78,90.82,98.72
MCH Clinic,4446083,"INCISION THROMB HEMORRHOID,EXT-CLIN FEE",510,46083,87.09,69.67,80.12,82.74,82.74,82.74,80.12,87.09
MCH Clinic,4446221,"HEMORRHOIDECTOMY,SIMPLE LIGAT-CLINIC FEE",510,46221,65.32,52.26,60.09,62.05,62.05,62.05,60.09,65.32
MCH Clinic,4446230,EXC EXT HEMORRHOID TAGS-CLINIC FEE,510,46230,134.86,107.89,124.07,128.12,128.12,128.12,124.07,134.86
MCH Clinic,4446320,ENUCLEATION/EXC EXT THROMB HEMOR-CLI FEE,510,46320,101.16,80.93,93.07,96.1,96.1,96.1,93.07,101.16
MCH Clinic,4446900,"DESTRUCT LES ANUS,SIMPLE;CHEMICAL-CLI FE",510,46900,117.65,94.12,108.24,111.77,111.77,111.77,108.24,117.65
MCH Clinic,4446916,"DESTRUCT LES ANUS,SIMPLE;CRYO-CLIN FEE",510,46916,112.08,89.66,103.11,106.48,106.48,106.48,103.11,112.08
MCH Clinic,4454050,DESTRUCT LES(S) PENIS;CHEMICAL-CLIN FEE,510,54050,65.05,52.04,59.85,61.8,61.8,61.8,59.85,65.05
MCH Clinic,4454056,"DESTRUCT LESION,PENIS;CRYO-CLINIC FEE",510,54056,69.45,55.56,63.89,65.98,65.98,65.98,63.89,69.45
MCH Clinic,4456405,I&D VULVA/PERINEAL ABSCESS-CLINIC FEE,510,56405,53.19,42.55,48.93,50.53,50.53,50.53,48.93,53.19
MCH Clinic,4456420,I&D BARTHOLIN'S GLAND ABSCESS-CLIN FEE,510,56420,59.2,47.36,54.46,56.24,56.24,56.24,54.46,59.2
MCH Clinic,4456501,"DESTRUCT LESION,VULVA,SIMPLE-CLINIC FEE",510,56501,64.05,51.24,58.93,60.85,60.85,60.85,58.93,64.05
MCH Clinic,4456605,BIOPSY VULVA/PERINEUM;ONE LES-CLINIC FEE,510,56605,39.96,31.97,36.76,37.96,37.96,37.96,36.76,39.96
MCH Clinic,4457061,"DESTRUCT VAGINAL LESION,SIMPLE -CLIN FEE",510,57061,55.3,44.24,50.88,52.54,52.54,52.54,50.88,55.3
MCH Clinic,4457100,BIOPSY VAGINAL MUCOSA;SIMPLE-CLINIC FEE,510,57100,43.95,35.16,40.43,41.75,41.75,41.75,40.43,43.95
MCH Clinic,4458301,REMOVAL IUD-CLINIC FEE,510,58301,46.19,36.95,42.49,43.88,43.88,43.88,42.49,46.19
MCH Clinic,4465205,REM FB CONJUNCTIVAL SUPERFIC-FAC FEE,510,65205,27.19,21.75,25.01,25.83,25.83,25.83,25.01,27.19
MCH Clinic,4465220,"REMOVAL FB CORNEA,W/O SLIT LAMP-CLIN FEE",510,65220,28.76,23.01,26.46,27.32,27.32,27.32,26.46,28.76
MCH Clinic,4465222,REMOVAL FB CORNEA W/ SLIT LAMP-TECH FE,510,65222,32.41,25.93,29.82,30.79,30.79,30.79,29.82,32.41
MCH Clinic,4467700,"BLEPHAROTOMY,DARIN ABSC,EYELID-CLIN FEE",510,67700,128.04,102.43,117.8,121.64,121.64,121.64,117.8,128.04
MCH Clinic,4467800,EXCISION CHALAZION;SINGLE-CLINIC FEE,510,67800,61.18,48.94,56.29,58.12,58.12,58.12,56.29,61.18
MCH Clinic,4469200,REMOVAL FB EXT AUDITORY CANAL-CLIN FEE,510,69200,39.54,31.63,36.38,37.56,37.56,37.56,36.38,39.54
MCH Clinic,4469210,CERUMENECTOMY--TECHNICAL FEE,510,69210,24.04,19.23,22.12,22.84,22.84,22.84,22.12,24.04
MCH Clinic,4469420,MYRINGOTOMY INCLUDING ASPIRATION,510,69420,77.8,62.24,71.58,73.91,73.91,73.91,71.58,77.8
MCH Clinic,4469421,MYRINGOTOMY INCLUDE ASPIR/EUSTACH TUBE,510,69421,162,129.6,149.04,153.9,153.9,153.9,149.04,162
MCH Clinic,4469436,TYMPANOSTOMY,510,69436,99.99,79.99,91.99,94.99,94.99,94.99,91.99,99.99
MCH Clinic,4486850,TB TEST,510,86580,3.67,2.94,3.38,3.49,3.49,3.49,3.38,3.67
MCH Clinic,4490472,IMMUNIZATION ADMINISTRATION;EACH ADD'L,510,90472,6.06,4.85,5.58,5.76,5.76,5.76,5.58,6.06
MCH Clinic,4492552,PURE TONE AUDIOMETRY,510,92552,19.46,15.57,17.9,18.49,18.49,18.49,17.9,19.46
MCH Clinic,4492567,TYMPANOMETRY,510,92567,6.88,5.5,6.33,6.54,6.54,6.54,6.33,6.88
MCH Clinic,4492950,CARDIOPULMONARY RESUSCITATION,510,92950,146.4,117.12,134.69,139.08,139.08,139.08,134.69,146.4
MCH Clinic,4493005,ELECTROCARDIOGRAM,510,93005,49.45,39.56,45.49,46.98,46.98,46.98,45.49,49.45
MCH Clinic,4495115,ALLERGY INJECTION; 1 INJECTION,510,95115,4.24,3.39,3.9,4.03,4.03,4.03,3.9,4.24
MCH Clinic,4495117,ALLERGY INJECTION; 2 OR MORE,510,95117,4.89,3.91,4.5,4.65,4.65,4.65,4.5,4.89
MCH Clinic,4496372,THERAPEUTIC INJECTION; SUBCU OR IM,510,96372,9.69,7.75,8.91,9.21,9.21,9.21,8.91,9.69
MCH Clinic,4498966,"TELEPHONE ASSESSMENT BY QUAL NON-PHYS, EST. PT., 5-10 MINUTES",780,98966,42.49,33.99,39.09,40.37,40.37,40.37,39.09,42.49
MCH Clinic,4498967,"TELEPHONE ASSESSMENT BY QUAL NON-PHYS, EST. PT., 11-20 MINUTES",780,98967,85.01,68.01,78.21,80.76,80.76,80.76,78.21,85.01
MCH Clinic,4498968,"TELEPHONE ASSESSMENT BY QUAL NON-PHYS, EST. PT., 20+ MINUTES",780,98968,126.35,101.08,116.24,120.03,120.03,120.03,116.24,126.35
MCH Clinic,4499024,GLOBE SURGERY PRO FEE,510,99024,0,0,0,0,0,0,0,0
MCH Clinic,4499201,OFFICE VISIT LEVEL I  NEW CLINICAL FEE,510,99201,21.34,17.07,19.63,20.27,20.27,20.27,19.63,21.34
MCH Clinic,4499202,OFFICE VISIT LEVEL 2  NEW CLINICAL FEE,510,99202,35.85,28.68,32.98,34.06,34.06,34.06,32.98,35.85
MCH Clinic,4499203,OFFICE VISIT LEVEL 3-CLINICAL FEE,510,99203,51.96,41.57,47.8,49.36,49.36,49.36,47.8,51.96
MCH Clinic,4499204,OFFICE VISIT LEVEL 4-CLINICAL FEE,510,99204,79.12,63.3,72.79,75.16,75.16,75.16,72.79,79.12
MCH Clinic,4499205,OFFICE VISIT LEVEL 5-CLINICAL FEE,510,99205,99.68,79.74,91.71,94.7,94.7,94.7,91.71,99.68
MCH Clinic,4499211,OFFICE VISIT LEVEL I - CLINICAL FEE,510,99211,10.19,8.15,9.37,9.68,9.68,9.68,9.37,10.19
MCH Clinic,4499212,OFFICE VISIT LEVEL 2 - CLINICAL FEE,510,99212,20.9,16.72,19.23,19.86,19.86,19.86,19.23,20.9
MCH Clinic,4499213,OFFICE VISIT LEVEL 3  EST CLINICAL FEE,510,99213,34.76,27.81,31.98,33.02,33.02,33.02,31.98,34.76
MCH Clinic,4499214,OFFICE VISIT LEVEL 4  EST CLINICAL FEE,510,99214,51.27,41.02,47.17,48.71,48.71,48.71,47.17,51.27
MCH Clinic,4499215,OFFICE VISIT LEVEL 5 - CLINICAL FEE,510,99215,69.3,55.44,63.76,65.84,65.84,65.84,63.76,69.3
MCH Clinic,4499243,CONSULT INTERMEDIATE - CLINICAL FEE,510,99243,75.4,60.32,69.37,71.63,71.63,71.63,69.37,75.4
MCH Clinic,4499393,EST WELL CHILD 5 - 11 YEARS,982,99393,218.55,174.84,201.07,207.62,207.62,207.62,201.07,218.55
MCH Clinic,4499441,"TELEPHONE E/M, EST. PT., UP TO 7 DAYS CUM. TIME, 5-10 MINUTES",780,99441,42.49,33.99,39.09,40.37,40.37,40.37,39.09,42.49
MCH Clinic,4499442,"TELEPHONE E/M, EST. PT., UP TO 7 DAYS CUM. TIME, 11-20 MINUTES",780,99442,85.01,68.01,78.21,80.76,80.76,80.76,78.21,85.01
MCH Clinic,4499443,"TELEPHONE E/M, EST. PT., UP TO 7 DAYS CUM. TIME, 20+ MINUTES",780,99443,126.35,101.08,116.24,120.03,120.03,120.03,116.24,126.35
MCH Clinic,4499495,TRANS CARE WITH FAMILY MEMBER,510,99495,6.83,5.46,6.28,6.49,6.49,6.49,6.28,6.83
MCH Clinic,4506212,FOAM DRESSING:  ALLEVYN,982,A6212,44.15,35.32,40.62,41.94,41.94,41.94,40.62,44.15
MCH Clinic,4510021,NEEDLE ASPIRATION-PROVIDER FEE,982,10021,177.3,141.84,163.12,168.44,168.44,168.44,163.12,177.3
MCH Clinic,4510060,I & D ABSCESS - PROVIDER FEE,982,10060,171.59,137.27,157.86,163.01,163.01,163.01,157.86,171.59
MCH Clinic,4510061,I & D ABSCESS;COMPL/MULT - PROVIDER FEE,982,10061,300.03,240.02,276.03,285.03,285.03,285.03,276.03,300.03
MCH Clinic,4510080,I & D PILONDIAL CYST;SIMP - PROVIDER FEE,982,10080,259.42,207.54,238.67,246.45,246.45,246.45,238.67,259.42
MCH Clinic,4511000,"DEBRIDE ECZEMA/INFECT SKIN, PROVIDER FEE",982,11000,78.9,63.12,72.59,74.96,74.96,74.96,72.59,78.9
MCH Clinic,4511042,DEBRIDE SKIN AND SUBCU-PROVIDER FEE,982,11042,169.79,135.83,156.21,161.3,161.3,161.3,156.21,169.79
MCH Clinic,4511101,"BIOPSY SKIN, EACH ADD'L LESION;PROV FEE",982,11101,47.98,38.38,44.14,45.58,45.58,45.58,44.14,47.98
MCH Clinic,4511102,TANGENTIAL SKIN BIOPSY (SHAVE/SCOOP),982,11102,152.14,121.71,139.97,144.53,144.53,144.53,139.97,152.14
MCH Clinic,4511104,"PROVIDER FEE, PUNCH BIOPSY W SIMPLE CLOSURE",982,11104,137.73,110.18,126.71,130.84,130.84,130.84,126.71,137.73
MCH Clinic,4511200,SKIN TAG REMOVAL;UP TO 15 - PROVIDER FEE,982,11200,129.83,103.86,119.44,123.34,123.34,123.34,119.44,129.83
MCH Clinic,4511300,"SHVE LESION,TRUNK,ARM,LEG;.5 CM-PROV FEE",982,11300,140.8,112.64,129.54,133.76,133.76,133.76,129.54,140.8
MCH Clinic,4511301,"SHAVE LES,TR,ARM,LEG;.6-1.0 CM-PROV FEE",982,11301,173.27,138.62,159.41,164.61,164.61,164.61,159.41,173.27
MCH Clinic,4511302,"SHAVE LES,TR,ARM,LEG;1.1-2.0 CM-PROV FEE",982,11302,204.44,163.55,188.08,194.22,194.22,194.22,188.08,204.44
MCH Clinic,4511303,"SHVE LES,TRK,ARM,LEG; > 2CM-PROV FEE",982,11303,226.21,180.97,208.11,214.9,214.9,214.9,208.11,226.21
MCH Clinic,4511305,"SHVE LES,(S,N,H,F,G);.5 CM OR <-PROV FEE",982,11305,141.96,113.57,130.6,134.86,134.86,134.86,130.6,141.96
MCH Clinic,4511306,"SHAVE LES(S,N,H,F,G).6-1 CM-PROVIDER FEE",982,11306,175.92,140.74,161.85,167.12,167.12,167.12,161.85,175.92
MCH Clinic,4511307,"SHAVE LES(S,N,H,F,G) 1.1-2 CM PROV FEE",982,11307,209.4,167.52,192.65,198.93,198.93,198.93,192.65,209.4
MCH Clinic,4511308,"SHAVE LES(S,N,H,F,G) > 2 CM-PROVIDER FEE",982,11308,218.02,174.42,200.58,207.12,207.12,207.12,200.58,218.02
MCH Clinic,4511310,SHAVE LESION FACE;.5 CM OR <-PROV FEE,982,11310,164.53,131.62,151.37,156.3,156.3,156.3,151.37,164.53
MCH Clinic,4511311,SHAVE LESION FACE;.6-1 CM-PROVIDER FEE,982,11311,162.32,129.86,149.33,154.2,154.2,154.2,149.33,162.32
MCH Clinic,4511312,SHAVE LESION FACE;1.1-2 CM-PROVIDER FEE,982,11312,232.96,186.37,214.32,221.31,221.31,221.31,214.32,232.96
MCH Clinic,4511313,SHAVE LESION FACE;> 2 CM - PROVIDER FEE,982,11313,271.01,216.81,249.33,257.46,257.46,257.46,249.33,271.01
MCH Clinic,4511400,"EXCISE BEN LES(T,A,L).5 CM OR <;PROV FEE",982,11400,181.51,145.21,166.99,172.43,172.43,172.43,166.99,181.51
MCH Clinic,4511402,"EXCISE BEN LES(T,A,L) 1.1-2 CM PROV FEE",982,11402,243.11,194.49,223.66,230.95,230.95,230.95,223.66,243.11
MCH Clinic,4511403,"EXCISE BEN LES(T,A,L)2.1-3 CM-PROV FEE",982,11403,282.3,225.84,259.72,268.19,268.19,268.19,259.72,282.3
MCH Clinic,4511404,"EXCISE BEN LES(T,A,L) 3.1-4 CM-PROV FEE",982,11404,320.68,256.54,295.03,304.65,304.65,304.65,295.03,320.68
MCH Clinic,4511406,"EXC BEN LESION(T,A,L) > 4CM-PROV FEE",982,11406,467.49,373.99,430.09,444.12,444.12,444.12,430.09,467.49
MCH Clinic,4511420,"EXC BEN LES(S,N,H,F,G) .5 OR <-PROV FEE",982,11420,177.23,141.78,163.05,168.37,168.37,168.37,163.05,177.23
MCH Clinic,4511421,"EXC BEN LES(S,N,H,F,G) .6-1 CM-PROV FEE",982,11421,228.31,182.65,210.05,216.89,216.89,216.89,210.05,228.31
MCH Clinic,4511422,"EXC BEN LES(S,N,H,F,G) 1.1-2 CM-PROV FEE",982,11422,257.93,206.34,237.3,245.03,245.03,245.03,237.3,257.93
MCH Clinic,4511424,"EXC BEN LES(S,N,H,F,G) 3.1-4 CM-PROV FEE",982,11424,343.42,274.74,315.95,326.25,326.25,326.25,315.95,343.42
MCH Clinic,4511426,"EXC BEN LES(S,N,H,F,G) > 4 CM-PROV FEE",982,11426,496.99,397.59,457.23,472.14,472.14,472.14,457.23,496.99
MCH Clinic,4511440,EXC BEN LES FACE; .5 CM OR <-PROV FEE,982,11440,195.89,156.71,180.22,186.1,186.1,186.1,180.22,195.89
MCH Clinic,4511441,EXC BENIGN LESION FACE; .6-1 CM-PROV FEE,982,11441,244.8,195.84,225.22,232.56,232.56,232.56,225.22,244.8
MCH Clinic,4511442,EXCISE BENIGN LES FACE;1.1-2 CM-PROV FEE,982,11442,274.62,219.7,252.65,260.89,260.89,260.89,252.65,274.62
MCH Clinic,4511443,EXCISE BEN LESION FACE;2.1-3 CM-PROV FEE,982,11443,327.49,261.99,301.29,311.12,311.12,311.12,301.29,327.49
MCH Clinic,4511444,EXCISE BEN LESION FACE;3.1-4 CM-PROV FEE,982,11444,413.14,330.51,380.09,392.48,392.48,392.48,380.09,413.14
MCH Clinic,4511600,"EXC MAL LES (T,A,L); .5 CM OR >-PROV FEE",982,11600,281.11,224.89,258.62,267.05,267.05,267.05,258.62,281.11
MCH Clinic,4511601,"EXC MAL LES (T,A,L);.6.1 CM - PROV FEE",982,11601,333.04,266.43,306.4,316.39,316.39,316.39,306.4,333.04
MCH Clinic,4511602,"EXC MAL LES(T,A,L). 1.1-2 CM-PROV FEE",982,11602,361.25,289,332.35,343.19,343.19,343.19,332.35,361.25
MCH Clinic,4511603,"EXC MAL LES(T,A,L); 2.1-3 CM- PROV FEE",982,11603,415.74,332.59,382.48,394.95,394.95,394.95,382.48,415.74
MCH Clinic,4511604,"EXC MAL LES(T,A,L), 3.1-4 CM-PROV FEE",982,11604,461.54,369.23,424.62,438.46,438.46,438.46,424.62,461.54
MCH Clinic,4511606,"EXC MAL LES(T,A,L), > 4 CM PROV FEE",982,11606,665.24,532.19,612.02,631.98,631.98,631.98,612.02,665.24
MCH Clinic,4511620,"EXC MAL LES(S,N,H,F,G) .5 CM OR <; PROV",982,11620,283.4,226.72,260.73,269.23,269.23,269.23,260.73,283.4
MCH Clinic,4511621,"EXC MAL LES(S,N,H,F,G).6-1 CM-PROV FEE",982,11621,334.84,267.87,308.05,318.1,318.1,318.1,308.05,334.84
MCH Clinic,4511622,"EXC MAL LES(S,N,H,F,G) 1.1-2CM-PROV FEE",982,11622,374.08,299.26,344.15,355.38,355.38,355.38,344.15,374.08
MCH Clinic,4511623,"EXC MAL LES(S,N,H,F,G) 2.1-3CM-PROV FEE",982,11623,441.1,352.88,405.81,419.05,419.05,419.05,405.81,441.1
MCH Clinic,4511624,"EXC MAL LES(S,N,H,F,G)3.1-4 CM-PROV FEE",982,11624,498.25,398.6,458.39,473.34,473.34,473.34,458.39,498.25
MCH Clinic,4511640,"EXC MAL LES(F,E,N,L).5CM OR <; PROV FEE",982,11640,291.83,233.46,268.48,277.24,277.24,277.24,268.48,291.83
MCH Clinic,4511641,"EXC MAL LES(F,E,N,L).6-1CM-PROV FEE",982,11641,346.07,276.86,318.38,328.77,328.77,328.77,318.38,346.07
MCH Clinic,4511642,"EXC MAL LES(F,E,N,L) 1.1-2CM-PROV FEE",982,11642,396.15,316.92,364.46,376.34,376.34,376.34,364.46,396.15
MCH Clinic,4511643,"EXC MAL LES(F,E,N,L)2.1-3CM-PROV FEE",982,11643,468.62,374.9,431.13,445.19,445.19,445.19,431.13,468.62
MCH Clinic,4511644,"EXC MAL LES(F,E,N,L)3.1-4CM-PROV FEE",982,11644,580,464,533.6,551,551,551,533.6,580
MCH Clinic,4511646,"EXC MAL LESION FACE, > 4 CM-PROV FEE",982,11646,758.84,607.07,698.13,720.9,720.9,720.9,698.13,758.84
MCH Clinic,4511719,"TRIM NONDYSTROPHOBIC NAILS,ANY #-PROV FE",982,11719,20.64,16.51,18.99,19.61,19.61,19.61,18.99,20.64
MCH Clinic,4511720,DEBRIDEMENT OF NAIL:1-5 - PROV FEE,982,11720,47.23,37.78,43.45,44.87,44.87,44.87,43.45,47.23
MCH Clinic,4511721,DEBRIDEMENT OF NAILS; 6 OR MORE-PROV FEE,982,11721,65.19,52.15,59.97,61.93,61.93,61.93,59.97,65.19
MCH Clinic,4511732,AVULSION NAIL PLATE;EACH ADD'L-PROV FEE,982,11732,45.55,36.44,41.91,43.27,43.27,43.27,41.91,45.55
MCH Clinic,4511750,EXCISION NAIL-PERMANENTLY,982,11750,220.35,176.28,202.72,209.33,209.33,209.33,202.72,220.35
MCH Clinic,4511765,WEDGE EXCISION SKIN NAIL FOLD-PROV FEE,982,11765,239.25,191.4,220.11,227.29,227.29,227.29,220.11,239.25
MCH Clinic,4511770,"EXCISION PILONDIAL CYST, SIMPLE-PROV FEE",982,11770,408.59,326.87,375.9,388.16,388.16,388.16,375.9,408.59
MCH Clinic,4511900,"INJECT, INTRALES;UP TO 7 LESION-PROV FEE",982,11900,81.49,65.19,74.97,77.42,77.42,77.42,74.97,81.49
MCH Clinic,4511901,INJECT INTRALESIONAL;MORE THAN 7-PROV FE,982,11901,103.06,82.45,94.82,97.91,97.91,97.91,94.82,103.06
MCH Clinic,4511976,REMOVAL IMPLANTABLE CONTRACEP-PROV FEE,982,11976,209.79,167.83,193.01,199.3,199.3,199.3,193.01,209.79
MCH Clinic,4512001,"SIMP REP WND(S,N,A,G,T,E)2.5CM OR < PROV",982,12001,131.82,105.46,121.27,125.23,125.23,125.23,121.27,131.82
MCH Clinic,4512002,"SIMP RPR(S,N,A,G,T,E)2.6-7.5CM-PROV FEE",982,12002,160.83,128.66,147.96,152.79,152.79,152.79,147.96,160.83
MCH Clinic,4512004,"SIM RPR WND(S,N,A,G,T,E)7.6-12.5CM-PROV",982,12004,188.35,150.68,173.28,178.93,178.93,178.93,173.28,188.35
