Run Date: 10/18/2021 6:47:19 PM
CDM Date Stamp: 10/14/2020

Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBS_CLOSED_NETWORK,BCBS_HEALTHLINK_NETWORK,BCBS_POS,BCBS_TRADITIONAL,EBMS,HEALTH_INFO_NET_PEAK_EQUITY,HEALTH_INFO_NET_STANDARD,HUMANA_PPO_NETWORK,INTEGRATED_HEALTH_PLAN,INTERWEST_HEALTH_PPO,INTERWEST_HEALTH_TRADITIONAL,MOUNTAIN_HEALTH_CO-OP_HPN,MOUNTAIN_HEALTH_CO-OP_PPO_POS,PACIFIC_SOURCE,UHC_COMMERCIAL
8003030,ER ROOM LEVEL 3,Emergency,0450,99283,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate severity.",,0,625.0000,500.0000,500.0000,625.0000,593.7500,518.7500,518.7500,518.7500,518.7500,593.7500,606.2500,606.2500,575.0000,593.7500,612.5000,625.0000,550.0000,612.5000,606.2500,N/A
8003030,ER ROOM LEVEL 3,Inpatient,0450,99283,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate severity.",,0,625.0000,500.0000,500.0000,625.0000,593.7500,543.7500,543.7500,543.7500,543.7500,593.7500,606.2500,606.2500,593.7500,593.7500,612.5000,625.0000,550.0000,612.5000,606.2500,N/A
8003048,ER ROOM LEVEL 4,Emergency,0450,99284,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A detailed history; A detailed examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity, and require urgent evaluation by the physician, or other qualified health care professionals but do not pose an immediate significant threat to life or physiologic function.",,0,1076.0000,860.8000,860.8000,1076.0000,1022.2000,893.0800,893.0800,893.0800,893.0800,1022.2000,1043.7200,1043.7200,989.9200,1022.2000,1054.4800,1076.0000,946.8800,1054.4800,1043.7200,N/A
8003048,ER ROOM LEVEL 4,Inpatient,0450,99284,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A detailed history; A detailed examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity, and require urgent evaluation by the physician, or other qualified health care professionals but do not pose an immediate significant threat to life or physiologic function.",,0,1076.0000,860.8000,860.8000,1076.0000,1022.2000,936.1200,936.1200,936.1200,936.1200,1022.2000,1043.7200,1043.7200,1022.2000,1022.2000,1054.4800,1076.0000,946.8800,1054.4800,1043.7200,N/A
8003055,ER ROOM LEVEL 5,Emergency,0450,99285,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components within the constraints imposed by the urgency of the patient's clinical condition and/or mental status: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity and pose an immediate significant threat to life or physiologic function.",,0,1689.0000,1351.2000,1351.2000,1689.0000,1604.5500,1401.8700,1401.8700,1401.8700,1401.8700,1604.5500,1638.3300,1638.3300,1553.8800,1604.5500,1655.2200,1689.0000,1486.3200,1655.2200,1638.3300,N/A
8003055,ER ROOM LEVEL 5,Inpatient,0450,99285,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components within the constraints imposed by the urgency of the patient's clinical condition and/or mental status: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity and pose an immediate significant threat to life or physiologic function.",,0,1689.0000,1351.2000,1351.2000,1689.0000,1604.5500,1469.4300,1469.4300,1469.4300,1469.4300,1604.5500,1638.3300,1638.3300,1604.5500,1604.5500,1655.2200,1689.0000,1486.3200,1655.2200,1638.3300,N/A
8004004,TRAUMA EVAL FOR NON EMS PATIENTS,Inpatient,0689,G0390,Trauma respons w/hosp criti,,0,1945.0000,1556.0000,1556.0000,1945.0000,1847.7500,1692.1500,1692.1500,1692.1500,1692.1500,1847.7500,1886.6500,1886.6500,1847.7500,1847.7500,1906.1000,1945.0000,1711.6000,1906.1000,1886.6500,N/A
8004004,TRAUMA EVAL FOR NON EMS PATIENTS,Outpatient,0689,G0390,Trauma respons w/hosp criti,,0,1945.0000,1556.0000,1556.0000,1945.0000,1847.7500,1614.3500,1614.3500,1614.3500,1614.3500,1847.7500,1886.6500,1886.6500,1789.4000,1847.7500,1906.1000,1945.0000,1711.6000,1906.1000,1886.6500,N/A
8004012,TRAUMA SYSTEM ACTIVATION PARTIAL,Inpatient,0689,G0390,Trauma respons w/hosp criti,,0,1945.0000,1556.0000,1556.0000,1945.0000,1847.7500,1692.1500,1692.1500,1692.1500,1692.1500,1847.7500,1886.6500,1886.6500,1847.7500,1847.7500,1906.1000,1945.0000,1711.6000,1906.1000,1886.6500,N/A
8004012,TRAUMA SYSTEM ACTIVATION PARTIAL,Outpatient,0689,G0390,Trauma respons w/hosp criti,,0,1945.0000,1556.0000,1556.0000,1945.0000,1847.7500,1614.3500,1614.3500,1614.3500,1614.3500,1847.7500,1886.6500,1886.6500,1789.4000,1847.7500,1906.1000,1945.0000,1711.6000,1906.1000,1886.6500,N/A
8004020,TRAUMA SYSTEM FULL ACTIVATION,Inpatient,0689,G0390,Trauma respons w/hosp criti,,0,1945.0000,1556.0000,1556.0000,1945.0000,1847.7500,1692.1500,1692.1500,1692.1500,1692.1500,1847.7500,1886.6500,1886.6500,1847.7500,1847.7500,1906.1000,1945.0000,1711.6000,1906.1000,1886.6500,N/A
8004020,TRAUMA SYSTEM FULL ACTIVATION,Outpatient,0689,G0390,Trauma respons w/hosp criti,,0,1945.0000,1556.0000,1556.0000,1945.0000,1847.7500,1614.3500,1614.3500,1614.3500,1614.3500,1847.7500,1886.6500,1886.6500,1789.4000,1847.7500,1906.1000,1945.0000,1711.6000,1906.1000,1886.6500,N/A
81000,HOSPICE RESPITE CARE,Inpatient,0655,Q5005,"Hospice, inpatient hospital",,0,255.5000,204.4000,204.4000,255.5000,242.7250,222.2850,222.2850,222.2850,222.2850,242.7250,247.8350,247.8350,242.7250,242.7250,250.3900,255.5000,224.8400,250.3900,247.8350,N/A
81000,HOSPICE RESPITE CARE,Outpatient,0655,Q5005,"Hospice, inpatient hospital",,0,255.5000,204.4000,204.4000,255.5000,242.7250,212.0650,212.0650,212.0650,212.0650,242.7250,247.8350,247.8350,235.0600,242.7250,250.3900,255.5000,224.8400,250.3900,247.8350,N/A

Diagnosis Related Group Code,Diagnosis Related Group Description,Price Tier,Revenue Code,CPT HCPCS DRG Code,CPT HCPCS DRG Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBS_CLOSED_NETWORK,BCBS_HEALTHLINK_NETWORK,BCBS_POS,BCBS_TRADITIONAL,EBMS,HEALTH_INFO_NET_PEAK_EQUITY,HEALTH_INFO_NET_STANDARD,HUMANA_PPO_NETWORK,INTEGRATED_HEALTH_PLAN,INTERWEST_HEALTH_PPO,INTERWEST_HEALTH_TRADITIONAL,MOUNTAIN_HEALTH_CO-OP_HPN,MOUNTAIN_HEALTH_CO-OP_PPO_POS,PACIFIC_SOURCE,UHC_COMMERCIAL
060,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITHOUT CC/MCC,Inpatient,NA,060,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITHOUT CC/MCC,NA,NA,32042.7900,25634.2320,27877.2273,32042.7900,30440.6505,27877.2273,27877.2273,27877.2273,27877.2273,30440.6505,31081.5063,31081.5063,30440.6505,30440.6505,31401.9342,32042.7900,28197.6552,31401.9342,31081.5063,0.0000
064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,Inpatient,NA,064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,NA,NA,9269.2900,7415.4320,8064.2823,9269.2900,8805.8255,8064.2823,8064.2823,8064.2823,8064.2823,8805.8255,8991.2113,8991.2113,8805.8255,8805.8255,9083.9042,9269.2900,8156.9752,9083.9042,8991.2113,0.0000
066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,Inpatient,NA,066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,NA,NA,10236.0000,8188.8000,8905.3200,10236.0000,9724.2000,8905.3200,8905.3200,8905.3200,8905.3200,9724.2000,9928.9200,9928.9200,9724.2000,9724.2000,10031.2800,10236.0000,9007.6800,10031.2800,9928.9200,0.0000
070,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,Inpatient,NA,070,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,NA,NA,11746.4000,9397.1200,10219.3680,11746.4000,11159.0800,10219.3680,10219.3680,10219.3680,10219.3680,11159.0800,11394.0080,11394.0080,11159.0800,11159.0800,11511.4720,11746.4000,10336.8320,11511.4720,11394.0080,0.0000
176,PULMONARY EMBOLISM WITHOUT MCC,Inpatient,NA,176,PULMONARY EMBOLISM WITHOUT MCC,NA,NA,29170.2250,23336.1800,25378.0958,29170.2250,27711.7137,25378.0958,25378.0958,25378.0958,25378.0958,27711.7137,28295.1183,28295.1183,27711.7137,27711.7137,28586.8205,29170.2250,25669.7980,28586.8205,28295.1183,0.0000
177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,Inpatient,NA,177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,NA,NA,5807.7600,4646.2080,5052.7512,5807.7600,5517.3720,5052.7512,5052.7512,5052.7512,5052.7512,5517.3720,5633.5272,5633.5272,5517.3720,5517.3720,5691.6048,5807.7600,5110.8288,5691.6048,5633.5272,0.0000
189,PULMONARY EDEMA AND RESPIRATORY FAILURE,Inpatient,NA,189,PULMONARY EDEMA AND RESPIRATORY FAILURE,NA,NA,4354.7000,3483.7600,3788.5890,4354.7000,4136.9650,3788.5890,3788.5890,3788.5890,3788.5890,4136.9650,4224.0590,4224.0590,4136.9650,4136.9650,4267.6060,4354.7000,3832.1360,4267.6060,4224.0590,0.0000
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,Inpatient,NA,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,NA,NA,20727.9050,16582.3240,18033.2774,20727.9050,19691.5098,18033.2774,18033.2774,18033.2774,18033.2774,19691.5098,20106.0679,20106.0679,19691.5098,19691.5098,20313.3469,20727.9050,18240.5564,20313.3469,20106.0679,0.0000
193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,Inpatient,NA,193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,NA,NA,13833.4800,11066.7840,12035.1276,13833.4800,13141.8060,12035.1276,12035.1276,12035.1276,12035.1276,13141.8060,13418.4756,13418.4756,13141.8060,13141.8060,13556.8104,13833.4800,12173.4624,13556.8104,13418.4756,0.0000
195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,Inpatient,NA,195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,NA,NA,11647.2640,9317.8112,10133.1197,11647.2640,11064.9008,10133.1197,10133.1197,10133.1197,10133.1197,11064.9008,11297.8461,11297.8461,11064.9008,11064.9008,11414.3187,11647.2640,10249.5923,11414.3187,11297.8461,0.0000
204,RESPIRATORY SIGNS AND SYMPTOMS,Inpatient,NA,204,RESPIRATORY SIGNS AND SYMPTOMS,NA,NA,3126.0000,2500.8000,2719.6200,3126.0000,2969.7000,2719.6200,2719.6200,2719.6200,2719.6200,2969.7000,3032.2200,3032.2200,2969.7000,2969.7000,3063.4800,3126.0000,2750.8800,3063.4800,3032.2200,0.0000
206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,Inpatient,NA,206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,NA,NA,5941.7200,4753.3760,5169.2964,5941.7200,5644.6340,5169.2964,5169.2964,5169.2964,5169.2964,5644.6340,5763.4684,5763.4684,5644.6340,5644.6340,5822.8856,5941.7200,5228.7136,5822.8856,5763.4684,0.0000
291,HEART FAILURE AND SHOCK WITH MCC,Inpatient,NA,291,HEART FAILURE AND SHOCK WITH MCC,NA,NA,11878.7000,9502.9600,10334.4690,11878.7000,11284.7650,10334.4690,10334.4690,10334.4690,10334.4690,11284.7650,11522.3390,11522.3390,11284.7650,11284.7650,11641.1260,11878.7000,10453.2560,11641.1260,11522.3390,0.0000
292,HEART FAILURE AND SHOCK WITH CC,Inpatient,NA,292,HEART FAILURE AND SHOCK WITH CC,NA,NA,14244.6393,11395.7114,12392.8360,14244.6393,13532.4074,12392.8360,12392.8360,12392.8360,12392.8360,13532.4074,13817.3001,13817.3001,13532.4074,13532.4074,13959.7466,14244.6393,12535.2825,13959.7466,13817.3001,0.0000
293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,Inpatient,NA,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,NA,NA,15421.2600,12337.0080,13416.4962,15421.2600,14650.1970,13416.4962,13416.4962,13416.4962,13416.4962,14650.1970,14958.6222,14958.6222,14650.1970,14650.1970,15112.8348,15421.2600,13570.7088,15112.8348,14958.6222,0.0000
300,PERIPHERAL VASCULAR DISORDERS WITH CC,Inpatient,NA,300,PERIPHERAL VASCULAR DISORDERS WITH CC,NA,NA,40432.6400,32346.1120,35176.3968,40432.6400,38411.0080,35176.3968,35176.3968,35176.3968,35176.3968,38411.0080,39219.6608,39219.6608,38411.0080,38411.0080,39623.9872,40432.6400,35580.7232,39623.9872,39219.6608,0.0000
305,HYPERTENSION WITHOUT MCC,Inpatient,NA,305,HYPERTENSION WITHOUT MCC,NA,NA,4582.5350,3666.0280,3986.8055,4582.5350,4353.4082,3986.8055,3986.8055,3986.8055,3986.8055,4353.4082,4445.0589,4445.0589,4353.4082,4353.4082,4490.8843,4582.5350,4032.6308,4490.8843,4445.0589,0.0000
310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,Inpatient,NA,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,NA,NA,9731.5095,7785.2076,8466.4134,9731.5095,9244.9338,8466.4134,8466.4134,8466.4134,8466.4134,9244.9338,9439.5642,9439.5642,9244.9338,9244.9338,9536.8791,9731.5095,8563.7283,9536.8791,9439.5642,0.0000
379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,Inpatient,NA,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,NA,NA,2984.6350,2387.7080,2596.6325,2984.6350,2835.4032,2596.6325,2596.6325,2596.6325,2596.6325,2835.4032,2895.0960,2895.0960,2835.4032,2835.4032,2924.9423,2984.6350,2626.4788,2924.9423,2895.0960,0.0000
389,GASTROINTESTINAL OBSTRUCTION WITH CC,Inpatient,NA,389,GASTROINTESTINAL OBSTRUCTION WITH CC,NA,NA,6441.3100,5153.0480,5603.9397,6441.3100,6119.2445,5603.9397,5603.9397,5603.9397,5603.9397,6119.2445,6248.0707,6248.0707,6119.2445,6119.2445,6312.4838,6441.3100,5668.3528,6312.4838,6248.0707,0.0000
392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",Inpatient,NA,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",NA,NA,5347.2100,4277.7680,4652.0727,5347.2100,5079.8495,4652.0727,4652.0727,4652.0727,4652.0727,5079.8495,5186.7937,5186.7937,5079.8495,5079.8495,5240.2658,5347.2100,4705.5448,5240.2658,5186.7937,0.0000
536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,Inpatient,NA,536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,NA,NA,10119.6800,8095.7440,8804.1216,10119.6800,9613.6960,8804.1216,8804.1216,8804.1216,8804.1216,9613.6960,9816.0896,9816.0896,9613.6960,9613.6960,9917.2864,10119.6800,8905.3184,9917.2864,9816.0896,0.0000
541,OSTEOMYELITIS WITHOUT CC/MCC,Inpatient,NA,541,OSTEOMYELITIS WITHOUT CC/MCC,NA,NA,31458.5200,25166.8160,27368.9124,31458.5200,29885.5940,27368.9124,27368.9124,27368.9124,27368.9124,29885.5940,30514.7644,30514.7644,29885.5940,29885.5940,30829.3496,31458.5200,27683.4976,30829.3496,30514.7644,0.0000
552,MEDICAL BACK PROBLEMS WITHOUT MCC,Inpatient,NA,552,MEDICAL BACK PROBLEMS WITHOUT MCC,NA,NA,18193.0500,14554.4400,15827.9535,18193.0500,17283.3975,15827.9535,15827.9535,15827.9535,15827.9535,17283.3975,17647.2585,17647.2585,17283.3975,17283.3975,17829.1890,18193.0500,16009.8840,17829.1890,17647.2585,0.0000
563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",Inpatient,NA,563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",NA,NA,9541.1600,7632.9280,8300.8092,9541.1600,9064.1020,8300.8092,8300.8092,8300.8092,8300.8092,9064.1020,9254.9252,9254.9252,9064.1020,9064.1020,9350.3368,9541.1600,8396.2208,9350.3368,9254.9252,0.0000
602,CELLULITIS WITH MCC,Inpatient,NA,602,CELLULITIS WITH MCC,NA,NA,8196.4400,6557.1520,7130.9028,8196.4400,7786.6180,7130.9028,7130.9028,7130.9028,7130.9028,7786.6180,7950.5468,7950.5468,7786.6180,7786.6180,8032.5112,8196.4400,7212.8672,8032.5112,7950.5468,0.0000
641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",Inpatient,NA,641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",NA,NA,9402.2400,7521.7920,8179.9488,9402.2400,8932.1280,8179.9488,8179.9488,8179.9488,8179.9488,8932.1280,9120.1728,9120.1728,8932.1280,8932.1280,9214.1952,9402.2400,8273.9712,9214.1952,9120.1728,0.0000
643,ENDOCRINE DISORDERS WITH MCC,Inpatient,NA,643,ENDOCRINE DISORDERS WITH MCC,NA,NA,15276.5600,12221.2480,13290.6072,15276.5600,14512.7320,13290.6072,13290.6072,13290.6072,13290.6072,14512.7320,14818.2632,14818.2632,14512.7320,14512.7320,14971.0288,15276.5600,13443.3728,14971.0288,14818.2632,0.0000
682,RENAL FAILURE WITH MCC,Inpatient,NA,682,RENAL FAILURE WITH MCC,NA,NA,24793.9800,19835.1840,21570.7626,24793.9800,23554.2810,21570.7626,21570.7626,21570.7626,21570.7626,23554.2810,24050.1606,24050.1606,23554.2810,23554.2810,24298.1004,24793.9800,21818.7024,24298.1004,24050.1606,0.0000
683,RENAL FAILURE WITH CC,Inpatient,NA,683,RENAL FAILURE WITH CC,NA,NA,13726.1000,10980.8800,11941.7070,13726.1000,13039.7950,11941.7070,11941.7070,11941.7070,11941.7070,13039.7950,13314.3170,13314.3170,13039.7950,13039.7950,13451.5780,13726.1000,12078.9680,13451.5780,13314.3170,0.0000
684,RENAL FAILURE WITHOUT CC/MCC,Inpatient,NA,684,RENAL FAILURE WITHOUT CC/MCC,NA,NA,7987.9400,6390.3520,6949.5078,7987.9400,7588.5430,6949.5078,6949.5078,6949.5078,6949.5078,7588.5430,7748.3018,7748.3018,7588.5430,7588.5430,7828.1812,7987.9400,7029.3872,7828.1812,7748.3018,0.0000
689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,Inpatient,NA,689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,NA,NA,9150.1900,7320.1520,7960.6653,9150.1900,8692.6805,7960.6653,7960.6653,7960.6653,7960.6653,8692.6805,8875.6843,8875.6843,8692.6805,8692.6805,8967.1862,9150.1900,8052.1672,8967.1862,8875.6843,0.0000
690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,Inpatient,NA,690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,NA,NA,11338.7907,9071.0326,9864.7479,11338.7907,10771.8512,9864.7479,9864.7479,9864.7479,9864.7479,10771.8512,10998.6270,10998.6270,10771.8512,10771.8512,11112.0148,11338.7907,9978.1358,11112.0148,10998.6270,0.0000
812,RED BLOOD CELL DISORDERS WITHOUT MCC,Inpatient,NA,812,RED BLOOD CELL DISORDERS WITHOUT MCC,NA,NA,10670.8650,8536.6920,9283.6526,10670.8650,10137.3218,9283.6526,9283.6526,9283.6526,9283.6526,10137.3218,10350.7391,10350.7391,10137.3218,10137.3218,10457.4477,10670.8650,9390.3612,10457.4477,10350.7391,0.0000
816,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITHOUT CC/MCC,Inpatient,NA,816,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITHOUT CC/MCC,NA,NA,14210.1200,11368.0960,12362.8044,14210.1200,13499.6140,12362.8044,12362.8044,12362.8044,12362.8044,13499.6140,13783.8164,13783.8164,13499.6140,13499.6140,13925.9176,14210.1200,12504.9056,13925.9176,13783.8164,0.0000
864,FEVER AND INFLAMMATORY CONDITIONS,Inpatient,NA,864,FEVER AND INFLAMMATORY CONDITIONS,NA,NA,7326.2475,5860.9980,6373.8355,7326.2475,6959.9351,6373.8355,6373.8355,6373.8355,6373.8355,6959.9351,7106.4602,7106.4602,6959.9351,6959.9351,7179.7226,7326.2475,6447.0978,7179.7226,7106.4602,0.0000
948,SIGNS AND SYMPTOMS WITHOUT MCC,Inpatient,NA,948,SIGNS AND SYMPTOMS WITHOUT MCC,NA,NA,12448.3875,9958.7100,10830.0971,12448.3875,11825.9681,10830.0971,10830.0971,10830.0971,10830.0971,11825.9681,12074.9360,12074.9360,11825.9681,11825.9681,12199.4199,12448.3875,10954.5810,12199.4199,12074.9360,0.0000

Shoppable Services Code,Shoppable Services Description,Price Tier,Revenue Code,CPT HCPCS DRG Code,CPT HCPCS DRG Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBS_CLOSED_NETWORK,BCBS_HEALTHLINK_NETWORK,BCBS_POS,BCBS_TRADITIONAL,EBMS,HEALTH_INFO_NET_PEAK_EQUITY,HEALTH_INFO_NET_STANDARD,HUMANA_PPO_NETWORK,INTEGRATED_HEALTH_PLAN,INTERWEST_HEALTH_PPO,INTERWEST_HEALTH_TRADITIONAL,MOUNTAIN_HEALTH_CO-OP_HPN,MOUNTAIN_HEALTH_CO-OP_PPO_POS,PACIFIC_SOURCE,UHC_COMMERCIAL
193,SIMPLE PNEUMONIA AND PLEURISY WITH MAJOR COMPLICATIONS,NA,NA,193,SIMPLE PNEUMONIA AND PLEURISY WITH MAJOR COMPLICATIONS,NA,NA,13833.4800,11066.7840,12035.1276,13833.4800,13141.8060,12035.1276,12035.1276,12035.1276,12035.1276,13141.8060,13418.4756,13418.4756,13141.8060,13141.8060,13556.8104,13833.4800,12173.4624,13556.8104,13418.4756,0.0000
195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT COMPLICATIONS/MAJOR COMPLICATIONS,NA,NA,195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT COMPLICATIONS/MAJOR COMPLICATIONS,NA,NA,11647.2640,9317.8112,10133.1197,11647.2640,11064.9008,10133.1197,10133.1197,10133.1197,10133.1197,11064.9008,11297.8461,11297.8461,11064.9008,11064.9008,11414.3187,11647.2640,10249.5923,11414.3187,11297.8461,0.0000
