Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Allegiance,Allegiance_Medicare_RBPHP,BCBS_HEALTHLINK_NETWORK,BCBS_TRADITIONAL_NETWORK,Indian_Health_Svcs,PACIFIC_SOURCE_,hospital
87449,Detection test by immunoassay technique for other organism,,,87449,Detection test by immunoassay technique for other organism,,,123,92.25,71.34,228.78,116.85,228.78,114.39,123,71.34,116.85,Trinity_Hospital
87480,"Detection test for candida species (yeast), direct probe technique",,,87480,"Detection test for candida species (yeast), direct probe technique",,,152.75,114.56,88.6,284.12,145.11,284.12,142.06,152.75,88.6,145.11,Trinity_Hospital
87502,Detection test by nucleic acid for multiple types influenza virus,,,87502,Detection test by nucleic acid for multiple types influenza virus,,,297.5,223.13,172.55,553.35,282.63,553.35,276.68,297.5,172.55,282.63,Trinity_Hospital
87510,"Detection test for gardnerella vaginalis (bacteria), direct probe technique",,,87510,"Detection test for gardnerella vaginalis (bacteria), direct probe technique",,,152.75,114.56,88.6,284.12,145.11,284.12,142.06,152.75,88.6,145.11,Trinity_Hospital
87631,"Detection test by nucleic acid for multiple types of respiratory virus, multiple types or subtypes, 3-5 targets",,,87631,"Detection test by nucleic acid for multiple types of respiratory virus, multiple types or subtypes, 3-5 targets",,,460.25,345.19,266.95,856.07,437.24,856.07,428.03,460.25,266.95,437.24,Trinity_Hospital
87635,Amplifed DNA or RNA probe detection of severe acute respiratory syndrome coronavirus 2 (Covid-19) antigen,,,87635,Amplifed DNA or RNA probe detection of severe acute respiratory syndrome coronavirus 2 (Covid-19) antigen,,,202,151.5,117.16,375.72,191.9,375.72,187.86,202,117.16,191.9,Trinity_Hospital
87636,Detection test by multiplex amplified probe technique for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (COVID-19) and influenza virus types A and B,,,87636,Detection test by multiplex amplified probe technique for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (COVID-19) and influenza virus types A and B,,,158.5,118.88,91.93,294.81,301.16,589.62,294.82,317,183.86,301.16,Trinity_Hospital
87651,"Detection test by nucleic acid for Strep (Streptococcus, group A), amplified probe technique",,,87651,"Detection test by nucleic acid for Strep (Streptococcus, group A), amplified probe technique",,,141.75,106.31,82.22,263.66,134.66,263.66,131.83,141.75,82.22,134.66,Trinity_Hospital
87660,"Detection test by nucleic acid for Trichomonas vaginalis (genital parasite), direct probe technique",,,87660,"Detection test by nucleic acid for Trichomonas vaginalis (genital parasite), direct probe technique",,,128.75,96.56,74.68,239.48,122.31,239.48,119.74,128.75,74.68,122.31,Trinity_Hospital
88305,"Pathology examination of tissue using a microscope, intermediate complexity",,,88305,"Pathology examination of tissue using a microscope, intermediate complexity",,,739.5,554.63,428.91,1375.47,702.53,1375.47,687.74,739.5,428.91,702.53,Trinity_Hospital
90471,Administration of vaccine,,,90471,Administration of vaccine,,,61.75,46.31,35.82,114.86,58.66,114.86,57.43,61.75,35.82,58.66,Trinity_Hospital
90832,"Psychotherapy, 30 minutes",,,90832,"Psychotherapy, 30 minutes",,,155.75,116.81,90.34,289.7,147.96,289.7,144.85,155.75,90.34,147.96,Trinity_Hospital
90834,"Psychotherapy, 45 minutes",,,90834,"Psychotherapy, 45 minutes",,,280.5,210.38,162.69,521.73,266.48,521.73,260.87,280.5,162.69,266.48,Trinity_Hospital
90837,"Psychotherapy, 1 hour",,,90837,"Psychotherapy, 1 hour",,,280.5,210.38,162.69,521.73,266.48,521.73,260.87,280.5,162.69,266.48,Trinity_Hospital
90846,"Family psychotherapy without patient, 50 minutes",,,90846,"Family psychotherapy without patient, 50 minutes",,,280.5,210.38,162.69,521.73,266.48,521.73,260.87,280.5,162.69,266.48,Trinity_Hospital
90847,"Family psychotherapy with patient, 50 minutes",,,90847,"Family psychotherapy with patient, 50 minutes",,,280.5,210.38,162.69,521.73,266.48,521.73,260.87,280.5,162.69,266.48,Trinity_Hospital
90853,Group psychotherapy,,,90853,Group psychotherapy,,,155.75,116.81,41.2,121.49,41.2,41.2,0,0,121.49,0,Trinity_Hospital
93005,Routine electrocardiogram (ECG) using at least 12 leads with tracing,,,93005,Routine electrocardiogram (ECG) using at least 12 leads with tracing,,,202,151.5,117.16,375.72,191.9,375.72,187.86,202,117.16,191.9,Trinity_Hospital
93306,"Ultrasound of heart with color-depicted blood flow, rate, direction and valve function",,,93306,"Ultrasound of heart with color-depicted blood flow, rate, direction and valve function",,,1842.75,1382.06,1068.8,3427.52,1750.61,3427.52,1713.76,1842.75,1068.8,1750.61,Trinity_Hospital
93880,Ultrasound of both sides of head and neck blood flow,,,93880,Ultrasound of both sides of head and neck blood flow,,,1288.25,966.19,782.49,2134.36,1122.66,2134.36,1033.93,1111.75,782.49,1056.16,Trinity_Hospital
93971,Ultrasound study of one arm or leg veins with compression and maneuvers,,,93971,Ultrasound study of one arm or leg veins with compression and maneuvers,,,1364.25,1023.19,842.82,2095.17,1088.25,2095.17,1029.05,1106.5,842.82,1051.18,Trinity_Hospital
94640,Inhalation treatment for airway obstruction or sputum production,,,94640,Inhalation treatment for airway obstruction or sputum production,,,360.5,270.38,29.43,281.19,29.43,29.43,0,0,281.19,0,Trinity_Hospital
94680,Test to measure exhaled air for evaluation of lung function during rest and exercise,,,94680,Test to measure exhaled air for evaluation of lung function during rest and exercise,,,18.25,13.69,10.59,33.95,17.34,33.95,16.97,18.25,10.59,17.34,Trinity_Hospital
95810,Sleep study in sleep lab (6 years or older),,,95810,Sleep study in sleep lab (6 years or older),,,3885.75,2914.31,2388.09,6181.07,3256.33,6181.07,2989.02,3214,2388.09,3053.3,Trinity_Hospital
96523,Irrigation of implanted venous access drug delivery device,,,96523,Irrigation of implanted venous access drug delivery device,,,23838.01,17878.51,13826.05,44338.71,22646.11,44338.71,22169.35,23838.01,13826.05,22646.11,Trinity_Hospital
97110,"Therapy procedure using exercise to develop strength, endurance, range of motion, and flexibility, each 15 minutes",,,97110,"Therapy procedure using exercise to develop strength, endurance, range of motion, and flexibility, each 15 minutes",,,101,75.75,58.58,187.86,191.9,375.72,187.86,202,117.16,191.9,Trinity_Hospital
97112,"Therapy procedure to re-educate brain-to-nerve-to-muscle function, each 15 minutes",,,97112,"Therapy procedure to re-educate brain-to-nerve-to-muscle function, each 15 minutes",,,97.75,73.31,56.7,181.82,185.72,363.64,181.82,195.5,113.4,185.72,Trinity_Hospital
97116,"Therapy procedure for walking training, each 15 minutes",,,97116,"Therapy procedure for walking training, each 15 minutes",,,97.75,73.31,56.7,181.82,92.86,181.82,90.91,97.75,56.7,92.86,Trinity_Hospital
97140,"Therapy procedure using manual technique, each 15 minutes",,,97140,"Therapy procedure using manual technique, each 15 minutes",,,175.75,131.81,90.91,228.9,139.94,228.9,90.91,97.75,117.54,92.86,Trinity_Hospital
97161,"Evaluation for physical therapy, typically 20 minutes",,,97161,"Evaluation for physical therapy, typically 20 minutes",,,170,127.5,98.6,316.2,161.5,316.2,158.1,170,98.6,161.5,Trinity_Hospital
97162,"Evaluation for physical therapy, typically 30 minutes",,,97162,"Evaluation for physical therapy, typically 30 minutes",,,205,153.75,118.9,381.3,194.75,381.3,190.65,205,118.9,194.75,Trinity_Hospital
97165,"Evaluation for occupational therapy, typically 30 minutes",,,97165,"Evaluation for occupational therapy, typically 30 minutes",,,172,129,99.76,319.92,163.4,319.92,159.96,172,99.76,163.4,Trinity_Hospital
97166,"Evaluation for occupational therapy, typically 45 minutes",,,97166,"Evaluation for occupational therapy, typically 45 minutes",,,221.5,166.13,128.47,411.99,210.43,411.99,206,221.5,128.47,210.43,Trinity_Hospital
97530,Therapy procedure using functional activities,,,97530,Therapy procedure using functional activities,,,101,75.75,58.58,187.86,191.9,375.72,187.86,202,117.16,191.9,Trinity_Hospital
97535,"Training for self-care or home management, each 15 minutes",,,97535,"Training for self-care or home management, each 15 minutes",,,97.75,73.31,56.7,181.82,92.86,181.82,90.91,97.75,56.7,92.86,Trinity_Hospital
97535,"Training for self-care or home management, each 15 minutes",,,97535,"Training for self-care or home management, each 15 minutes",,,155.5,116.63,90.19,289.23,147.73,289.23,144.62,155.5,90.19,147.73,Trinity_Hospital
99385,Initial new patient preventive medicine evaluation (18-39 years),,,99385,Initial new patient preventive medicine evaluation (18-39 years),,,400,300,165.37,312,165.37,165.37,0,0,312,0,Trinity_Hospital
99386,Initial new patient preventive medicine evaluation (40-64 years),,,99386,Initial new patient preventive medicine evaluation (40-64 years),,,445,333.75,200.68,347.1,200.68,200.68,0,0,347.1,0,Trinity_Hospital
A0425,"GROUND MILEAGE, PER STATUTE MILE",,,A0425,"GROUND MILEAGE, PER STATUTE MILE",,,27.75,20.81,16.1,51.62,26.36,51.62,25.81,27.75,16.1,26.36,Trinity_Hospital
A0427,"AMBULANCE SERVICE, ADVANCED LIFE SUPPORT, EMERGENCY TRANSPORT, LEVEL 1 (ALS 1 - EMERGENCY)",,,A0427,"AMBULANCE SERVICE, ADVANCED LIFE SUPPORT, EMERGENCY TRANSPORT, LEVEL 1 (ALS 1 - EMERGENCY)",,,983.25,737.44,570.29,1828.85,934.09,1828.85,914.42,983.25,570.29,934.09,Trinity_Hospital
A0429,"AMBULANCE SERVICE, BASIC LIFE SUPPORT, EMERGENCY TRANSPORT (BLS-EMERGENCY)",,,A0429,"AMBULANCE SERVICE, BASIC LIFE SUPPORT, EMERGENCY TRANSPORT (BLS-EMERGENCY)",,,781,585.75,452.98,1452.66,741.95,1452.66,726.33,781,452.98,741.95,Trinity_Hospital
A419,"Sepsis, unspecified organism",,,A419,"Sepsis, unspecified organism",,,2710,2032.5,1571.8,5040.6,2574.5,5040.6,2520.3,2710,1571.8,2574.5,Trinity_Hospital
C189,"Malignant neoplasm of colon, unspecified",,,C189,"Malignant neoplasm of colon, unspecified",,,33343.94,25007.95,19339.48,62019.72,31676.74,62019.72,31009.86,33343.94,19339.48,31676.74,Trinity_Hospital
C4499,"Other specified malignant neoplasm of skin, unspecified",,,C4499,"Other specified malignant neoplasm of skin, unspecified",,,370.75,278.06,215.04,689.6,352.21,689.6,344.8,370.75,215.04,352.21,Trinity_Hospital
C541,Malignant neoplasm of endometrium,,,C541,Malignant neoplasm of endometrium,,,428.02,321.02,248.25,796.12,406.62,796.12,398.06,428.02,248.25,406.62,Trinity_Hospital
C61,Malignant neoplasm of prostate,,,C61,Malignant neoplasm of prostate,,,344.16,258.12,199.61,640.14,326.96,640.14,320.07,344.16,199.61,326.96,Trinity_Hospital
C9310,Chronic myelomonocytic leukemia not having achieved remission,,,C9310,Chronic myelomonocytic leukemia not having achieved remission,,,6043.23,4532.42,3505.07,11240.41,5741.07,11240.41,5620.2,6043.23,3505.07,5741.07,Trinity_Hospital
C9803,"HOSPITAL OUTPATIENT CLINIC VISIT SPECIMEN COLLECTION FOR SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS  2 (SARS-COV-2) (CORONAVIRUS DISEASE [COVID-19]), ANY SPECIMEN SOURCE",,,C9803,"HOSPITAL OUTPATIENT CLINIC VISIT SPECIMEN COLLECTION FOR SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS  2 (SARS-COV-2) (CORONAVIRUS DISEASE [COVID-19]), ANY SPECIMEN SOURCE",,,24.25,18.19,14.07,45.11,46.08,90.22,45.1,48.5,28.14,46.08,Trinity_Hospital
D46C,Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality,,,D46C,Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality,,,12009.33,9007,6965.41,22337.35,11408.86,22337.35,11168.68,12009.33,6965.41,11408.86,Trinity_Hospital
D649,"Anemia, unspecified",,,D649,"Anemia, unspecified",,,165.45,124.09,95.96,307.73,157.18,307.73,153.87,165.45,95.96,157.18,Trinity_Hospital
D696,"Thrombocytopenia, unspecified",,,D696,"Thrombocytopenia, unspecified",,,365.32,273.99,211.89,679.49,347.05,679.49,339.75,365.32,211.89,347.05,Trinity_Hospital
D72829,"Elevated white blood cell count, unspecified",,,D72829,"Elevated white blood cell count, unspecified",,,133.82,100.37,77.62,248.91,127.13,248.91,124.45,133.82,77.62,127.13,Trinity_Hospital
D802,Selective deficiency of immunoglobulin A [IgA],,,D802,Selective deficiency of immunoglobulin A [IgA],,,2889.15,2166.86,1675.7,5373.81,2744.69,5373.81,2686.91,2889.15,1675.7,2744.69,Trinity_Hospital
E039,"Hypothyroidism, unspecified",,,E039,"Hypothyroidism, unspecified",,,200.58,150.44,116.34,373.09,190.55,373.09,186.54,200.58,116.34,190.55,Trinity_Hospital
E041,Nontoxic single thyroid nodule,,,E041,Nontoxic single thyroid nodule,,,582.38,436.78,337.78,1083.22,553.26,1083.22,541.61,582.38,337.78,553.26,Trinity_Hospital
E1122,Type 2 diabetes mellitus with diabetic chronic kidney disease,,,E1122,Type 2 diabetes mellitus with diabetic chronic kidney disease,,,194.75,146.06,112.96,362.24,185.01,362.24,181.12,194.75,112.96,185.01,Trinity_Hospital
E11622,Type 2 diabetes mellitus with other skin ulcer,,,E11622,Type 2 diabetes mellitus with other skin ulcer,,,5584.71,4188.54,3239.13,10387.57,5305.48,10387.57,5193.78,5584.71,3239.13,5305.48,Trinity_Hospital
E1165,Type 2 diabetes mellitus with hyperglycemia,,,E1165,Type 2 diabetes mellitus with hyperglycemia,,,1730.75,1298.06,1003.84,3219.2,1644.21,3219.2,1609.6,1730.75,1003.84,1644.21,Trinity_Hospital
E119,Type 2 diabetes mellitus without complications,,,E119,Type 2 diabetes mellitus without complications,,,181.25,135.94,105.13,337.13,172.19,337.13,168.57,181.25,105.13,172.19,Trinity_Hospital
E291,Testicular hypofunction,,,E291,Testicular hypofunction,,,250.36,187.77,145.21,465.67,237.84,465.67,232.84,250.36,145.21,237.84,Trinity_Hospital
E559,"Vitamin D deficiency, unspecified",,,E559,"Vitamin D deficiency, unspecified",,,640.23,480.18,371.34,1190.84,608.22,1190.84,595.42,640.23,371.34,608.22,Trinity_Hospital
E7800,"Pure hypercholesterolemia, unspecified",,,E7800,"Pure hypercholesterolemia, unspecified",,,681.34,511,395.18,1267.29,647.27,1267.29,633.65,681.34,395.18,647.27,Trinity_Hospital
E785,"Hyperlipidemia, unspecified",,,E785,"Hyperlipidemia, unspecified",,,504.82,378.62,292.8,938.97,479.58,938.97,469.49,504.82,292.8,479.58,Trinity_Hospital
E8352,Hypercalcemia,,,E8352,Hypercalcemia,,,298.83,224.12,173.32,555.81,283.88,555.81,277.91,298.83,173.32,283.88,Trinity_Hospital
E860,Dehydration,,,E860,Dehydration,,,771.63,578.72,447.54,1435.22,733.04,1435.22,717.61,771.63,447.54,733.04,Trinity_Hospital
E871,Hypo-osmolality and hyponatremia,,,E871,Hypo-osmolality and hyponatremia,,,31.46,23.59,18.25,58.51,29.89,58.51,29.26,31.46,18.25,29.89,Trinity_Hospital
E875,Hyperkalemia,,,E875,Hyperkalemia,,,187.42,140.56,108.7,348.59,178.05,348.59,174.3,187.42,108.7,178.05,Trinity_Hospital
E876,Hypokalemia,,,E876,Hypokalemia,,,117.29,87.97,68.03,218.16,111.42,218.16,109.08,117.29,68.03,111.42,Trinity_Hospital
F10129,"Alcohol abuse with intoxication, unspecified",,,F10129,"Alcohol abuse with intoxication, unspecified",,,760.25,570.19,440.95,1414.07,722.24,1414.07,707.03,760.25,440.95,722.24,Trinity_Hospital
F329,"Major depressive disorder, single episode, unspecified",,,F329,"Major depressive disorder, single episode, unspecified",,,872.87,654.66,506.27,1623.55,829.23,1623.55,811.77,872.87,506.27,829.23,Trinity_Hospital
F410,Panic disorder [episodic paroxysmal anxiety],,,F410,Panic disorder [episodic paroxysmal anxiety],,,783,587.25,454.14,1456.38,743.85,1456.38,728.19,783,454.14,743.85,Trinity_Hospital
F419,"Anxiety disorder, unspecified",,,F419,"Anxiety disorder, unspecified",,,1599.63,1199.72,927.78,2975.3,1519.64,2975.3,1487.65,1599.63,927.78,1519.64,Trinity_Hospital
G0121,COLORECTAL CANCER SCREENING; COLONOSCOPY ON INDIVIDUAL NOT MEETING CRITERIA FOR HIGH RISK,,,G0121,COLORECTAL CANCER SCREENING; COLONOSCOPY ON INDIVIDUAL NOT MEETING CRITERIA FOR HIGH RISK,,,6350.5,4762.88,3999.79,9398.48,5874.73,9398.48,4434.24,4768,3999.79,4529.6,Trinity_Hospital
G0480,"DRUG TEST(S), DEFINITIVE, UTILIZING (1) DRUG IDENTIFICATION METHODS ABLE TO IDENTIFY INDIVIDUAL DRUGS AND DISTINGUISH BETWEEN STRUCTURAL ISOMERS (BUT NOT NECESSARILY STEREOISOMERS), INCLUDING, BUT NOT LIMITED TO GC/MS (ANY TYPE, SINGLE OR TANDEM) AND LC/MS (ANY TYPE, SINGLE OR TANDEM AND EXCLUDING IMMUNOASSAYS (E.G., IA, EIA, ELISA, EMIT, FPIA) AND ENZYMATIC METHODS (E.G., ALCOHOL DEHYDROGENASE)), (2) STABLE ISOTOPE OR OTHER UNIVERSALLY RECOGNIZED INTERNAL STANDARDS IN ALL SAMPLES (E.G., TO CONTROL FOR MATRIX EFFECTS, INTERFERENCES AND VARIATIONS IN SIGNAL STRENGTH), AND (3) METHOD OR DRUG-SPECIFIC CALIBRATION AND MATRIX-MATCHED QUALITY CONTROL MATERIAL (E.G., TO CONTROL FOR INSTRUMENT VARIATIONS AND MASS SPECTRAL DRIFT); QUALITATIVE OR QUANTITATIVE, ALL SOURCES, INCLUDES SPECIMEN VALIDITY TESTING, PER DAY; 1-7 DRUG CLASS(ES), INCLUDING METABOLITE(S) IF PERFORMED",,,G0480,"DRUG TEST(S), DEFINITIVE, UTILIZING (1) DRUG IDENTIFICATION METHODS ABLE TO IDENTIFY INDIVIDUAL DRUGS AND DISTINGUISH BETWEEN STRUCTURAL ISOMERS (BUT NOT NECESSARILY STEREOISOMERS), INCLUDING, BUT NOT LIMITED TO GC/MS (ANY TYPE, SINGLE OR TANDEM) AND LC/MS (ANY TYPE, SINGLE OR TANDEM AND EXCLUDING IMMUNOASSAYS (E.G., IA, EIA, ELISA, EMIT, FPIA) AND ENZYMATIC METHODS (E.G., ALCOHOL DEHYDROGENASE)), (2) STABLE ISOTOPE OR OTHER UNIVERSALLY RECOGNIZED INTERNAL STANDARDS IN ALL SAMPLES (E.G., TO CONTROL FOR MATRIX EFFECTS, INTERFERENCES AND VARIATIONS IN SIGNAL STRENGTH), AND (3) METHOD OR DRUG-SPECIFIC CALIBRATION AND MATRIX-MATCHED QUALITY CONTROL MATERIAL (E.G., TO CONTROL FOR INSTRUMENT VARIATIONS AND MASS SPECTRAL DRIFT); QUALITATIVE OR QUANTITATIVE, ALL SOURCES, INCLUDES SPECIMEN VALIDITY TESTING, PER DAY; 1-7 DRUG CLASS(ES), INCLUDING METABOLITE(S) IF PERFORMED",,,270,202.5,156.6,502.2,256.5,502.2,251.1,270,156.6,256.5,Trinity_Hospital
G40909,"Epilepsy, unspecified, not intractable, without status epilepticus",,,G40909,"Epilepsy, unspecified, not intractable, without status epilepticus",,,153.83,115.37,89.22,286.11,146.13,286.11,143.06,153.83,89.22,146.13,Trinity_Hospital
G8929,Other chronic pain,,,G8929,Other chronic pain,,,1140.97,855.73,661.76,2122.21,1083.92,2122.21,1061.1,1140.97,661.76,1083.92,Trinity_Hospital
H8110,"Benign paroxysmal vertigo, unspecified ear",,,H8110,"Benign paroxysmal vertigo, unspecified ear",,,1210.25,907.69,701.95,2251.07,1149.74,2251.07,1125.53,1210.25,701.95,1149.74,Trinity_Hospital
I10,Essential (primary) hypertension,,,I10,Essential (primary) hypertension,,,687.41,515.56,398.7,1278.58,653.04,1278.58,639.29,687.41,398.7,653.04,Trinity_Hospital
I110,Hypertensive heart disease with heart failure,,,I110,Hypertensive heart disease with heart failure,,,337.8,253.35,195.92,628.31,320.91,628.31,314.15,337.8,195.92,320.91,Trinity_Hospital
I214,Non-ST elevation (NSTEMI) myocardial infarction,,,I214,Non-ST elevation (NSTEMI) myocardial infarction,,,840.58,630.44,487.54,1563.48,798.55,1563.48,781.74,840.58,487.54,798.55,Trinity_Hospital
I2510,Atherosclerotic heart disease of native coronary artery without angina pectoris,,,I2510,Atherosclerotic heart disease of native coronary artery without angina pectoris,,,692.62,519.46,401.72,1288.27,657.99,1288.27,644.14,692.62,401.72,657.99,Trinity_Hospital
