PROC NUMBER + PRICE MOD,PROCEDURE NAME,BASE PRICE,UNIT PRICE,hospital
92621,CENTRAL AUDITORY FUNCTION EVALUATION WREPORT EA ADDL 15 MIN,,43.0,Sidney_Health_Center
92625,ASSESSMENT OF TINNITUS,,145.0,Sidney_Health_Center
92626,EVAL AUD FUNCTION SURG IMPLNT DEVICE FIRST HOUR,,169.0,Sidney_Health_Center
92627,EVAL AUD FUNCTION SURG IMPLNT DEVICE  EA ADDL 15 MIN,,88.0,Sidney_Health_Center
92640,AUD BRAINSTEM IMPLT PROGRAMG,,339.0,Sidney_Health_Center
92950,CARDIOPULMONARY RESUSCITATION,,759.0,Sidney_Health_Center
92953,TEMPORARY TRANSCUTANEOUS PACING,,51.0,Sidney_Health_Center
92960,CARDIOVERSION ELECTIVE EXTERNAL,,578.0,Sidney_Health_Center
92961,CARDIOVERSION ELECTIVE INTERNAL (SEP PROC),,772.0,Sidney_Health_Center
92970,CARDIOASSIST-METHOD CIRCULATORY ASSIST INTERNAL,,320.0,Sidney_Health_Center
92971,CARDIOASSIST-METHOD CIRCULATORY ASSIST EXTERNAL,,284.0,Sidney_Health_Center
92973,PERCUTANEOUS TRANSLUMINAL CORONARY THROMBECTOMY,,447.0,Sidney_Health_Center
92974,TRANSCATH PLACE RADIATION DELIVERY DEVICE CORONARY INTRAVASCULAR BRACH,,538.0,Sidney_Health_Center
92975,THROMBOLYSIS CORONARY INTRACORONARY INFUSION WSELECTIVE CORONARY A,,968.0,Sidney_Health_Center
92977,THROMBOLYSIS CORONARY IV INFUSION,,456.0,Sidney_Health_Center
92978,INTRAVASCULAR ULTRASOUND CORONARY VESSEL DX THERAPEUTIC INITIAL VES,,130.0,Sidney_Health_Center
92979,INTRAVASCULAR ULTRASOUND CORONARY VESSEL DX THERAPEUTIC ADDL VESSEL,,144.0,Sidney_Health_Center
92986,PERCUTANEOUS BALLOON VALVULOPLASTY AORTIC VALVE,,3815.0,Sidney_Health_Center
92987,PERCUTANEOUS BALLOON VALVULOPLASTY MITRAL VALVE,,4059.0,Sidney_Health_Center
92990,PERCUTANEOUS BALLOON VALVULOPLASTY PULMONARY VALVE,,4034.0,Sidney_Health_Center
92997,PERCUTANEOUS TRANSLUMINAL PULMONARY ARTERY BALLOON ANGIOPLASTY SNGL V,,3307.0,Sidney_Health_Center
92998,PERCUTANEOUS TRANSLUMINAL PULMONARY ANGIOPLASTY ADDL VESSEL,,1552.0,Sidney_Health_Center
93000,ELECTROCARDIOGRAM ROUTINE WAT LEAST 12 LEADS WINTERP &amp; REPORT,,56.0,Sidney_Health_Center
93005,ELECTROCARDIOGRAM ROUTINE WAT LEAST 12 LEADS TRACING ONLY WO INTERP,,91.0,Sidney_Health_Center
93010,ELECTROCARDIOGRAM ROUTINE WAT LEAST 12 LEADS INTERP &amp; RPT ONLY,,40.0,Sidney_Health_Center
93015,CARDIOVASCULAR STRESS TEST WECG MONITR WPHYS SUPERVSN INTERP &amp; RPT,,190.0,Sidney_Health_Center
93016,CARDIOVASCULAR STRESS TEST WECG MONITR PHYS SUPERVSN ONLY WO INTPRET,,64.0,Sidney_Health_Center
93017,CARDIOVASCULAR STRESS TEST WECG MONITOR TRACING ONLY WO INTERP &amp; RPT,,236.0,Sidney_Health_Center
93018,CARDIOVASCULAR STRESS TEST WECG MONITOR INTERPRETATION &amp; REPORT ONLY,,41.0,Sidney_Health_Center
93024,ERGONOVINE PROVOCATION TEST,,171.0,Sidney_Health_Center
93025,MICROVOLT T-WAVE ALTERNANS ASSESSMENT VENTRICULAR ARRHYTHMIAS,,353.0,Sidney_Health_Center
93040,RHYTHM ECG 1-3 LEADS WINTERPRETATION &amp; REPORT,,57.0,Sidney_Health_Center
93041,RHYTHM ECG 1-3 LEADS TRACING ONLY WO INTERPRETATION &amp; REPORT,,17.0,Sidney_Health_Center
93042,RHYTHM ECG 1-3 LEADS INTERPRETATION &amp; REPORT ONLY,,69.0,Sidney_Health_Center
93224,ECG MONITR UP TO 48 HOURS CONTINUOUS RHYTHM WRECORDING ANALYSIS WRPT,,280.0,Sidney_Health_Center
93225,ECG MONITR TO 48 HRS WVSL SUPERIMPOSITION SCAN RECORDING(HOOKUP RECOR,,104.0,Sidney_Health_Center
93226,ECG MONITOR TO 48HRS WVISUL SUPERIMPOSITION SCAN SCAN ANALYSIS WRPT,,162.0,Sidney_Health_Center
93227,ECG MONITR TO 48 HRS WVSL SUPERIMPOSITION SCAN PHYS REVIEW &amp; INTERP,,95.0,Sidney_Health_Center
93268,ECG RECORD PATIENT DEMAND EVENT WPRESYMPTM MEMORY LOOP MONITR 24 HRS,,895.0,Sidney_Health_Center
93270,ECG RECORDPATIENT DEMAND EVENT WPRESYMPTOM MEMORY LOOP MONITR 24 HRS,,175.0,Sidney_Health_Center
93271,ECG RECORDPATIENT DEMAND EVENT WPRESYMPTOM MEMORY LOOP MONITR 24 HRS,,1658.0,Sidney_Health_Center
93272,ECG RECORD PATIENT DEMAND EVENT WPRESYMP MEMORY LOOP MONITR 24 HRS 30,,103.0,Sidney_Health_Center
93278,SIGNAL-AVERAGED ELECTROCARDIOGRAPHY (SAECG) WWO ECG,,99.0,Sidney_Health_Center
93288,PM DEVICE EVAL IN PERSON,,68.0,Sidney_Health_Center
93303,TRANSTHORACIC ECHOCARDIOGRAPHY CONGENITAL CARDIAC ANOMALIES COMP,,150.0,Sidney_Health_Center
93304,TRANSTHORACIC ECHOCARDIOGRAPHY CONGENITAL CARDIAC ANOMALIES FOLLW-UP L,,146.0,Sidney_Health_Center
93307,ECHOCARDIOGRAPHY TRANSTHORACIC 2D WWO M-MODE COMP,,244.0,Sidney_Health_Center
93308,ECHOCARDIOGRAPHY TRANSTHORACIC 2D WWO M-MODE FOLLOW-UP LIMITED STUDY,,116.0,Sidney_Health_Center
93312,ECHOCARDIOGRAPHY TRANSESOPHAGEAL 2D WPROBE IMAGE ACQUSTN INTERP &amp; RPT,,487.0,Sidney_Health_Center
93313,ECHOCARDIOGRAPHY TRANSESOPHAGEAL 2D TRANSESOPHAGEAL PROBE PLACE ONLY,,329.0,Sidney_Health_Center
93314,ECHOCARDIOGRAPHY TRANSESOPHAGEAL 2D IMAGE ACQUISITION INTERP &amp; RPT,,250.0,Sidney_Health_Center
93315,ECHOCARDIOGRAPHY TRANSESOPHAGEAL CONGENITAL ANOMALIES WPROBE IMAGE IN,,556.0,Sidney_Health_Center
93316,ECHOCARDIOGRAPHY TRANSESOPHAGEAL CONGENITAL ANOMALIES TRANSESOPHAGEAL,,369.0,Sidney_Health_Center
93317,ECHOCARDIOGRAPHY TRANSESOPHAGEAL CONGENITL ANOMALIE IMAGE INTERP &amp; RPT,,264.0,Sidney_Health_Center
93318,TEE FOR MONITR WPROBE REAL TIME 2D ACQUIS &amp; INTERPRET CONT ASSESS CAR,,279.0,Sidney_Health_Center
93320,DOPPLER ECHOCARDIOGRAPHY COMP,,58.0,Sidney_Health_Center
93321,DOPPLER ECHOCARDIOGRAPHY FOLLOW-UP LIMITED,,17.0,Sidney_Health_Center
93325,DOPPLER COLOR FLOW MAPPING,,20.0,Sidney_Health_Center
93350,ECHOCARDIOGRAPHY TRANSTHORACIC REAL-TIME 2D CARDIOVASCULAR STRESS TEST,,253.0,Sidney_Health_Center
93503,INSERT &amp; PLACE FLOW DIRECTED CATHETER MONITORING PURPOSES,,853.0,Sidney_Health_Center
93505,ENDOMYOCARDIAL BX,,554.0,Sidney_Health_Center
93530,RIGHT HEART CATHETERIZATION CONGENITAL CARDIAC ANOMALIES,,311.0,Sidney_Health_Center
93531,COMBINED RIGHT RETROGRADE LEFT HEART CATHETERIZATION CONGENTIAL ANOMA,,673.0,Sidney_Health_Center
93532,COMBINED RIGHT TRANSSEPTAL LEFT HEART CATHETERIZATION INTACT SEPTUM,,803.0,Sidney_Health_Center
93533,COMBINED RIGHT TRANSSEPTAL LEFT HEART CATHETERIZATION SEPTAL OPENING,,603.0,Sidney_Health_Center
93561,INDICATR DILUTION STUDIES WARTERIAL VENOUS CATHIZATION CARDIAC OUTPUT,,36.0,Sidney_Health_Center
93562,INDICATR DILUTION STUDIES WARTERIAL VENOUS CATHIZATION SUBSEQ MEASURE,,4.0,Sidney_Health_Center
93571,INTRAVASCULAR DOPPLER VELOCITY &amp; OR PRESSURE CORONARY FLOW RESERVE MEA,,235.0,Sidney_Health_Center
93572,INTRAVASCULAR DOPPLER VELOCITY &amp; OR PRESSURE CORONARY FLOW RESERVE MEA,,138.0,Sidney_Health_Center
93580,PERC TRANSCATHETER CLOSURE CONGENITAL INTERATRIAL COMMUNICATION WIMP,,3188.0,Sidney_Health_Center
93581,PERC TRANSCATHETER CLOSURE CONGENITAL VENTRICULAR SEPTAL DEFECT WIMP,,4231.0,Sidney_Health_Center
93600,BUNDLE OF HIS RECORDING,,215.0,Sidney_Health_Center
93602,INTRA-ATRIAL RECORDING,,116.0,Sidney_Health_Center
93603,RIGHT VENTRICULAR RECORDING,,489.0,Sidney_Health_Center
93609,INTRAVENTRICULAR &amp; OR INTRA-ATRIAL MAPPING TACHYCARDIA SITE(S) WCATH,,644.0,Sidney_Health_Center
93610,INTRA-ATRIAL PACING,,109.0,Sidney_Health_Center
93612,INTRAVENTRICULAR PACING,,298.0,Sidney_Health_Center
93613,INTRACARDIAC ELECTROPHYSIOLOGIC 3-DIMENSIONAL MAPPING,,831.0,Sidney_Health_Center
93615,ESOPHAGEAL RECORDING ATRIAL ELECTROGRAM WWO VENTRICULAR ELECTROGRAM(,,100.0,Sidney_Health_Center
93616,ESOPHAGEAL RECORDING ATRIAL ELECTROGRAM WWO VENTRICULAR ELECTROGRAM,,100.0,Sidney_Health_Center
93618,INDUCTION ARRHYTHMIA ELECTRICAL PACING,,397.0,Sidney_Health_Center
93619,ELECTROPHYS EVAL WRIGHT ATRIAL VENTRICULAR PACE RECORDING INSERT CA,,639.0,Sidney_Health_Center
93620,ELECTROPHYS EVAL INSERT CATH WARRHYTHMIA INDUCTION WRIGHT ATRIAL,,1575.0,Sidney_Health_Center
93621,ELECTROPHYS EVAL INSERT CATH WARRHYTHMIA INDUCTION WLT ATRIAL PAC,,324.0,Sidney_Health_Center
93622,ELECTROPHYS EVAL INSERT CATH WARRYTHMIA INDUCTION WLT VENT PACE R,,291.0,Sidney_Health_Center
93623,PROGRAMMED STIMULATION &amp; PACING AFTER IV DRUG,,239.0,Sidney_Health_Center
93631,ELECTROPHYS INTRA-OPERATIVE EPICARDIAL ENDOCARDIAL PACING &amp; MAPPING,,552.0,Sidney_Health_Center
93640,ELECTROPHYS EVAL SNGL DUAL PACING CARDIO DEFIB LEADS INITIAL IMPLANT,,320.0,Sidney_Health_Center
93641,ELECTROPHYS EVAL SNGL DUAL PACING CARDIO DEFIB LEADS INITIAL IMPLANT,,560.0,Sidney_Health_Center
93642,ELECTROPHYS EVAL SNGL DUAL PACING CARDIO DEFIB,,644.0,Sidney_Health_Center
93650,INTRACARDIAC CATHETER ABLATION ATRIOVENTRICULAR NODE FUNCTION CONDUCT,,1840.0,Sidney_Health_Center
93660,CARDIOVASC FUNC EVAL WTILT TABLE CONT ECG MNTR INTERMITTENT BP MNTR,,260.0,Sidney_Health_Center
93662,ECHOCARDIOGRAPHY INTRACARDIAC DURING DX THERAPEUTIC INTERVENTION W,,377.0,Sidney_Health_Center
93701,BIOIMPEDANCE THORACIC ELECTRICAL,,114.0,Sidney_Health_Center
93724,ELECTRONIC ANALYSIS PACEMAKER ANTITACHYCARDIA,,567.0,Sidney_Health_Center
93784,AMBULATORY BP 24+ HR MONITORING WRECORDING SCAN ANALYSIS INTERP &amp; RPT,,305.0,Sidney_Health_Center
93786,AMBULATORY BP 24+ HR MONITORING RECORDING ONLY,,156.0,Sidney_Health_Center
93788,AMBULATORY BP 24+ HR MONITORING SCAN ANALYSIS WREPORT,,113.0,Sidney_Health_Center
93790,AMBULATORY BP 24+ HR MONITORING PHYSICIAN REVIEW WINTERP &amp; RPT,,125.0,Sidney_Health_Center
93797,CARDIAC REHAB OUTPT PHYSICIAN SERVICES WO CONT ECG MONITOR SESSION,,109.0,Sidney_Health_Center
93798,CARDIAC REHAB OUTPT PHYSICIAN SERVICES WCONT ECG MONITOR SESSION,,177.0,Sidney_Health_Center
93880,DUPLEX SCAN EXTRACRANIAL ARTERIES COMP BILAT STUDY,,402.0,Sidney_Health_Center
93882,DUPLEX SCAN EXTRACRANIAL ARTERIES UNILAT LIMITED STUDY,,309.0,Sidney_Health_Center
93886,TRANSCRANIAL DOPPLER STUDY INTRACRANIAL ARTERIES COMP STUDY,,168.0,Sidney_Health_Center
93888,TRANSCRANIAL DOPPLER STUDY INTRACRANIAL ARTERIES LIMITED STUDY,,372.0,Sidney_Health_Center
93890,TRANSCRANIAL DOPPLER STUDY INTRACRANIAL ARTERIES VASOREACTIVITY STUDY,,111.0,Sidney_Health_Center
93892,TRANSCRANIAL DOPPLER STDY INTRACRANIAL ARTERIES EMBOLI DETECTION WO IV,,440.0,Sidney_Health_Center
93893,TRANSCRANIAL DOPPLER STDY INTRACRANIAL ARTERIES EMBOLI DETECTION W IV,,150.0,Sidney_Health_Center
93922,NON-INVASIVE STUDY EXTREMITY ARTERY BILAT SNGL LEVEL,,36.0,Sidney_Health_Center
93923,NON-INVASIVE STUDY EXTREMITY ARTERY COMP BILAT MULTI LEVELS SPECIAL,,113.0,Sidney_Health_Center
93924,NON-INVASIVE STDY LWR EXTREM ARTERY POST TRDMLL STRESS TEST COMP BILAT,,120.0,Sidney_Health_Center
93925,DUPLEX SCAN LWR EXTREMITY ARTERIES ARTERIAL BYPASS GRFTS COMP BILAT,,578.0,Sidney_Health_Center
93926,DUPLEX SCAN LWR EXTREM ARTERIES ARTERIAL BYPASS GRFTS UNILAT LIMITED,,103.0,Sidney_Health_Center
93930,DUPLEX SCAN UPR EXTREMITY ARTERIES ARTERIAL BYPASS GRFTS COMP BILAT,,152.0,Sidney_Health_Center
93931,DUPLEX SCAN UPR EXTREM ARTERIES ARTERIAL BYPASS GRFTS UNILAT LIMITED,,338.0,Sidney_Health_Center
93970,DUPLEX SCAN VEINS EXTREMITY COMP BILAT STUDY,,576.0,Sidney_Health_Center
93971,DUPLEX SCAN VEINS EXTREMITY UNILAT LIMITED STUDY,,113.0,Sidney_Health_Center
93975,DUPLX SCAN ART INFLOW VEN OUTFLOW ABD PELVIC RETROPERIT COMPL,,134.0,Sidney_Health_Center
93976,DUPLX SCAN ART INFLOW VEN OUTFLOW ABD PELVIC RETROPERIT LTD,,66.0,Sidney_Health_Center
93978,DUPLEX SCAN AORTA INFERIOR VENA CAVA ILIAC VASCULATURE BYPASS GRFTS CO,,466.0,Sidney_Health_Center
93979,DUPLEX SCAN AORTA INFERIOR VENA CAVA ILIAC VASCULATURE BYPASS GRFTS UN,,343.0,Sidney_Health_Center
93980,DUPLEX SCAN ARTERIAL INFLOW &amp; VENOUS OUTFLOW PENILE VESSEL COMP STUDY,,355.0,Sidney_Health_Center
93981,DUPLEX SCAN ARTERIAL INFLOW &amp; VENOUS OUTFLOW PENILE VESSELS FOLLW-UP L,,144.0,Sidney_Health_Center
93990,DUPLEX SCAN HEMODIALYSIS ACCESS,,107.0,Sidney_Health_Center
94002,VENT HOSP INPT OBSV INITL DAY,,560.0,Sidney_Health_Center
94003,VENT HOSP INP OBS EA SUB DAY,,185.0,Sidney_Health_Center
94004,VENT NURSG FACILITY PER DAY,,130.0,Sidney_Health_Center
94010,SPIROMETRY WGRAPHIC RECORD VITAL CAPACITY FLOW RATE WWO MAXIMAL VOLU,,69.0,Sidney_Health_Center
94014,SPIROMETRIC RECORDING PATIENT INITIATED 30 DAY PERIOD WEDUCATION DATA,,137.0,Sidney_Health_Center
94015,SPIROMETRIC RECORDING PATIENT INITIATED 30 DAY PERIOD RECORDING,,100.0,Sidney_Health_Center
94016,SPIROMETRIC RECORDING PATIENT INITIATED 30 DAY PERIOD REVIEW &amp; INTERP,,69.0,Sidney_Health_Center
94060,BRONCHODILAT RESPONSE SPIROMETRY PRE POST BRONCHODILATOR ADMIN,,41.0,Sidney_Health_Center
94070,BRONCHOSPASM PROVOC EVAL MULTI SPIROMETRY DETERMINATIONS WADMIN AGENT,,145.0,Sidney_Health_Center
94150,VITAL CAPACITY TOTAL (SEP PROC),,56.0,Sidney_Health_Center
94200,MAXIMUM BREATHING CAPACITY MAXIMAL VOLUNTARY VENTILATION,,16.0,Sidney_Health_Center
94250,EXPIRED GAS COLLECTION QUANTITATIVE SNGL PROC (SEP PROC),,58.0,Sidney_Health_Center
94375,RESPIRATORY FLOW VOLUME LOOP,,38.0,Sidney_Health_Center
94400,BREATHING RESPONSE TO CO2 (CO2 RESPONSE CURVE),,59.0,Sidney_Health_Center
94450,BREATHING RESPONSE TO HYPOXIA (HYPOXIA RESPONSE CURVE),,63.0,Sidney_Health_Center
94452,HIGH ALTITUDE SIMULATION TEST WPHYSICIAN INTERP REPORT,,65.0,Sidney_Health_Center
94453,HIGH ALTITUDE SIMULATION TEST WPHYS INTERP RPT WSUPPLEMENTAL OXYGEN,,89.0,Sidney_Health_Center
94610,INTRAPULM SUR PHYN TRACH TUBE,,467.0,Sidney_Health_Center
94621,CARDIOPULMONARY EXERCISE TESTING,,386.0,Sidney_Health_Center
94640,PRESSURIZED NONPRESSURIZED INHALATION RX AIRWAY OBSTRUCTION DX SPUTUM,,59.0,Sidney_Health_Center
94642,AEROSOL INHALATION PENTAMIDINE PNEUMOCYSTIS CARINII PNEUMONIA TXMENT P,,159.0,Sidney_Health_Center
94644,INHN TX WARSL MED FIRST HR,,87.0,Sidney_Health_Center
94645,INHN TX WARSL MED EA ADD HR,,100.0,Sidney_Health_Center
94660,CONTINUOUS POSITIVE AIRWAY PRESSURE VENTILATION(CPAP) INITIATION &amp; MAN,,117.0,Sidney_Health_Center
94662,CONTINUOUS NEGATIVE PRESSURE VENTILATION (CNP) INITIATION &amp; MANAGEMENT,,199.0,Sidney_Health_Center
94664,DEMONSTRATE &amp; OR EVAL PT USE AEROSOL GENERATR NEBULIZER INHALER IPPB D,,45.0,Sidney_Health_Center
94667,CHEST WALL MANIP FACILITATE LUNG FUNCTION INITIAL DEMO &amp; OR EVAL,,90.0,Sidney_Health_Center
94668,CHEST WALL MANIP FACILITATE LUNG FUNCTION SUBSEQT,,109.0,Sidney_Health_Center
94680,OXYGEN UPTAKE EXPIRED GAS ANALYSIS REST &amp; EXERCISE DIRECT SMPL,,56.0,Sidney_Health_Center
94681,OXYGEN UPTAKE EXPIRED GAS ANALYSIS WCO2 OUTPUT CENTAGE OXYGN EXTRACT,,73.0,Sidney_Health_Center
94690,OXYGEN UPTAKE EXPIRED GAS ANALYSIS REST INDIRECT (SEP PROC),,21.0,Sidney_Health_Center
94750,PULMONARY COMPLIANCE STUDY,,34.0,Sidney_Health_Center
94760,NONINVASIVE EAR PULSE OXIMETRY OXYGEN SATURATION SNGL DETERMINATION,,6.0,Sidney_Health_Center
94761,NONINVASIVE EAR PULSE OXIMETRY OXYGEN SATURATION SNGL DETERMINATION,,28.0,Sidney_Health_Center
94762,NONINVASIVE EAR PULSE OXIMETRY OXYGEN SATURATION SNGL DETERMINATION,,70.0,Sidney_Health_Center
94770,CO2 EXPIRED GAS BY INFRARED ANALYZER TEST,,135.0,Sidney_Health_Center
95004,ALLERGY TESTS PERCUTANEOUS ALLERGENIC EXTRACTS SPECIFY NUMBER,,15.0,Sidney_Health_Center
95012,NITRIC OXIDE EXP GAS DETERM,,42.0,Sidney_Health_Center
95024,ALLERGY TESTS INTRADERMAL ALLERGENIC EXTRACTS SPECIFY NUMBER,,19.0,Sidney_Health_Center
95027,ALLERGY TESTS INTRAQ SEQU &amp; INCREMENTAL WAIRBORNE ALLERGENIC EXTRACTS,,19.0,Sidney_Health_Center
95028,ALLERGY TESTS INTRADERMAL ALLERGENIC EXTRACTS DELAYED TYPE WREADING S,,22.0,Sidney_Health_Center
95044,PATCH APPLN TEST(S) (SPECIFY NUMBER),,12.0,Sidney_Health_Center
95052,PHOTO PATCH TEST(S) (SPECIFY NUMBER),,29.0,Sidney_Health_Center
95056,PHOTO TESTS,,242.0,Sidney_Health_Center
95060,OPHTHALMIC MUCOUS MEMBRANE TESTS,,57.0,Sidney_Health_Center
95065,DIRECT NASAL MUCOUS MEMBRANE TEST,,40.0,Sidney_Health_Center
95070,INHALATION BRONCHIAL CHALLENGE TESTS WHISTAMINE METHACHOLINE,,222.0,Sidney_Health_Center
95071,INHALATION BRONCHIAL CHALLENGE TESTS WANTIGENS GASES SPECIFY,,223.0,Sidney_Health_Center
95115,PROFESSIONAL SVC ALLERGEN IMMUNOTHERAPY NON-PROVISION EXTRACT SNGL INJ,,30.0,Sidney_Health_Center
95117,PROFESSIONAL SVC ALLERGEN IMMUNOTHERAPY NON-PROVISION EXTRACTS 2+ INJS,,32.0,Sidney_Health_Center
95144,PROFES SVC SUPERVIS PREP PROVISN INJECTABLE ANTIGEN ALLERGEN IMMUNOTX,,21.0,Sidney_Health_Center
95145,PROFES SVC SUPERVIS PREP PROVISN ANTIGEN INJECTABLE ALLERGEN IMMUNOTX,,63.0,Sidney_Health_Center
95146,PROF SVC SUPERVSN PROVISN ANTIGENS ALLERGEN IMMUNO 2 INSECT VENOMS,,80.0,Sidney_Health_Center
95147,PROF SVC SUPERVSN PROVISN ANTIGENS ALLERGEN IMMUNO 3 INSECT VENOMS,,74.0,Sidney_Health_Center
95148,PROF SVC SUPERVSN PROVISN ANTIGENS ALLERGEN IMMUNO 4 INSECT VENOMS,,97.0,Sidney_Health_Center
95149,PROF SVC SUPERVSN PROVISN ANTIGENS ALLERGEN IMMUNO 5 INSECT VENOMS,,232.0,Sidney_Health_Center
95165,PROFES SVC SUPERVIS PREPARA PROVISN ANTIGENS ALLERGEN IMMUNO SNGL MULT,,33.0,Sidney_Health_Center
95170,PROFES SVC SUPERVIS PREPARA PROVISN ANTIGENS ALLERGEN IMMUNO EXTRACT B,,29.0,Sidney_Health_Center
95180,RAPID DESENSITIZATION PROC EACH HOUR,,391.0,Sidney_Health_Center
95250,AMBULATORY CONTINUOUS GLUCOSE MONITORING,,429.0,Sidney_Health_Center
95251,AMBULATORY CONTINUOUS GLUCOSE MONITORING,,82.0,Sidney_Health_Center
95805,MULTIPLE SLEEP LATENCY TEST MULTIPLE TRAILS,,262.0,Sidney_Health_Center
95806,SLEEP STUDY UNATTENDED,,312.0,Sidney_Health_Center
95807,SLEEP STUDY ATTENDED,,411.0,Sidney_Health_Center
95808,POLYSOMNOGRAPHY SLEEP STAGING W1-3 ADDL PARAMETERS ATTENDED,,356.0,Sidney_Health_Center
95810,POLYSOMNOGRAPHY SLEEP STAGING W4+ ADDL PARAMETERS ATTENDED,,477.0,Sidney_Health_Center
95811,POLYSOMNOGRAPHY SLEEP STAGING W4+ ADDL PARAMETERS &amp; CPAP ATTENDED,,511.0,Sidney_Health_Center
95812,ELECTROENCEPHALOGRAM (EEG) EXTENDED MONITORING 41-60 MINUTES,,149.0,Sidney_Health_Center
95813,EEG EXTENDED MONITORING 61-119 MINUTES,,238.0,Sidney_Health_Center
95816,ELECTROENCEPHALOGRAM (EEG) WAWAKE &amp; DROWSY RECORD,,97.0,Sidney_Health_Center
95819,ELECTROENCEPHALOGRAM (EEG) WAWAKE &amp; ASLEEP RECORD,,54.0,Sidney_Health_Center
95822,ELECTROENCEPHALOGRAM (EEG) COMA SLEEP RECORD ONLY,,143.0,Sidney_Health_Center
95824,ELECTROENCEPHALOGRAM (EEG) CEREBRAL DEATH EVALUATION ONLY,,206.0,Sidney_Health_Center
95829,ELECTROCORTICOGRAM AT SURGERY (SEP PROC),,879.0,Sidney_Health_Center
95830,PHYS INSERT SPHENOIDAL ELECTRODES ELECTROENCEPHALOGRAPHIC(EEG) RECORD,,753.0,Sidney_Health_Center
95851,RANGE MOTION MEASUREMENTS &amp; RPT EA EXTREM(NOT HAND) EA TRUNK(SPINE) SE,,74.0,Sidney_Health_Center
95852,RANGE MOTION MEASUREMENTS &amp; REPORT HAND WWO COMPARE NORMAL SIDE,,66.0,Sidney_Health_Center
95857,TENSILON TEST MYASTHENIA GRAVIS,,161.0,Sidney_Health_Center
95860,EMG NEEDLE 1 EXTREMITY WWO RELATED PARASPINAL AREAS,,124.0,Sidney_Health_Center
95861,EMG NEEDLE 2 EXTREM WWO RELATED PARASPINAL AREAS,,322.0,Sidney_Health_Center
95863,EMG NEEDLE 3 EXTREM WWO RELATED PARASPINAL AREAS,,235.0,Sidney_Health_Center
95864,EMG NEEDLE 4 EXTREM WWO RELATED PARASPINAL AREAS,,543.0,Sidney_Health_Center
95865,NEEDLE ELECTROMYOGRAPHY LARYNX,,330.0,Sidney_Health_Center
95866,NEEDLE ELECTROMYOGRAPHY HEMIDIAPHRAGM,,202.0,Sidney_Health_Center
95867,EMG NEEDLE CRANIAL NERVE SUPPLIED MUSCLE(S) UNILAT,,137.0,Sidney_Health_Center
95868,EMG NEEDLE CRANIAL NERVE SUPPLIED MUSCLES BILAT,,313.0,Sidney_Health_Center
95869,EMG NEEDLE THORACIC PARASPINAL MUSCLES EXCLUDING T1 T15,,42.0,Sidney_Health_Center
95870,EMG NEEDLE 1 EXTREM NON-LIMB(UNILAT BILAT) NON-THORACIC PARASPINAL CRA,,87.0,Sidney_Health_Center
95872,EMG NEEDLE 1 FIBER ELECTRODE WQUANTITATIVE MEASUREMENT JITTER,,408.0,Sidney_Health_Center
95873,ELECTRICAL STIMULATION FOR GUIDANCE WCHEMODENERVATION,,37.0,Sidney_Health_Center
95874,NEEDLE EMG FOR GUIDANCE IN CHEMODENERVATION,,34.0,Sidney_Health_Center
95875,ISCHEMIC LIMB EXERCISE WSERIAL SPECIMEN ACQUISITION MUSCLE METABOLITE,,170.0,Sidney_Health_Center
95921,TESTING AUTONOMIC NERVOUS SYSTEM CARDIOVAGAL INNERVATION PARASYMPATHTC,,123.0,Sidney_Health_Center
95922,TESTING AUTONOMIC NERVOUS SYSTEM SYMPATHETIC ADRENERGIC FUNCTION,,231.0,Sidney_Health_Center
95923,TESTING AUTONOMIC NERVOUS SYSTEM SUDOMOTOR,,184.0,Sidney_Health_Center
95925,SHORT-LATENCY SOMATOSENSORY EVOKED POTENTIAL STUDY UPPER LIMBS,,107.0,Sidney_Health_Center
95926,SHORT-LATENCY SOMATOSENSORY EVOKED POTENTIAL STUDY LOWER LIMBS,,106.0,Sidney_Health_Center
95927,SHORT-LATENCY SOMATOSENSORY EVOKED POTENTIAL STUDY TRUNK HEAD,,82.0,Sidney_Health_Center
95928,CENTRAL MOTOR EVOKED POTENTIAL STUDY UPPER LIMBS,,326.0,Sidney_Health_Center
95929,CENTRAL MOTOR EVOKED POTENTIAL STUDY LOWER LIMBS,,423.0,Sidney_Health_Center
95930,VISUAL EVOKED POTENTIAL(VEP) TESTING CENTRAL NERVOUS SYSTEM CHECKERBOA,,80.0,Sidney_Health_Center
95933,ORBICULARIS OCULI REFLEX BY ELECTRODX TESTING,,136.0,Sidney_Health_Center
95937,NEUROMUSCULAR JUNCTION TEST EACH NERVE ANY ONE METHOD,,118.0,Sidney_Health_Center
95954,PHARMACOLOGICAL PHYSICAL ACTIVATION WPHYS ATTEND DURING EEG RECORDING,,267.0,Sidney_Health_Center
95955,ELECTROENCEPHALOGRAM (EEG) DURING NONINTRACRANIAL SURGERY,,732.0,Sidney_Health_Center
95957,DIGITAL ANALYSIS ELECTROENCEPHALOGRAM (EEG),,207.0,Sidney_Health_Center
95958,WADA ACTIVATION TEST HEMISPHERIC FUNCTION WEEG MONITORING,,362.0,Sidney_Health_Center
95961,CORTICAL AND SUBCORTICAL MAPPING ELECTRODE STIM 1ST HR PHYS ATTEND,,595.0,Sidney_Health_Center
