Number,Description,Revenue Code,CPT Code,Price,Discounted Cash Price,Min Contract Price,Max Contract Price,BCBS Traditional Network,BCBS Point of Service Network,BCBS Closed Plan Network,BCBS HealthLink ,BCBS Medicare Advantage,Allegiance,First Choice Health,United Health,Pacific Source,Mountain Health Coop,hospital
6009109,WRIST LTD (CMPSN),320.0,73100,206.96,206.96,69.405,202.8208,69.405,69.405,69.405,69.405,171.7768,175.916,202.8208,175.916,200.7512,200.7512,Missouri_River_Medical_Center
6106090,MAMMOGRAM ONE BREAST DIAGNOSTIC-LEFT,401.0,G0206LT,327.6,327.6,271.908,327.6,327.6,311.22,311.22,294.84000000000003,271.908,278.46000000000004,321.048,278.46000000000004,317.772,317.772,Missouri_River_Medical_Center
6106091,MAMMOGRAM BOTH BREASTS DIAGNOSTI,401.0,G0204,418.08,418.08,347.0064,418.08,418.08,397.176,397.176,376.272,347.0064,355.368,409.7184,355.368,405.5376,405.5376,Missouri_River_Medical_Center
6106092,MAMMOGRAM SCREENING,403.0,77067,357.76,357.76,282.71250000000003,350.6048,282.71250000000003,282.71250000000003,282.71250000000003,282.71250000000003,296.94079999999997,304.096,350.6048,304.096,347.0272,347.0272,Missouri_River_Medical_Center
6300450,CT HEAD W/O CONTRAST,351.0,70450,1303.12,1303.12,208.1975,1277.0575999999999,208.1975,208.1975,208.1975,208.1975,1081.5895999999998,1107.6519999999998,1277.0575999999999,1107.6519999999998,1264.0264,1264.0264,Missouri_River_Medical_Center
6300486,CT FACIAL BONES W/O CONTRAST,351.0,70486,1170.0,1170.0,275.555,1146.6,275.555,275.555,275.555,275.555,971.0999999999999,994.5,1146.6,994.5,1134.8999999999999,1134.8999999999999,Missouri_River_Medical_Center
6300490,CT SOFT TISSUE NECK W/O CONTRAST,351.0,70490,1170.0,1170.0,286.78999999999996,1146.6,286.78999999999996,286.78999999999996,286.78999999999996,286.78999999999996,971.0999999999999,994.5,1146.6,994.5,1134.8999999999999,1134.8999999999999,Missouri_River_Medical_Center
6301250,CT CHEST W/O CONTRAST (THORAX),350.0,71250,1303.12,1303.12,286.78999999999996,1277.0575999999999,286.78999999999996,286.78999999999996,286.78999999999996,286.78999999999996,1081.5895999999998,1107.6519999999998,1277.0575999999999,1107.6519999999998,1264.0264,1264.0264,Missouri_River_Medical_Center
6302125,CT C-SPINE W/O CONTRAST,352.0,72125,1407.12,1407.12,302.10249999999996,1378.9776,302.10249999999996,302.10249999999996,302.10249999999996,302.10249999999996,1167.9096,1196.052,1378.9776,1196.052,1364.9063999999998,1364.9063999999998,Missouri_River_Medical_Center
6302128,CT T-SPINE W/O CONTRAST,350.0,72128,1660.88,1660.88,302.10249999999996,1627.6624000000002,302.10249999999996,302.10249999999996,302.10249999999996,302.10249999999996,1378.5304,1411.748,1627.6624000000002,1411.748,1611.0536,1611.0536,Missouri_River_Medical_Center
6302131,CT L-SPINE W/O CONTRAST,352.0,72131,1407.12,1407.12,300.055,1378.9776,300.055,300.055,300.055,300.055,1167.9096,1196.052,1378.9776,1196.052,1364.9063999999998,1364.9063999999998,Missouri_River_Medical_Center
6302192,CT PELVIS W/O CONTRAST,350.0,72192,1170.0,1170.0,260.26,1146.6,260.26,260.26,260.26,260.26,971.0999999999999,994.5,1146.6,994.5,1134.8999999999999,1134.8999999999999,Missouri_River_Medical_Center
6303200,CT UPPER EXTREMITY W/O CONTRAST,352.0,73200,1232.4,1232.4,368.445,1207.7520000000002,368.445,368.445,368.445,368.445,1022.892,1047.54,1207.7520000000002,1047.54,1195.428,1195.428,Missouri_River_Medical_Center
6303700,CT LOWER EXTREMITY W/O CONTRAST,352.0,73700,1316.64,1316.64,300.055,1290.3072,300.055,300.055,300.055,300.055,1092.8112,1119.144,1290.3072,1119.144,1277.1408000000001,1277.1408000000001,Missouri_River_Medical_Center
6304150,CT ABDOMEN W/O CONTRAST,350.0,74150,1355.12,1355.12,256.16499999999996,1328.0176,256.16499999999996,256.16499999999996,256.16499999999996,256.16499999999996,1124.7495999999999,1151.8519999999999,1328.0176,1151.8519999999999,1314.4663999999998,1314.4663999999998,Missouri_River_Medical_Center
6304176,CT ABDOMEN & PELVIS W/O CONTRAST,352.0,74176,2080.0,2080.0,322.5075,2038.3999999999999,322.5075,322.5075,322.5075,322.5075,1726.3999999999999,1768.0,2038.3999999999999,1768.0,2017.6,2017.6,Missouri_River_Medical_Center
6304177,CT ABDOMEN & PELVIS W/ CONTRAST,352.0,74177,2392.0,2392.0,675.64,2344.16,675.64,675.64,675.64,675.64,1985.36,2033.2,2344.16,2033.2,2320.24,2320.24,Missouri_River_Medical_Center
6304178,CT ABDOMEN/PELVIS W/O & W/ CONTRAST,352.0,74178,2850.0,2850.0,766.465,2793.0,766.465,766.465,766.465,766.465,2365.5,2422.5,2793.0,2422.5,2764.5,2764.5,Missouri_River_Medical_Center
8005034,OXIMETRY - PULSE,460.0,94761,64.48,64.48,11.235,63.190400000000004,11.235,11.235,11.235,11.235,53.5184,54.808,63.190400000000004,54.808,62.5456,62.5456,Missouri_River_Medical_Center
8600110,OT THERAPEUTIC PROC EACH 15 MIN,430.0,97110GO,89.44,89.44,74.23519999999999,89.44,89.44,84.96799999999999,84.96799999999999,80.496,74.23519999999999,76.024,87.6512,76.024,86.7568,86.7568,Missouri_River_Medical_Center
8600112,OT NEUROMUSCUALR RE EDUCATION,430.0,97112GO,88.4,88.4,73.372,88.4,88.4,83.98,83.98,79.56,73.372,75.14,86.632,75.14,85.748,85.748,Missouri_River_Medical_Center
8600283,ELECTRICAL STIMULATION UNATTENDED,420.0,G0283GP,48.88,48.88,40.5704,48.88,48.88,46.436,46.436,43.992000000000004,40.5704,41.548,47.9024,41.548,47.4136,47.4136,Missouri_River_Medical_Center
8600504,OT ORTHOTICS TRAINING,430.0,97760GO,114.4,114.4,94.952,114.4,114.4,108.68,108.68,102.96000000000001,94.952,97.24000000000001,112.11200000000001,97.24000000000001,110.968,110.968,Missouri_River_Medical_Center
8600530,OT THERAPEUTIC (1 ON 1) EACH 15 MIN,430.0,97530GO,78.0,78.0,64.74,78.0,78.0,74.1,74.1,70.2,64.74,66.3,76.44,66.3,75.66,75.66,Missouri_River_Medical_Center
8600535,OT SELF CARE/HOME MGMT EACH 15 MIN,430.0,97535GO,81.12,81.12,67.3296,81.12,81.12,77.06400000000001,77.06400000000001,73.00800000000001,67.3296,68.952,79.4976,68.952,78.6864,78.6864,Missouri_River_Medical_Center
8600537,OT COMMUNITY/WORK TRAINING,430.0,97537GO,71.76,71.76,59.5608,71.76,71.76,68.172,68.172,64.584,59.5608,60.996,70.32480000000001,60.996,69.6072,69.6072,Missouri_River_Medical_Center
8600542,OT WHEELCHAIR MGMT EACH 15 MIN,430.0,97542GO,66.56,66.56,55.2448,66.56,66.56,63.232,63.232,59.904,55.2448,56.576,65.2288,56.576,64.5632,64.5632,Missouri_River_Medical_Center
8600770,OT COMPENSATORY TECH EACH 15 MIN,430.0,97755GO,149.76,149.76,124.30079999999998,149.76,149.76,142.272,142.272,134.784,124.30079999999998,127.29599999999999,146.76479999999998,127.29599999999999,145.26719999999997,145.26719999999997,Missouri_River_Medical_Center
8602001,SPEECH EVALUATION,444.0,92506GN,299.52,299.52,248.60159999999996,299.52,299.52,284.544,284.544,269.568,248.60159999999996,254.59199999999998,293.52959999999996,254.59199999999998,290.53439999999995,290.53439999999995,Missouri_River_Medical_Center
8602002,SPEECH THERAPY TREATMENT,440.0,92507GN,201.76,201.76,167.46079999999998,201.76,201.76,191.67199999999997,191.67199999999997,181.584,167.46079999999998,171.49599999999998,197.7248,171.49599999999998,195.70719999999997,195.70719999999997,Missouri_River_Medical_Center
8602003,SPEECH SWALLOW EVAL,444.0,92610GN,418.08,418.08,347.0064,418.08,418.08,397.176,397.176,376.272,347.0064,355.368,409.7184,355.368,405.5376,405.5376,Missouri_River_Medical_Center
8602004,SPEECH SWALLOW TREATMENT,440.0,92526GN,191.36,191.36,158.8288,191.36,191.36,181.792,181.792,172.22400000000002,158.8288,162.656,187.5328,162.656,185.6192,185.6192,Missouri_River_Medical_Center
8602005,SPEECH NEUROMUSCULAR RE-EDUCATION,440.0,97112GN,88.4,88.4,73.372,88.4,88.4,83.98,83.98,79.56,73.372,75.14,86.632,75.14,85.748,85.748,Missouri_River_Medical_Center
8602006,SPEECH - SPECTRUM PER HOUR,440.0,,90.48,90.48,75.0984,90.48,90.48,85.956,85.956,81.432,75.0984,76.908,88.6704,76.908,87.7656,87.7656,Missouri_River_Medical_Center
8602007,SPEECH - SPECTRUM TRAVEL PER HOUR,440.0,,90.48,90.48,75.0984,90.48,90.48,85.956,85.956,81.432,75.0984,76.908,88.6704,76.908,87.7656,87.7656,Missouri_River_Medical_Center
8602008,SPEECH - SPECTRUM TRAVEL MILEAGE,440.0,,1.04,1.04,0.8632,1.04,1.04,0.988,0.988,0.936,0.8632,0.884,1.0192,0.884,1.0088,1.0088,Missouri_River_Medical_Center
8602009,SPEECH LARYNGOSCOPY W/STROBE,444.0,31579GN,1200.16,1200.16,996.1328,1200.16,1200.16,1140.152,1140.152,1080.144,996.1328,1020.1360000000001,1176.1568,1020.1360000000001,1164.1552000000001,1164.1552000000001,Missouri_River_Medical_Center
8602010,SPEECH LARYGOSCOPY FLEX FIBER,444.0,,508.56,508.56,422.10479999999995,508.56,508.56,483.132,483.132,457.704,422.10479999999995,432.276,498.3888,432.276,493.3032,493.3032,Missouri_River_Medical_Center
8602011,SPEECH GROUP THERAPY,443.0,92508GN,114.4,114.4,94.952,114.4,114.4,108.68,108.68,102.96000000000001,94.952,97.24000000000001,112.11200000000001,97.24000000000001,110.968,110.968,Missouri_River_Medical_Center
8602012,SPEECH AUDIOGRAM,444.0,92508GN,84.24,84.24,69.91919999999999,84.24,84.24,80.02799999999999,80.02799999999999,75.816,69.91919999999999,71.604,82.5552,71.604,81.71279999999999,81.71279999999999,Missouri_River_Medical_Center
8602013,SPEECH AUG EVAL 1ST HR,440.0,92607GN,487.76,487.76,404.84079999999994,487.76,487.76,463.37199999999996,463.37199999999996,438.984,404.84079999999994,414.596,478.0048,414.596,473.12719999999996,473.12719999999996,Missouri_River_Medical_Center
8602014,SPEECH AUG ADDITIONAL 30 MIN,440.0,92608GN,92.56,92.56,76.8248,92.56,92.56,87.932,87.932,83.304,76.8248,78.676,90.7088,78.676,89.7832,89.7832,Missouri_River_Medical_Center
8602015,SPEECH THERA GENERAL DEVICE,440.0,92608GN,478.4,478.4,397.07199999999995,478.4,478.4,454.47999999999996,454.47999999999996,430.56,397.07199999999995,406.64,468.832,406.64,464.04799999999994,464.04799999999994,Missouri_River_Medical_Center
8602016,BARIUM SWALLOW,420.0,92611GP,547.04,547.04,454.04319999999996,547.04,547.04,519.688,519.688,492.33599999999996,454.04319999999996,464.984,536.0992,464.984,530.6288,530.6288,Missouri_River_Medical_Center
8602017,SPEECH ASSESS APHASIS,440.0,96105GN,286.0,286.0,237.38,286.0,286.0,271.7,271.7,257.40000000000003,237.38,243.1,280.28,243.1,277.42,277.42,Missouri_River_Medical_Center
8602018,SPEECH COGNITIVE THERAPHY,440.0,97532GN,65.52,65.52,54.38159999999999,65.52,65.52,62.24399999999999,62.24399999999999,58.967999999999996,54.38159999999999,55.69199999999999,64.2096,55.69199999999999,63.554399999999994,63.554399999999994,Missouri_River_Medical_Center
8602019,SPEECH AUGMENTATIVE THERAPY,440.0,92609GN,297.44,297.44,246.87519999999998,297.44,297.44,282.568,282.568,267.696,246.87519999999998,252.82399999999998,291.4912,252.82399999999998,288.5168,288.5168,Missouri_River_Medical_Center
8602020,SPEECH FIBER FLEX W/ LARGNI TEST,440.0,92614GN,108.16,108.16,89.77279999999999,108.16,108.16,102.752,102.752,97.344,89.77279999999999,91.93599999999999,105.9968,91.93599999999999,104.9152,104.9152,Missouri_River_Medical_Center
8602021,SPEECH HOME MANAGEMENT TRAINING,443.0,97539GN,91.52,91.52,75.96159999999999,91.52,91.52,86.94399999999999,86.94399999999999,82.368,75.96159999999999,77.792,89.6896,77.792,88.7744,88.7744,Missouri_River_Medical_Center
8602022,SPEECH EVAL - FLUENCY,440.0,97539GN,201.76,201.76,167.46079999999998,201.76,201.76,191.67199999999997,191.67199999999997,181.584,167.46079999999998,171.49599999999998,197.7248,171.49599999999998,195.70719999999997,195.70719999999997,Missouri_River_Medical_Center
8602023,SPEECH EVAL ARTICULATION,440.0,92522GN,170.56,170.56,141.5648,170.56,170.56,162.03199999999998,162.03199999999998,153.50400000000002,141.5648,144.976,167.1488,144.976,165.4432,165.4432,Missouri_River_Medical_Center
8602024,SPEECH - LANGUAGE,440.0,92523GN,376.48,376.48,312.4784,376.48,376.48,357.656,357.656,338.83200000000005,312.4784,320.008,368.9504,320.008,365.1856,365.1856,Missouri_River_Medical_Center
8602025,SPEECH EVAL - VOICE,440.0,92524GN,177.84,177.84,147.6072,177.84,177.84,168.948,168.948,160.056,147.6072,151.164,174.2832,151.164,172.5048,172.5048,Missouri_River_Medical_Center
8602612,ST FLEX FIBEROPTIC ENDOSCOPIC EVAL,440.0,92612GN,515.84,515.84,428.1472,515.84,515.84,490.048,490.048,464.25600000000003,428.1472,438.464,505.52320000000003,438.464,500.3648,500.3648,Missouri_River_Medical_Center
8604550,APPICATION OF SURFACE(TRANSCUTANEO,420.0,64550GP,91.52,91.52,75.96159999999999,91.52,91.52,86.94399999999999,86.94399999999999,82.368,75.96159999999999,77.792,89.6896,77.792,88.7744,88.7744,Missouri_River_Medical_Center
8605903,"NERVE CONDUCTION, MOTOR W/F-WAVE",922.0,95903,286.0,286.0,237.38,286.0,286.0,271.7,271.7,257.40000000000003,237.38,243.1,280.28,243.1,277.42,277.42,Missouri_River_Medical_Center
8605904,"NERVE CONDUCTION, SENSORY",922.0,95904,205.92,205.92,170.91359999999997,205.92,205.92,195.62399999999997,195.62399999999997,185.328,170.91359999999997,175.03199999999998,201.80159999999998,175.03199999999998,199.74239999999998,199.74239999999998,Missouri_River_Medical_Center
8605992,CANALITH REPOSITIONING PROCEDURE,420.0,95992GP,79.04,79.04,65.6032,79.04,79.04,75.08800000000001,75.08800000000001,71.13600000000001,65.6032,67.184,77.45920000000001,67.184,76.6688,76.6688,Missouri_River_Medical_Center
8606667,MASSAGE,,,30.16,30.16,25.032799999999998,30.16,30.16,28.651999999999997,28.651999999999997,27.144000000000002,25.032799999999998,25.636,29.5568,25.636,29.2552,29.2552,Missouri_River_Medical_Center
8607001,PT EVALUATION,420.0,97001GP,206.96,206.96,171.7768,206.96,206.96,196.612,196.612,186.264,171.7768,175.916,202.8208,175.916,200.7512,200.7512,Missouri_River_Medical_Center
8607002,PT RE- EVALUATION,420.0,97164GP,110.24,110.24,91.49919999999999,110.24,110.24,104.728,104.728,99.216,91.49919999999999,93.704,108.03519999999999,93.704,106.93279999999999,106.93279999999999,Missouri_River_Medical_Center
8607003,OCCUPATIONAL THERAPY EVAL,430.0,97003GO,215.28,215.28,178.6824,215.28,215.28,204.516,204.516,193.752,178.6824,182.988,210.9744,182.988,208.8216,208.8216,Missouri_River_Medical_Center
8607004,OCCUPATIONAL THERAPY RE-EVAL,430.0,97004GO,113.36,113.36,94.08879999999999,113.36,113.36,107.692,107.692,102.024,94.08879999999999,96.356,111.0928,96.356,109.9592,109.9592,Missouri_River_Medical_Center
8607010,"PT APPLY MODALITY, HOT OR COLD",420.0,97010GP,38.48,38.48,31.938399999999994,38.48,38.48,36.556,36.556,34.632,31.938399999999994,32.708,37.71039999999999,32.708,37.325599999999994,37.325599999999994,Missouri_River_Medical_Center
8607012,"TRACTION, MECHANICAL",420.0,97012,48.88,48.88,40.5704,48.88,48.88,46.436,46.436,43.992000000000004,40.5704,41.548,47.9024,41.548,47.4136,47.4136,Missouri_River_Medical_Center
8607014,ELECTRICAL STIMULATION (UNATTENDED,420.0,G0283GP,48.88,48.88,40.5704,48.88,48.88,46.436,46.436,43.992000000000004,40.5704,41.548,47.9024,41.548,47.4136,47.4136,Missouri_River_Medical_Center
8607016,VASOPNEUMATIC DEVICES,420.0,97016,49.92,49.92,41.4336,49.92,49.92,47.424,47.424,44.928000000000004,41.4336,42.432,48.9216,42.432,48.4224,48.4224,Missouri_River_Medical_Center
8607018,PARAFFIN BATH,420.0,97018,48.88,48.88,40.5704,48.88,48.88,46.436,46.436,43.992000000000004,40.5704,41.548,47.9024,41.548,47.4136,47.4136,Missouri_River_Medical_Center
8607026,INFRARED MODALITY APPLICATION,420.0,97026GP,33.28,33.28,27.6224,33.28,33.28,31.616,31.616,29.952,27.6224,28.288,32.6144,28.288,32.2816,32.2816,Missouri_River_Medical_Center
8607032,ELECTRICAL STIMULATION (MANUAL),420.0,97032GP,56.16,56.16,46.61279999999999,56.16,56.16,53.352,53.352,50.544,46.61279999999999,47.736,55.03679999999999,47.736,54.475199999999994,54.475199999999994,Missouri_River_Medical_Center
8607033,IONTOPHORESIS,420.0,97033GP,79.04,79.04,65.6032,79.04,79.04,75.08800000000001,75.08800000000001,71.13600000000001,65.6032,67.184,77.45920000000001,67.184,76.6688,76.6688,Missouri_River_Medical_Center
8607035,PT ULTRASOUND EACH 15 MIN,420.0,97035GP,53.04,53.04,44.023199999999996,53.04,53.04,50.388,50.388,47.736,44.023199999999996,45.083999999999996,51.9792,45.083999999999996,51.4488,51.4488,Missouri_River_Medical_Center
8607110,PT THERAPEUTIC PROCEDURE EA 15 MIN,420.0,97110GP,89.44,89.44,74.23519999999999,89.44,89.44,84.96799999999999,84.96799999999999,80.496,74.23519999999999,76.024,87.6512,76.024,86.7568,86.7568,Missouri_River_Medical_Center
8607112,PT NEUROMUSCULAR RE-EDUCATION,420.0,97112GP,88.4,88.4,73.372,88.4,88.4,83.98,83.98,79.56,73.372,75.14,86.632,75.14,85.748,85.748,Missouri_River_Medical_Center
8607116,PT GAIT TRAINING,420.0,97116GP,80.08,80.08,66.4664,80.08,80.08,76.076,76.076,72.072,66.4664,68.068,78.4784,68.068,77.6776,77.6776,Missouri_River_Medical_Center
8607120,IONTOPHORESIS ELECTRODES & MED,420.0,Q0086GP,18.72,18.72,15.537599999999998,18.72,18.72,17.784,17.784,16.848,15.537599999999998,15.911999999999999,18.345599999999997,15.911999999999999,18.158399999999997,18.158399999999997,Missouri_River_Medical_Center
8607122,PT TRACTION MANUAL,420.0,97112GP,35.36,35.36,29.348799999999997,35.36,35.36,33.592,33.592,31.824,29.348799999999997,30.055999999999997,34.6528,30.055999999999997,34.2992,34.2992,Missouri_River_Medical_Center
8607124,PT MASSAGE TAPOTEMENT,420.0,97124GP,63.44,63.44,52.655199999999994,63.44,63.44,60.267999999999994,60.267999999999994,57.096,52.655199999999994,53.924,62.1712,53.924,61.5368,61.5368,Missouri_River_Medical_Center
8607140,MANUAL THERAPY EACH 15 MINS,420.0,97140GP,72.8,72.8,60.42399999999999,72.8,72.8,69.16,69.16,65.52,60.42399999999999,61.879999999999995,71.344,61.879999999999995,70.616,70.616,Missouri_River_Medical_Center
8607161,PT EVALUATION LOW,424.0,97161GP,191.36,191.36,158.8288,191.36,191.36,181.792,181.792,172.22400000000002,158.8288,162.656,187.5328,162.656,185.6192,185.6192,Missouri_River_Medical_Center
8607162,PT EVALUATION MOD,424.0,97162GP,215.28,215.28,178.6824,215.28,215.28,204.516,204.516,193.752,178.6824,182.988,210.9744,182.988,208.8216,208.8216,Missouri_River_Medical_Center
8607163,PT EVALUATION HIGH,424.0,97163GP,237.12,237.12,196.8096,237.12,237.12,225.26399999999998,225.26399999999998,213.40800000000002,196.8096,201.552,232.3776,201.552,230.00639999999999,230.00639999999999,Missouri_River_Medical_Center
8607164,PT RE-EVALUATION,420.0,97164GP,139.36,139.36,115.6688,139.36,139.36,132.392,132.392,125.42400000000002,115.6688,118.456,136.5728,118.456,135.1792,135.1792,Missouri_River_Medical_Center
8607165,OCC THERAPY EVAL LOW,434.0,97165GO,191.36,191.36,158.8288,191.36,191.36,181.792,181.792,172.22400000000002,158.8288,162.656,187.5328,162.656,185.6192,185.6192,Missouri_River_Medical_Center
8607166,OCC EVAL MODERATE,434.0,97166GO,215.28,215.28,178.6824,215.28,215.28,204.516,204.516,193.752,178.6824,182.988,210.9744,182.988,208.8216,208.8216,Missouri_River_Medical_Center
8607167,OCC EVAL HIGH,430.0,97167GO,237.12,237.12,196.8096,237.12,237.12,225.26399999999998,225.26399999999998,213.40800000000002,196.8096,201.552,232.3776,201.552,230.00639999999999,230.00639999999999,Missouri_River_Medical_Center
8607168,OCC RE-EVALUATION,430.0,97168GO,237.12,237.12,196.8096,237.12,237.12,225.26399999999998,225.26399999999998,213.40800000000002,196.8096,201.552,232.3776,201.552,230.00639999999999,230.00639999999999,Missouri_River_Medical_Center
8607250,PT MYOFASCIAL RELEASE,420.0,97250GP,35.36,35.36,29.348799999999997,35.36,35.36,33.592,33.592,31.824,29.348799999999997,30.055999999999997,34.6528,30.055999999999997,34.2992,34.2992,Missouri_River_Medical_Center
8607265,"JOINT MOBILIZATION, ONE OR MORE",420.0,97265GP,35.36,35.36,29.348799999999997,35.36,35.36,33.592,33.592,31.824,29.348799999999997,30.055999999999997,34.6528,30.055999999999997,34.2992,34.2992,Missouri_River_Medical_Center
8607504,ORTHOTICS FITTING AND TRAINING,420.0,97760GO,133.12,133.12,110.4896,133.12,133.12,126.464,126.464,119.808,110.4896,113.152,130.4576,113.152,129.1264,129.1264,Missouri_River_Medical_Center
