Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBS_OF_MONTANA,EBMS,FIRST_CHOICE_HEALTH,MOUNTAIN_HEALTH_CO_OP,PACIFICSOURCE,UNITED_HEALTHCARE,hospital
06300176_1,LACERATION REPAIR2.5CM OR LESS,Ambulatory Surgical,521,12051,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less",,0,548,520.6,509.64,548,520.6,509.64,520.6,520.6,531.56,548,520.6,Northern_Rockies_Medical_Center
06300176_1,LACERATION REPAIR2.5CM OR LESS,Inpatient,521,12051,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less",,0,548,520.6,509.64,548,520.6,509.64,520.6,520.6,531.56,548,520.6,Northern_Rockies_Medical_Center
06300177_1,LACERATION REPR <2.5CM,Inpatient,522,12001,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.5 cm or less",,0,280,266,260.4,280,266,260.4,266,266,271.6,280,266,Northern_Rockies_Medical_Center
06300177_1,LACERATION REPR <2.5CM,Outpatient,522,12001,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.5 cm or less",,0,280,266,260.4,280,266,260.4,266,266,271.6,280,266,Northern_Rockies_Medical_Center
06300179_1,LACERATION REPR 12.6-20.0CM,Inpatient,521,12005,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 12.6 cm to 20.0 cm",,0,516,490.2,479.88,516,490.2,479.88,490.2,490.2,500.52,516,490.2,Northern_Rockies_Medical_Center
06300179_1,LACERATION REPR 12.6-20.0CM,Outpatient,521,12005,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 12.6 cm to 20.0 cm",,0,516,490.2,479.88,516,490.2,479.88,490.2,490.2,500.52,516,490.2,Northern_Rockies_Medical_Center
06300180_1,LACERATION REPR 2.6-5.0CM FACE,Inpatient,521,12013,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm",,0,394,374.3,366.42,394,374.3,366.42,374.3,374.3,382.18,394,374.3,Northern_Rockies_Medical_Center
06300180_1,LACERATION REPR 2.6-5.0CM FACE,Outpatient,521,12013,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm",,0,394,374.3,366.42,394,374.3,366.42,374.3,374.3,382.18,394,374.3,Northern_Rockies_Medical_Center
06300181_1,LACERATION REPR 2.6-7.5CM,Inpatient,522,12002,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.6 cm to 7.5 cm",,0,351,333.45,326.43,351,333.45,326.43,333.45,333.45,340.47,351,333.45,Northern_Rockies_Medical_Center
06300181_1,LACERATION REPR 2.6-7.5CM,Outpatient,522,12002,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.6 cm to 7.5 cm",,0,351,333.45,326.43,351,333.45,326.43,333.45,333.45,340.47,351,333.45,Northern_Rockies_Medical_Center
06300182_1,LACERATION REPR 7.6-12.5CM,Inpatient,521,12004,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 7.6 cm to 12.5 cm",,0,398,378.1,370.14,398,378.1,370.14,378.1,378.1,386.06,398,378.1,Northern_Rockies_Medical_Center
06300182_1,LACERATION REPR 7.6-12.5CM,Outpatient,521,12004,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 7.6 cm to 12.5 cm",,0,398,378.1,370.14,398,378.1,370.14,378.1,378.1,386.06,398,378.1,Northern_Rockies_Medical_Center
06300183_1,LAYER CLOSURE OF WOUND,Ambulatory Surgical,521,12031,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.5 cm or less",,0,472,448.4,438.96,472,448.4,438.96,448.4,448.4,457.84,472,448.4,Northern_Rockies_Medical_Center
06300183_1,LAYER CLOSURE OF WOUND,Inpatient,521,12031,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.5 cm or less",,0,472,448.4,438.96,472,448.4,438.96,448.4,448.4,457.84,472,448.4,Northern_Rockies_Medical_Center
06300184_1,LAYER CLOSURE OF WOUND 2.6-5.0 CM,Ambulatory Surgical,521,12052,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm",,0,597,567.15,555.21,597,567.15,555.21,567.15,567.15,579.09,597,567.15,Northern_Rockies_Medical_Center
06300184_1,LAYER CLOSURE OF WOUND 2.6-5.0 CM,Inpatient,521,12052,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm",,0,597,567.15,555.21,597,567.15,555.21,567.15,567.15,579.09,597,567.15,Northern_Rockies_Medical_Center
06300186_1,LIGATION OR BIOPSY TEMPORAL ARTERY,Ambulatory Surgical,521,37609,"Ligation or biopsy, temporal artery",,0,745,707.75,692.85,745,707.75,692.85,707.75,707.75,722.65,745,707.75,Northern_Rockies_Medical_Center
06300186_1,LIGATION OR BIOPSY TEMPORAL ARTERY,Inpatient,521,37609,"Ligation or biopsy, temporal artery",,0,745,707.75,692.85,745,707.75,692.85,707.75,707.75,722.65,745,707.75,Northern_Rockies_Medical_Center
06300187_1,LIGATION OV VEIN VASCULAR SURGERY,Ambulatory Surgical,521,37785,"Ligation, division, and/or excision of varicose vein cluster(s), 1 leg",,0,1048.8,996.36,975.38,1048.8,996.36,975.38,996.36,996.36,1017.34,1048.8,996.36,Northern_Rockies_Medical_Center
06300187_1,LIGATION OV VEIN VASCULAR SURGERY,Inpatient,521,37785,"Ligation, division, and/or excision of varicose vein cluster(s), 1 leg",,0,1048.8,996.36,975.38,1048.8,996.36,975.38,996.36,996.36,1017.34,1048.8,996.36,Northern_Rockies_Medical_Center
06300189_1,MED NEB TRMT,Inpatient,521,94664,"Demonstration and/or evaluation of patient utilization of an aerosol generator, nebulizer, metered dose inhaler or IPPB device",,0,79.65,75.67,74.07,79.65,75.67,74.07,75.67,75.67,77.26,79.65,75.67,Northern_Rockies_Medical_Center
06300189_1,MED NEB TRMT,Outpatient,521,94664,"Demonstration and/or evaluation of patient utilization of an aerosol generator, nebulizer, metered dose inhaler or IPPB device",,0,79.65,75.67,74.07,79.65,75.67,74.07,75.67,75.67,77.26,79.65,75.67,Northern_Rockies_Medical_Center
06300191_1,NASAL HEMORRHAGE PACKING,Inpatient,521,30901,"Control nasal hemorrhage, anterior, simple (limited cautery and/or packing) any method",,0,246.64,234.31,229.38,246.64,234.31,229.38,234.31,234.31,239.24,246.64,234.31,Northern_Rockies_Medical_Center
06300191_1,NASAL HEMORRHAGE PACKING,Outpatient,521,30901,"Control nasal hemorrhage, anterior, simple (limited cautery and/or packing) any method",,0,246.64,234.31,229.38,246.64,234.31,229.38,234.31,234.31,239.24,246.64,234.31,Northern_Rockies_Medical_Center
06300192_1,NEEDLE BIOPSY OF BREAST,Ambulatory Surgical,521,19100,"Biopsy of breast; percutaneous, needle core, not using imaging guidance (separate procedure)",,0,363,344.85,337.59,363,344.85,337.59,344.85,344.85,352.11,363,344.85,Northern_Rockies_Medical_Center
06300192_1,NEEDLE BIOPSY OF BREAST,Inpatient,521,19100,"Biopsy of breast; percutaneous, needle core, not using imaging guidance (separate procedure)",,0,363,344.85,337.59,363,344.85,337.59,344.85,344.85,352.11,363,344.85,Northern_Rockies_Medical_Center
06300193_1,DIGITAL BLOCK,Ambulatory Surgical,521,64450,"Injection(s), anesthetic agent(s) and/or steroid; other peripheral nerve or branch",,0,306,290.7,284.58,306,290.7,284.58,290.7,290.7,296.82,306,290.7,Northern_Rockies_Medical_Center
06300193_1,DIGITAL BLOCK,Inpatient,521,64450,"Injection(s), anesthetic agent(s) and/or steroid; other peripheral nerve or branch",,0,306,290.7,284.58,306,290.7,284.58,290.7,290.7,296.82,306,290.7,Northern_Rockies_Medical_Center
06300194_1,NO SHOW EXAMONE,Inpatient,521,99199,"Unlisted special service, procedure or report",,0,25,23.75,23.25,25,23.75,23.25,23.75,23.75,24.25,25,23.75,Northern_Rockies_Medical_Center
06300194_1,NO SHOW EXAMONE,Outpatient,521,99199,"Unlisted special service, procedure or report",,0,25,23.75,23.25,25,23.75,23.25,23.75,23.75,24.25,25,23.75,Northern_Rockies_Medical_Center
06300195_1,INSERTION IMPLANT FOR CONTRACEPTION,Inpatient,521,11981,"Insertion, non-biodegradable drug delivery implant",,0,968.76,920.32,900.95,968.76,920.32,900.95,920.32,920.32,939.7,968.76,920.32,Northern_Rockies_Medical_Center
06300195_1,INSERTION IMPLANT FOR CONTRACEPTION,Outpatient,521,11981,"Insertion, non-biodegradable drug delivery implant",,0,968.76,920.32,900.95,968.76,920.32,900.95,920.32,920.32,939.7,968.76,920.32,Northern_Rockies_Medical_Center
06300196_1,REMOVAL IMPLANTABLE CONTRACEPTIVE,Inpatient,521,11976,"Removal, implantable contraceptive capsules",,0,878,834.1,816.54,878,834.1,816.54,834.1,834.1,851.66,878,834.1,Northern_Rockies_Medical_Center
06300196_1,REMOVAL IMPLANTABLE CONTRACEPTIVE,Outpatient,521,11976,"Removal, implantable contraceptive capsules",,0,878,834.1,816.54,878,834.1,816.54,834.1,834.1,851.66,878,834.1,Northern_Rockies_Medical_Center
06300197_1,OFFICE CONSULTATION,Inpatient,521,99241,"Office consultation for a new or established patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor. Typically, 15 minutes are spent face-to-face with the patient and/or family.",,0,94,89.3,87.42,94,89.3,87.42,89.3,89.3,91.18,94,89.3,Northern_Rockies_Medical_Center
06300197_1,OFFICE CONSULTATION,Outpatient,521,99241,"Office consultation for a new or established patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor. Typically, 15 minutes are spent face-to-face with the patient and/or family.",,0,94,89.3,87.42,94,89.3,87.42,89.3,89.3,91.18,94,89.3,Northern_Rockies_Medical_Center
06300199_1,OFFICE VISIT  EST PT  LEVEL 2,Inpatient,521,99212,"Office or other outpatient visit for the evaluation and management of an established patient, which requires a medically appropriate history and/or examination and straightforward medical decision making. When using time for code selection, 10-19 minutes of total time is spent on the date of the encounter.",,0,106,100.7,98.58,106,100.7,98.58,100.7,100.7,102.82,106,100.7,Northern_Rockies_Medical_Center
06300199_1,OFFICE VISIT  EST PT  LEVEL 2,Outpatient,521,99212,"Office or other outpatient visit for the evaluation and management of an established patient, which requires a medically appropriate history and/or examination and straightforward medical decision making. When using time for code selection, 10-19 minutes of total time is spent on the date of the encounter.",,0,106,100.7,98.58,106,100.7,98.58,100.7,100.7,102.82,106,100.7,Northern_Rockies_Medical_Center
06300200_1,OFFICE VISIT  EST PT  LEVEL 3,Inpatient,521,99213,"Office or other outpatient visit for the evaluation and management of an established patient, which requires a medically appropriate history and/or examination and low level of medical decision making. When using time for code selection, 20-29 minutes of total time is spent on the date of the encounter.",,0,135,128.25,125.55,135,128.25,125.55,128.25,128.25,130.95,135,128.25,Northern_Rockies_Medical_Center
06300200_1,OFFICE VISIT  EST PT  LEVEL 3,Outpatient,521,99213,"Office or other outpatient visit for the evaluation and management of an established patient, which requires a medically appropriate history and/or examination and low level of medical decision making. When using time for code selection, 20-29 minutes of total time is spent on the date of the encounter.",,0,135,128.25,125.55,135,128.25,125.55,128.25,128.25,130.95,135,128.25,Northern_Rockies_Medical_Center
06300201_1,OFFICE VISIT  EST PT  LEVEL 5,Inpatient,521,99215,"Office or other outpatient visit for the evaluation and management of an established patient, which requires a medically appropriate history and/or examination and high level of medical decision making. When using time for code selection, 40-54 minutes of total time is spent on the date of the encounter.",,0,266,252.7,247.38,266,252.7,247.38,252.7,252.7,258.02,266,252.7,Northern_Rockies_Medical_Center
06300201_1,OFFICE VISIT  EST PT  LEVEL 5,Outpatient,521,99215,"Office or other outpatient visit for the evaluation and management of an established patient, which requires a medically appropriate history and/or examination and high level of medical decision making. When using time for code selection, 40-54 minutes of total time is spent on the date of the encounter.",,0,266,252.7,247.38,266,252.7,247.38,252.7,252.7,258.02,266,252.7,Northern_Rockies_Medical_Center
06300203_1,OFFICE VISIT  NEW PT  LEVEL 2,Inpatient,521,99202,"Office or other outpatient visit for the evaluation and management of a new patient, which requires a medically appropriate history and/or examination and straightforward medical decision making. When using time for code selection, 15-29 minutes of total time is spent on the date of the encounter.",,0,153,145.35,142.29,153,145.35,142.29,145.35,145.35,148.41,153,145.35,Northern_Rockies_Medical_Center
06300203_1,OFFICE VISIT  NEW PT  LEVEL 2,Outpatient,521,99202,"Office or other outpatient visit for the evaluation and management of a new patient, which requires a medically appropriate history and/or examination and straightforward medical decision making. When using time for code selection, 15-29 minutes of total time is spent on the date of the encounter.",,0,153,145.35,142.29,153,145.35,142.29,145.35,145.35,148.41,153,145.35,Northern_Rockies_Medical_Center
06300204_1,OFFICE VISIT  NEW PT  LEVEL 3,Inpatient,521,99203,"Office or other outpatient visit for the evaluation and management of a new patient, which requires a medically appropriate history and/or examination and low level of medical decision making. When using time for code selection, 30-44 minutes of total time is spent on the date of the encounter.",,0,202,191.9,187.86,202,191.9,187.86,191.9,191.9,195.94,202,191.9,Northern_Rockies_Medical_Center
06300204_1,OFFICE VISIT  NEW PT  LEVEL 3,Outpatient,521,99203,"Office or other outpatient visit for the evaluation and management of a new patient, which requires a medically appropriate history and/or examination and low level of medical decision making. When using time for code selection, 30-44 minutes of total time is spent on the date of the encounter.",,0,202,191.9,187.86,202,191.9,187.86,191.9,191.9,195.94,202,191.9,Northern_Rockies_Medical_Center
06300205_1,OFFICE VISIT  NEW PT  LEVEL 4,Inpatient,521,99204,"Office or other outpatient visit for the evaluation and management of a new patient, which requires a medically appropriate history and/or examination and moderate level of medical decision making. When using time for code selection, 45-59 minutes of total time is spent on the date of the encounter.",,0,307,291.65,285.51,307,291.65,285.51,291.65,291.65,297.79,307,291.65,Northern_Rockies_Medical_Center
06300205_1,OFFICE VISIT  NEW PT  LEVEL 4,Outpatient,521,99204,"Office or other outpatient visit for the evaluation and management of a new patient, which requires a medically appropriate history and/or examination and moderate level of medical decision making. When using time for code selection, 45-59 minutes of total time is spent on the date of the encounter.",,0,307,291.65,285.51,307,291.65,285.51,291.65,291.65,297.79,307,291.65,Northern_Rockies_Medical_Center
06300206_1,OFFICE VISIT  NEW PT  LEVEL 5,Inpatient,521,99205,"Office or other outpatient visit for the evaluation and management of a new patient, which requires a medically appropriate history and/or examination and high level of medical decision making. When using time for code selection, 60-74 minutes of total time is spent on the date of the encounter.",,0,380,361,353.4,380,361,353.4,361,361,368.6,380,361,Northern_Rockies_Medical_Center
06300206_1,OFFICE VISIT  NEW PT  LEVEL 5,Outpatient,521,99205,"Office or other outpatient visit for the evaluation and management of a new patient, which requires a medically appropriate history and/or examination and high level of medical decision making. When using time for code selection, 60-74 minutes of total time is spent on the date of the encounter.",,0,380,361,353.4,380,361,353.4,361,361,368.6,380,361,Northern_Rockies_Medical_Center
06300207_1,OMT 1-2 BODY REGIONS,Inpatient,521,98925,Osteopathic manipulative treatment (OMT); 1-2 body regions involved,,0,84.64,80.41,78.72,84.64,80.41,78.72,80.41,80.41,82.1,84.64,80.41,Northern_Rockies_Medical_Center
06300207_1,OMT 1-2 BODY REGIONS,Outpatient,521,98925,Osteopathic manipulative treatment (OMT); 1-2 body regions involved,,0,84.64,80.41,78.72,84.64,80.41,78.72,80.41,80.41,82.1,84.64,80.41,Northern_Rockies_Medical_Center
06300208_1,OMT 3-4 BODY REGIONS INVOLVED,Inpatient,521,98926,Osteopathic manipulative treatment (OMT); 3-4 body regions involved,,0,119.6,113.62,111.23,119.6,113.62,111.23,113.62,113.62,116.01,119.6,113.62,Northern_Rockies_Medical_Center
06300208_1,OMT 3-4 BODY REGIONS INVOLVED,Outpatient,521,98926,Osteopathic manipulative treatment (OMT); 3-4 body regions involved,,0,119.6,113.62,111.23,119.6,113.62,111.23,113.62,113.62,116.01,119.6,113.62,Northern_Rockies_Medical_Center
06300209_1,OPEN TRMT OF MET JOINT DISLOCATIO,Ambulatory Surgical,521,28645,"Open treatment of metatarsophalangeal joint dislocation, includes internal fixation, when performed",,0,2491.2,2366.64,2316.82,2491.2,2366.64,2316.82,2366.64,2366.64,2416.46,2491.2,2366.64,Northern_Rockies_Medical_Center
