Updated January 2022,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,hospital
12053,Laceration 5.1 to 7.5 cm,12053,$765.00 ,$595.58 ,$536.02 ,$536.02 ,$595.58 ,$612.00 ,$368.72 ,$209.22 ,$183.86 ,$726.75 ,$650.25 ,,$188.62 ,$183.23 ,$164.84 ,$765.00 ,$164.84 ,$765.00 ,Liberty_Medical_Center
12054,Laceration 7.6 to 12.5,12054,$800.00 ,$628.41 ,$565.57 ,$565.57 ,$628.41 ,$640.00 ,$375.75 ,$231.00 ,$203.00 ,$760.00 ,$680.00 ,,$208.25 ,$202.30 ,$182.00 ,$800.00 ,$182.00 ,$800.00 ,Liberty_Medical_Center
12055,Laceration 12.6 to 20.0 cm,12055,"$1,035.00 ",$815.99 ,$734.39 ,$734.39 ,$815.99 ,$828.00 ,$513.51 ,$297.00 ,$261.00 ,$983.25 ,$879.75 ,,$267.75 ,$260.10 ,$234.00 ,"$1,035.00 ",$234.00 ,"$1,035.00 ",Liberty_Medical_Center
13100,"Repair, complex, trunk; 1.1cm to 2.5",13100,$742.00 ,$569.79 ,$512.81 ,$512.81 ,$569.79 ,$593.60 ,$348.20 ,$198.00 ,$174.00 ,$704.90 ,$630.70 ,,$178.50 ,$173.40 ,$156.00 ,$742.00 ,$156.00 ,$742.00 ,Liberty_Medical_Center
13101,"Laceration repair, complex 2.6-7.5cm",13101,$877.00 ,$668.85 ,$601.97 ,$601.97 ,$668.85 ,$701.60 ,$427.93 ,$231.00 ,$203.00 ,$833.15 ,$745.45 ,,$208.25 ,$202.30 ,$182.00 ,$877.00 ,$182.00 ,$877.00 ,Liberty_Medical_Center
13120,Laceration 1.1 to 2.5 cm,13120,$777.00 ,$594.41 ,$534.97 ,$534.97 ,$594.41 ,$621.60 ,$399.79 ,$213.18 ,$187.34 ,$738.15 ,$660.45 ,,$192.19 ,$186.69 ,$167.96 ,$777.00 ,$167.96 ,$777.00 ,Liberty_Medical_Center
13121,Laceration 2.6 to 7.5 cm,13121,$947.00 ,$717.51 ,$645.76 ,$645.76 ,$717.51 ,$757.60 ,$451.96 ,$264.00 ,$232.00 ,$899.65 ,$804.95 ,,$238.00 ,$231.20 ,$208.00 ,$947.00 ,$208.00 ,$947.00 ,Liberty_Medical_Center
13122,Laceration each additional 5cm or le,13122,$253.00 ,$219.24 ,$197.32 ,$197.32 ,$219.24 ,$202.40 ,$145.38 ,$95.04 ,$83.52 ,$240.35 ,$215.05 ,,$85.68 ,$83.23 ,$74.88 ,$253.00 ,$74.88 ,$253.00 ,Liberty_Medical_Center
13131,Laceration 1.1 cm to 2.5 cm,13131,$856.00 ,$651.27 ,$586.14 ,$586.14 ,$651.27 ,$684.80 ,$423.24 ,$246.18 ,$216.34 ,$813.20 ,$727.60 ,,$221.94 ,$215.59 ,$193.96 ,$856.00 ,$193.96 ,$856.00 ,Liberty_Medical_Center
13132,Laceration 2.6 to 7.5 cm,13132,"$1,057.00 ",$796.65 ,$716.99 ,$716.99 ,$796.65 ,$845.60 ,$532.27 ,$315.48 ,$277.24 ,"$1,004.15 ",$898.45 ,,$284.41 ,$276.28 ,$248.56 ,"$1,057.00 ",$248.56 ,"$1,057.00 ",Liberty_Medical_Center
13160,Laceration Repair,13160,"$1,834.00 ","$1,347.67 ","$1,212.90 ","$1,212.90 ","$1,347.67 ","$1,467.20 ","$1,347.09 ",$794.64 ,$698.32 ,"$1,742.30 ","$1,558.90 ",,$716.38 ,$695.91 ,$626.08 ,"$1,834.00 ",$626.08 ,"$1,834.00 ",Liberty_Medical_Center
14000,Skin Tissue rearrangement w/excision,14000,"$1,389.00 ","$1,048.71 ",$943.84 ,$943.84 ,"$1,048.71 ","$1,111.20 ",$845.30 ,$420.42 ,$369.46 ,"$1,319.55 ","$1,180.65 ",,$379.02 ,$368.19 ,$331.24 ,"$1,389.00 ",$331.24 ,"$1,389.00 ",Liberty_Medical_Center
14020,Adjacent Tissue Trx or Rearrangement,14020,"$1,552.00 ","$1,160.68 ","$1,044.61 ","$1,044.61 ","$1,160.68 ","$1,241.60 ",$956.09 ,$476.52 ,$418.76 ,"$1,474.40 ","$1,319.20 ",,$429.59 ,$417.32 ,$375.44 ,"$1,552.00 ",$375.44 ,"$1,552.00 ",Liberty_Medical_Center
14040,Adjacent tissue transfer or rearrangemen,14040,"$1,701.00 ","$1,263.85 ","$1,137.47 ","$1,137.47 ","$1,263.85 ","$1,360.80 ","$1,065.13 ",$567.60 ,$498.80 ,"$1,615.95 ","$1,445.85 ",,$511.70 ,$497.08 ,$447.20 ,"$1,701.00 ",$447.20 ,"$1,701.00 ",Liberty_Medical_Center
14060,Adjacent tissue transfer or rearrangemen,14060,"$1,737.00 ","$1,283.78 ","$1,155.40 ","$1,155.40 ","$1,283.78 ","$1,389.60 ","$1,134.88 ",$609.18 ,$535.34 ,"$1,650.15 ","$1,476.45 ",,$549.19 ,$533.49 ,$479.96 ,"$1,737.00 ",$479.96 ,"$1,737.00 ",Liberty_Medical_Center
16000,Burn Local Treatment,16000,$137.00 ,$122.52 ,$110.27 ,$110.27 ,$122.52 ,$109.60 ,$77.96 ,$58.74 ,$51.62 ,$130.15 ,$116.45 ,,$52.96 ,$51.44 ,$46.28 ,$137.00 ,$46.28 ,$137.00 ,Liberty_Medical_Center
16020,Burns treatment <5% body surface,16020,$159.00 ,$137.76 ,$123.98 ,$123.98 ,$137.76 ,$127.20 ,$92.03 ,$46.86 ,$41.18 ,$151.05 ,$135.15 ,,$42.25 ,$41.04 ,$36.92 ,$159.00 ,$36.92 ,$159.00 ,Liberty_Medical_Center
16025,Burn treatment > 5% body surface,16025,$288.00 ,$257.34 ,$231.61 ,$231.61 ,$257.34 ,$230.40 ,$188.17 ,$114.84 ,$100.92 ,$273.60 ,$244.80 ,,$103.53 ,$100.57 ,$90.48 ,$288.00 ,$90.48 ,$288.00 ,Liberty_Medical_Center
16035,Escharotomy,16035,$445.00 ,$334.72 ,$301.25 ,$301.25 ,$334.72 ,$356.00 ,$328.86 ,$246.84 ,$216.92 ,$422.75 ,$378.25 ,,$222.53 ,$216.17 ,$194.48 ,$445.00 ,$194.48 ,$445.00 ,Liberty_Medical_Center
17000,"Destruction, premalignant lesion, first",17000,$160.00 ,$108.45 ,$97.61 ,$97.61 ,$108.45 ,$128.00 ,$88.52 ,$40.26 ,$35.38 ,$152.00 ,$136.00 ,,$36.30 ,$35.26 ,$31.72 ,$160.00 ,$31.72 ,$160.00 ,Liberty_Medical_Center
17003,"Destruction, second through 14 lesions",17003,$20.00 ,$9.97 ,$8.97 ,$8.97 ,$9.97 ,$16.00 ,$4.10 ,$2.64 ,$2.32 ,$19.00 ,$17.00 ,,$2.38 ,$2.31 ,$2.08 ,$20.00 ,$2.08 ,$20.00 ,Liberty_Medical_Center
17004,"Destruction, premalignant 15 or more",17004,$337.00 ,$262.62 ,$236.36 ,$236.36 ,$262.62 ,$269.60 ,$167.07 ,$90.42 ,$79.46 ,$320.15 ,$286.45 ,,$81.52 ,$79.19 ,$71.24 ,$337.00 ,$71.24 ,$337.00 ,Liberty_Medical_Center
17110,"Destruction,  benign lesion up to 14",17110,$218.00 ,$185.83 ,$167.25 ,$167.25 ,$185.83 ,$174.40 ,$117.24 ,$46.20 ,$40.60 ,$207.10 ,$185.30 ,,$41.65 ,$40.46 ,$36.40 ,$218.00 ,$36.40 ,$218.00 ,Liberty_Medical_Center
17111,Destruction of flat wart 15 or more,17111,$257.00 ,$218.07 ,$196.26 ,$196.26 ,$218.07 ,$205.60 ,$144.21 ,$64.02 ,$56.26 ,$244.15 ,$218.45 ,,$57.72 ,$56.07 ,$50.44 ,$257.00 ,$50.44 ,$257.00 ,Liberty_Medical_Center
17260,Destruction Malignant lesion <0.5,17260,$165.00 ,$160.62 ,$144.56 ,$144.56 ,$160.62 ,$132.00 ,$117.83 ,$63.36 ,$55.68 ,$156.75 ,$140.25 ,,$57.12 ,$55.49 ,$49.92 ,$165.00 ,$49.92 ,$165.00 ,Liberty_Medical_Center
17280,Destruction malig f/e/elid/nose/lip <0.5,17280,$236.00 ,$230.96 ,$207.86 ,$207.86 ,$230.96 ,$188.80 ,$153.00 ,$80.52 ,$70.76 ,$224.20 ,$200.60 ,,$72.59 ,$70.52 ,$63.44 ,$236.00 ,$63.44 ,$236.00 ,Liberty_Medical_Center
17281,Destruct Malig 0.6 to 1.0cm F/E/N/L/M,17281,$303.00 ,$296.62 ,$266.96 ,$266.96 ,$296.62 ,$242.40 ,$210.45 ,$116.82 ,$102.66 ,$287.85 ,$257.55 ,,$105.32 ,$102.31 ,$92.04 ,$303.00 ,$92.04 ,$303.00 ,Liberty_Medical_Center
17340,Cryotherapy for acne,17340,$132.00 ,$87.93 ,$79.14 ,$79.14 ,$87.93 ,$105.60 ,$82.07 ,$50.82 ,$44.66 ,$125.40 ,$112.20 ,,$45.82 ,$44.51 ,$40.04 ,$132.00 ,$40.04 ,$132.00 ,Liberty_Medical_Center
19000,Puncture Aspiration of Cyst of Breast,19000,$217.00 ,$182.31 ,$164.08 ,$164.08 ,$182.31 ,$173.60 ,$73.86 ,$55.44 ,$48.72 ,$206.15 ,$184.45 ,,$49.98 ,$48.55 ,$43.68 ,$217.00 ,$43.68 ,$217.00 ,Liberty_Medical_Center
19001,"Puncture Aspiration of Cyst of Breast, A",19001,$53.00 ,$45.72 ,$41.15 ,$41.15 ,$45.72 ,$42.40 ,$36.34 ,$27.72 ,$24.36 ,$50.35 ,$45.05 ,,$24.99 ,$24.28 ,$21.84 ,$53.00 ,$21.84 ,$53.00 ,Liberty_Medical_Center
19100,"Breast Biopsy, percutaneous, needle",19100,$291.00 ,$257.93 ,$232.14 ,$232.14 ,$257.93 ,$232.80 ,$118.41 ,$83.82 ,$73.66 ,$276.45 ,$247.35 ,,$75.57 ,$73.41 ,$66.04 ,$291.00 ,$66.04 ,$291.00 ,Liberty_Medical_Center
19101,"Breast Biopsy, open, incisional",19101,$767.00 ,$563.92 ,$507.53 ,$507.53 ,$563.92 ,$613.60 ,$373.41 ,$213.18 ,$187.34 ,$728.65 ,$651.95 ,,$192.19 ,$186.69 ,$167.96 ,$767.00 ,$167.96 ,$767.00 ,Liberty_Medical_Center
19120,Excision cyst or fibroma open,19120,"$1,124.00 ",$851.16 ,$766.04 ,$766.04 ,$851.16 ,$899.20 ,$697.58 ,$390.72 ,$343.36 ,"$1,067.80 ",$955.40 ,,$352.24 ,$342.18 ,$307.84 ,"$1,124.00 ",$307.84 ,"$1,124.00 ",Liberty_Medical_Center
20520,"Removal foreign body in Muscle, tendon,",20520,$390.00 ,$353.48 ,$318.13 ,$318.13 ,$353.48 ,$312.00 ,$247.38 ,$125.40 ,$110.20 ,$370.50 ,$331.50 ,,$113.05 ,$109.82 ,$98.80 ,$390.00 ,$98.80 ,$390.00 ,Liberty_Medical_Center
20526,"Injection, therapeutic local anesthe",20526,$148.00 ,$131.90 ,$118.71 ,$118.71 ,$131.90 ,$118.40 ,$97.31 ,$62.04 ,$54.52 ,$140.60 ,$125.80 ,,$55.93 ,$54.33 ,$48.88 ,$148.00 ,$48.88 ,$148.00 ,Liberty_Medical_Center
20550,Injection single tendon sheath or li,20550,$115.00 ,$91.45 ,$82.31 ,$82.31 ,$91.45 ,$92.00 ,$66.24 ,$49.50 ,$43.50 ,$109.25 ,$97.75 ,,$44.63 ,$43.35 ,$39.00 ,$115.00 ,$39.00 ,$115.00 ,Liberty_Medical_Center
20551,Injection single tendon origin/inser,20551,$120.00 ,$93.79 ,$84.41 ,$84.41 ,$93.79 ,$96.00 ,$72.10 ,$49.50 ,$43.50 ,$114.00 ,$102.00 ,,$44.63 ,$43.35 ,$39.00 ,$120.00 ,$39.00 ,$120.00 ,Liberty_Medical_Center
20552,Injection Trigger point,20552,$108.00 ,$93.21 ,$83.89 ,$83.89 ,$93.21 ,$86.40 ,$63.90 ,$43.56 ,$38.28 ,$102.60 ,$91.80 ,,$39.27 ,$38.15 ,$34.32 ,$108.00 ,$34.32 ,$108.00 ,Liberty_Medical_Center
20553,Injections; three or more muscles,20553,$173.00 ,$106.69 ,$96.02 ,$96.02 ,$106.69 ,$138.40 ,$72.69 ,$49.50 ,$43.50 ,$164.35 ,$147.05 ,,$44.63 ,$43.35 ,$39.00 ,$173.00 ,$39.00 ,$173.00 ,Liberty_Medical_Center
20600,Injection small joint,20600,$108.00 ,$84.41 ,$75.97 ,$75.97 ,$84.41 ,$86.40 ,$59.79 ,$43.56 ,$38.28 ,$102.60 ,$91.80 ,,$39.27 ,$38.15 ,$34.32 ,$108.00 ,$34.32 ,$108.00 ,Liberty_Medical_Center
20605,Injection intermediate joint,20605,$126.00 ,$87.34 ,$78.61 ,$78.61 ,$87.34 ,$100.80 ,$63.31 ,$44.88 ,$39.44 ,$119.70 ,$107.10 ,,$40.46 ,$39.30 ,$35.36 ,$126.00 ,$35.36 ,$126.00 ,Liberty_Medical_Center
20610,Injection large joint,20610,$139.00 ,$103.76 ,$93.38 ,$93.38 ,$103.76 ,$111.20 ,$77.96 ,$52.14 ,$45.82 ,$132.05 ,$118.15 ,,$47.01 ,$45.66 ,$41.08 ,$139.00 ,$41.08 ,$139.00 ,Liberty_Medical_Center
20612,Asperation/Injection ganglion cyst,20612,$120.00 ,$103.17 ,$92.85 ,$92.85 ,$103.17 ,$96.00 ,$70.93 ,$46.20 ,$40.60 ,$114.00 ,$102.00 ,,$41.65 ,$40.46 ,$36.40 ,$120.00 ,$36.40 ,$120.00 ,Liberty_Medical_Center
24640,Nursemaid elbow w/manipulation,24640,$213.00 ,$169.41 ,$152.47 ,$152.47 ,$169.41 ,$170.40 ,$130.14 ,$82.50 ,$72.50 ,$202.35 ,$181.05 ,,$74.38 ,$72.25 ,$65.00 ,$213.00 ,$65.00 ,$213.00 ,Liberty_Medical_Center
25560,Closed tx of radial and ulnar shaft,25560,$619.00 ,$477.75 ,$429.98 ,$429.98 ,$477.75 ,$495.20 ,$421.48 ,$170.94 ,$150.22 ,$588.05 ,$526.15 ,,$154.11 ,$149.70 ,$134.68 ,$619.00 ,$134.68 ,$619.00 ,Liberty_Medical_Center
25600,Closed treatment of distal radial fr,25600,$729.00 ,$557.48 ,$501.73 ,$501.73 ,$557.48 ,$583.20 ,$520.55 ,$183.48 ,$161.24 ,$692.55 ,$619.65 ,,$165.41 ,$160.68 ,$144.56 ,$729.00 ,$144.56 ,$729.00 ,Liberty_Medical_Center
26600,Closed Treatment of Metacarpal fract,26600,$654.00 ,$498.27 ,$448.44 ,$448.44 ,$498.27 ,$523.20 ,$463.68 ,$171.60 ,$150.80 ,$621.30 ,$555.90 ,,$154.70 ,$150.28 ,$135.20 ,$654.00 ,$135.20 ,$654.00 ,Liberty_Medical_Center
26770,"Dislocation interphalangeal joint, singl",26770,$484.00 ,$473.65 ,$426.29 ,$426.29 ,$473.65 ,$387.20 ,$426.17 ,$207.90 ,$182.70 ,$459.80 ,$411.40 ,,$187.43 ,$182.07 ,$163.80 ,$484.00 ,$163.80 ,$484.00 ,Liberty_Medical_Center
29065,"Application, cast;  Long Arm",29065,$189.00 ,$158.27 ,$142.44 ,$142.44 ,$158.27 ,$151.20 ,$114.90 ,$57.42 ,$50.46 ,$179.55 ,$160.65 ,,$51.77 ,$50.29 ,$45.24 ,$189.00 ,$45.24 ,$189.00 ,Liberty_Medical_Center
29075,Application Elbow to Finger short cast,29075,$178.00 ,$142.45 ,$128.21 ,$128.21 ,$142.45 ,$142.40 ,$104.93 ,$50.82 ,$44.66 ,$169.10 ,$151.30 ,,$45.82 ,$44.51 ,$40.04 ,$178.00 ,$40.04 ,$178.00 ,Liberty_Medical_Center
29085,Application cast forearm to hand,29085,$236.00 ,$157.10 ,$141.39 ,$141.39 ,$157.10 ,$188.80 ,$113.72 ,$57.42 ,$50.46 ,$224.20 ,$200.60 ,,$51.77 ,$50.29 ,$45.24 ,$236.00 ,$45.24 ,$236.00 ,Liberty_Medical_Center
29105,Application Long arm splint,29105,$201.00 ,$135.41 ,$121.87 ,$121.87 ,$135.41 ,$160.80 ,$99.65 ,$52.80 ,$46.40 ,$190.95 ,$170.85 ,,$47.60 ,$46.24 ,$41.60 ,$201.00 ,$41.60 ,$201.00 ,Liberty_Medical_Center
29125,Application short arm splint,29125,$160.00 ,$106.69 ,$96.02 ,$96.02 ,$106.69 ,$128.00 ,$66.83 ,$33.00 ,$29.00 ,$152.00 ,$136.00 ,,$29.75 ,$28.90 ,$26.00 ,$160.00 ,$26.00 ,$160.00 ,Liberty_Medical_Center
29405,Application of short leg cast,29405,$163.00 ,$132.48 ,$119.23 ,$119.23 ,$132.48 ,$130.40 ,$100.83 ,$52.80 ,$46.40 ,$154.85 ,$138.55 ,,$47.60 ,$46.24 ,$41.60 ,$163.00 ,$41.60 ,$163.00 ,Liberty_Medical_Center
29515,Application of Short Leg Splint,29515,$155.00 ,$117.83 ,$106.05 ,$106.05 ,$117.83 ,$124.00 ,$83.83 ,$48.18 ,$42.34 ,$147.25 ,$131.75 ,,$43.44 ,$42.19 ,$37.96 ,$155.00 ,$37.96 ,$155.00 ,Liberty_Medical_Center
29530,"Strapping, Knee",29530,$73.00 ,$51.00 ,$45.90 ,$45.90 ,$51.00 ,$58.40 ,$31.65 ,$25.74 ,$22.62 ,$69.35 ,$62.05 ,,$23.21 ,$22.54 ,$20.28 ,$73.00 ,$20.28 ,$73.00 ,Liberty_Medical_Center
29540,Strapping; ankle/foot,29540,$49.00 ,$47.48 ,$42.73 ,$42.73 ,$47.48 ,$39.20 ,$30.48 ,$25.74 ,$22.62 ,$46.55 ,$41.65 ,,$23.21 ,$22.54 ,$20.28 ,$49.00 ,$20.28 ,$49.00 ,Liberty_Medical_Center
29550,Strapping of Toes,29550,$45.00 ,$31.65 ,$28.49 ,$28.49 ,$31.65 ,$36.00 ,$19.34 ,$16.50 ,$14.50 ,$42.75 ,$38.25 ,,$14.88 ,$14.45 ,$13.00 ,$45.00 ,$13.00 ,$45.00 ,Liberty_Medical_Center
30300,Removal Foreign Body intranasal,30300,$390.00 ,$316.55 ,$284.90 ,$284.90 ,$316.55 ,$312.00 ,$175.86 ,$71.94 ,$63.22 ,$370.50 ,$331.50 ,,$64.86 ,$63.00 ,$56.68 ,$390.00 ,$56.68 ,$390.00 ,Liberty_Medical_Center
30901,"Control nasal hemorrhage, anterior s",30901,$245.00 ,$239.76 ,$215.78 ,$215.78 ,$239.76 ,$196.00 ,$94.96 ,$72.60 ,$63.80 ,$232.75 ,$208.25 ,,$65.45 ,$63.58 ,$57.20 ,$245.00 ,$57.20 ,$245.00 ,Liberty_Medical_Center
30903,"Control nasal hemorrhage, anterior c",30903,$389.00 ,$380.44 ,$342.40 ,$342.40 ,$380.44 ,$311.20 ,$131.90 ,$101.64 ,$89.32 ,$369.55 ,$330.65 ,,$91.63 ,$89.01 ,$80.08 ,$389.00 ,$80.08 ,$389.00 ,Liberty_Medical_Center
42809,Removal FB from pharynx,42809,$352.00 ,$337.65 ,$303.89 ,$303.89 ,$337.65 ,$281.60 ,$204.58 ,$122.76 ,$107.88 ,$334.40 ,$299.20 ,,$110.67 ,$107.51 ,$96.72 ,$352.00 ,$96.72 ,$352.00 ,Liberty_Medical_Center
46083,"Incision of Thrombosed Hemorrhoid, exter",46083,$331.00 ,$323.58 ,$291.22 ,$291.22 ,$323.58 ,$264.80 ,$180.55 ,$95.70 ,$84.10 ,$314.45 ,$281.35 ,,$86.28 ,$83.81 ,$75.40 ,$331.00 ,$75.40 ,$331.00 ,Liberty_Medical_Center
46230,Excision of external hemorrhoid tag,46230,$614.00 ,$494.17 ,$444.75 ,$444.75 ,$494.17 ,$491.20 ,$292.51 ,$172.92 ,$151.96 ,$583.30 ,$521.90 ,,$155.89 ,$151.44 ,$136.24 ,$614.00 ,$136.24 ,$614.00 ,Liberty_Medical_Center
46600,Anoscopy,46600,$177.00 ,$172.34 ,$155.11 ,$155.11 ,$172.34 ,$141.60 ,$69.76 ,$36.30 ,$31.90 ,$168.15 ,$150.45 ,,$32.73 ,$31.79 ,$28.60 ,$177.00 ,$28.60 ,$177.00 ,Liberty_Medical_Center
46930,Destruction Internal Hemorrhoids therma,46930,$346.00 ,$358.75 ,$322.88 ,$322.88 ,$358.75 ,$276.80 ,$249.72 ,$106.26 ,$93.38 ,$328.70 ,$294.10 ,,$95.80 ,$93.06 ,$83.72 ,$346.00 ,$83.72 ,$358.75 ,Liberty_Medical_Center
51701,Insertion of Non-indwelling bladder,51701,$115.00 ,$75.03 ,$67.53 ,$67.53 ,$75.03 ,$92.00 ,$43.38 ,$33.00 ,$29.00 ,$109.25 ,$97.75 ,,$29.75 ,$28.90 ,$26.00 ,$115.00 ,$26.00 ,$115.00 ,Liberty_Medical_Center
51702,Insertion of a bladder catheter,51702,$140.00 ,$102.00 ,$91.80 ,$91.80 ,$102.00 ,$112.00 ,$43.97 ,$33.00 ,$29.00 ,$133.00 ,$119.00 ,,$29.75 ,$28.90 ,$26.00 ,$140.00 ,$26.00 ,$140.00 ,Liberty_Medical_Center
58301,IUD Removal,58301,$196.00 ,$170.58 ,$153.52 ,$153.52 ,$170.58 ,$156.80 ,$112.55 ,$83.82 ,$73.66 ,$186.20 ,$166.60 ,,$75.57 ,$73.41 ,$66.04 ,$196.00 ,$66.04 ,$196.00 ,Liberty_Medical_Center
64405,"Injection, anesthetic,occital nerve sing",64405,$189.00 ,$121.34 ,$109.21 ,$109.21 ,$121.34 ,$151.20 ,$107.27 ,$62.04 ,$54.52 ,$179.55 ,$160.65 ,,$55.93 ,$54.33 ,$48.88 ,$189.00 ,$48.88 ,$189.00 ,Liberty_Medical_Center
64447,Injection into the Femoral Nerve Single,64447,$186.00 , $-   , $-   , $-   , $-   ,$148.80 ,$111.96 ,$99.00 ,$87.00 ,$176.70 ,$158.10 ,,$89.25 ,$86.70 ,$78.00 ,$186.00 , $-   ,$186.00 ,Liberty_Medical_Center
64455,Injection digital nerve,64455,$101.00 ,$80.90 ,$72.81 ,$72.81 ,$80.90 ,$80.80 ,$58.62 ,$49.50 ,$43.50 ,$95.95 ,$85.85 ,,$44.63 ,$43.35 ,$39.00 ,$101.00 ,$39.00 ,$101.00 ,Liberty_Medical_Center
65205,Removal Foreign Body ext eye,65205,$125.00 ,$62.14 ,$55.93 ,$55.93 ,$62.14 ,$100.00 ,$73.86 ,$32.34 ,$28.42 ,$118.75 ,$106.25 ,,$29.16 ,$28.32 ,$25.48 ,$125.00 ,$25.48 ,$125.00 ,Liberty_Medical_Center
65210,Removal Foreign Body imbedded in eye,65210,$144.00 ,$76.21 ,$68.59 ,$68.59 ,$76.21 ,$115.20 ,$88.52 ,$40.26 ,$35.38 ,$136.80 ,$122.40 ,,$36.30 ,$35.26 ,$31.72 ,$144.00 ,$31.72 ,$144.00 ,Liberty_Medical_Center
65220,Removal Foreign Body corneal w/o slit,65220,$125.00 ,$99.65 ,$89.69 ,$89.69 ,$99.65 ,$100.00 ,$70.93 ,$46.86 ,$41.18 ,$118.75 ,$106.25 ,,$42.25 ,$41.04 ,$36.92 ,$125.00 ,$36.92 ,$125.00 ,Liberty_Medical_Center
65222,Removal Foreign Body Corneal w/ slit lam,65222,$156.00 ,$113.14 ,$101.83 ,$101.83 ,$113.14 ,$124.80 ,$87.34 ,$55.44 ,$48.72 ,$148.20 ,$132.60 ,,$49.98 ,$48.55 ,$43.68 ,$156.00 ,$43.68 ,$156.00 ,Liberty_Medical_Center
67800,Excision Chalazion,67800,$279.00 ,$213.38 ,$192.04 ,$192.04 ,$213.38 ,$223.20 ,$172.93 ,$93.06 ,$81.78 ,$265.05 ,$237.15 ,,$83.90 ,$81.50 ,$73.32 ,$279.00 ,$73.32 ,$279.00 ,Liberty_Medical_Center
69200,Foreign Body Removal,69200,$145.00 ,$135.41 ,$121.87 ,$121.87 ,$135.41 ,$116.00 ,$79.14 ,$50.82 ,$44.66 ,$137.75 ,$123.25 ,,$45.82 ,$44.51 ,$40.04 ,$145.00 ,$40.04 ,$145.00 ,Liberty_Medical_Center
69209,Removal Impacted Cerumen irrig/lav unila,69209,$30.00 ,$23.45 ,$21.11 ,$21.11 ,$23.45 ,$24.00 ,$23.45 ,$40.26 ,$35.38 ,$28.50 ,$25.50 ,,$36.30 ,$35.26 ,$31.72 ,$30.00 ,$21.11 ,$40.26 ,Liberty_Medical_Center
96372,"Thera, prophylac or diag;sub q/IM inject",96372,$41.00 ,$23.45 ,$21.11 ,$21.11 ,$23.45 ,$32.80 ,$34.00 ,$11.22 ,$9.86 ,$38.95 ,$34.85 ,,$10.12 ,$9.83 ,$8.84 ,$41.00 ,$8.84 ,$41.00 ,Liberty_Medical_Center
97602,Removal of devitalized tissue from w,97602,$102.00 ,$97.90 ,$88.11 ,$88.11 ,$97.90 ,$81.60 ,$64.48 , $-   , $-   ,$96.90 ,$86.70 ,, $-   , $-   , $-   ,$102.00 , $-   ,$102.00 ,Liberty_Medical_Center
G0102,DRE prostate ca screening,G0102,$39.00 ,$37.52 ,$33.77 ,$33.77 ,$37.52 ,$31.20 ,$14.66 ,$11.22 ,$9.86 ,$37.05 ,$33.15 ,,$10.12 ,$9.83 ,$8.84 ,$39.00 ,$8.84 ,$39.00 ,Liberty_Medical_Center
11042,Debridement subcutaneous tissue 20sq cm,11042,$215.00 ,$209.27 ,$188.34 ,$188.34 ,$209.27 ,$172.00 ,$104.34 ,$66.66 ,$58.58 ,$204.25 ,$182.75 ,,$60.10 ,$58.38 ,$52.52 ,$215.00 ,$52.52 ,$215.00 ,Liberty_Medical_Center
23650,Tx Shoulder dislc w./manip w/o anes,23650,$448.00 ,$538.13 ,$484.32 ,$484.32 ,$538.13 ,$358.40 ,$483.03 ,$232.98 ,$204.74 ,$425.60 ,$380.80 ,,$210.04 ,$204.03 ,$183.56 ,$448.00 ,$183.56 ,$538.13 ,Liberty_Medical_Center
25565,Clsd Tx of Radial and Ulna,25565,$904.00 ,$870.51 ,$783.46 ,$783.46 ,$870.51 ,$723.20 ,$781.40 ,$386.10 ,$339.30 ,$858.80 ,$768.40 ,,$348.08 ,$338.13 ,$304.20 ,$904.00 ,$304.20 ,$904.00 ,Liberty_Medical_Center
29130,Application Finger Splint; Static,29130,$99.00 ,$69.17 ,$62.25 ,$62.25 ,$69.17 ,$79.20 ,$48.65 ,$33.00 ,$29.00 ,$94.05 ,$84.15 ,,$29.75 ,$28.90 ,$26.00 ,$99.00 ,$26.00 ,$99.00 ,Liberty_Medical_Center
69210,Rmvl Impact Cerumen unilateral w/instrum,69210,$85.00 ,$79.72 ,$71.75 ,$71.75 ,$79.72 ,$68.00 ,$55.10 ,$40.26 ,$35.38 ,$80.75 ,$72.25 ,,$36.30 ,$35.26 ,$31.72 ,$85.00 ,$31.72 ,$85.00 ,Liberty_Medical_Center
99050,Services provided in office at times of,99050,$27.00 ,$25.79 ,$23.21 ,$23.21 ,$25.79 ,$21.60 ,$30.48 , $-   , $-   ,$25.65 ,$22.95 ,, $-   , $-   , $-   ,$27.00 , $-   ,$30.48 ,Liberty_Medical_Center
99058,Office services on emergency basis,99058,$94.00 ,$25.79 ,$23.21 ,$23.21 ,$25.79 ,$75.20 ,$36.34 , $-   , $-   ,$89.30 ,$79.90 ,, $-   , $-   , $-   ,$94.00 , $-   ,$94.00 ,Liberty_Medical_Center
