Northern Montana Hospital,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,hospital
9320010,HOSPICE LTC ROOM & CARE,659,2016-07-01 00:00:00,219.6,Northern_Montana_Health_Care
9380020,FOOT CLINIC - NEW PATIENT,990,2014-03-01 00:00:00,38,Northern_Montana_Health_Care
9380021,FOOT CLINIC - EST PATIENT,990,2014-03-01 00:00:00,33,Northern_Montana_Health_Care
9380030,FOOT CLINIC OUT TOWN-NEW PAT,990,2014-03-01 00:00:00,41,Northern_Montana_Health_Care
9380031,FOOT CLINIC OUT TOWN-EST PAT,990,2014-03-01 00:00:00,36,Northern_Montana_Health_Care
9380040,FOOT CLINIC IN ROOM - NEW PAT,990,2015-07-01 00:00:00,53,Northern_Montana_Health_Care
9380041,FOOT CLINIC IN ROOM - EST PAT,990,2015-07-01 00:00:00,48,Northern_Montana_Health_Care
9380101,FC SUPPLY - BASIC SETUP,990,2013-07-01 00:00:00,5,Northern_Montana_Health_Care
9380102,FC SUPPLY - BASIN,990,2013-07-01 00:00:00,1.5,Northern_Montana_Health_Care
9380103,FC SUPPLY - EMERY BOARD,990,2013-07-01 00:00:00,1.25,Northern_Montana_Health_Care
9380104,FC SUPPLY - ORANGE STICK,990,2013-07-01 00:00:00,0.5,Northern_Montana_Health_Care
9380105,FC SUPPLY - PUMICE SPONGE,990,2013-07-01 00:00:00,1.75,Northern_Montana_Health_Care
9410001,ANTICOAGULATION MNGMT CLINIC,761,2018-07-01 00:00:00,111.5,Northern_Montana_Health_Care
9410004,PROTIME/INR,300,2018-07-01 00:00:00,55.9,Northern_Montana_Health_Care
9520400,TELEHEALTH ORGINATING SITE FEE,780,2013-07-01 00:00:00,50,Northern_Montana_Health_Care
9520552,DIETARY CONSULT/HOUR CONTRACT,999,2008-08-07 00:00:00,47.2,Northern_Montana_Health_Care
9520553,NUTRITION CARE/HILL COUNTY WIC,999,2008-08-07 00:00:00,34.7,Northern_Montana_Health_Care
9521501,DIETARY MILEAGE,999,2011-08-01 00:00:00,0.5,Northern_Montana_Health_Care
9524651,URINE COLLECTION DOT,300,2018-07-01 00:00:00,65.5,Northern_Montana_Health_Care
9531013,MNT F/UP VISIT INDIV (15 MIN),942,2017-07-01 00:00:00,41.75,Northern_Montana_Health_Care
9531022,"MNT subs tx change dx,ea 15 m",942,2018-07-01 00:00:00,46,Northern_Montana_Health_Care
9531039,MNT INITIAL VISIT IND (15 MIN),942,2017-07-01 00:00:00,41.75,Northern_Montana_Health_Care
9531200,MT Diabetes Prevention Program,942,2019-03-01 00:00:00,31,Northern_Montana_Health_Care
9531212,"DSMT INDIVIDUAL, 30 MIN EA",942,2018-07-01 00:00:00,98.6,Northern_Montana_Health_Care
9550014,"Medical Assistant, per hour",999,2018-07-01 00:00:00,15,Northern_Montana_Health_Care
9550015,"Nurse RN, per hour",999,2018-07-01 00:00:00,24,Northern_Montana_Health_Care
9601201,ROUTINE HOSPICE - PT HOME/RES,651,2016-07-01 00:00:00,302.8,Northern_Montana_Health_Care
9601201.1,ROUTINE HOSPICE - ASSISTED LIV,651,2016-07-01 00:00:00,302.8,Northern_Montana_Health_Care
9601201.2,ROUTINE HOSPICE - LTC FAC,651,2016-07-01 00:00:00,302.8,Northern_Montana_Health_Care
9601201.3,ROUTINE HOSPICE - NOS,651,2016-07-01 00:00:00,302.8,Northern_Montana_Health_Care
9601301,HOSPICE RN VISIT,659,2016-07-01 00:00:00,304.1,Northern_Montana_Health_Care
9601305,HOSPICE HOME HEALTH AIDE VISIT,659,2016-07-01 00:00:00,110.5,Northern_Montana_Health_Care
9601401,HOSPICE PT VISIT,659,2016-07-01 00:00:00,266.1,Northern_Montana_Health_Care
9601405,HOSPICE OT VISIT,659,2016-07-01 00:00:00,267.9,Northern_Montana_Health_Care
9601600,HOSPICE SOCIAL WORK VISIT,659,2016-07-01 00:00:00,389.8,Northern_Montana_Health_Care
9601707,MEDICARE HOSPICE PT VISIT,421,2016-07-01 00:00:00,253.4,Northern_Montana_Health_Care
9602302,CONTINUOUS HOSPICE,652,2016-07-01 00:00:00,73.8,Northern_Montana_Health_Care
9603403,INPATIENT RESPITE - LTC FAC,655,2016-07-01 00:00:00,313.4,Northern_Montana_Health_Care
9604504,GENERAL INPT HOSPICE - LTC FAC,656,2016-07-01 00:00:00,1345.6,Northern_Montana_Health_Care
9604504.1,GENERAL INPT HOSPICE - INPT,656,2016-07-01 00:00:00,1345.6,Northern_Montana_Health_Care
9911030,Visiting Doctors,990,2016-01-01 00:00:00,15,Northern_Montana_Health_Care
9911050,Visiting Doctor Rent-Full day,990,2016-01-01 00:00:00,90,Northern_Montana_Health_Care
9911055,Visiting doctor rent -Half day,990,2016-01-01 00:00:00,60,Northern_Montana_Health_Care
11100010,PRIVATE ROOM MEDSURG 2N,111,2017-07-01 00:00:00,1169,Northern_Montana_Health_Care
11100015,PRIVATE ROOM MEDSURG 1W,111,2017-07-01 00:00:00,1169,Northern_Montana_Health_Care
12100010,SEMI-PRIVATE ROOM  MEDSURG 2N,121,2017-07-01 00:00:00,913,Northern_Montana_Health_Care
12100011,SEMI-PRIVATE ROOM  MEDSURG 1W,121,2017-07-01 00:00:00,913,Northern_Montana_Health_Care
26000010,IV INFUS INITIAL NON CHEMO 1ST,260,2010-01-01 00:00:00,354,Northern_Montana_Health_Care
26000015,IV INFUS INITIAL NON CHEMO ADL,260,2010-01-01 00:00:00,218,Northern_Montana_Health_Care
30100000,"DRUG SCREEN, MULTIPLE",301,2018-07-01 00:00:00,292.4,Northern_Montana_Health_Care
42000010,PROSTHETIC TRNG,420,2017-07-01 00:00:00,42.75,Northern_Montana_Health_Care
42000015,THER EX/15MN,420,2017-07-01 00:00:00,42.75,Northern_Montana_Health_Care
42000020,THERAPEUTIC ACT-COMP TX,420,2017-07-01 00:00:00,85.5,Northern_Montana_Health_Care
42000105,Gait Training,420,2018-07-01 00:00:00,46.9,Northern_Montana_Health_Care
42000110,"Evaluation, Initial",420,2018-07-01 00:00:00,46.9,Northern_Montana_Health_Care
42000130,Whirlpool,420,2018-07-01 00:00:00,46.9,Northern_Montana_Health_Care
43000100,Evaluation,430,2010-01-01 00:00:00,40,Northern_Montana_Health_Care
43000175,Massage,430,2010-01-01 00:00:00,40,Northern_Montana_Health_Care
43000240,ADL Training,430,2010-01-01 00:00:00,40,Northern_Montana_Health_Care
44000010,EVAL - SPEECH,440,2017-07-01 00:00:00,171,Northern_Montana_Health_Care
44000110,Dysph/Swallow Eval,440,2017-07-01 00:00:00,171,Northern_Montana_Health_Care
45000010,ER LEVEL 1 EVAL,450,2018-07-01 00:00:00,573,Northern_Montana_Health_Care
45000015,ER LEVEL 2 EVAL,450,2018-07-01 00:00:00,666.4,Northern_Montana_Health_Care
50117450,"Bilat knee views, mult",320,2019-07-01 00:00:00,432.9,Northern_Montana_Health_Care
57990610,Admin of influen vac-Dialysis,771,2018-07-01 00:00:00,28.4,Northern_Montana_Health_Care
57990615,Admin of pneumoc vac-Dialysis,771,2018-07-01 00:00:00,28.4,Northern_Montana_Health_Care
98100010,ER PHYSICIAN FEE,981,2010-01-01 00:00:00,400,Northern_Montana_Health_Care
11730.2I,Removal of nail plate,521,2018-07-01 00:00:00,94,Northern_Montana_Health_Care
2950013S,HERPES PCR,300,2018-07-01 00:00:00,217.4,Northern_Montana_Health_Care
2952059-3,CHLAMYDIA-OTHER,300,2018-07-01 00:00:00,229.2,Northern_Montana_Health_Care
29580.2I,Appication of paste boot,525,2018-07-01 00:00:00,49,Northern_Montana_Health_Care
29580.2S,Application of paste boot,524,2018-07-01 00:00:00,49,Northern_Montana_Health_Care
3395001S,Blood/Specimen collection,300,2016-07-01 00:00:00,23.9,Northern_Montana_Health_Care
38221.2LT,Bone marrow biopsy LT,987,2017-07-01 00:00:00,126,Northern_Montana_Health_Care
38221.2RT,Bone marrow biopsy RT,987,2017-07-01 00:00:00,126,Northern_Montana_Health_Care
5001003LT,LT ANKLE VIEWS 2,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5001003RT,RT ANKLE VIEWS 2,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5001243LT,LT ANKLE VIEWS 3,320,2018-07-01 00:00:00,333.7,Northern_Montana_Health_Care
5001243RT,RT ANKLE VIEWS 3,320,2018-07-01 00:00:00,333.7,Northern_Montana_Health_Care
5005996LT,LT CLAVICLE,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5005996RT,RT CLAVICLE,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5006747LT,LT ELBOW,320,2018-07-01 00:00:00,335.1,Northern_Montana_Health_Care
5006747RT,RT ELBOW,320,2018-07-01 00:00:00,335.1,Northern_Montana_Health_Care
5006750LT,LT ELBOW LIMITED 2 VIEWS,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5006750RT,RT ELBOW LIMITED 2 VIEWS,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5007240LT,LT EYE-FOREIGN BODY,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5007240RT,RT EYE-FOREIGN BODY,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5007992LT,LT FEMUR 1 VIEW,320,2018-07-01 00:00:00,340.3,Northern_Montana_Health_Care
5007992RT,RT FEMUR 1 VIEW,320,2018-07-01 00:00:00,340.3,Northern_Montana_Health_Care
5007993LT,LT FEMUR - MIN 2 VIEWS,320,2018-07-01 00:00:00,403.6,Northern_Montana_Health_Care
5007993RT,RT FEMUR - MIN 2 VIEWS,320,2018-07-01 00:00:00,403.6,Northern_Montana_Health_Care
5008503LT,LT FOOT VIEWS 2,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5008503RT,RT FOOT VIEWS 2,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5008743LT,LT FOOT VIEWS 3,320,2018-07-01 00:00:00,327.5,Northern_Montana_Health_Care
5008743RT,RT FOOT VIEWS 3,320,2018-07-01 00:00:00,327.5,Northern_Montana_Health_Care
5009006LT,LT FOREARM 2 VIEWS,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5009006RT,RT FOREARM 2 VIEWS,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5009501LT,LT HAND VIEWS 2,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5009501RT,RT HAND VIEWS 2,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5009741LT,LT HAND VIEWS 3 OR MORE,320,2018-07-01 00:00:00,337.9,Northern_Montana_Health_Care
5009741RT,RT HAND VIEWS 3 OR MORE,320,2018-07-01 00:00:00,337.9,Northern_Montana_Health_Care
5009998LT,LT HEEL,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5009998RT,RT HEEL,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5010003LT,LT HIP 1 VIEW,320,2018-07-01 00:00:00,277.6,Northern_Montana_Health_Care
5010003RT,RT HIP 1 VIEW,320,2018-07-01 00:00:00,277.6,Northern_Montana_Health_Care
5010004LT,LT HIP 2-3 VIEWS,320,2018-07-01 00:00:00,327.7,Northern_Montana_Health_Care
5010004RT,RT HIP 2-3 VIEWS,320,2018-07-01 00:00:00,327.7,Northern_Montana_Health_Care
5010244LT,LT HIP PINNING SURG/PORT,320,2018-07-01 00:00:00,605,Northern_Montana_Health_Care
5010244RT,RT HIP PINNING SURG/PORT,320,2018-07-01 00:00:00,605,Northern_Montana_Health_Care
5010246LT,LT HIP ARTHROGRAM,320,2018-07-01 00:00:00,1391.2,Northern_Montana_Health_Care
5010246RT,RT HIP ARTHROGRAM,320,2018-07-01 00:00:00,1391.2,Northern_Montana_Health_Care
5010442LT,LT HUMERUS,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5010442RT,RT HUMERUS,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5011457LT,LT KNEE ANY 1 OR 2 VIEW,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5011457RT,RT KNEE ANY 1 OR 2 VIEW,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5011462LT,LT KNEE 3 VIEWS,320,2018-07-01 00:00:00,325.5,Northern_Montana_Health_Care
5011462RT,RT KNEE 3 VIEWS,320,2018-07-01 00:00:00,325.5,Northern_Montana_Health_Care
5011508LT,LT KNEE ARTHROGRAPHY,320,2018-07-01 00:00:00,1391.2,Northern_Montana_Health_Care
5011508RT,RT KNEE ARTHROGRAPHY,320,2018-07-01 00:00:00,1391.2,Northern_Montana_Health_Care
5011747LT,LT KNEE VIEWS MULTI,320,2018-07-01 00:00:00,329.1,Northern_Montana_Health_Care
5011747RT,RT KNEE VIEWS MULTI,320,2018-07-01 00:00:00,329.1,Northern_Montana_Health_Care
5012300LT,LT EXTREMITY LOWER INF MIN 2V,320,2018-07-01 00:00:00,355.6,Northern_Montana_Health_Care
5012300RT,RT EXTREMITY LOWER-INF MIN 2V,320,2018-07-01 00:00:00,355.6,Northern_Montana_Health_Care
5012745LT,"DIGITAL LT MAMMO, SINGLE DIAG",401,2018-07-01 00:00:00,281.2,Northern_Montana_Health_Care
5012745RT,"DIGITAL RT MAMMO, SINGLE DIAG",401,2018-07-01 00:00:00,281.2,Northern_Montana_Health_Care
5014056LT,NEEDLE-WIRE LOCAL BREAST LT,320,2018-07-01 00:00:00,762.2,Northern_Montana_Health_Care
5014056RT,NEEDLE-WIRE LOCAL BREAST RT,320,2018-07-01 00:00:00,762.2,Northern_Montana_Health_Care
5015003LT,LT PELVIS W/ HIP 1 VIEW,320,2018-07-01 00:00:00,327.7,Northern_Montana_Health_Care
5015003RT,RT PELVIS W/ HIP 1 VIEW,320,2018-07-01 00:00:00,327.7,Northern_Montana_Health_Care
5015005LT,LT PELVIS W/ HIP 2-3 VIEWS,320,2018-07-01 00:00:00,327.7,Northern_Montana_Health_Care
5015005RT,RT PELVIS W/ HIP 2-3 VIEWS,320,2018-07-01 00:00:00,327.7,Northern_Montana_Health_Care
5016001LT,LT RIBS ONE SIDE,320,2018-07-01 00:00:00,339.5,Northern_Montana_Health_Care
5016001RT,RT RIBS ONE SIDE,320,2018-07-01 00:00:00,339.5,Northern_Montana_Health_Care
5016269LT,"LT RIBS, UNILAT W/ PA CHEST",320,2018-07-01 00:00:00,355.6,Northern_Montana_Health_Care
5016269RT,"RT RIBS, UNILAT W/ PA CHEST",320,2018-07-01 00:00:00,355.6,Northern_Montana_Health_Care
5016746LT,LT SCAPULA,320,2018-07-01 00:00:00,339.2,Northern_Montana_Health_Care
5016746RT,RT SCAPULA,320,2018-07-01 00:00:00,339.2,Northern_Montana_Health_Care
5017249LT,LT SHOULDER 2 VIEWS,320,2018-07-01 00:00:00,333.5,Northern_Montana_Health_Care
5017249RT,RT SHOULDER 2 VIEWS,320,2018-07-01 00:00:00,333.5,Northern_Montana_Health_Care
5017250LT,LT SHOULDER 3 VIEWS OR MORE,320,2018-07-01 00:00:00,333.5,Northern_Montana_Health_Care
5017250RT,RT SHOULDER 3 VIEWS OR MORE,320,2018-07-01 00:00:00,333.5,Northern_Montana_Health_Care
5017255LT,LT SHOULDER 1 VIEW ONLY,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5017255RT,RT SHOULDER 1 VIEW ONLY,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5017264LT,LT SHOULDER 4 VIEWS,320,2018-07-01 00:00:00,333.5,Northern_Montana_Health_Care
5017264RT,RT SHOULDER 4 VIEWS,320,2018-07-01 00:00:00,333.5,Northern_Montana_Health_Care
5017497LT,LT SHOULDER ARTHROGRAPHY,320,2018-07-01 00:00:00,1530,Northern_Montana_Health_Care
5017497RT,RT SHOULDER ARTHROGRAPHY,320,2018-07-01 00:00:00,1530,Northern_Montana_Health_Care
5017505LT,LT SIALOGRAPHY,320,2018-07-01 00:00:00,744.1,Northern_Montana_Health_Care
5017505RT,RT SIALOGRAPHY,320,2018-07-01 00:00:00,744.1,Northern_Montana_Health_Care
5019245LT,LT TIBIA,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5019245RT,RT TIBIA,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5019730LT,LT UPPER EXTREMITY INFANT 2V,320,2018-07-01 00:00:00,355.6,Northern_Montana_Health_Care
5019730RT,RT UPPER EXTREMITY  INFANT 2V,320,2018-07-01 00:00:00,355.6,Northern_Montana_Health_Care
5021001LT,LT WRIST VIEWS 2,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5021001RT,RT WRIST VIEWS 2,320,2018-07-01 00:00:00,320.3,Northern_Montana_Health_Care
5021241LT,LT WRIST VIEWS 3,320,2018-07-01 00:00:00,332.4,Northern_Montana_Health_Care
5021241RT,RT WRIST VIEWS 3,320,2018-07-01 00:00:00,332.4,Northern_Montana_Health_Care
59025.26.2,Fetal Non Stress Test Interp,987,2018-07-01 00:00:00,51,Northern_Montana_Health_Care
59514.2 AS,Cesarean delivery -Assist Surg,987,2018-07-01 00:00:00,311,Northern_Montana_Health_Care
6060313LT,LT ULT BREAST UNILATERAL,402,2018-07-01 00:00:00,435.6,Northern_Montana_Health_Care
6060313RT,RT ULT BREAST UNILATERAL,402,2018-07-01 00:00:00,435.6,Northern_Montana_Health_Care
6060315LT,LT ULT BREAST UNI LIMITED,402,2018-07-01 00:00:00,408.8,Northern_Montana_Health_Care
6060315RT,RT ULT BREAST UNI LIMITED,402,2018-07-01 00:00:00,408.8,Northern_Montana_Health_Care
6060460LT,ULT EXTREMITY NON VASCLR LIMIT,402,2018-07-01 00:00:00,442.7,Northern_Montana_Health_Care
6060460RT,ULT EXTREMITY NON VASCLR LIMIT,402,2018-07-01 00:00:00,442.7,Northern_Montana_Health_Care
6060750LT,ULT EXTREMITY NON VASCULAR,402,2018-07-01 00:00:00,696.5,Northern_Montana_Health_Care
6060750RT,ULT EXTREMITY NON VASCULAR,402,2018-07-01 00:00:00,696.5,Northern_Montana_Health_Care
6063020LT,LT DUPLEX EXTREMITY VEINS UNIL,921,2018-07-01 00:00:00,773.7,Northern_Montana_Health_Care
6063020RT,RT DUPLEX EXTREMITY VEINS UNIL,921,2018-07-01 00:00:00,773.7,Northern_Montana_Health_Care
6140250LT,Bone marrow biopsy LT,361,2018-07-01 00:00:00,2031.6,Northern_Montana_Health_Care
6140250RT,Bone marrow biopsy RT,361,2018-07-01 00:00:00,2031.6,Northern_Montana_Health_Care
6565279LT,LT CT LOWER EXTR W/ CONTRAST,350,2018-07-01 00:00:00,2167.6,Northern_Montana_Health_Care
6565279RT,RT CT LOWER EXTR W/ CONTRAST,350,2018-07-01 00:00:00,2167.6,Northern_Montana_Health_Care
6565287LT,LT CT LOWER EXTREM W/O CONTRAS,350,2018-07-01 00:00:00,1596.6,Northern_Montana_Health_Care
6565287RT,RT LOWER EXTREM W/O CONTRAST,350,2018-07-01 00:00:00,1596.6,Northern_Montana_Health_Care
6565295LT,LT CT LOWER EXTR WO/W CONTRA,350,2018-07-01 00:00:00,2577.7,Northern_Montana_Health_Care
6565295RT,RT CT LOWER EXTR WO/W CONTRA,350,2018-07-01 00:00:00,2577.7,Northern_Montana_Health_Care
6566202LT,LT CT UPPER EXTREM W/ CONTRAST,350,2018-07-01 00:00:00,2167.6,Northern_Montana_Health_Care
6566202RT,RT CT UPPER EXTREM W/ CONTRAST,350,2018-07-01 00:00:00,2167.6,Northern_Montana_Health_Care
6566210LT,LT CT UPPER EXTREM W/O CONTRAS,350,2018-07-01 00:00:00,1596.6,Northern_Montana_Health_Care
6566210RT,RT CT UPPER EXTREM W/O CONTRAS,350,2018-07-01 00:00:00,1596.6,Northern_Montana_Health_Care
6566228LT,LT CT UPPER EXTR WO/W CONTRA,350,2018-07-01 00:00:00,2577.7,Northern_Montana_Health_Care
6566228RT,RT CT UPPER EXTR WO/W CONTRA,350,2018-07-01 00:00:00,2577.7,Northern_Montana_Health_Care
6667257LT,LT MRI EXTREMITY UPPER,610,2018-07-01 00:00:00,3725.5,Northern_Montana_Health_Care
6667257RT,RT MRI EXTREMITY UPPER,610,2018-07-01 00:00:00,3725.5,Northern_Montana_Health_Care
6667261LT,MRI LT Ext upper w/contrast,610,2018-07-01 00:00:00,3033.7,Northern_Montana_Health_Care
6667261RT,MRI RT Ext upper w/contrast,610,2018-07-01 00:00:00,3033.7,Northern_Montana_Health_Care
6667263LT,MRI LT Ext upper w/o contrast,610,2018-07-01 00:00:00,1606.1,Northern_Montana_Health_Care
6667263RT,MRI RT Ext upper w/o contrast,610,2018-07-01 00:00:00,1606.1,Northern_Montana_Health_Care
6667307LT,LT MRI EXTREMITY UPPER JOINT,610,2018-07-01 00:00:00,2855.8,Northern_Montana_Health_Care
6667307RT,RT MRI EXTREMITY UPPER JOINT,610,2018-07-01 00:00:00,2855.8,Northern_Montana_Health_Care
6667308LT,MRI LT EXT UPPER JT W/CONTRAST,610,2018-07-01 00:00:00,3033.7,Northern_Montana_Health_Care
6667308RT,MRI RT EXT UPPER JT W/CONTRAST,610,2018-07-01 00:00:00,3033.7,Northern_Montana_Health_Care
6667309LT,MRI LT EXT UPPER JT W/WO CONTR,610,2018-07-01 00:00:00,4081.7,Northern_Montana_Health_Care
6667309RT,MRI RT EXT UPPER JT W/WO CONTR,610,2018-07-01 00:00:00,4081.7,Northern_Montana_Health_Care
6667356LT,LT MRI EXT LOWER WO/W CONTRA,610,2018-07-01 00:00:00,3725.5,Northern_Montana_Health_Care
6667356RT,RT MRI EXT LOWER W/WO CONTRA,610,2018-07-01 00:00:00,3725.5,Northern_Montana_Health_Care
6667357LT,LT MRI EXT LOWER W/O CONTRAST,610,2018-07-01 00:00:00,2855.8,Northern_Montana_Health_Care
6667357RT,RT MRI EXT LOWER W/O CONTRAST,610,2018-07-01 00:00:00,2855.8,Northern_Montana_Health_Care
6667358LT,LT MRI EXT LOWER W/ CONTRAST,610,2018-07-01 00:00:00,3033.7,Northern_Montana_Health_Care
6667358RT,RT MRI EXT LOWER W/ CONTRAST,610,2018-07-01 00:00:00,3033.7,Northern_Montana_Health_Care
6667406LT,MRI LT EXTREMITY LOWER JOINT,610,2018-07-01 00:00:00,2855.8,Northern_Montana_Health_Care
6667406RT,MRI RT EXTREMITY LOWER JOINT,610,2018-07-01 00:00:00,2855.8,Northern_Montana_Health_Care
6667410LT,MRI LT LOWER JOINT W/CONTRAST,610,2018-07-01 00:00:00,2911.4,Northern_Montana_Health_Care
6667410RT,MRI RT LOWER JOINT W/CONTRAST,610,2018-07-01 00:00:00,2911.4,Northern_Montana_Health_Care
6667415LT,MRI LT LOWER JT WO/W CONTRAST,610,2018-07-01 00:00:00,3917.4,Northern_Montana_Health_Care
6667415RT,MRI RT LOWER JT WO/W CONTRAST,610,2018-07-01 00:00:00,3917.4,Northern_Montana_Health_Care
77067.26 L,Screening Mammo RT,972,2017-01-01 00:00:00,38,Northern_Montana_Health_Care
77067.26 R,Screening mammo RT,972,2017-01-01 00:00:00,38,Northern_Montana_Health_Care
8002187E,PORT O2 (E-TANKS) - EAST WING,976,2012-05-24 00:00:00,10.5,Northern_Montana_Health_Care
8836591S,BLOOD DRAW VENOUS ACCESS -SLET,300,2015-07-01 00:00:00,109,Northern_Montana_Health_Care
8896372S,INJECT MED IM/SQ   SCC,260,2017-07-01 00:00:00,43,Northern_Montana_Health_Care
90791.29I,Psych diagnostic evaluation,525,2018-07-01 00:00:00,178,Northern_Montana_Health_Care
90791.29S,Psych diagnostic eval skilled,524,2017-07-01 00:00:00,177,Northern_Montana_Health_Care
90832.29I,Psy therapy 30 min (Intermed),525,2018-07-01 00:00:00,89,Northern_Montana_Health_Care
90832.29S,Psych  30 min Psych (skilled),524,2018-07-01 00:00:00,89,Northern_Montana_Health_Care
90834.29I,Psych 45 min Psych (Interm),525,2018-07-01 00:00:00,118,Northern_Montana_Health_Care
90834.29S,Psych 45 min Psych (skiilled,524,2018-07-01 00:00:00,118,Northern_Montana_Health_Care
90837.29I,Psych 60 min Psycho(Interm),525,2018-07-01 00:00:00,177,Northern_Montana_Health_Care
92025 TC,CORNEAL TOPOGRAPHY,409,2018-07-01 00:00:00,30,Northern_Montana_Health_Care
92083 TC,VISUAL FIELD TC (B),402,2018-07-01 00:00:00,61,Northern_Montana_Health_Care
92235 TC,Eye exam with photos,320,2018-07-01 00:00:00,71,Northern_Montana_Health_Care
92250 TC,FUNDAS PHOTOGRAPHY,402,2018-07-01 00:00:00,59,Northern_Montana_Health_Care
94010.26.2,Breathing capacity test,987,2018-07-01 00:00:00,15,Northern_Montana_Health_Care
94060.26.2,Spirometry (pre & post BD),987,2018-07-01 00:00:00,22,Northern_Montana_Health_Care
97597.2S,Remove devital tis 20cm/<,524,2018-07-01 00:00:00,40,Northern_Montana_Health_Care
97605.2S,Neg pressure wound (skilled),524,2018-07-01 00:00:00,44,Northern_Montana_Health_Care
99201.P,Office/Outpatient visit new,983,2018-07-01 00:00:00,30,Northern_Montana_Health_Care
99201.T,Office/Outpatient Facility Fee,510,2018-07-01 00:00:00,44,Northern_Montana_Health_Care
99202.P,Office/Outpatient visit new,983,2018-07-01 00:00:00,56,Northern_Montana_Health_Care
99202.T,Office/Outpatient Facility Fee,510,2018-07-01 00:00:00,69,Northern_Montana_Health_Care
99203.P,Office/Outpatient visit new,983,2018-07-01 00:00:00,86,Northern_Montana_Health_Care
99203.T,Office/Outpatient Facility Fee,510,2018-07-01 00:00:00,93,Northern_Montana_Health_Care
99204.P,Office/Outpatient visit new,983,2018-07-01 00:00:00,144,Northern_Montana_Health_Care
99204.T,Office/Outpatient Facility Fee,510,2016-07-01 00:00:00,131,Northern_Montana_Health_Care
99205.P,Office/Outpatient visit new,983,2018-07-01 00:00:00,188,Northern_Montana_Health_Care
99205.T,Office/Outpatient Facility Fee,510,2018-07-01 00:00:00,155,Northern_Montana_Health_Care
99211.P,Office/Outpatient visit est,983,2018-07-01 00:00:00,11,Northern_Montana_Health_Care
