Charge Code,Charge Code Description,Proc Code,Rate,hospital
5130898,IV NEEDLELESS SECONDARY TUBING,,12.00,The_Ruby_Valley_Hospital
5130997,CONTOUR SPLINT ROLL 5 /FT,A4570,54.00,The_Ruby_Valley_Hospital
5130998,CONTOUR SPLINT ROLL 4 /FT,A4570,50.00,The_Ruby_Valley_Hospital
5130999,CONTOUR SPLINT ROLL 3 /FT,A4570,43.00,The_Ruby_Valley_Hospital
5131001,DISPENSING BOTTLE 4 OZ,,0.00,The_Ruby_Valley_Hospital
51320001,EXTENSION SET EA,,30.00,The_Ruby_Valley_Hospital
5132745,STERILE SPONGE 2X2 (2),,4.00,The_Ruby_Valley_Hospital
5133301,XEROFORM 1X8,,5.00,The_Ruby_Valley_Hospital
5133333,MISC CENTRAL SUPPLIES,,0.00,The_Ruby_Valley_Hospital
5133605,XEROFORM 5X9,,12.00,The_Ruby_Valley_Hospital
5133606,MITRAFLEX PLUS 4X4,,59.00,The_Ruby_Valley_Hospital
5135030,TOURNI-COT,,24.00,The_Ruby_Valley_Hospital
5135947,STERILE SUTURE SET,,0.00,The_Ruby_Valley_Hospital
5139143,TEGADERM DRESSING,,4.00,The_Ruby_Valley_Hospital
5140000,LIQUID BANDAID APPLICATION,,19.00,The_Ruby_Valley_Hospital
51400096,PORT LIFEPORT KIT,C1788,"3,037.00",The_Ruby_Valley_Hospital
5140055,STERILE INSTRUMENT (2),,11.00,The_Ruby_Valley_Hospital
5140057,STERILE PICC TRAY,,565.00,The_Ruby_Valley_Hospital
5140058,REACHER STANDARD,,67.00,The_Ruby_Valley_Hospital
5140059,SOCK AID WITH CORD,,18.00,The_Ruby_Valley_Hospital
5140060,BUTTON GRIP,,31.00,The_Ruby_Valley_Hospital
5140061,SHOEHORN,,11.00,The_Ruby_Valley_Hospital
5140062,DRESSING STICK,,18.00,The_Ruby_Valley_Hospital
5140063,TERRY CLOTH SOCK AID,,43.00,The_Ruby_Valley_Hospital
5140064,TPN SUPPLY KIT/DAY,B4220,98.00,The_Ruby_Valley_Hospital
5140065,TPN ADMINISTRATION KIT/DAY,B4224,123.00,The_Ruby_Valley_Hospital
5140066,THERABAND 4 FT,,4.00,The_Ruby_Valley_Hospital
5140067,12 ROPE DRESSING,,20.00,The_Ruby_Valley_Hospital
5140068,MAXORB DRESSING 4X4 STERILE,,35.00,The_Ruby_Valley_Hospital
5140069,CERVICAL PILLOW,,53.00,The_Ruby_Valley_Hospital
5140070,HEEL LIFTS,,30.00,The_Ruby_Valley_Hospital
5140071,SHOULDER PULLEY,,50.00,The_Ruby_Valley_Hospital
5140072,SPYROLACES,,17.00,The_Ruby_Valley_Hospital
5140073,THERA-LOOP EACH,,10.00,The_Ruby_Valley_Hospital
5140074,BILATERAL PAK BLACK,,43.00,The_Ruby_Valley_Hospital
5140075,BILATERAL PAK BLUE,,43.00,The_Ruby_Valley_Hospital
5140076,BILATERAL PAK GREEN,,44.00,The_Ruby_Valley_Hospital
5140077,BILATERAL PAK RED,,44.00,The_Ruby_Valley_Hospital
5140078,BILATERAL PAK YELLOW,,37.00,The_Ruby_Valley_Hospital
5140079,UNILATERAL PAK BLACK,,43.00,The_Ruby_Valley_Hospital
5140080,UNILATERAL PAK BLUE,,43.00,The_Ruby_Valley_Hospital
5140081,UNILATERAL PAK GREEN,,44.00,The_Ruby_Valley_Hospital
5140082,UNILATERAL PAK RED,,44.00,The_Ruby_Valley_Hospital
5140083,UNILATERAL PAK YELLOW,,37.00,The_Ruby_Valley_Hospital
5140084,WEB STRAP,,11.00,The_Ruby_Valley_Hospital
5140085,ABS HANDLE,,4.00,The_Ruby_Valley_Hospital
5140086,HEEL LIFTS (RIGID),,44.00,The_Ruby_Valley_Hospital
5140087,ANKLE BRACE CRIS CROS,,61.00,The_Ruby_Valley_Hospital
5140091,AIRCAST ARMBAND,,69.00,The_Ruby_Valley_Hospital
5140092,EGGSERCISER SOFT GREEN,,29.00,The_Ruby_Valley_Hospital
5140093,NEOPRENE PATELLAR BAND BLACK,,31.00,The_Ruby_Valley_Hospital
5140095,SLING & SWATH ADULT (1 SIZE),,41.00,The_Ruby_Valley_Hospital
5140096,COMBI TUBE,,182.00,The_Ruby_Valley_Hospital
5140097,STERILE NONFENESTRATED DRAPE,,4.00,The_Ruby_Valley_Hospital
5140098,ENEMA MILK/MOLASSES 500CC,,12.00,The_Ruby_Valley_Hospital
5140099,VAGINAL SPECULUM,,17.00,The_Ruby_Valley_Hospital
5140100,PT: ELECTRODES 2X2,,24.00,The_Ruby_Valley_Hospital
51401000,PT: ELECTRODES 2X2 (PKG OF 2),,24.00,The_Ruby_Valley_Hospital
5140103,CERVICAL COLLAR(STIFF),,54.00,The_Ruby_Valley_Hospital
5140104,ELBOW SUPPORT,A4570,43.00,The_Ruby_Valley_Hospital
5140105,MEDIPORE TAPE,,43.00,The_Ruby_Valley_Hospital
5140106,O2 E Z WRAP,,10.00,The_Ruby_Valley_Hospital
5140107,BENZOIN SWABS,,4.00,The_Ruby_Valley_Hospital
5140108,ELBOW SUPPORT/COMPRESSION,A4570,84.00,The_Ruby_Valley_Hospital
5140109,E T DETECTOR,,26.00,The_Ruby_Valley_Hospital
5140110,CO 2 DETECTOR,,73.00,The_Ruby_Valley_Hospital
5140111,CO 2 DETECTOR PEDS,,73.00,The_Ruby_Valley_Hospital
5140112,NEEDLE INTRAOSSEAUS,,0.00,The_Ruby_Valley_Hospital
5140113,ADULT WIPES,,15.00,The_Ruby_Valley_Hospital
5140115,EYE STREAM EYE WASH,,72.50,The_Ruby_Valley_Hospital
5140118,CHEST DRAINAGE UNIT,,150.00,The_Ruby_Valley_Hospital
5140119,SLING PELVIC SAM,,290.00,The_Ruby_Valley_Hospital
5140120,NEEDLE PORT A CATH ACCESS,,38.00,The_Ruby_Valley_Hospital
5140121,LMA AIRWAY,,89.00,The_Ruby_Valley_Hospital
5140122,IV REGULATOR,,61.00,The_Ruby_Valley_Hospital
5140123,GASTROCULT,,20.00,The_Ruby_Valley_Hospital
5140125,BRACE BLEDSOE KNEE HINGED,,"1,252.00",The_Ruby_Valley_Hospital
5140126,SUGAR TONG SPLINT,,304.00,The_Ruby_Valley_Hospital
5140127,DERMABOND,,145.00,The_Ruby_Valley_Hospital
5140128,PODUS BOOT,,55.00,The_Ruby_Valley_Hospital
5140129,EZ SCRUB BRUSH/SPONGE,,5.00,The_Ruby_Valley_Hospital
5140130,COMPRESSION DRESSING,,85.00,The_Ruby_Valley_Hospital
5140131,ALLEVYN ADHESIVE DRESSING,,58.00,The_Ruby_Valley_Hospital
5140132,POLYMEM  SILVER DRESSING,,60.00,The_Ruby_Valley_Hospital
5140133,TEXAS CATHETER,,4.00,The_Ruby_Valley_Hospital
5140140,GRADUATED CYLINDER,,0.00,The_Ruby_Valley_Hospital
5140141,BLOOD BAGS,,25.00,The_Ruby_Valley_Hospital
5140142,PETROLEUM JELLY,,9.00,The_Ruby_Valley_Hospital
5140143,OCuSOFT FOAMING EYELID CLEANSER,,35.00,The_Ruby_Valley_Hospital
5140144,IV INFU-SURG,,37.00,The_Ruby_Valley_Hospital
5140145,SILVER ALGINATE DRESSING,,61.00,The_Ruby_Valley_Hospital
5140146,IRRIGATION SET,,40.00,The_Ruby_Valley_Hospital
5140147,SUCTION SWAB SYSTEM,,6.00,The_Ruby_Valley_Hospital
5140148,CARRAGAUZE,,27.00,The_Ruby_Valley_Hospital
5140149,SKIN STAPLER DISPOSABLE,,37.00,The_Ruby_Valley_Hospital
5140150,KING AIRWAY,,159.00,The_Ruby_Valley_Hospital
5140151,SPICA SPLINT,,60.00,The_Ruby_Valley_Hospital
5140152,SAFCLENS WOUND CLEANSER BOTTLE,,53.00,The_Ruby_Valley_Hospital
5140153,STYLETTE,,24.00,The_Ruby_Valley_Hospital
51401533,STYLETTE,,24.00,The_Ruby_Valley_Hospital
5140154,AIRLIFE ADULT VENTURI MASK,,11.00,The_Ruby_Valley_Hospital
5140155,PATELLA STRAP,,51.00,The_Ruby_Valley_Hospital
5140156,SHAMPOO CAP,,11.00,The_Ruby_Valley_Hospital
5140157,V-VAC DISPOSABLE,,118.00,The_Ruby_Valley_Hospital
5140158,FOX SPLINT DISPOSABLE,,23.00,The_Ruby_Valley_Hospital
5140159,BAIR HUGGER BLANKET,,30.00,The_Ruby_Valley_Hospital
5140160,STERILE SUPPLY,C1769,487.00,The_Ruby_Valley_Hospital
5140161,ORAL AIRWAY,,4.00,The_Ruby_Valley_Hospital
5140162,SPLASHCAP,,5.00,The_Ruby_Valley_Hospital
5140163,BIFLO MASK,,5.00,The_Ruby_Valley_Hospital
5140164,CENTRAL LINE DRESSING CHANGE TRAY,,5.00,The_Ruby_Valley_Hospital
5140165,SUCTION CATHETER MINI TRAY,,5.00,The_Ruby_Valley_Hospital
5140166,CATHETER SELF CATH,,69.00,The_Ruby_Valley_Hospital
5140167,CATHETER EXT TUBING,,11.00,The_Ruby_Valley_Hospital
5140168,PEEP VALVE DISPOSABLE,,5.00,The_Ruby_Valley_Hospital
5140169,AMBU FACE MASK DISPOSABLE,,5.00,The_Ruby_Valley_Hospital
5140170,SKIN MARKER,,4.00,The_Ruby_Valley_Hospital
5140171,DERMA FLEX,,60.00,The_Ruby_Valley_Hospital
5140172,GASTROCULT TEST,,29.00,The_Ruby_Valley_Hospital
5140173,SACRUM DRESSING,,4.00,The_Ruby_Valley_Hospital
5140174,ELASTIC ANKLE SUPPORT,,12.00,The_Ruby_Valley_Hospital
5140175,SAFE STEP HUBER NEEDLE SET,,30.00,The_Ruby_Valley_Hospital
5140176,GIV MOHR SLING,,20.00,The_Ruby_Valley_Hospital
5140177,EDEMA GLOVE FULL,,20.00,The_Ruby_Valley_Hospital
5140185,FIXODENT 1.4 OZ,,30.00,The_Ruby_Valley_Hospital
5140186,SKIN REPAIR CREAM,,20.00,The_Ruby_Valley_Hospital
5140187,SACROILIAC BELA,,11.00,The_Ruby_Valley_Hospital
5140188,SHAVING CREAM 1.5 OZ,,0.00,The_Ruby_Valley_Hospital
5140189,DEODORANT 1.5 OZ,,0.00,The_Ruby_Valley_Hospital
5140190,BED ALARM PAD,,29.00,The_Ruby_Valley_Hospital
5140191,POST OP DRESSING WATER PROOF,,15.00,The_Ruby_Valley_Hospital
5140192,POSEY CHAIR ALARM,,58.00,The_Ruby_Valley_Hospital
5140193,KNEE BRACE HINGED,,59.00,The_Ruby_Valley_Hospital
5140194,MEPITEL SILICONE WOUND DRESSING,,25.00,The_Ruby_Valley_Hospital
5140195,KNEE LAT SUB SUPPORT,,36.00,The_Ruby_Valley_Hospital
5140196,KNEE BRACE HINGED PULL-ON W/PATELLA STAB,,188.00,The_Ruby_Valley_Hospital
5140197,LACERATION TRAY,,14.00,The_Ruby_Valley_Hospital
5140198,OPTIFOAM 2X3,,34.00,The_Ruby_Valley_Hospital
5140199,WOUN DRESS,,5.00,The_Ruby_Valley_Hospital
5140200,ALGINATE DRESSING,,5.00,The_Ruby_Valley_Hospital
5140201,WRIST THUMB SPICA,,51.00,The_Ruby_Valley_Hospital
5140202,STERILE SUPPLY,C1751,575.00,The_Ruby_Valley_Hospital
5140203,ANKLE/FOOT ORTHOSIS,L1930,32.00,The_Ruby_Valley_Hospital
5140204,DECOMPRESSION KIT,,0.00,The_Ruby_Valley_Hospital
5140205,STAT LOCK FOLEY DEVICE,,17.00,The_Ruby_Valley_Hospital
5140206,INFANT CATH KIT,,17.00,The_Ruby_Valley_Hospital
5140207,DISPOSABLE GOWNS,,0.00,The_Ruby_Valley_Hospital
5140208,CHLORHEX CLOTH,,15.00,The_Ruby_Valley_Hospital
5140209,CHEST SEAL,,27.00,The_Ruby_Valley_Hospital
5140210,DISPOSABLE SpO2,,16.00,The_Ruby_Valley_Hospital
5140211,ISLAND DRESSING,,10.00,The_Ruby_Valley_Hospital
5140212,MEDICHEST DIALY PILL CONTAINER,,33.00,The_Ruby_Valley_Hospital
5140213,CLORA PREP,,6.00,The_Ruby_Valley_Hospital
5140214,QUIK CLOT,,6.00,The_Ruby_Valley_Hospital
5140215,MORGAN LENS,,6.00,The_Ruby_Valley_Hospital
5140216,CATHETER TRAY W/TEMP,,56.00,The_Ruby_Valley_Hospital
5140217,Abdominal binder 10'' X-LG,,39.00,The_Ruby_Valley_Hospital
5140231,BLOOD TRANSFER DEVICE,,3.00,The_Ruby_Valley_Hospital
5140236,DERMABOND SKIN ADHESIVE-TOPICAL,,137.00,The_Ruby_Valley_Hospital
5140287,NASAL TAMPON,,30.00,The_Ruby_Valley_Hospital
5140288,EPISTAXIS NASAL CATHETER,,0.00,The_Ruby_Valley_Hospital
5140289,SUCTION CANISTER(DISP),,19.00,The_Ruby_Valley_Hospital
5140299,SUCTION TIPS-PHARYNGEAL,,20.00,The_Ruby_Valley_Hospital
5140309,QUIK PACE PADS,,214.00,The_Ruby_Valley_Hospital
5140349,VOLUMETRIC EXERCISER,,18.00,The_Ruby_Valley_Hospital
5140353,IONTOPHORECTIC ELECTRODES,,0.00,The_Ruby_Valley_Hospital
5140355,TENS/NMES ELECTRODES (2 ONLY),,24.00,The_Ruby_Valley_Hospital
5140369,FRACTURE BOOT,,122.00,The_Ruby_Valley_Hospital
5140426,FLUOR-I-STRIP,,5.00,The_Ruby_Valley_Hospital
5140453,BURETROL SOLUTION SET,,60.00,The_Ruby_Valley_Hospital
5140454,SAM SPLINT,,60.00,The_Ruby_Valley_Hospital
5140455,ACE BANDAGE - 6 X11YRDS,A4590,27.00,The_Ruby_Valley_Hospital
5140456,SAM FINGER SPLINT,,60.00,The_Ruby_Valley_Hospital
5140569,ARM SAM SPLINT,A4590,86.00,The_Ruby_Valley_Hospital
5140570,EAR CURETTE(ADULT),,0.00,The_Ruby_Valley_Hospital
5140572,EAR CURETTE(PEDS),,0.00,The_Ruby_Valley_Hospital
5140579,ROLYAN KNEE & SHOULDER TAPING KIT,,178.00,The_Ruby_Valley_Hospital
5140628,SYRINGES - BOX OF 100,,61.00,The_Ruby_Valley_Hospital
5140766,EXTENSION SET EA.,,30.00,The_Ruby_Valley_Hospital
5140773,HEIMLICH VALVE,,0.00,The_Ruby_Valley_Hospital
5140827,CATAPRES (CLONIDINE) PATCH,,53.00,The_Ruby_Valley_Hospital
5140877,FLEXNET /FOOT,,4.00,The_Ruby_Valley_Hospital
5140919,VASOLINE NASAL PACKING GAUZE,,20.00,The_Ruby_Valley_Hospital
5140928,MOISTURE SKIN BARRIER,,53.00,The_Ruby_Valley_Hospital
5140990,LEUKOCYTE FILTER,,123.00,The_Ruby_Valley_Hospital
5141000,PAIN MANAGEMENT IV INFUSION,,313.00,The_Ruby_Valley_Hospital
5141117,IV PUMP BLOOD TUBING,,56.00,The_Ruby_Valley_Hospital
5141118,CATHETER CRIC KIT,,413.00,The_Ruby_Valley_Hospital
5141160,STERILE SUPPLY,,216.00,The_Ruby_Valley_Hospital
5141598,SHUR CLENS SOLUTION 20ML,,17.00,The_Ruby_Valley_Hospital
5141599,OPTIPORE SCRUB SPONGE DISPOSABLE,,9.00,The_Ruby_Valley_Hospital
5142586,IV PUMP PB MICRO DRIP,,127.00,The_Ruby_Valley_Hospital
5144011,HEAD VISE,,25.00,The_Ruby_Valley_Hospital
5144444,MISCELLANEOUS SUPPLY,,0.00,The_Ruby_Valley_Hospital
5145183,LAVAGE TUBING 40 F,,69.00,The_Ruby_Valley_Hospital
5145193,TUBE FEEDING JEJUNAL LOW PROFILE MIC,B4088,639.00,The_Ruby_Valley_Hospital
51455183,LAVAGE TUBE 40 FR,,69.00,The_Ruby_Valley_Hospital
5146182,SHOULDER IMOBILIZER 3PC ADULT,,26.00,The_Ruby_Valley_Hospital
5146183,SHOULDER IMOBILIZER 3PC CHILD,,26.00,The_Ruby_Valley_Hospital
51514100,PAIN MANAGEMENT IV INFUSION,,313.00,The_Ruby_Valley_Hospital
5155555,INDUSTRIAL PHYSICAL EXAM SCREEN,,172.00,The_Ruby_Valley_Hospital
5161597,WRIST SUPPORT,L3908,35.00,The_Ruby_Valley_Hospital
5161599,THUMB BRACE,,27.00,The_Ruby_Valley_Hospital
5162607,WRIST/FOREARM SPLINT,A4570,34.00,The_Ruby_Valley_Hospital
5162608,CARPAL TUNNEL PROTECTOR,,31.00,The_Ruby_Valley_Hospital
5162609,WOUND WASH SALINE,,5.00,The_Ruby_Valley_Hospital
5162610,WOUND CLEANSER 8OZ,,20.00,The_Ruby_Valley_Hospital
5170003,BED PAN / WK,,0.00,The_Ruby_Valley_Hospital
5170006,CRUTCH ACCESS KIT,,0.00,The_Ruby_Valley_Hospital
5170011,CRUTCHES - ALUMINUM ADLT,E0116,90.00,The_Ruby_Valley_Hospital
5170012,CRUTCHES - ALUMINUM CHILD,E0116,63.00,The_Ruby_Valley_Hospital
5170013,FOOT CRADLE / STAY,,11.00,The_Ruby_Valley_Hospital
5170022,TRACTION SET-UP (1x),,49.00,The_Ruby_Valley_Hospital
5170023,TRACTION / DAY,,18.00,The_Ruby_Valley_Hospital
5177777,CLINIC CASTING SUPPLIES,A4590,206.00,The_Ruby_Valley_Hospital
51798,POST VOID RESIDUAL BLADDER SCAN,51798,130.00,The_Ruby_Valley_Hospital
5180001,ASPIRATION TREATMENT (KNEE),,48.00,The_Ruby_Valley_Hospital
5180002,ASPIRATION TREATMENT (OTHER THAN KNEE),,48.00,The_Ruby_Valley_Hospital
5180009,DECUBITUS CARE WITH MeSALT DRESSING,,60.00,The_Ruby_Valley_Hospital
5180010,DECUBITUS CARE (IDOFOAM GUAZE DRESSING),,48.00,The_Ruby_Valley_Hospital
5180015,HOT/COLD GEL PACK,,1.00,The_Ruby_Valley_Hospital
5180018,COLOSTOMY IRRIGATION,,19.00,The_Ruby_Valley_Hospital
5180028,LUMBAR PUNCTURE TRAY,,139.00,The_Ruby_Valley_Hospital
5180029,URETHRAL DILITATION,,107.00,The_Ruby_Valley_Hospital
5180030,THORACENTESIS,,164.00,The_Ruby_Valley_Hospital
5180087,GYMNIC BALL 26  BLUE,,86.00,The_Ruby_Valley_Hospital
5180088,GYMNIC BALL 22  RED,,69.00,The_Ruby_Valley_Hospital
5180089,EGGSERCIZER X-SOFT ORANGE,,31.00,The_Ruby_Valley_Hospital
5180090,EGGSERCIZER MED BLUE,,31.00,The_Ruby_Valley_Hospital
5181028,LUMBAR PUNC TRAY PED,,127.00,The_Ruby_Valley_Hospital
5190094,EGGSERCIZER FIRM PURPLE,,31.00,The_Ruby_Valley_Hospital
5193151,ANKLE W/GEL SUPPORT  (SURROUND),,54.00,The_Ruby_Valley_Hospital
5193152,IV CATHALON-PROTECTIVE,,30.00,The_Ruby_Valley_Hospital
5193167,MASK ISOLATION,,4.00,The_Ruby_Valley_Hospital
5193168,Wound Vac Freedom Canister w/gel 5 pk,,664.00,The_Ruby_Valley_Hospital
5193169,Wound Vac Granufom Med 5 Pack,,931.00,The_Ruby_Valley_Hospital
5193170,Freedom Vac Daily Rental,,265.00,The_Ruby_Valley_Hospital
5193172,Ankle brace air gel 9.0'',,44.00,The_Ruby_Valley_Hospital
5193173,Ankle splint lace-up  med,E1815,34.00,The_Ruby_Valley_Hospital
5193174,Ankle splint lace-up  lg,E1815,34.00,The_Ruby_Valley_Hospital
5193176,Ankle support criscros med,,49.00,The_Ruby_Valley_Hospital
5193177,Ankle support criscros lg,,49.00,The_Ruby_Valley_Hospital
5193178,Ankle support criscros xlg,,49.00,The_Ruby_Valley_Hospital
5193179,Ankle support criscros sm,,49.00,The_Ruby_Valley_Hospital
5193180,Ankle support MD elastic,,10.00,The_Ruby_Valley_Hospital
5193181,Ankle support LG elastic,,10.00,The_Ruby_Valley_Hospital
5193182,Ankle support XL elastic,,10.00,The_Ruby_Valley_Hospital
5193183,Arm sling peds,,14.00,The_Ruby_Valley_Hospital
5193184,Arm sling sm.,,13.00,The_Ruby_Valley_Hospital
5193185,Arm sling med.,,13.00,The_Ruby_Valley_Hospital
5193186,Arm sling lg,,13.00,The_Ruby_Valley_Hospital
5193187,Arm sling XL,,13.00,The_Ruby_Valley_Hospital
5193215,Carpel tunnel supp R lg,,26.00,The_Ruby_Valley_Hospital
5193216,Carpel tunnel supp left med,,26.00,The_Ruby_Valley_Hospital
5193217,Carpel tunnel supp left lg,,26.00,The_Ruby_Valley_Hospital
5193218,Carpel tunnel supp left xlg,,26.00,The_Ruby_Valley_Hospital
5193219,Carpel tunnel supp univ lg,,27.00,The_Ruby_Valley_Hospital
5193220,Cast Shoe S Female,,24.00,The_Ruby_Valley_Hospital
5193221,Cast Shoe M Female,,24.00,The_Ruby_Valley_Hospital
5193222,Cast Shoe L Female,,24.00,The_Ruby_Valley_Hospital
5193223,Cast Shoe XS Male,,22.00,The_Ruby_Valley_Hospital
5193224,Cast Shoe S Male,,21.00,The_Ruby_Valley_Hospital
5193225,Cast Shoe M Male,,22.00,The_Ruby_Valley_Hospital
5193226,Cast Shoe L Male,,22.00,The_Ruby_Valley_Hospital
5193227,Cast Shoe XL Male,,22.00,The_Ruby_Valley_Hospital
5193251,"Cervical collar univ 4""",,13.00,The_Ruby_Valley_Hospital
5193252,Cervical collar sm (firm),,24.00,The_Ruby_Valley_Hospital
5193253,Cervical collar med (firm),,24.00,The_Ruby_Valley_Hospital
5193254,Cervical collar lg (firm),,24.00,The_Ruby_Valley_Hospital
5193255,Cervical collar xlg (firm),,25.00,The_Ruby_Valley_Hospital
5193264,Clavical splint SM,,19.00,The_Ruby_Valley_Hospital
5193265,Clavical splint MD,,19.00,The_Ruby_Valley_Hospital
5193266,Clavical splint LG,,19.00,The_Ruby_Valley_Hospital
5193267,Clavical splint XL,,19.00,The_Ruby_Valley_Hospital
5193268,Clavicl splint universal,,36.00,The_Ruby_Valley_Hospital
5193272,Colles splint RT/md w/pad,,20.00,The_Ruby_Valley_Hospital
5193273,Colles splint RT/lg w/pad,,20.00,The_Ruby_Valley_Hospital
5193274,Colles splint med w/pad,,20.00,The_Ruby_Valley_Hospital
5193275,Colles splint LT/lg w/pad,,20.00,The_Ruby_Valley_Hospital
5193283,Crutch adult 5'1-5'9,E0116,51.00,The_Ruby_Valley_Hospital
5193284,Crutch dressed child,E0116,51.00,The_Ruby_Valley_Hospital
5193319,Extrication collar adj. Peds,,36.00,The_Ruby_Valley_Hospital
5193320,Extrication collar adj. Adult,,36.00,The_Ruby_Valley_Hospital
5193325,FOX splint (cardboard) 18'',,26.00,The_Ruby_Valley_Hospital
5193326,FOX splint (cardboard) 24'',,21.00,The_Ruby_Valley_Hospital
5193362,"Knee (Super) immobilizer 20"" XL",,49.00,The_Ruby_Valley_Hospital
5193363,Knee immobilizer 20'' XXL,,49.00,The_Ruby_Valley_Hospital
5193364,"Knee immob 22"" med",,56.00,The_Ruby_Valley_Hospital
5193365,"Knee immob 22"" lg",,56.00,The_Ruby_Valley_Hospital
5193366,Knee stabilizer lg      (long),,72.00,The_Ruby_Valley_Hospital
5193367,Knee stabilizer xl   (long),,72.00,The_Ruby_Valley_Hospital
5193368,Knee stabilizer xxl  (long),,72.00,The_Ruby_Valley_Hospital
5193369,Knee sleeve med,,29.00,The_Ruby_Valley_Hospital
5193370,Knee sleeve lg     (short),,29.00,The_Ruby_Valley_Hospital
5193371,Knee sleeve xlg,,25.00,The_Ruby_Valley_Hospital
5193372,Knee wrap hinged sm,,176.00,The_Ruby_Valley_Hospital
5193373,Knee wrap hinged md,,176.00,The_Ruby_Valley_Hospital
5193374,Knee wrap hinged lg,,176.00,The_Ruby_Valley_Hospital
5193375,Knee wrap hinged xl,,176.00,The_Ruby_Valley_Hospital
5193456,Patella strap lg,,41.00,The_Ruby_Valley_Hospital
5193464,Poddus boot  XLG,,44.00,The_Ruby_Valley_Hospital
5193487,Rib belt male SM,,20.00,The_Ruby_Valley_Hospital
5193488,Rib belt male lg,,20.00,The_Ruby_Valley_Hospital
5193489,Rib belt male xlg DELUXE,,23.00,The_Ruby_Valley_Hospital
5193493,Sam PELVIC sling MD,,249.00,The_Ruby_Valley_Hospital
5193494,Sam PELVIC sling LG,,249.00,The_Ruby_Valley_Hospital
5193495,"Sam splint  4 1/4""x36''",,41.00,The_Ruby_Valley_Hospital
5193496,"Sam splint  4.25""x36""  FLAT",,41.00,The_Ruby_Valley_Hospital
5193508,Shoulder immob.  MD,,27.00,The_Ruby_Valley_Hospital
5193509,Shoulder immob. Deluxe universal,,30.00,The_Ruby_Valley_Hospital
5193510,Sling and swathe MD,,33.00,The_Ruby_Valley_Hospital
5193511,Sling and swathe LG,,33.00,The_Ruby_Valley_Hospital
5193518,Splint colles lt/sm Padded,,20.00,The_Ruby_Valley_Hospital
5193519,Splint colles lt/med Padded,,20.00,The_Ruby_Valley_Hospital
5193520,Splint colles lt/lg  Padded,,20.00,The_Ruby_Valley_Hospital
5193521,Splint colles rt/xsm Padded,,20.00,The_Ruby_Valley_Hospital
5193522,Splint colles rt/sm Padded,,20.00,The_Ruby_Valley_Hospital
5193523,Splint colles rt/med. Padded,,20.00,The_Ruby_Valley_Hospital
5193524,Splint colles rt/lg  padded,,20.00,The_Ruby_Valley_Hospital
5193525,"Splint thumb spica left, lg/xl",,48.00,The_Ruby_Valley_Hospital
5193526,Splint thumb spica right sm/med,,48.00,The_Ruby_Valley_Hospital
5193527,"Splint thumb spica right, lg/xl",,48.00,The_Ruby_Valley_Hospital
5193581,Ted hose thigh high SM LONG,,24.00,The_Ruby_Valley_Hospital
5193582,Ted hose thigh high MD SHORT,,24.00,The_Ruby_Valley_Hospital
5193584,Ted hose thigh high MD LONG,,24.00,The_Ruby_Valley_Hospital
5193585,Ted hose thigh high LG SHORT,,24.00,The_Ruby_Valley_Hospital
5193587,Ted hose thigh high LG LONG,,24.00,The_Ruby_Valley_Hospital
5193588,Ted hose thigh high XL SHORT,,24.00,The_Ruby_Valley_Hospital
5193590,Ted hose thigh high XL LONG,,24.00,The_Ruby_Valley_Hospital
5193591,Ted hose knee high  SM REG,,12.00,The_Ruby_Valley_Hospital
5193592,Ted hose knee high  SM LONG,,12.00,The_Ruby_Valley_Hospital
5193593,Ted hose knee high  MD SHORT,,12.00,The_Ruby_Valley_Hospital
5193594,Ted hose knee high  MD REG,,12.00,The_Ruby_Valley_Hospital
5193596,Ted hose knee high  LG SHORT,,12.00,The_Ruby_Valley_Hospital
5193597,Ted hose knee high  LG REG,,12.00,The_Ruby_Valley_Hospital
5193598,Ted hose knee high  LG LONG,,12.00,The_Ruby_Valley_Hospital
5193599,Ted hose knee high  XL SHORT,,12.00,The_Ruby_Valley_Hospital
5193600,Ted hose knee high  XL REG,,12.00,The_Ruby_Valley_Hospital
5193601,Ted hose knee high  XL LONG,,12.00,The_Ruby_Valley_Hospital
5193609,Tennis elbow support md,,36.00,The_Ruby_Valley_Hospital
5193610,Tennis elbow support lg,,24.00,The_Ruby_Valley_Hospital
5193611,Tennis elbow support xlg,,36.00,The_Ruby_Valley_Hospital
5193632,Walker boot  med,,91.00,The_Ruby_Valley_Hospital
5193633,Walker boot lg,,91.00,The_Ruby_Valley_Hospital
5193634,Walker boot xl,,91.00,The_Ruby_Valley_Hospital
5193642,Wrist & forearm supp rt/lg,,32.00,The_Ruby_Valley_Hospital
5193643,Wrist & forearm supp lt/sm,,29.00,The_Ruby_Valley_Hospital
5193644,Wrist & forearm supp rt/med,,24.00,The_Ruby_Valley_Hospital
5193645,Wrist & forearm supp lt/med,,32.00,The_Ruby_Valley_Hospital
5193646,Wrist & forearm support  Lt/Lg,,32.00,The_Ruby_Valley_Hospital
5193647,Wrist & forearm supp  rt. Universal,,40.00,The_Ruby_Valley_Hospital
5193648,Wrist & forearm supp  lt. Universal,,38.00,The_Ruby_Valley_Hospital
5193649,Wrist/forearm splint elastic LT/lg,,30.00,The_Ruby_Valley_Hospital
