CDM,DESCRIPTION,DEPT,CURRENT CHG,hospital
32509837,DRESSING TELFA 3X4 NON ADH,3250,1.85,Mountainview_Medical_Center
32509838,INHALER SPACER,3250,83.13,Mountainview_Medical_Center
32509839,SCALPEL #10,3250,5.7,Mountainview_Medical_Center
32509840,STERI STRIPS 1/8,3250,3.85,Mountainview_Medical_Center
32509841,TED HOSE KNEE HIGH SMALL,3250,21.4,Mountainview_Medical_Center
32509842,BANDAGE CO FLEX 3 ,3250,6.85,Mountainview_Medical_Center
32509843,STERI STRIP 1/2,3250,6.1,Mountainview_Medical_Center
32509844,DRESSING DUO DERM 4X4,3250,31.19,Mountainview_Medical_Center
32509845,DRESSING ADAPTIC 3X8,3250,7.0,Mountainview_Medical_Center
32509846,BANDAGE CO FLEX 1.5,3250,11.0,Mountainview_Medical_Center
32509847,DRESSING ADAPTIC 3X3,3250,1.45,Mountainview_Medical_Center
32509848,DRESSING THERA HONEY TUBE,3250,70.13,Mountainview_Medical_Center
32509855,BANDAGE COMPRESSION,3250,81.2,Mountainview_Medical_Center
32509860,SHOULDER IMOBILIZER,3250,31.64,Mountainview_Medical_Center
32509862,SPLINT COCKUP LARGE LT,3250,48.28,Mountainview_Medical_Center
37200001,PREEMPLOYMENT PHYSICAL OFFICE 18-3,3720,120.0,Mountainview_Medical_Center
37200002,PREEMPLOYMENT PHYSICAL OFFICE 40-6,3720,120.0,Mountainview_Medical_Center
37200003,PREEMPLOYMENT PHYSICAL LABORER 18,3720,200.0,Mountainview_Medical_Center
37200004,PREEMPLOYMENT PHYSICAL LABORER 40,3720,200.0,Mountainview_Medical_Center
37200013,ALLERGY SHOT,3720,23.07,Mountainview_Medical_Center
37200014,ALLERGY SHOT 2 OR MORE,3720,26.67,Mountainview_Medical_Center
37200015,INJECTION OF MED,3720,52.78,Mountainview_Medical_Center
37200016,SCREENING TEST FOR VISUAL ACUITY,3720,7.2,Mountainview_Medical_Center
37200017,NEW PATIENT PROBLEM FOCUSED,3720,116.25,Mountainview_Medical_Center
37200018,NEW PATIENT LIMITED OFFICE CALL,3720,195.35,Mountainview_Medical_Center
37200019,NEW PATIENT DETAILED HIST MOD COMP,3720,283.03,Mountainview_Medical_Center
37200020,NEW PAT COMP/MOD COMPLEXITY,3720,431.0,Mountainview_Medical_Center
37200021,NEW PATIENT COMP OFFICE CALL,3720,542.98,Mountainview_Medical_Center
37200022,EST PATIENT NURSE SERVICE,3720,55.48,Mountainview_Medical_Center
37200023,EST PATIENT BRIEF OFFICE CALL,3720,113.88,Mountainview_Medical_Center
37200024,EST PATIENT LIMITED OFFICE CALL,3720,189.38,Mountainview_Medical_Center
37200025,EST PATIENT EXTEND OFFICE CALL,3720,279.28,Mountainview_Medical_Center
37200026,EST PATIENT COMP OFFICE CALL,3720,377.53,Mountainview_Medical_Center
37200027,DISCHARGE DAY MANAGEMENT,3720,191.4,Mountainview_Medical_Center
37200028,OBSERVATION CARE DISCHARGE,3720,191.4,Mountainview_Medical_Center
37200029,OBSERV DETAILED/LOW COMPLEX,3720,263.78,Mountainview_Medical_Center
37200030,OBSERV COMPRE/MODERATE COMP,3720,357.28,Mountainview_Medical_Center
37200031,OBSER COMPRE/HIGH COMPLEX,3720,488.5,Mountainview_Medical_Center
37200032,HOSPITAL ADMIT LOW COMPLEX,3720,269.08,Mountainview_Medical_Center
37200033,HOSPITAL ADMIT MODERATE,3720,360.23,Mountainview_Medical_Center
37200034,HOSPITAL ADMIT HIGH COMPLEX,3720,533.08,Mountainview_Medical_Center
37200035,HOSPITAL VISIT LOW COMPLEX,3720,103.3,Mountainview_Medical_Center
37200036,HOSPITAL VISIT MOD COMPLEX,3720,191.08,Mountainview_Medical_Center
37200037,HOSP VISIT HIGH COMPLEX,3720,273.45,Mountainview_Medical_Center
37200038,OBSERVATION LOW COMPLEX,3720,350.65,Mountainview_Medical_Center
37200039,OBSERVATION MODERATE COMPLEX,3720,444.15,Mountainview_Medical_Center
37200040,OBSERVATION HIGH COMPLEX,3720,572.67,Mountainview_Medical_Center
37200041,DISCHARGE CARE 30 MIN OR LESS,3720,191.4,Mountainview_Medical_Center
37200042,DISCHARGE OVER 30 MIN,3720,281.3,Mountainview_Medical_Center
37200043,OFFICE CONSULT FOCUS SF,3720,97.0,Mountainview_Medical_Center
37200044,OFFICE CONSULT EXP SF,3720,172.0,Mountainview_Medical_Center
37200045,OFFICE CONSULT LOW COMPLEX,3720,219.0,Mountainview_Medical_Center
37200046,CONSULTATION LEVEL 3,3720,218.0,Mountainview_Medical_Center
37200047,OFFICE CONSULT COMPREHENSIVE CPLX,3720,315.0,Mountainview_Medical_Center
37200048,CONSULTATION LEVEL 4,3720,297.0,Mountainview_Medical_Center
37200049,CONSULTATION LEVEL 5,3720,382.0,Mountainview_Medical_Center
37200050,OFFICE CONSULT HIGH COMPLEX,3720,403.0,Mountainview_Medical_Center
37200051,CONFERENCE CONSULT LOW COMPLEX,3720,202.0,Mountainview_Medical_Center
37200052,CONF CONSULT DETAILED MODERATE,3720,239.0,Mountainview_Medical_Center
37200053,ER VISIT STRAIGHTFORWARD,3720,56.28,Mountainview_Medical_Center
37200054,ER VISIT LOW COMPLEX,3720,109.85,Mountainview_Medical_Center
37200055,ER VISIT LOW MOD COMPLEX,3720,164.33,Mountainview_Medical_Center
37200056,ER VISIT MODERATE COMPLEX,3720,311.85,Mountainview_Medical_Center
37200057,ER VISIT HIGH COMPLEX,3720,459.4,Mountainview_Medical_Center
37200058,CRITICAL CARE,3720,719.98,Mountainview_Medical_Center
37200059,CRITICAL CARE EACH ADDL 30 MINUTES,3720,323.65,Mountainview_Medical_Center
37200060,SKILLED SB ADMIT LOW COMPLEX,3720,238.45,Mountainview_Medical_Center
37200061,SKILLED SB ADMIT MODERATE,3720,340.63,Mountainview_Medical_Center
37200062,SKILLED SB ADMIT HIGH COMPLEX,3720,435.58,Mountainview_Medical_Center
37200063,SKILLED SB STRAIGHTFORWARD,3720,116.25,Mountainview_Medical_Center
37200064,SKILLED SB LOW COMPLEXITY,3720,180.95,Mountainview_Medical_Center
37200065,SKILLED SB MODERATE COMPLEXITY,3720,239.35,Mountainview_Medical_Center
37200066,SKILLED SB HIGH COMPLEXITY,3720,355.58,Mountainview_Medical_Center
37200067,SKILLED SB DISCH 30 MINS OR LESS,3720,189.95,Mountainview_Medical_Center
37200068,SKILLED SB DC MORE THAN 30 MINS,3720,277.38,Mountainview_Medical_Center
37200069,HOME VISIT NEW PAT LOW COMPLEX,3720,126.14,Mountainview_Medical_Center
37200070,HOME VISIT NEW PAT MOD COMPLES,3720,181.46,Mountainview_Medical_Center
37200071,HOME VISIT NEW PT HIGH COMPLEX,3720,297.95,Mountainview_Medical_Center
37200072,HOME VISIT EST PT LOW COMPLEX,3720,124.7,Mountainview_Medical_Center
37200073,HOME VISIT EST PT MOD COMPLEX,3720,192.94,Mountainview_Medical_Center
37200074,HOME VISIT EST PT HIGH COMPLEX,3720,293.74,Mountainview_Medical_Center
37200075,WELLCHILD INITIAL UNDER 1YR,3720,135.0,Mountainview_Medical_Center
37200076,WELLCHILD INTITIAL 1-4 YR,3720,144.0,Mountainview_Medical_Center
37200077,WELLCHILD INITIAL 5-11 YR,3720,153.0,Mountainview_Medical_Center
37200078,WELLCHILD INITIAL 12-17YR,3720,180.0,Mountainview_Medical_Center
37200079,WELL ADULT INITIAL 18-39YRS,3720,172.8,Mountainview_Medical_Center
37200080,WELL ADULT INITIAL 40-64YRS,3720,209.7,Mountainview_Medical_Center
37200081,WELL ADULT INITIAL 65YRS & OLDER,3720,225.0,Mountainview_Medical_Center
37200082,WELLCHILD PERIODIC UNDER 1YR,3720,123.3,Mountainview_Medical_Center
37200083,WELLCHILD PERIODIC 1-4 YR,3720,135.0,Mountainview_Medical_Center
37200084,WELLCHILD PERIODIC 5-11 YR,3720,135.0,Mountainview_Medical_Center
37200085,WELLCHILD PERIODIC 12-17YR,3720,153.0,Mountainview_Medical_Center
37200086,WELL ADULT PERIODIC 18-39YRS,3720,157.5,Mountainview_Medical_Center
37200087,WELL ADULT PERIODIC 40-64YRS,3720,171.0,Mountainview_Medical_Center
37200088,WELL ADULT PERIODIC 65YRS & OLDER,3720,180.0,Mountainview_Medical_Center
37200089,PREVENTATIVE MEDICAL COUNSELING,3720,200.0,Mountainview_Medical_Center
37200090,SMOKING/TOBACCO CESSATION 3-10 MIN,3720,25.38,Mountainview_Medical_Center
37200091,SMOKING/TOBACCO CESSATION > 10 MIN,3720,52.92,Mountainview_Medical_Center
37200092,INITIAL PREVENT. PHYSICAL NEW MC B,3720,433.33,Mountainview_Medical_Center
37200093,INITIAL WELLNESS VISIT MEDICARE,3720,447.38,Mountainview_Medical_Center
37200094,SUBSEQUENT WELLNESS VISIT,3720,303.58,Mountainview_Medical_Center
37200095,CDL PHYSICAL,3720,194.38,Mountainview_Medical_Center
37200096,SPORTS PHYSICAL,3720,113.88,Mountainview_Medical_Center
37200097,ADMINISTRATION FLU INJECTION,3720,52.78,Mountainview_Medical_Center
37200098,ADMINISTRATION PNEU INJECTION,3720,52.77,Mountainview_Medical_Center
37200099,NO CHARGE OFFICE CALL,3720,0.0,Mountainview_Medical_Center
37200100,PATIENT LEFT WITHOUT SEEING DR,3720,0.0,Mountainview_Medical_Center
37200101,LTC ADMIT LOW COMPLEXITY,3720,238.45,Mountainview_Medical_Center
37200102,LTC ADMIT MODERATE,3720,340.63,Mountainview_Medical_Center
37200103,LTC ADMIT HIGH COMPLEX,3720,435.58,Mountainview_Medical_Center
37200104,LTC STRAIGHT FORWARD,3720,116.25,Mountainview_Medical_Center
37200105,LTC LOW COMPLEXITY,3720,180.95,Mountainview_Medical_Center
37200106,LTC MODERATE COMPLEXITY,3720,239.35,Mountainview_Medical_Center
37200107,LTC HIGH COMPLEXITY,3720,355.58,Mountainview_Medical_Center
37200108,LTC DISCHARGE 30 MINS OR LESS,3720,189.95,Mountainview_Medical_Center
37200109,LTC DISHCARGE GREATER THAN 30 MINS,3720,277.38,Mountainview_Medical_Center
37200110,NURSE VISIT,3720,0.0,Mountainview_Medical_Center
37200111,DOT PHYSICAL,3720,96.0,Mountainview_Medical_Center
37200112,INSURANCE EXAM,3720,0.0,Mountainview_Medical_Center
37200113,TOBACCO COUNSEL 3-10 MIN,3720,38.03,Mountainview_Medical_Center
37200114,TOBACCO COUNSEL >10 MIN,3720,73.38,Mountainview_Medical_Center
37200115,NEBULIZER TREATMENT,3720,48.28,Mountainview_Medical_Center
37200116,PEAK FLOW RATE,3720,66.83,Mountainview_Medical_Center
37200117,"BIOPSY, BONE, OPEN",3720,414.65,Mountainview_Medical_Center
37200118,MNT INITIAL ASSESSMENT,3720,77.63,Mountainview_Medical_Center
37200119,MNT FOLLOW UP 15 MIN,3720,41.08,Mountainview_Medical_Center
37200120,GLOBAL NO CHARGE,3720,0.0,Mountainview_Medical_Center
37200121,COUNSELING FOR LDCT LUNG CA SCREEN,3720,74.6,Mountainview_Medical_Center
37200122,LACERATION REP 2.6-7.5CM SCALP/EXT,3720,292.03,Mountainview_Medical_Center
37200123,BIOPSY OF SKIN,3720,276.25,Mountainview_Medical_Center
37200124,BIOPSY OF SKIN EACH ADDL LESION,3720,87.1,Mountainview_Medical_Center
37200125,ADMINISTRATION HEP B VACCINE,3720,52.78,Mountainview_Medical_Center
37200126,ADVANCE CARE PLANNING FIRST 30 MIN,3720,220.77,Mountainview_Medical_Center
37200127,ADVANCE CARE PLANNING EA ADDL 30MI,3720,195.0,Mountainview_Medical_Center
37204010,SPIROMETRY,3720,70.77,Mountainview_Medical_Center
37204664,DEMO/EVAL NEBULIZER OR INHALER,3720,44.68,Mountainview_Medical_Center
37209487,CMPLX CHORN CARE W/O PT VISIT,3720,240.1,Mountainview_Medical_Center
37209489,CMPLX CHRON CARE ADDL 30 MIN,3720,119.6,Mountainview_Medical_Center
37209490,CHRONIC CARE MGMT SRVC 20 MIN,3720,109.38,Mountainview_Medical_Center
37209948,CMPLX CHRON CARE ADDL 30 MIN,3720,119.6,Mountainview_Medical_Center
37300001,FOOT CLINIC-NEW PATIENT,3730,30.0,Mountainview_Medical_Center
37300002,FOOT CLINIC-ESTABLISHED PATIENT,3730,25.0,Mountainview_Medical_Center
37400001,CHIROPRACTIC MANIP 1-2 REGIONS,3740,74.03,Mountainview_Medical_Center
37400002,CHIROPRACTIC MANIP 3-4 REGIONS,3740,105.53,Mountainview_Medical_Center
37400003,CHIROPRACTIC MANIP 5 REGIONS,3740,137.6,Mountainview_Medical_Center
37400004,PREEMPLOYMENT PHYSICAL OFFICE 18-3,3740,120.0,Mountainview_Medical_Center
37400005,PREEMPLOYMENT PHYSICAL OFFICE 40-6,3740,120.0,Mountainview_Medical_Center
37400006,PREEMPLOYMENT PHYSICAL LABORER,3740,200.0,Mountainview_Medical_Center
37400007,PREEMPLOYMENT PHYSICAL LABORER 40,3740,200.0,Mountainview_Medical_Center
41500656,CEFUROXIME 500MG TAB,4150,24.0,Mountainview_Medical_Center
41500774,TERAZOSIN 1MG CAP,4150,10.59,Mountainview_Medical_Center
41500775,EZETIMIBE 10MG TAB,4150,6.0,Mountainview_Medical_Center
90000000,BALANCE FORWARD,9000,0.0,Mountainview_Medical_Center
