CPT Code,Description,Procedure Code,Revenue Code,Charge Amount,Click to select insurance,hospital
C1713,FEMORAL POST STAB CMT RT SZ6,27832089,278,2338.96,,St_Peter's_Health
C1713,FEMORAL POST STAB SZ 2.5 LT,27843635,278,2338.96,,St_Peter's_Health
C1713,FEMORAL POST STAB SZ 3 RT,27843633,278,2338.96,,St_Peter's_Health
C1713,FEMORAL POST STAB SZ 4N RT CEM,27842886,278,2338.96,,St_Peter's_Health
C1713,FEMORAL POSTERIOR STAB SZ4 RT,27842348,278,2338.96,,St_Peter's_Health
C1713,FEMORAL POSTERIOR STAB SZ5 RT,27842347,278,2338.96,,St_Peter's_Health
C1713,FEMUR POST STAB CEMT SZ4 LEFT,27842392,278,2338.96,,St_Peter's_Health
C1713,FEMUR POSTERIOR STAB 5 LT,27829949,278,2338.96,,St_Peter's_Health
C1713,PLATE DISTAL VA-LCP 3H 2.4MM,27849724,278,2340.99,,St_Peter's_Health
C1713,PLATE VA LCP 3 HOLE 2.4MM,27847754,278,2340.99,,St_Peter's_Health
C1713,PLATE VA LCP 3 HOLE NARROW RT,27846561,278,2340.99,,St_Peter's_Health
C1713,PLATE VA LCP DISTAL 3HOLE RT,27846888,278,2340.99,,St_Peter's_Health
C1713,PLATE PROX TIBIAL MEDIAL 6H,27831216,278,2341.83,,St_Peter's_Health
C1713,FEMORAL AUGMENT DISTAL SZ4 4MM,27872587,278,2349.98,,St_Peter's_Health
C1713,SCREW MVC 7.0X80MM,27842851,278,2364.39,,St_Peter's_Health
C1713,FEMORAL UNI COMP SZ4,27833122,278,2373.28,,St_Peter's_Health
C1713,FEMORAL UNI COMP SZ4,27833123,278,2373.28,,St_Peter's_Health
C1713,SCREW POLY EXPEDIUM 7.0X40MM,27862474,278,2377.32,,St_Peter's_Health
C1713,PLATE CLAVICLE MID SHAFT,27832810,278,2389.28,,St_Peter's_Health
C1713,PLATE LCP TIBIA 2.7/3.5MM 6H L,27852167,278,2396.16,,St_Peter's_Health
C1713,TIBIAL NAIL 9MMX31.5CM VERSANA,27825549,278,2400.22,,St_Peter's_Health
C1713,PLATES LCKNG ELBOW SYSTEM 7,27832613,278,2402.8,,St_Peter's_Health
C1713,NAIL TIBIAL 11X420MM,27828118,278,2404.58,,St_Peter's_Health
C1713,AUSTIN MOORE FEN NAR 47,27821369,278,2412.13,,St_Peter's_Health
C1713,PLATE FEMUR PROXIMAL 4.5X211MM,27869146,278,2431.94,,St_Peter's_Health
C1713,INTERCONTINENTAL SCREWS 5.5X45,27841194,278,2441.18,,St_Peter's_Health
C1713,FEMUR CR NON POROUS,27825682,278,2455.91,,St_Peter's_Health
C1713,FEMUR CR NON-POROUS 4N,27825827,278,2455.91,,St_Peter's_Health
C1713,FEMUR PFC CRUCIATE LT/RT #2-4,27096102,278,2455.91,,St_Peter's_Health
C1713,FEMUR POSTERIOR STAB 4N LT,27826746,278,2455.91,,St_Peter's_Health
C1713,NAIL HUMERAL 7X255MM LEFT,27869663,278,2460.28,,St_Peter's_Health
C1713,NAIL HUMERAL TI CANN 7X195MM,27869687,278,2460.28,,St_Peter's_Health
C1713,NAIL HUMERAL TI CANN 7X225,27869686,278,2460.28,,St_Peter's_Health
C1713,NAIL HUMERAL TI CANN 8.5X255MM,27869796,278,2460.28,,St_Peter's_Health
C1713,PLATE VA LCP RADIUS 3HOLE LEFT,27845323,278,2471.21,,St_Peter's_Health
C1713,PLATE LCP MEDIAL 6H RT 3.5MM,27852176,278,2493.04,,St_Peter's_Health
C1713,PLATE LCP TIBIA 6H LT 3.5MM,27852177,278,2493.04,,St_Peter's_Health
C1713,GRAFT SEMI TENDENOSIS 1824-14,27850074,278,2498.44,,St_Peter's_Health
C1713,PLATE SUPERIOR CLAVICLE 3.5MM,27837550,278,2503.2,,St_Peter's_Health
C1713,PLATE CALCANEUS SM RT LOCK,27835817,278,2504.79,,St_Peter's_Health
C1713,PLATE RADIAL LATERAL LEFT,27842518,278,2515.1,,St_Peter's_Health
C1713,PLATE ULNAR MEDIAL LEFT,27842517,278,2515.1,,St_Peter's_Health
C1713,TIGHTROPE KNOTLESS AR-8925T,27873211,278,2534.48,,St_Peter's_Health
C1713,PLATE PROX HUMERUS LCP 3.5 8H,27872068,278,2545.45,,St_Peter's_Health
C1713,PLATE MESH 1.0MM TI 29X40,27831461,278,2549.53,,St_Peter's_Health
C1713,REAMER LOW PROFILE 40/44MM,27269853,272,2556.37,,St_Peter's_Health
C1713,PLATE TIBIA VA-LCP 6HOLE LEFT,27870263,278,2588.04,,St_Peter's_Health
C1713,PLATE MEDIAL TIBIA 4H RT 3.5MM,27852174,278,2589.03,,St_Peter's_Health
C1713,PLATE HUMERUS VA-LCP 4H 2.7,27854547,278,2591.27,,St_Peter's_Health
C1713,SOLOR SEXTON/1475005070,27840538,278,2591.59,,St_Peter's_Health
C1713,SOLOR SEXTON/1475005080,27840535,278,2591.59,,St_Peter's_Health
C1713,DISTAL AUGMENT SZ2.5 12MM LEFT,27849763,278,2594.6,,St_Peter's_Health
C1713,PLATE DISTAL TIBIA LCP 3.5 12H,27859714,278,2601.34,,St_Peter's_Health
C1713,NAIL FEMORAL TI LATERAL 12MM R,27851791,278,2607.35,,St_Peter's_Health
C1713,NAIL TI HUMERAL CANN 9.5X160MM,27860599,278,2611.45,,St_Peter's_Health
C1713,PLATE UNI NAR VOLAR,27830114,278,2622.89,,St_Peter's_Health
C1713,SCREW CANCELLOUS POLY 3.5X14MM,27861089,278,2625.25,,St_Peter's_Health
C1713,SCREW CANCELLOUS POLY 3.5X16MM,27861172,278,2625.25,,St_Peter's_Health
C1713,PLATE WRIST LCP 2.4X170MM,27876322,278,2629.12,,St_Peter's_Health
C1713,PLATE VA-LCP 2.7X3.5MM 6HOLE L,27852558,278,2630.13,,St_Peter's_Health
C1713,PLATE TIBIAL PLATEAU 6HL,27823526,278,2649.41,,St_Peter's_Health
C1713,TROCH NAIL KIT TI 11 X 180MM,27822154,278,2662.3,,St_Peter's_Health
C1713,PLATE HUMERUS LCP 3.5 8 HOLE,27869908,278,2666.66,,St_Peter's_Health
C1713,NAIL FEMORAL TI CANN 12X360MM,27851382,278,2667.65,,St_Peter's_Health
C1713,NAIL FEMORAL TI CANN 13X380MM,27854172,278,2667.65,,St_Peter's_Health
C1713,DVR ANATOMIC NARROW LEFT,27825828,278,2670.32,,St_Peter's_Health
C1713,ARTICUL 12/14 40MM M SPEC+5,27825834,278,2691.73,,St_Peter's_Health
C1713,ARTICUL 12/14 44MM M SPEC+5,27825842,278,2691.73,,St_Peter's_Health
C1713,ARTICUL 12/14 44MM M SPEC-2,27825838,278,2691.73,,St_Peter's_Health
C1713,LONG NAIL KIT R2.0 TI LT11X380,27823139,278,2693.96,,St_Peter's_Health
C1713,VERSANAIL TIBIAL NAIL 10X 33CM,27828077,278,2698.33,,St_Peter's_Health
C1713,NAIL TFNA CANN 11X170MM 125DEG,27867519,278,2708.27,,St_Peter's_Health
C1713,NAIL FEMORAL TI CANN 10MM LEFT,27850419,278,2711.64,,St_Peter's_Health
C1713,SCREW CANCELLOUS POLY 4.5X24MM,27861090,278,2723.7,,St_Peter's_Health
C1713,INSERT MDM X3 LINER 22.2MM/38D,27845901,278,2725.57,,St_Peter's_Health
C1713,PLATE AR-8944CL-P,27842542,278,2725.79,,St_Peter's_Health
C1713,SCREW CANCELLOUS POLY 3.5X12MM,27860418,278,2730.26,,St_Peter's_Health
C1713,STEM UNI FLUTED 75X16MM,27832595,278,2734.16,,St_Peter's_Health
C1713,NAIL TFNA CANN 10X170MM 130DEG,27862666,278,2735.86,,St_Peter's_Health
C1713,FEMORAL POST STAB CEM. SZ6 LFT,27848283,278,2740.92,,St_Peter's_Health
C1713,PLATE DORSAL SMARTLOCK WIDE LT,27842754,278,2753.6,,St_Peter's_Health
C1713,PLATE OLERANON SMALL,27833003,278,2760.08,,St_Peter's_Health
C1713,ACHILLES BIO-COMP AR-8929-CP,27861173,278,2760.16,,St_Peter's_Health
C1713,TIBIAL INSERT CRUCIATE SZ5 5MM,27848220,278,2775.74,,St_Peter's_Health
C1713,TIBIAL INSERT FIX BEARING SZ4,27848282,278,2775.74,,St_Peter's_Health
C1713,TIBIAL INSERT FIX BEARING SZ5,27847783,278,2775.74,,St_Peter's_Health
C1713,TIBIAL INSERT FIX BEARING SZ5,27848276,278,2775.74,,St_Peter's_Health
C1713,TIBIAL INSERT FIX BEARING SZ6,27848284,278,2775.74,,St_Peter's_Health
C1713,TIBIAL INSERT FIXED SZ6 5MM,27848485,278,2775.74,,St_Peter's_Health
C1713,TIBIA SIGMA STAB SZ 2 10MM CEM,27843434,278,2777.01,,St_Peter's_Health
C1713,TIBIA SIGMA STAB SZ 2.5 8MM,27843634,278,2777.01,,St_Peter's_Health
C1713,TIBIA SIGMA STAB SZ 3 8MM CEMT,27843931,278,2777.01,,St_Peter's_Health
C1713,TIBIA SIGMA STAB SZ2.5 10MM,27844151,278,2777.01,,St_Peter's_Health
C1713,PLATE MEDIAL COLUMN FUSION LT,27838306,278,2780.84,,St_Peter's_Health
C1713,PLATE LCP TIBIA 2.7/3.5MM 6H R,27852166,278,2786.24,,St_Peter's_Health
C1713,PLATE VOLAR DR ANATOM NAR LT,27830022,278,2790.59,,St_Peter's_Health
C1713,TIGHTROPE SYNDESMOSIS S.S.,27268328,272,2794.26,,St_Peter's_Health
C1713,PLATE PERIARTICULAR LCP 3.5 4H,27859257,278,2821.28,,St_Peter's_Health
C1713,ARTICULAR COMPONENT 1.5X3.5X15,27876814,278,2828.0,,St_Peter's_Health
C1713,SCREW CANCELLOUS POLY 4.5x20MM,27860419,278,2832.65,,St_Peter's_Health
C1713,PLATE MEDIAL TIBIA 10H RT,27852180,278,2833.08,,St_Peter's_Health
C1713,LONG NAIL KIT,27828675,278,2839.2,,St_Peter's_Health
C1713,NAIL HUMERAL 7X240MM LEFT,27859303,278,2847.83,,St_Peter's_Health
C1713,NAIL HUMERAL TI CANN 7X270MM,27860602,278,2847.83,,St_Peter's_Health
C1713,NAIL TROCH FIXATION 11MM/130D,27855524,278,2849.86,,St_Peter's_Health
C1713,NAIL TROCH FIXATION 11MM/340MM,27854053,278,2849.86,,St_Peter's_Health
C1713,NAIL TROCH FIXATION 11MM/360MM,27851565,278,2849.86,,St_Peter's_Health
C1713,NAIL TROCH FIXATION 11MM/360MM,27853222,278,2849.86,,St_Peter's_Health
C1713,NAIL TROCH FIXATION 11MM/380MM,27853255,278,2849.86,,St_Peter's_Health
C1713,NAIL TROCH FIXATION 11X400MM L,27853097,278,2849.86,,St_Peter's_Health
C1713,NAIL TROCH FIXATION 11X440MM R,27853337,278,2849.86,,St_Peter's_Health
C1713,NAIL VERSANAIL TIBIAL 10MMX36,27825643,278,2859.95,,St_Peter's_Health
C1713,TIBIAL NAIL 9MMX30CM VERSANAL,27825550,278,2859.95,,St_Peter's_Health
C1713,VERSANAIL TIBIAL NAIL 12X37.5,27825812,278,2859.95,,St_Peter's_Health
C1713,NAIL TFNA CANN 12MM 125 DEG,27861554,278,2870.77,,St_Peter's_Health
C1713,NAIL TFNA CANN 9MM/130DEG 170,27863159,278,2870.77,,St_Peter's_Health
C1713,HEAD MODULAR RADIAL 496-H224,27826263,278,2873.52,,St_Peter's_Health
C1713,PLATE TIBIA VA-LCP 6HOLE RIGHT,27862443,278,2880.49,,St_Peter's_Health
C1713,STEM SUMMIT 7 1570-03-135,27080709,272,2883.97,,St_Peter's_Health
C1713,STEM SUMMIT 8 1570-03-150,27080711,272,2883.97,,St_Peter's_Health
C1713,STEM SUMMITT 2 1570-03-080,27080700,272,2883.97,,St_Peter's_Health
C1713,STEM SUMMITT 3 1570-03-090,27080701,278,2883.97,,St_Peter's_Health
C1713,STEM SUMMITT 4 1570-03-100,27080703,272,2883.97,,St_Peter's_Health
C1713,STEM SUMMITT 5 1570-03-110,27080705,272,2883.97,,St_Peter's_Health
C1713,STEM SUMMITT 6 1570-03-120,27080707,272,2883.97,,St_Peter's_Health
C1713,STEM SUMMITT 8HIGH 1570-13-150,27080712,272,2883.97,,St_Peter's_Health
C1713,PLATE OLECRANON 13H 104MM,27834551,278,2885.28,,St_Peter's_Health
C1713,PLATE MEDIAL TIBIA 8H RT 3.5MM,27852179,278,2914.81,,St_Peter's_Health
C1713,TIBIAL INSERT TRIATHLON CR X3,27842615,278,2916.16,,St_Peter's_Health
C1713,TIBIAL INSERT TRIATHLON CR X3,27842751,278,2916.16,,St_Peter's_Health
C1713,TIBIAL INSERT TRIATHLON CR X3,27842848,278,2916.16,,St_Peter's_Health
C1713,NAIL TFNA CANN 12X380MM 130DEG,27873112,278,2939.04,,St_Peter's_Health
C1713,PLATE TIBIA VA-LCP 3.5MM 8H RT,27869910,278,2944.03,,St_Peter's_Health
C1713,SPEEDBRIDGE W/BIOCOMP SWLCK,27836134,278,2949.44,,St_Peter's_Health
C1713,BEARING HMRL 36MM STD PRLNG,27874969,278,2967.12,,St_Peter's_Health
C1713,PLATE HUMERUS LCP 3.5MM 8H LFT,27864206,278,2968.0,,St_Peter's_Health
C1713,PLATE PERIARTICULAR 163MM 6H L,27857927,278,2971.7,,St_Peter's_Health
C1713,PATELLA TRI ASY A40 11MM,27832602,278,2980.18,,St_Peter's_Health
C1713,NAIL TFNA 11X130X170,27857268,278,2985.59,,St_Peter's_Health
C1713,LONG NAIL KIT 11 X 400MM X 130,27822554,278,2989.9,,St_Peter's_Health
C1713,LONG NAIL KIT R2.0 TI LT11x360,27823492,278,2989.9,,St_Peter's_Health
C1713,NAIL GAMMA 3 LG KIT 11X420,27827404,278,2989.9,,St_Peter's_Health
C1713,PLATE 8HL 95DEG DCS 146MM,27828080,278,2997.99,,St_Peter's_Health
C1713,PLATE VARIAX ANATOMIC VOLAR,27828978,278,2999.8,,St_Peter's_Health
C1713,PLATE ANCHORAGE STRAIGHT 4HOLE,27462161,274,3008.11,,St_Peter's_Health
C1713,NAIL FEMORAL TI CANN 10X440MM,27873600,278,3016.0,,St_Peter's_Health
C1713,NAIL FEMORAL TI CANN 9X420MM,27874793,278,3016.0,,St_Peter's_Health
C1713,PLATE TIBIAL MEDIAL 3.5 4H LFT,27850236,278,3016.82,,St_Peter's_Health
C1713,NAIL VERSANAIL FEMORAL 11X40,27825777,278,3018.29,,St_Peter's_Health
C1713,NAIL VERSANAIL FEMORAL 12X40,27825757,278,3018.29,,St_Peter's_Health
C1713,NAIL VERSANNAIL FEMORAL 12X30,27825260,278,3018.29,,St_Peter's_Health
C1713,VERSANAIL FEMORAL 11X42,27825914,278,3018.29,,St_Peter's_Health
C1713,VERSANAIL FEMORAL NAIL 11X38,27825817,278,3018.29,,St_Peter's_Health
C1713,VERSANAIL FEMORAL NAIL 12X42,27825816,278,3018.29,,St_Peter's_Health
C1713,VERSANAIL UNIVERSAL FEMORAL,27826892,278,3018.29,,St_Peter's_Health
C1713,BVERSANAIL TIBIAL 10MMX34CM,27826314,278,3031.39,,St_Peter's_Health
C1713,VERSANAIL TIBIAL NAIL 11MMX36,27827729,278,3031.39,,St_Peter's_Health
C1713,LIGAMENT INTERNAL BRACE,27862867,278,3043.35,,St_Peter's_Health
C1713,PLATE NRW DCP 6H 103MM,27833384,278,3051.16,,St_Peter's_Health
C1713,NAIL KIT LONG R2.0 TI LT,27828567,278,3051.36,,St_Peter's_Health
C1713,GLENOID BASEPLATE SMALL,27872181,278,3052.14,,St_Peter's_Health
C1713,PLATE SKYLINE 12MM 1 LVL,27854629,278,3057.55,,St_Peter's_Health
C1713,SCREW DI 7X45MM,27854380,278,3057.55,,St_Peter's_Health
C1713,SCREW DI 7X50MM,27854381,278,3057.55,,St_Peter's_Health
C1713,SCREW EXPEDIUM 7X50MM,27854437,278,3057.55,,St_Peter's_Health
C1713,SCREW EXPEDIUM 8X80MM,27855048,278,3057.55,,St_Peter's_Health
C1713,NAIL TFNA CANN 12X360MM 130DEG,27876909,278,3062.0,,St_Peter's_Health
C1713,NAIL TI CANN TFNA 11X460MM 130,27877114,278,3062.0,,St_Peter's_Health
C1713,NAIL TI HUMERAL CANN 8X160MM,27852722,278,3074.97,,St_Peter's_Health
C1713,STEM TRI PRESS-FIT STEM 17X100,27841804,278,3085.72,,St_Peter's_Health
C1713,PLATE 5TH METATARSAL LONG LEFT,27874203,278,3088.8,,St_Peter's_Health
C1713,CLAVICLE PLATE 8H LG RT,27838515,278,3097.21,,St_Peter's_Health
C1713,CLAVICLE PLATE LOW PROF 8HL LT,27839637,278,3097.21,,St_Peter's_Health
C1713,DISTAL CLAVICLE PLT 2.3MM 13HL,27838975,278,3097.21,,St_Peter's_Health
C1713,ROD COCR 480MM,27853550,278,3101.76,,St_Peter's_Health
C1713,ROD COCR 480MM 196789480,27853923,278,3101.76,,St_Peter's_Health
C1713,NAIL T2 SUPRACONDYLAR 11X200MM,27869659,278,3110.02,,St_Peter's_Health
C1713,PLATE TIBIAL MEDIAL LCP 10H RT,27850376,278,3128.3,,St_Peter's_Health
C1713,PLATE TIBIAL 437230,27825936,278,3151.51,,St_Peter's_Health
C1713,TIBIAL INSERT TRIATHLON CR X3,27845349,278,3160.33,,St_Peter's_Health
C1713,PLATE LOCK TI 5X8H LT,27835058,278,3161.32,,St_Peter's_Health
C1713,DISTAL BICEPS REPAIR AR-2260,27834314,278,3162.91,,St_Peter's_Health
C1713,NAIL TIBIAL 13X270-420MM,27090547,278,3168.34,,St_Peter's_Health
C1713,TIBIAL PLATE LT 2H 437302,27826114,278,3174.76,,St_Peter's_Health
C1713,NAIL TIBIAL 10x240-390mm,27091307,278,3183.9,,St_Peter's_Health
C1713,NAIL TFNA CANN 10X320MM 130DEG,27874548,278,3184.48,,St_Peter's_Health
C1713,NAIL TFNA CANN 10X400MM 130DEG,27875499,278,3184.48,,St_Peter's_Health
C1713,NAIL TFNA CANN 11X340MM 125DEG,27874139,278,3184.48,,St_Peter's_Health
C1713,NAIL TFNA CANN 12X380MM 130DEG,27875811,278,3184.48,,St_Peter's_Health
C1713,NAIL TFNA CANN 12X420MM 130DEG,27873048,278,3184.48,,St_Peter's_Health
C1713,NAIL TFNA CANN 12X420MM 130DEG,27875500,278,3184.48,,St_Peter's_Health
C1713,NAIL TFNA CANN 11X340MM 130DEG,27871393,278,3187.55,,St_Peter's_Health
C1713,TIBIA PROX LAT 10H 437330,27834949,278,3188.47,,St_Peter's_Health
C1713,PLATE 6H ACUMED 70-0296,27837709,278,3190.09,,St_Peter's_Health
C1713,PLATE 8H RT J 70-0320,27837676,278,3190.09,,St_Peter's_Health
C1713,NAIL VERSANAIL FEMORAL 10X40,27827862,278,3203.93,,St_Peter's_Health
C1713,TIBIAL TRAY LEFT MEDIAL SZ 6,27872660,278,3203.93,,St_Peter's_Health
C1713,TIBIA PLATE LEFT 437304,27825668,278,3209.39,,St_Peter's_Health
C1713,FEMUR TRIATHLON CR CEMENTED,27842613,278,3220.88,,St_Peter's_Health
C1713,VERSANAIL UNI FEMORAL 12X38MM,27832012,278,3234.4,,St_Peter's_Health
C1713,PLATE FUSION VA-LCP 2.4/2.7 LT,27873331,278,3239.6,,St_Peter's_Health
C1713,NAIL CANN FIXATION  TI 10MM,27846017,278,3241.17,,St_Peter's_Health
C1713,NAIL TROCH FIXATION 11MM/125D,27847139,278,3241.17,,St_Peter's_Health
C1713,NAIL TROCH FIXATION 11X235MM,27846046,278,3241.17,,St_Peter's_Health
C1713,OLECRANON PLATE 5HOLE RT,27839454,278,3242.96,,St_Peter's_Health
C1713,PLATE LCP HUMERUS 3.5 2H RIGHT,27850382,278,3245.34,,St_Peter's_Health
C1713,PLATE VA-LCP CRVD 16H 4.5MM LT,27868436,278,3250.61,,St_Peter's_Health
C1713,PLATE VA-LCP CRVD 16H 4.5MM RT,27868382,278,3250.61,,St_Peter's_Health
C1713,PLATE LFT MEDIAL TIB LOC 9HL,27828128,278,3251.98,,St_Peter's_Health
C1713,LOCKING MEDIAL PLATE 12HL,27839465,278,3261.58,,St_Peter's_Health
C1713,PLATE VA LCP CRVD 12H 4.5 RT,27858357,278,3295.28,,St_Peter's_Health
C1713,PLATE LCP TIBIA 2.7/3.5MM 8H R,27852169,278,3297.38,,St_Peter's_Health
C1713,NAIL FEMORAL 10mm x 42cm,27010049,278,3298.85,,St_Peter's_Health
C1713,LONG NAIL KIT 11 X 340MM 125,27822515,278,3301.12,,St_Peter's_Health
C1713,LONG NAIL KIT R2.0 TI RT,27822826,278,3301.12,,St_Peter's_Health
C1713,LONG NAIL KIT R2.0 TO RIGHT,27821934,278,3301.12,,St_Peter's_Health
C1713,TIBIAL BASE FIX BEARING SZ4,27847924,278,3309.45,,St_Peter's_Health
C1713,TIBIAL BASE FIX BEARING SZ5,27847782,278,3309.45,,St_Peter's_Health
C1713,TIBIAL BASE FIX BEARING SZ6 CM,27848285,278,3309.45,,St_Peter's_Health
C1713,AUSTIN MOORE 38MM - 60MM,27096110,278,3320.46,,St_Peter's_Health
C1713,BASEPLATE TIBIAL PRI 7 CEMT,27832597,278,3326.96,,St_Peter's_Health
C1713,NAIL TFNA CANN 12X400MM 130DEG,27871478,278,3343.7,,St_Peter's_Health
c1713,NAIL TFNA CANN 12X400MM 130DEG,27871523,278,3343.7,,St_Peter's_Health
C1713,FEMERAL TRI POST STAB 3 RT PS,27828385,278,3347.76,,St_Peter's_Health
C1713,FEMEROL POST STAB SZ 6 LT,27831420,278,3347.76,,St_Peter's_Health
C1713,FEMUR TRIATHLON CR CEMENTED,27841033,278,3347.76,,St_Peter's_Health
C1713,FEMUR TRIATHLON CR CEMENTED,27842093,278,3347.76,,St_Peter's_Health
C1713,FEMUR TRIATHLON CR CEMENTED,27842623,278,3347.76,,St_Peter's_Health
C1713,FEMUR TRIATHLON CR CEMENTED,27842846,278,3347.76,,St_Peter's_Health
C1713,FEMUR TRIATHLON CR CEMENTED,27842847,278,3347.76,,St_Peter's_Health
C1713,FEMUR TRIATHLON CR CEMENTED,27843317,278,3347.76,,St_Peter's_Health
C1713,FEMUR TRIATHLON CR CEMENTED,27843700,278,3347.76,,St_Peter's_Health
C1713,NAIL HUMERAL TI CANN 7X180MM,27853854,278,3354.99,,St_Peter's_Health
C1713,INJECT DRILLABLE STERILE 6CC,27849039,278,3374.92,,St_Peter's_Health
C1713,SPEEDBRIDGE ACHILLES IMPLANT,27868948,278,3382.08,,St_Peter's_Health
C1713,TRAY HMRL STD +5,27874966,278,3390.4,,St_Peter's_Health
C1713,TIGHTROPE SYNDESMOSIS,27842068,278,3391.53,,St_Peter's_Health
C1713,PLATE TIBIA DISTAL 3.5 6H RT,27846819,278,3400.02,,St_Peter's_Health
C1713,FEMORAL POST STAB CMNT SZ2 RT,27846441,278,3406.98,,St_Peter's_Health
C1713,PLATE TIBIA VA-LCP 3.5 8H LEFT,27858909,278,3407.77,,St_Peter's_Health
C1713,PLATE VA-LCP TIBIA 8HOLE RT,27856904,278,3407.77,,St_Peter's_Health
C1713,NAIL TFNA TI CANN 11X235MM,27859590,278,3431.79,,St_Peter's_Health
C1713,NAIL TROCH FIXATION 12MM/130D,27836018,278,3442.51,,St_Peter's_Health
C1713,NAIL TFNA CANN 11X420MM 130DEG,27871245,278,3446.35,,St_Peter's_Health
C1713,PLATE VA-LCP CRVD 4.5 18HOLE R,27867998,278,3463.88,,St_Peter's_Health
C1713,NAIL TROCH FIXATION 11MM/30D,27836008,278,3468.07,,St_Peter's_Health
C1713,PLATE VA LCP CRVD 10HOLE 4.5MM,27850150,278,3469.71,,St_Peter's_Health
C1713,PLATE TIBIAL 437228,27825935,278,3498.11,,St_Peter's_Health
C1713,NAIL TIBIAL TI CANN 10X360MM,27849955,278,3498.96,,St_Peter's_Health
C1713,NAIL TIBIAL TI CANN 12X405MM,27845705,278,3498.96,,St_Peter's_Health
C1713,NAIL TIBIAL TI CANN 9X315MM,27845880,278,3498.96,,St_Peter's_Health
C1713,NAIL TIBIAL TI CANN 9X330MM,27849107,278,3498.96,,St_Peter's_Health
C1713,NAIL TIBIAL TI CANNULATE 330MM,27848093,278,3498.96,,St_Peter's_Health
C1713,LONG NAIL KIT R2.0 TI LT,27822086,278,3499.86,,St_Peter's_Health
C1713,FEMORAL CRUCIATE RET POR 2.5LT,27841531,278,3508.96,,St_Peter's_Health
C1713,FEMORAL CRUCIATE RET POR 2.5RT,27836935,278,3508.96,,St_Peter's_Health
C1713,FEMORAL CRUCIATE RET POR 3 LT,27837449,278,3508.96,,St_Peter's_Health
C1713,FEMORAL CRUCIATE RET POR 3 RT,27834941,278,3508.96,,St_Peter's_Health
C1713,FEMORAL CRUCIATE RET POR 4 LT,27834939,278,3508.96,,St_Peter's_Health
C1713,FEMORAL CRUCIATE RET POR 4N LT,27833398,278,3508.96,,St_Peter's_Health
C1713,FEMORAL CRUCIATE RET POR 4N RT,27833400,278,3508.96,,St_Peter's_Health
C1713,FEMORAL CRUCIATE RET POR 5 LT,27835403,278,3508.96,,St_Peter's_Health
C1713,FEMORAL CRUCIATE RET SZ6 LEFT,27844659,278,3508.96,,St_Peter's_Health
C1713,PLATE VA-LCP CRVD 8HOLE RIGHT,27851543,278,3511.75,,St_Peter's_Health
C1713,TROCHANTORIC NAIL K 11X180X120,27832480,278,3513.58,,St_Peter's_Health
C1713,FEMERAL TRI RT #5,27824457,278,3515.15,,St_Peter's_Health
C1713,FEMORAL TRI POST STAB 3 LT PS,27824552,278,3515.15,,St_Peter's_Health
C1713,FEMORAL TRI POST STAB 4 RT PS,27826076,278,3515.15,,St_Peter's_Health
C1713,FEMORAL TRI POST STAB 4LT PS,27823073,278,3515.15,,St_Peter's_Health
C1713,FEMORAL TRI POST STAB 5 LT PS,27823101,278,3515.15,,St_Peter's_Health
C1713,FEMORAL TRI POST STAB 6 RT PS,27823571,278,3515.15,,St_Peter's_Health
C1713,PLATE TIBIAL LOW BEND 3.5 4H R,27845128,278,3530.51,,St_Peter's_Health
C1713,FIXATOR DISTAL RADIUS 240MM,27858952,278,3548.08,,St_Peter's_Health
C1713,NAIL TFNA CANN 10X340MM 130DEG,27870056,278,3614.52,,St_Peter's_Health
C1713,VERSANAIL TIBIAL 11MMX31.5CM,27834574,278,3615.37,,St_Peter's_Health
C1713,VERSANAIL TIBIAL 12MMX33CM,27834581,278,3615.37,,St_Peter's_Health
C1713,NAIL TFNA CANN 11X360MM 130D R,27865996,278,3618.67,,St_Peter's_Health
C1713,NAIL TFNA CANN 11X440MM 130DEG,27865340,278,3618.67,,St_Peter's_Health
C1713,IB KIT BC W/CC FT JUMPSTART,27875749,278,3621.28,,St_Peter's_Health
C1713,INTERNAL BRACE LIGAMENT AUG,27875068,278,3621.28,,St_Peter's_Health
C1713,PLATE PLANTAR LAPIDUS SHORT LT,27874749,278,3621.28,,St_Peter's_Health
C1713,PLATE TIBIA VA-LCP 2.7MM 8H LT,27849442,278,3668.93,,St_Peter's_Health
C1713,NAIL TIBIAL CANN TI 10X375MM,27845461,278,3673.89,,St_Peter's_Health
C1713,NAIL TIBIAL TI CANN 12X375MM,27845456,278,3673.89,,St_Peter's_Health
C1713,STEM SUMMITT 3HIGH 1570-13-090,27080702,272,3684.41,,St_Peter's_Health
C1713,STEM SUMMITT 4HIGH 1570-13-100,27080704,272,3684.41,,St_Peter's_Health
C1713,STEM SUMMITT 5HIGH 1570-13-110,27080706,272,3684.41,,St_Peter's_Health
C1713,STEM SUMMITT 6HIGH 1570-13-120,27080708,272,3684.41,,St_Peter's_Health
C1713,STEM SUMMITT 7HIGH 1570-13-135,27080710,272,3684.41,,St_Peter's_Health
C1713,PLATE LCP HUMERUS 3.5 2H LEFT,27847141,278,3691.23,,St_Peter's_Health
C1713,U-PLATE ALUMINUM 80MM,27838873,278,3697.37,,St_Peter's_Health
