"Powell County Memorial Hospital Association, dba Deer Lodge Medical Center",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,hospital
98310120,EAP,CPT® 97035,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 97035 Ultrasound Therapy,43,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,34.4, -   ,  -    ,Deer_Lodge_Medical_Center
98310121,EAP,CPT® 97110,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 97110 Therapeutic Exercises,99,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,79.2, -   ,  -    ,Deer_Lodge_Medical_Center
98310123,EAP,CPT® 97116,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 97116 Gait Training Therapy,99,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,79.2, -   ,  -    ,Deer_Lodge_Medical_Center
98310124,EAP,CPT® 97124,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 97124 Massage Therapy,98,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,78.4, -   ,  -    ,Deer_Lodge_Medical_Center
98310142,EAP,CPT® 97140,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 97140 Manual Therapy,90,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,72, -   ,  -    ,Deer_Lodge_Medical_Center
98310143,EAP,CPT® 97530,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 97530 Therapeutic Activities,127,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,101.6, -   ,  -    ,Deer_Lodge_Medical_Center
98310132,EAP,CPT® 97760,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 97760 Orthotic Mgmt And Training,151,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,120.8, -   ,  -    ,Deer_Lodge_Medical_Center
98310154,EAP,CPT® 98310154,,0983 - PROFESSIONAL FEES - CLINIC,HC PR FUNDUS PHOTOGRAPHY W/INTREPRETATION & REPORT,73,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,58.4, -   ,  -    ,Deer_Lodge_Medical_Center
98310176,EAP,CPT® 98310176,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr Remote Img Dx Retinl Dis W/alys & Report Uni/b,49,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,39.2, -   ,  -    ,Deer_Lodge_Medical_Center
98310201,EAP,CPT® 98310201,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr Remote Imaging Mgt Retinal Disesase W/i&r Uni/b,68,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,54.4, -   ,  -    ,Deer_Lodge_Medical_Center
98310134,EAP,CPT® 98925,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 98925 9 Osteopathic Manipulation - 1-2 Body Regions,81,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,64.8, -   ,  -    ,Deer_Lodge_Medical_Center
96910046,EAP,CPT® 98941,,0983 - PROFESSIONAL FEES - CLINIC,"Hc Pr 98941 Chiroprac Manip,spinal,3-4 Regions",110,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,88, -   ,  -    ,Deer_Lodge_Medical_Center
96910047,EAP,CPT® 98942,,0983 - PROFESSIONAL FEES - CLINIC,"Hc Pr 98942 Chiroprac Manip,spinal,5 Regions",150,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,120, -   ,  -    ,Deer_Lodge_Medical_Center
96910048,EAP,CPT® 98943,,0983 - PROFESSIONAL FEES - CLINIC,"Hc Pr 98943 Chiroprac Manip,extraspinal,1+ Regns",55,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,44, -   ,  -    ,Deer_Lodge_Medical_Center
98310001,EAP,CPT® 99201,,0983 - PROFESSIONAL FEES - CLINIC,HC PR 99201 NEW PT VISIT - LEVEL 1,91,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,72.8, -   ,  -    ,Deer_Lodge_Medical_Center
98310002,EAP,CPT® 99202,,0983 - PROFESSIONAL FEES - CLINIC,NEW PT VISIT - LEVEL 2,169,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,135.2, -   ,  -    ,Deer_Lodge_Medical_Center
98310003,EAP,CPT® 99203,,0983 - PROFESSIONAL FEES - CLINIC,HC PR 99203 NEW PT VISIT - LEVEL 3,260,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,208, -   ,  -    ,Deer_Lodge_Medical_Center
98310004,EAP,CPT® 99204,,0983 - PROFESSIONAL FEES - CLINIC,NEW PT VISIT - LEVEL 4,411,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,328.8, -   ,  -    ,Deer_Lodge_Medical_Center
98310005,EAP,CPT® 99205,,0983 - PROFESSIONAL FEES - CLINIC,NEW PT VISIT - LEVEL 5,547,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,437.6, -   ,  -    ,Deer_Lodge_Medical_Center
98310006,EAP,CPT® 99211,,0983 - PROFESSIONAL FEES - CLINIC,ESTAB PT VISIT - LEVEL 1,31,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,24.8, -   ,  -    ,Deer_Lodge_Medical_Center
98310007,EAP,CPT® 99212,,0983 - PROFESSIONAL FEES - CLINIC,ESTAB PT VISIT - LEVEL 2,87,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,69.6, -   ,  -    ,Deer_Lodge_Medical_Center
98310008,EAP,CPT® 99213,,0983 - PROFESSIONAL FEES - CLINIC,ESTAB PT VISIT - LEVEL 3,164,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,131.2, -   ,  -    ,Deer_Lodge_Medical_Center
98310009,EAP,CPT® 99214,,0983 - PROFESSIONAL FEES - CLINIC,HC PR 99214 ESTAB PT VISIT - LEVEL 4,253,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,202.4, -   ,  -    ,Deer_Lodge_Medical_Center
98310010,EAP,CPT® 99215,,0983 - PROFESSIONAL FEES - CLINIC,ESTAB PT VISIT - LEVEL 5,358,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,286.4, -   ,  -    ,Deer_Lodge_Medical_Center
96910101,EAP,CPT® 99304,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99304 Nursing Facility Care Init Level 1,290,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,232, -   ,  -    ,Deer_Lodge_Medical_Center
96910102,EAP,CPT® 99305,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99305 Nursing Facility Care Init Level 2,420,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,336, -   ,  -    ,Deer_Lodge_Medical_Center
96910103,EAP,CPT® 99306,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr Nursing Facility Care Init Level 3,538,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,430.4, -   ,  -    ,Deer_Lodge_Medical_Center
96910104,EAP,CPT® 99307,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99307 Nursing Fac Care Subseq Level 1,142,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,113.6, -   ,  -    ,Deer_Lodge_Medical_Center
96910105,EAP,CPT® 99308,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99308 Nursing Fac Care Subseq Level 2,222,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,177.6, -   ,  -    ,Deer_Lodge_Medical_Center
96910106,EAP,CPT® 99309,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99309 Nursing Fac Care Subseqlevel 3,294,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,235.2, -   ,  -    ,Deer_Lodge_Medical_Center
96910107,EAP,CPT® 99310,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99310 Nursing Fac Care Subseq Level 4,436,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,348.8, -   ,  -    ,Deer_Lodge_Medical_Center
96910108,EAP,CPT® 99315,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99315 Nursing Fac Discharge Day 30min/less,243,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,194.4, -   ,  -    ,Deer_Lodge_Medical_Center
96910109,EAP,CPT® 99316,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99316 Nursing Fac Discharge Day 30min/more,340,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,272, -   ,  -    ,Deer_Lodge_Medical_Center
96910110,EAP,CPT® 99318,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99318 Annual Nursing Fac Assessmnt,317,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,253.6, -   ,  -    ,Deer_Lodge_Medical_Center
96910117,EAP,CPT® 99341,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99341 Home Visit New Patient Level 1,173,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,138.4, -   ,  -    ,Deer_Lodge_Medical_Center
96910118,EAP,CPT® 99342,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99342 Home Visit New Patient Level 2,262,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,209.6, -   ,  -    ,Deer_Lodge_Medical_Center
96910119,EAP,CPT® 99343,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99343 Home Visit New Patient Level 3,420,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,336, -   ,  -    ,Deer_Lodge_Medical_Center
96910120,EAP,CPT® 99344,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99344 Home Visit New Patient Level 4,587,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,469.6, -   ,  -    ,Deer_Lodge_Medical_Center
96910121,EAP,CPT® 99345,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99345 Home Visit New Patient Level 5,717,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,573.6, -   ,  -    ,Deer_Lodge_Medical_Center
96910122,EAP,CPT® 99347,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99347 Home Visit Est Patient Level 1,184,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,147.2, -   ,  -    ,Deer_Lodge_Medical_Center
96910123,EAP,CPT® 99348,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99348 Home Visit Est Patient Level 2,279,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,223.2, -   ,  -    ,Deer_Lodge_Medical_Center
96910124,EAP,CPT® 99349,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99349 Home Visit Est Patient Level 3,425,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,340, -   ,  -    ,Deer_Lodge_Medical_Center
96910125,EAP,CPT® 99350,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99350 Home Visit Est Patient Level 4,589,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,471.2, -   ,  -    ,Deer_Lodge_Medical_Center
96910130,EAP,CPT® 99358,,0983 - PROFESSIONAL FEES - CLINIC,PROLONG SERVICE W/O CONTACT FIRST HOUR,362,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,289.6, -   ,  -    ,Deer_Lodge_Medical_Center
96910144,EAP,CPT® 99381,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99381 Init Pm E/m New Pat Inf,256,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,204.8, -   ,  -    ,Deer_Lodge_Medical_Center
96910147,EAP,CPT® 99382,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99382 Init Pm E/m New Pat 1-4 Yrs,268,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,214.4, -   ,  -    ,Deer_Lodge_Medical_Center
96910149,EAP,CPT® 99383,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99383 Prev Visit New Age 5-11,279,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,223.2, -   ,  -    ,Deer_Lodge_Medical_Center
96910152,EAP,CPT® 99384,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99384 Prev Visit New Age 12-17,316,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,252.8, -   ,  -    ,Deer_Lodge_Medical_Center
96910154,EAP,CPT® 99385,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99385 Prev Visit New Age 18-39,306,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,244.8, -   ,  -    ,Deer_Lodge_Medical_Center
96910156,EAP,CPT® 99386,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99386 Prev Visit New Age 40-64,353,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,282.4, -   ,  -    ,Deer_Lodge_Medical_Center
96910158,EAP,CPT® 99387,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99387 Init Pm E/m New Pat 65+ Yrs,384,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,307.2, -   ,  -    ,Deer_Lodge_Medical_Center
96910161,EAP,CPT® 99391,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99391 Per Pm Reeval Est Pat Inf,231,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,184.8, -   ,  -    ,Deer_Lodge_Medical_Center
96910163,EAP,CPT® 99392,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99392 Prev Visit Est Age 1-4,245,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,196, -   ,  -    ,Deer_Lodge_Medical_Center
96910165,EAP,CPT® 99393,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99393 Prev Visit Est Age 5-11,244,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,195.2, -   ,  -    ,Deer_Lodge_Medical_Center
98310726,EAP,CPT® 99394,,0983 - PROFESSIONAL FEES - CLINIC,HC PR SPORTS PHYSICAL CASH SPECIAL,10,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,8, -   ,  -    ,Deer_Lodge_Medical_Center
96910167,EAP,CPT® 99394,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99394 Prev Visit Est Age 12-17,269,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,215.2, -   ,  -    ,Deer_Lodge_Medical_Center
96910170,EAP,CPT® 99395,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99395 Prev Visit Est Age 18-39,275,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,220, -   ,  -    ,Deer_Lodge_Medical_Center
96910172,EAP,CPT® 99396,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99396 Prev Visit Est Age 40-64,293,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,234.4, -   ,  -    ,Deer_Lodge_Medical_Center
96910174,EAP,CPT® 99397,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99397 Per Pm Reeval Est Pat 65+ Yr,316,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,252.8, -   ,  -    ,Deer_Lodge_Medical_Center
96910191,EAP,CPT® 99455,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 99455 Work Related Disability Exam,198,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,158.4, -   ,  -    ,Deer_Lodge_Medical_Center
98310017,EAP,CPT® 99499,,0983 - PROFESSIONAL FEES - CLINIC,"Hc Pr 99499 Exam, Dot Cntr",134,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,107.2, -   ,  -    ,Deer_Lodge_Medical_Center
98310020,EAP,CPT® 99499,,0983 - PROFESSIONAL FEES - CLINIC,"EXAM,FIT FOR DUTY CNTR""",168,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,134.4, -   ,  -    ,Deer_Lodge_Medical_Center
98310710,EAP,Custom 98310710,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr Vit B-12 Inj Up To 1000mcg,18,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,14.4, -   ,  -    ,Deer_Lodge_Medical_Center
96910026,EAP,HCPCS 86580,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 86580 Tb Intradermal Test,40,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,32, -   ,  -    ,Deer_Lodge_Medical_Center
96910340,EAP,HCPCS 90473,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 90473 Vfc Immune Admin Oral/nasal Initial,22,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,17.6, -   ,  -    ,Deer_Lodge_Medical_Center
96910341,EAP,HCPCS 90474,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr 90474 Vfc Immune Admin Oral/nasal Addl,22,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,17.6, -   ,  -    ,Deer_Lodge_Medical_Center
96910045,EAP,HCPCS 98940,,0983 - PROFESSIONAL FEES - CLINIC,"Hc Pr 98940 Chiroprac Manip,spinal,1-2 Regions",72,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,57.6, -   ,  -    ,Deer_Lodge_Medical_Center
96910436,EAP,HCPCS G0101,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr G0101 Screen;pelvic/breast Exam,90,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,72, -   ,  -    ,Deer_Lodge_Medical_Center
98310838,EAP,HCPCS G0250,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr G0250 Inr Test Review Inter Mgnt (g0250),34,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,27.2, -   ,  -    ,Deer_Lodge_Medical_Center
96910316,EAP,HCPCS G0402,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr G0402 Initial Preventive Exam Mc,408,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,326.4, -   ,  -    ,Deer_Lodge_Medical_Center
98310030,EAP,HCPCS G0438,,0983 - PROFESSIONAL FEES - CLINIC,"Hc Pr G0438 Ppps, Initial Visit",550,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,440, -   ,  -    ,Deer_Lodge_Medical_Center
98310031,EAP,HCPCS G0439,,0983 - PROFESSIONAL FEES - CLINIC,"HC PR PPPS, SUBSEQ VISIT",371,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,296.8, -   ,  -    ,Deer_Lodge_Medical_Center
96910439,EAP,HCPCS Q0091,,0983 - PROFESSIONAL FEES - CLINIC,Hc Pr Q0091 Obtaining Screen Pap Smear,65,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,52, -   ,  -    ,Deer_Lodge_Medical_Center
98510001,EAP,CPT® 93010,,0985 - PROFESSIONAL FEES - EKG,Hc Pr 93010 Ecg 12 Lead Interp & Rept Only,28,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,22.4, -   ,  -    ,Deer_Lodge_Medical_Center
98510016,EAP,CPT® 93227,,0985 - PROFESSIONAL FEES - EKG,Hc Pr 93227 Holter Monitor Phys Review & Interp,83,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,66.4, -   ,  -    ,Deer_Lodge_Medical_Center
98710001,EAP,CPT® 99217,,0987 - PROFESSIONAL FEES - HOSPITAL VISIT,OBSERVATION CARE DISCHARGE,244,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,195.2, -   ,  -    ,Deer_Lodge_Medical_Center
98710019,EAP,CPT® 99218,,0987 - PROFESSIONAL FEES - HOSPITAL VISIT,Hc Pr 99218 Initial Observ Care/low Cmplx,324,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,259.2, -   ,  -    ,Deer_Lodge_Medical_Center
98710020,EAP,CPT® 99219,,0987 - PROFESSIONAL FEES - HOSPITAL VISIT,INITIAL OBSERV CARE/MOD CMPLX,439,1,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  Non-negotiated fee schedule  ,  See (A) Below  ,  See (E) Below  ,351.2, -   ,  -    ,Deer_Lodge_Medical_Center
