Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,ALLEGIANCE,BCBS_CLOSED_NETWORK,BCBS_HEALTHLINK_NETWORK,BCBS_POS,BCBS_TRADITIONAL,EBMS,HEALTH_INFO_NET_PEAK_EQUITY,HEALTH_INFO_NET_STANDARD,HUMANA_PPO_NETWORK,INTEGRATED_HEALTH_PLAN,INTERWEST_HEALTH_PPO,INTERWEST_HEALTH_TRADITIONAL,MOUNTAIN_HEALTH_CO-OP_HPN,MOUNTAIN_HEALTH_CO-OP_PPO_POS,PACIFIC_SOURCE,UHC_COMMERCIAL,hospital
6501902,ERYTHROMYCIN 400MG PT PACK,Inpatient,250,,,00074-2589-13,0,145,116,116,145,137.75,126.15,126.15,126.15,126.15,137.75,140.65,140.65,137.75,137.75,142.1,145,127.6,142.1,140.65,,Pioneer_Medical_Center
6501902,ERYTHROMYCIN 400MG PT PACK,Outpatient,250,,,00074-2589-13,0,145,116,116,145,137.75,120.35,120.35,120.35,120.35,137.75,140.65,140.65,133.4,137.75,142.1,145,127.6,142.1,140.65,,Pioneer_Medical_Center
6501951,FLUMAZENIL 0.5MG/ML 5 ML,Inpatient,636,,,63323-0424-05,0,31,24.8,24.8,31,29.45,26.97,26.97,26.97,26.97,29.45,30.07,30.07,29.45,29.45,30.38,31,27.28,30.38,30.07,,Pioneer_Medical_Center
6501951,FLUMAZENIL 0.5MG/ML 5 ML,Outpatient,636,,,63323-0424-05,0,31,24.8,24.8,31,29.45,25.73,25.73,25.73,25.73,29.45,30.07,30.07,28.52,29.45,30.38,31,27.28,30.38,30.07,,Pioneer_Medical_Center
6502017,ACETAMINOPHEN PEDS SUSPENSION,Inpatient,250,,,,0,21.5,17.2,17.2,21.5,20.425,18.705,18.705,18.705,18.705,20.425,20.855,20.855,20.425,20.425,21.07,21.5,18.92,21.07,20.855,,Pioneer_Medical_Center
6502017,ACETAMINOPHEN PEDS SUSPENSION,Outpatient,250,,,,0,21.5,17.2,17.2,21.5,20.425,17.845,17.845,17.845,17.845,20.425,20.855,20.855,19.78,20.425,21.07,21.5,18.92,21.07,20.855,,Pioneer_Medical_Center
6502025,ACETAMINOPHEN 650MG SUPPOSITORY,Inpatient,250,,,45802-0730-30,0,7,5.6,5.6,7,6.65,6.09,6.09,6.09,6.09,6.65,6.79,6.79,6.65,6.65,6.86,7,6.16,6.86,6.79,,Pioneer_Medical_Center
6502025,ACETAMINOPHEN 650MG SUPPOSITORY,Outpatient,250,,,45802-0730-30,0,7,5.6,5.6,7,6.65,5.81,5.81,5.81,5.81,6.65,6.79,6.79,6.44,6.65,6.86,7,6.16,6.86,6.79,,Pioneer_Medical_Center
6502033,PEPCID 20MG TAB,Inpatient,250,,,65862-0859-01,0,1,0.8,0.8,1,0.95,0.87,0.87,0.87,0.87,0.95,0.97,0.97,0.95,0.95,0.98,1,0.88,0.98,0.97,,Pioneer_Medical_Center
6502033,PEPCID 20MG TAB,Outpatient,250,,,65862-0859-01,0,1,0.8,0.8,1,0.95,0.83,0.83,0.83,0.83,0.95,0.97,0.97,0.92,0.95,0.98,1,0.88,0.98,0.97,,Pioneer_Medical_Center
6502041,CIPRO 500MG PT PACK,Inpatient,250,,,55111-0127-05,0,39,31.2,31.2,39,37.05,33.93,33.93,33.93,33.93,37.05,37.83,37.83,37.05,37.05,38.22,39,34.32,38.22,37.83,,Pioneer_Medical_Center
6502041,CIPRO 500MG PT PACK,Outpatient,250,,,55111-0127-05,0,39,31.2,31.2,39,37.05,32.37,32.37,32.37,32.37,37.05,37.83,37.83,35.88,37.05,38.22,39,34.32,38.22,37.83,,Pioneer_Medical_Center
6502058,PROTONIX 40 MG IV,Inpatient,259,J3490,Drugs unclassified injection,00008-0923-55,0,38,30.4,30.4,38,36.1,33.06,33.06,33.06,33.06,36.1,36.86,36.86,36.1,36.1,37.24,38,33.44,37.24,36.86,,Pioneer_Medical_Center
6502058,PROTONIX 40 MG IV,Outpatient,259,J3490,Drugs unclassified injection,00008-0923-55,0,38,30.4,30.4,38,36.1,31.54,31.54,31.54,31.54,36.1,36.86,36.86,34.96,36.1,37.24,38,33.44,37.24,36.86,,Pioneer_Medical_Center
6502108,LASIX UP TO 20MG,Inpatient,636,J1940,Furosemide injection,63323-0280-26,0,21,16.8,16.8,21,19.95,18.27,18.27,18.27,18.27,19.95,20.37,20.37,19.95,19.95,20.58,21,18.48,20.58,20.37,,Pioneer_Medical_Center
6502108,LASIX UP TO 20MG,Outpatient,636,J1940,Furosemide injection,63323-0280-26,0,21,16.8,16.8,21,19.95,17.43,17.43,17.43,17.43,19.95,20.37,20.37,19.32,19.95,20.58,21,18.48,20.58,20.37,,Pioneer_Medical_Center
6502124,GAMMA GLOBULIN,Inpatient,259,,,00944-2700-05,0,40.8,32.64,32.64,40.8,38.76,35.496,35.496,35.496,35.496,38.76,39.576,39.576,38.76,38.76,39.984,40.8,35.904,39.984,39.576,,Pioneer_Medical_Center
6502124,GAMMA GLOBULIN,Outpatient,259,,,00944-2700-05,0,40.8,32.64,32.64,40.8,38.76,33.864,33.864,33.864,33.864,38.76,39.576,39.576,37.536,38.76,39.984,40.8,35.904,39.984,39.576,,Pioneer_Medical_Center
6502157,GENTAMICIN 80MG,Inpatient,636,J1580,Garamycin gentamicin inj,63323-0010-02,0,27,21.6,21.6,27,25.65,23.49,23.49,23.49,23.49,25.65,26.19,26.19,25.65,25.65,26.46,27,23.76,26.46,26.19,,Pioneer_Medical_Center
6502157,GENTAMICIN 80MG,Outpatient,636,J1580,Garamycin gentamicin inj,63323-0010-02,0,27,21.6,21.6,27,25.65,22.41,22.41,22.41,22.41,25.65,26.19,26.19,24.84,25.65,26.46,27,23.76,26.46,26.19,,Pioneer_Medical_Center
6502207,GLUCAGON 1MG,Inpatient,636,J1610,Glucagon hydrochloride/1 mg,00597-0260-10,0,643.96,515.168,515.168,643.96,611.762,560.2452,560.2452,560.2452,560.2452,611.762,624.6412,624.6412,611.762,611.762,631.0808,643.96,566.6848,631.0808,624.6412,,Pioneer_Medical_Center
6502207,GLUCAGON 1MG,Outpatient,636,J1610,Glucagon hydrochloride/1 mg,00597-0260-10,0,643.96,515.168,515.168,643.96,611.762,534.4868,534.4868,534.4868,534.4868,611.762,624.6412,624.6412,592.4432,611.762,631.0808,643.96,566.6848,631.0808,624.6412,,Pioneer_Medical_Center
6502215,AMIKACIN PER 100 MG,Inpatient,636,J0278,Amikacin sulfate injection,00703-9032-03,0,9,7.2,7.2,9,8.55,7.83,7.83,7.83,7.83,8.55,8.73,8.73,8.55,8.55,8.82,9,7.92,8.82,8.73,,Pioneer_Medical_Center
6502215,AMIKACIN PER 100 MG,Outpatient,636,J0278,Amikacin sulfate injection,00703-9032-03,0,9,7.2,7.2,9,8.55,7.47,7.47,7.47,7.47,8.55,8.73,8.73,8.28,8.55,8.82,9,7.92,8.82,8.73,,Pioneer_Medical_Center
6502223,CEFEPIME PER 500 MG,Inpatient,636,J0692,Cefepime hcl for injection,25021-0122-50,0,33.48,26.784,26.784,33.48,31.806,29.1276,29.1276,29.1276,29.1276,31.806,32.4756,32.4756,31.806,31.806,32.8104,33.48,29.4624,32.8104,32.4756,,Pioneer_Medical_Center
6502223,CEFEPIME PER 500 MG,Outpatient,636,J0692,Cefepime hcl for injection,25021-0122-50,0,33.48,26.784,26.784,33.48,31.806,27.7884,27.7884,27.7884,27.7884,31.806,32.4756,32.4756,30.8016,31.806,32.8104,33.48,29.4624,32.8104,32.4756,,Pioneer_Medical_Center
6502249,DEXAMETHASONE PER MG,Inpatient,636,J1100,Dexamethasone sodium phos,00054-3176-44,0,4.17,3.336,3.336,4.17,3.9615,3.6279,3.6279,3.6279,3.6279,3.9615,4.0449,4.0449,3.9615,3.9615,4.0866,4.17,3.6696,4.0866,4.0449,,Pioneer_Medical_Center
6502249,DEXAMETHASONE PER MG,Outpatient,636,J1100,Dexamethasone sodium phos,00054-3176-44,0,4.17,3.336,3.336,4.17,3.9615,3.4611,3.4611,3.4611,3.4611,3.9615,4.0449,4.0449,3.8364,3.9615,4.0866,4.17,3.6696,4.0866,4.0449,,Pioneer_Medical_Center
6502256,"HEPARIN 10,000 UNITS/ML",Inpatient,259,,,63323-0542-01,0,30,24,24,30,28.5,26.1,26.1,26.1,26.1,28.5,29.1,29.1,28.5,28.5,29.4,30,26.4,29.4,29.1,,Pioneer_Medical_Center
6502256,"HEPARIN 10,000 UNITS/ML",Outpatient,259,,,63323-0542-01,0,30,24,24,30,28.5,24.9,24.9,24.9,24.9,28.5,29.1,29.1,27.6,28.5,29.4,30,26.4,29.4,29.1,,Pioneer_Medical_Center
6502306,HEPARIN FLUSH PER 10 UNITS,Inpatient,636,J1642,Inj heparin sodium per 10 u,08290-3064-13,0,9,7.2,7.2,9,8.55,7.83,7.83,7.83,7.83,8.55,8.73,8.73,8.55,8.55,8.82,9,7.92,8.82,8.73,,Pioneer_Medical_Center
6502306,HEPARIN FLUSH PER 10 UNITS,Outpatient,636,J1642,Inj heparin sodium per 10 u,08290-3064-13,0,9,7.2,7.2,9,8.55,7.47,7.47,7.47,7.47,8.55,8.73,8.73,8.28,8.55,8.82,9,7.92,8.82,8.73,,Pioneer_Medical_Center
6502322,HEPATITIS B VACCINE 1ML SDV,Inpatient,636,90645,Hib vaccine hboc im,,0,105,84,84,105,99.75,91.35,91.35,91.35,91.35,99.75,101.85,101.85,99.75,99.75,102.9,105,92.4,102.9,101.85,,Pioneer_Medical_Center
6502322,HEPATITIS B VACCINE 1ML SDV,Outpatient,636,90645,Hib vaccine hboc im,,0,105,84,84,105,99.75,87.15,87.15,87.15,87.15,99.75,101.85,101.85,96.6,99.75,102.9,105,92.4,102.9,101.85,,Pioneer_Medical_Center
6502355,SOLU CORTEF 100MG,Inpatient,636,J1720,Hydrocortisone sodium succ i,00009-0825-01,0,47.93,38.344,38.344,47.93,45.5335,41.6991,41.6991,41.6991,41.6991,45.5335,46.4921,46.4921,45.5335,45.5335,46.9714,47.93,42.1784,46.9714,46.4921,,Pioneer_Medical_Center
6502355,SOLU CORTEF 100MG,Outpatient,636,J1720,Hydrocortisone sodium succ i,00009-0825-01,0,47.93,38.344,38.344,47.93,45.5335,39.7819,39.7819,39.7819,39.7819,45.5335,46.4921,46.4921,44.0956,45.5335,46.9714,47.93,42.1784,46.9714,46.4921,,Pioneer_Medical_Center
6502371,INSULIN PER 5 UNITS,Inpatient,637,J1815,Insulin injection,00088-2220-33,0,6,4.8,4.8,6,5.7,5.22,5.22,5.22,5.22,5.7,5.82,5.82,5.7,5.7,5.88,6,5.28,5.88,5.82,,Pioneer_Medical_Center
6502371,INSULIN PER 5 UNITS,Outpatient,637,J1815,Insulin injection,00088-2220-33,0,6,4.8,4.8,6,5.7,4.98,4.98,4.98,4.98,5.7,5.82,5.82,5.52,5.7,5.88,6,5.28,5.88,5.82,,Pioneer_Medical_Center
6502405,VISTARIL PER 25MG,Inpatient,636,J3410,Hydroxyzine hcl injection,00517-4201-25,0,29,23.2,23.2,29,27.55,25.23,25.23,25.23,25.23,27.55,28.13,28.13,27.55,27.55,28.42,29,25.52,28.42,28.13,,Pioneer_Medical_Center
6502405,VISTARIL PER 25MG,Outpatient,636,J3410,Hydroxyzine hcl injection,00517-4201-25,0,29,23.2,23.2,29,27.55,24.07,24.07,24.07,24.07,27.55,28.13,28.13,26.68,27.55,28.42,29,25.52,28.42,28.13,,Pioneer_Medical_Center
6502413,TYPHOID VI VACCINE,Inpatient,636,90691,"Typhoid vaccine, Vi capsular polysaccharide (ViCPs), for intramuscular use",,0,249,199.2,199.2,249,236.55,216.63,216.63,216.63,216.63,236.55,241.53,241.53,236.55,236.55,244.02,249,219.12,244.02,241.53,,Pioneer_Medical_Center
6502413,TYPHOID VI VACCINE,Outpatient,636,90691,"Typhoid vaccine, Vi capsular polysaccharide (ViCPs), for intramuscular use",,0,249,199.2,199.2,249,236.55,206.67,206.67,206.67,206.67,236.55,241.53,241.53,229.08,236.55,244.02,249,219.12,244.02,241.53,,Pioneer_Medical_Center
6502454,IBUPROF SUSP PEDS 120ML,Inpatient,250,,,350580-0601-21,0,32,25.6,25.6,32,30.4,27.84,27.84,27.84,27.84,30.4,31.04,31.04,30.4,30.4,31.36,32,28.16,31.36,31.04,,Pioneer_Medical_Center
6502454,IBUPROF SUSP PEDS 120ML,Outpatient,250,,,350580-0601-21,0,32,25.6,25.6,32,30.4,26.56,26.56,26.56,26.56,30.4,31.04,31.04,29.44,30.4,31.36,32,28.16,31.36,31.04,,Pioneer_Medical_Center
6502488,INFLUENZA QUADRIVALENT,Inpatient,636,90686,"Influenza virus vaccine, quadrivalent (IIV4), split virus, preservative free, 0.5 mL dosage, for intramuscular use",,0,42,33.6,33.6,42,39.9,36.54,36.54,36.54,36.54,39.9,40.74,40.74,39.9,39.9,41.16,42,36.96,41.16,40.74,,Pioneer_Medical_Center
6502488,INFLUENZA QUADRIVALENT,Outpatient,636,90686,"Influenza virus vaccine, quadrivalent (IIV4), split virus, preservative free, 0.5 mL dosage, for intramuscular use",,0,42,33.6,33.6,42,39.9,34.86,34.86,34.86,34.86,39.9,40.74,40.74,38.64,39.9,41.16,42,36.96,41.16,40.74,,Pioneer_Medical_Center
6502553,ATROVENT (IPRATROPIUM),Inpatient,259,,,00487-9801-30,0,6,4.8,4.8,6,5.7,5.22,5.22,5.22,5.22,5.7,5.82,5.82,5.7,5.7,5.88,6,5.28,5.88,5.82,,Pioneer_Medical_Center
6502553,ATROVENT (IPRATROPIUM),Outpatient,259,,,00487-9801-30,0,6,4.8,4.8,6,5.7,4.98,4.98,4.98,4.98,5.7,5.82,5.82,5.52,5.7,5.88,6,5.28,5.88,5.82,,Pioneer_Medical_Center
6502660,TORADOL PER 15 MG,Inpatient,636,J1885,Ketorolac tromethamine inj,63323-0162-16,0,13.55,10.84,10.84,13.55,12.8725,11.7885,11.7885,11.7885,11.7885,12.8725,13.1435,13.1435,12.8725,12.8725,13.279,13.55,11.924,13.279,13.1435,,Pioneer_Medical_Center
6502660,TORADOL PER 15 MG,Outpatient,636,J1885,Ketorolac tromethamine inj,63323-0162-16,0,13.55,10.84,10.84,13.55,12.8725,11.2465,11.2465,11.2465,11.2465,12.8725,13.1435,13.1435,12.466,12.8725,13.279,13.55,11.924,13.279,13.1435,,Pioneer_Medical_Center
6502702,LIDOCAINE PER 10MG,Inpatient,636,J2001,Lidocaine injection,00409-9137-05,0,5,4,4,5,4.75,4.35,4.35,4.35,4.35,4.75,4.85,4.85,4.75,4.75,4.9,5,4.4,4.9,4.85,,Pioneer_Medical_Center
6502702,LIDOCAINE PER 10MG,Outpatient,636,J2001,Lidocaine injection,00409-9137-05,0,5,4,4,5,4.75,4.15,4.15,4.15,4.15,4.75,4.85,4.85,4.6,4.75,4.9,5,4.4,4.9,4.85,,Pioneer_Medical_Center
6502751,LIDOCAINE PREMIX 2GM/500ML,Inpatient,259,,,00338-0409-03,0,25.8,20.64,20.64,25.8,24.51,22.446,22.446,22.446,22.446,24.51,25.026,25.026,24.51,24.51,25.284,25.8,22.704,25.284,25.026,,Pioneer_Medical_Center
6502751,LIDOCAINE PREMIX 2GM/500ML,Outpatient,259,,,00338-0409-03,0,25.8,20.64,20.64,25.8,24.51,21.414,21.414,21.414,21.414,24.51,25.026,25.026,23.736,24.51,25.284,25.8,22.704,25.284,25.026,,Pioneer_Medical_Center
6502801,LORAZEPAM 2MG (ATIVAN),Inpatient,636,J2060,Lorazepam injection,00641-6044-25,0,27,21.6,21.6,27,25.65,23.49,23.49,23.49,23.49,25.65,26.19,26.19,25.65,25.65,26.46,27,23.76,26.46,26.19,,Pioneer_Medical_Center
6502801,LORAZEPAM 2MG (ATIVAN),Outpatient,636,J2060,Lorazepam injection,00641-6044-25,0,27,21.6,21.6,27,25.65,22.41,22.41,22.41,22.41,25.65,26.19,26.19,24.84,25.65,26.46,27,23.76,26.46,26.19,,Pioneer_Medical_Center
6502827,CLINDAMYCIN 300MG IV,Inpatient,259,,,00009-0870-26,0,30,24,24,30,28.5,26.1,26.1,26.1,26.1,28.5,29.1,29.1,28.5,28.5,29.4,30,26.4,29.4,29.1,,Pioneer_Medical_Center
6502827,CLINDAMYCIN 300MG IV,Outpatient,259,,,00009-0870-26,0,30,24,24,30,28.5,24.9,24.9,24.9,24.9,28.5,29.1,29.1,27.6,28.5,29.4,30,26.4,29.4,29.1,,Pioneer_Medical_Center
6502900,MANNITOL 25% 50ML SDV,Inpatient,636,J2150,Mannitol injection,63323-0024-25,0,134.42,107.536,107.536,134.42,127.699,116.9454,116.9454,116.9454,116.9454,127.699,130.3874,130.3874,127.699,127.699,131.7316,134.42,118.2896,131.7316,130.3874,,Pioneer_Medical_Center
6502900,MANNITOL 25% 50ML SDV,Outpatient,636,J2150,Mannitol injection,63323-0024-25,0,134.42,107.536,107.536,134.42,127.699,111.5686,111.5686,111.5686,111.5686,127.699,130.3874,130.3874,123.6664,127.699,131.7316,134.42,118.2896,131.7316,130.3874,,Pioneer_Medical_Center
6503015,ACTIVATED CHARCOAL WITH SORBITAL,Inpatient,259,,,00574-0120-76,0,108,86.4,86.4,108,102.6,93.96,93.96,93.96,93.96,102.6,104.76,104.76,102.6,102.6,105.84,108,95.04,105.84,104.76,,Pioneer_Medical_Center
6503015,ACTIVATED CHARCOAL WITH SORBITAL,Outpatient,259,,,00574-0120-76,0,108,86.4,86.4,108,102.6,89.64,89.64,89.64,89.64,102.6,104.76,104.76,99.36,102.6,105.84,108,95.04,105.84,104.76,,Pioneer_Medical_Center
6503023,ZITHROMAX 500MG INJ,Inpatient,636,J0456,Azithromycin,63323-0398-14,0,32,25.6,25.6,32,30.4,27.84,27.84,27.84,27.84,30.4,31.04,31.04,30.4,30.4,31.36,32,28.16,31.36,31.04,,Pioneer_Medical_Center
6503023,ZITHROMAX 500MG INJ,Outpatient,636,J0456,Azithromycin,63323-0398-14,0,32,25.6,25.6,32,30.4,26.56,26.56,26.56,26.56,30.4,31.04,31.04,29.44,30.4,31.36,32,28.16,31.36,31.04,,Pioneer_Medical_Center
6503031,DECADRON 4MG PT PACK,Inpatient,250,,,00054-4184-25,0,33,26.4,26.4,33,31.35,28.71,28.71,28.71,28.71,31.35,32.01,32.01,31.35,31.35,32.34,33,29.04,32.34,32.01,,Pioneer_Medical_Center
6503031,DECADRON 4MG PT PACK,Outpatient,250,,,00054-4184-25,0,33,26.4,26.4,33,31.35,27.39,27.39,27.39,27.39,31.35,32.01,32.01,30.36,31.35,32.34,33,29.04,32.34,32.01,,Pioneer_Medical_Center
6503049,DOXYCYCLINE 100MG TAB,Inpatient,250,,,68180-0652-08,0,1,0.8,0.8,1,0.95,0.87,0.87,0.87,0.87,0.95,0.97,0.97,0.95,0.95,0.98,1,0.88,0.98,0.97,,Pioneer_Medical_Center
6503049,DOXYCYCLINE 100MG TAB,Outpatient,250,,,68180-0652-08,0,1,0.8,0.8,1,0.95,0.83,0.83,0.83,0.83,0.95,0.97,0.97,0.92,0.95,0.98,1,0.88,0.98,0.97,,Pioneer_Medical_Center
6503056,EMLA CREAM,Inpatient,250,,,00115-1468-60,0,18,14.4,14.4,18,17.1,15.66,15.66,15.66,15.66,17.1,17.46,17.46,17.1,17.1,17.64,18,15.84,17.64,17.46,,Pioneer_Medical_Center
6503056,EMLA CREAM,Outpatient,250,,,00115-1468-60,0,18,14.4,14.4,18,17.1,14.94,14.94,14.94,14.94,17.1,17.46,17.46,16.56,17.1,17.64,18,15.84,17.64,17.46,,Pioneer_Medical_Center
6503064,GLUTOSE ORAL GEL,Inpatient,250,,,00574-0069-30,0,29,23.2,23.2,29,27.55,25.23,25.23,25.23,25.23,27.55,28.13,28.13,27.55,27.55,28.42,29,25.52,28.42,28.13,,Pioneer_Medical_Center
6503064,GLUTOSE ORAL GEL,Outpatient,250,,,00574-0069-30,0,29,23.2,23.2,29,27.55,24.07,24.07,24.07,24.07,27.55,28.13,28.13,26.68,27.55,28.42,29,25.52,28.42,28.13,,Pioneer_Medical_Center
6503072,GUAIFENESIN 200MG TAB,Inpatient,250,,,00904-6815-52,0,1,0.8,0.8,1,0.95,0.87,0.87,0.87,0.87,0.95,0.97,0.97,0.95,0.95,0.98,1,0.88,0.98,0.97,,Pioneer_Medical_Center
6503072,GUAIFENESIN 200MG TAB,Outpatient,250,,,00904-6815-52,0,1,0.8,0.8,1,0.95,0.83,0.83,0.83,0.83,0.95,0.97,0.97,0.92,0.95,0.98,1,0.88,0.98,0.97,,Pioneer_Medical_Center
6503106,DEMEROL PER 100MG,Inpatient,636,J2175,Meperidine hydrochl /100 mg,,0,70,56,56,70,66.5,60.9,60.9,60.9,60.9,66.5,67.9,67.9,66.5,66.5,68.6,70,61.6,68.6,67.9,,Pioneer_Medical_Center
6503106,DEMEROL PER 100MG,Outpatient,636,J2175,Meperidine hydrochl /100 mg,,0,70,56,56,70,66.5,58.1,58.1,58.1,58.1,66.5,67.9,67.9,64.4,66.5,68.6,70,61.6,68.6,67.9,,Pioneer_Medical_Center
6503114,ZOSYN 3.375 GM,Inpatient,259,,,63323-0983-53,0,37,29.6,29.6,37,35.15,32.19,32.19,32.19,32.19,35.15,35.89,35.89,35.15,35.15,36.26,37,32.56,36.26,35.89,,Pioneer_Medical_Center
6503114,ZOSYN 3.375 GM,Outpatient,259,,,63323-0983-53,0,37,29.6,29.6,37,35.15,30.71,30.71,30.71,30.71,35.15,35.89,35.89,34.04,35.15,36.26,37,32.56,36.26,35.89,,Pioneer_Medical_Center
6503122,RABIES IMMUNE GLOBULIN 150IU/ML,Inpatient,636,90375,"Rabies immune globulin (RIg), human, for intramuscular and/or subcutaneous use",58160-0964-12,0,6176,4940.8,4940.8,6176,5867.2,5373.12,5373.12,5373.12,5373.12,5867.2,5990.72,5990.72,5867.2,5867.2,6052.48,6176,5434.88,6052.48,5990.72,,Pioneer_Medical_Center
6503122,RABIES IMMUNE GLOBULIN 150IU/ML,Outpatient,636,90375,"Rabies immune globulin (RIg), human, for intramuscular and/or subcutaneous use",58160-0964-12,0,6176,4940.8,4940.8,6176,5867.2,5126.08,5126.08,5126.08,5126.08,5867.2,5990.72,5990.72,5681.92,5867.2,6052.48,6176,5434.88,6052.48,5990.72,,Pioneer_Medical_Center
6503130,RABIVERT 1ML,Inpatient,259,90675,"Rabies vaccine, for intramuscular use",63851-0501-02,0,487,389.6,389.6,487,462.65,423.69,423.69,423.69,423.69,462.65,472.39,472.39,462.65,462.65,477.26,487,428.56,477.26,472.39,,Pioneer_Medical_Center
6503130,RABIVERT 1ML,Outpatient,259,90675,"Rabies vaccine, for intramuscular use",63851-0501-02,0,487,389.6,389.6,487,462.65,404.21,404.21,404.21,404.21,462.65,472.39,472.39,448.04,462.65,477.26,487,428.56,477.26,472.39,,Pioneer_Medical_Center
6503155,NORFLEX UP TO 60MG,Inpatient,636,J2360,Orphenadrine injection,17478-0538-02,0,75.02,60.016,60.016,75.02,71.269,65.2674,65.2674,65.2674,65.2674,71.269,72.7694,72.7694,71.269,71.269,73.5196,75.02,66.0176,73.5196,72.7694,,Pioneer_Medical_Center
6503155,NORFLEX UP TO 60MG,Outpatient,636,J2360,Orphenadrine injection,17478-0538-02,0,75.02,60.016,60.016,75.02,71.269,62.2666,62.2666,62.2666,62.2666,71.269,72.7694,72.7694,69.0184,71.269,73.5196,75.02,66.0176,73.5196,72.7694,,Pioneer_Medical_Center
6503163,GLIPIZIDE 5 MG TAB,Inpatient,250,,,60505-0141-00,0,4,3.2,3.2,4,3.8,3.48,3.48,3.48,3.48,3.8,3.88,3.88,3.8,3.8,3.92,4,3.52,3.92,3.88,,Pioneer_Medical_Center
6503163,GLIPIZIDE 5 MG TAB,Outpatient,250,,,60505-0141-00,0,4,3.2,3.2,4,3.8,3.32,3.32,3.32,3.32,3.8,3.88,3.88,3.68,3.8,3.92,4,3.52,3.92,3.88,,Pioneer_Medical_Center
6503171,IMMODIUM 2MG TAB,Inpatient,250,,,00378-2100-01,0,3,2.4,2.4,3,2.85,2.61,2.61,2.61,2.61,2.85,2.91,2.91,2.85,2.85,2.94,3,2.64,2.94,2.91,,Pioneer_Medical_Center
6503171,IMMODIUM 2MG TAB,Outpatient,250,,,00378-2100-01,0,3,2.4,2.4,3,2.85,2.49,2.49,2.49,2.49,2.85,2.91,2.91,2.76,2.85,2.94,3,2.64,2.94,2.91,,Pioneer_Medical_Center
6503189,METFORMIN 500MG TAB,Inpatient,250,,,23155-0102-01,0,4,3.2,3.2,4,3.8,3.48,3.48,3.48,3.48,3.8,3.88,3.88,3.8,3.8,3.92,4,3.52,3.92,3.88,,Pioneer_Medical_Center
6503189,METFORMIN 500MG TAB,Outpatient,250,,,23155-0102-01,0,4,3.2,3.2,4,3.8,3.32,3.32,3.32,3.32,3.8,3.88,3.88,3.68,3.8,3.92,4,3.52,3.92,3.88,,Pioneer_Medical_Center
6503197,COUMADIN 1MG TAB,Inpatient,250,,,00093-1712-01,0,1,0.8,0.8,1,0.95,0.87,0.87,0.87,0.87,0.95,0.97,0.97,0.95,0.95,0.98,1,0.88,0.98,0.97,,Pioneer_Medical_Center
6503197,COUMADIN 1MG TAB,Outpatient,250,,,00093-1712-01,0,1,0.8,0.8,1,0.95,0.83,0.83,0.83,0.83,0.95,0.97,0.97,0.92,0.95,0.98,1,0.88,0.98,0.97,,Pioneer_Medical_Center
6503205,DEMEROL 50MG/ML,Inpatient,259,,,00409-1178-30,0,15,12,12,15,14.25,13.05,13.05,13.05,13.05,14.25,14.55,14.55,14.25,14.25,14.7,15,13.2,14.7,14.55,,Pioneer_Medical_Center
6503205,DEMEROL 50MG/ML,Outpatient,259,,,00409-1178-30,0,15,12,12,15,14.25,12.45,12.45,12.45,12.45,14.25,14.55,14.55,13.8,14.25,14.7,15,13.2,14.7,14.55,,Pioneer_Medical_Center
6503213,FORTAZ PER 500MG,Inpatient,636,J0713,Inj ceftazidime per 500 mg,25021-0127-66,0,30,24,24,30,28.5,26.1,26.1,26.1,26.1,28.5,29.1,29.1,28.5,28.5,29.4,30,26.4,29.4,29.1,,Pioneer_Medical_Center
6503213,FORTAZ PER 500MG,Outpatient,636,J0713,Inj ceftazidime per 500 mg,25021-0127-66,0,30,24,24,30,28.5,24.9,24.9,24.9,24.9,28.5,29.1,29.1,27.6,28.5,29.4,30,26.4,29.4,29.1,,Pioneer_Medical_Center
6503221,ARANESP PER MCG,Inpatient,636,J0881,"Darbepoetin alfa, non-esrd",55513-0021-04,0,44,35.2,35.2,44,41.8,38.28,38.28,38.28,38.28,41.8,42.68,42.68,41.8,41.8,43.12,44,38.72,43.12,42.68,,Pioneer_Medical_Center
6503221,ARANESP PER MCG,Outpatient,636,J0881,"Darbepoetin alfa, non-esrd",55513-0021-04,0,44,35.2,35.2,44,41.8,36.52,36.52,36.52,36.52,41.8,42.68,42.68,40.48,41.8,43.12,44,38.72,43.12,42.68,,Pioneer_Medical_Center
6503247,COUMADIN 2MG TAB,Inpatient,250,,,00056-0170-70,0,1,0.8,0.8,1,0.95,0.87,0.87,0.87,0.87,0.95,0.97,0.97,0.95,0.95,0.98,1,0.88,0.98,0.97,,Pioneer_Medical_Center
6503247,COUMADIN 2MG TAB,Outpatient,250,,,00056-0170-70,0,1,0.8,0.8,1,0.95,0.83,0.83,0.83,0.83,0.95,0.97,0.97,0.92,0.95,0.98,1,0.88,0.98,0.97,,Pioneer_Medical_Center
