BILL_ITEM_ID,LONG_DESCRIPTION,ACTIVITY_TYPE,CPT-4,GMC Global AP Price Schedule,GMC Urgent Care Price Schedule,Glendive Hosp Office Visit Price Schedule,Glendive Medical Center Base Price Schedule,Prof GMC Base Price Schedule,Prof GMC Hosp Office Visit Price Schedule,Prof GMC Urgent Care Price Sched,hospital
6506654,XR Chest PA and Lateral,Radiology,71046,,,,332,60.0,,,Glendive_Medical_Center
619370,XR Chest PA and Lateral - Report,Radiology,71046,,,,,60.0,,,Glendive_Medical_Center
6506656,XR Chest PA/AP Only,Radiology,71045,,,,255,51.0,,,Glendive_Medical_Center
619393,XR Chest PA/AP Only - Report,Radiology,71045,,,,,51.0,,,Glendive_Medical_Center
5540294,XR Chest Repeat w/ Nipple Markers - Report,Radiology,71045,,,,,51.0,,,Glendive_Medical_Center
619425,XR Chest w/ Apical Lordotic - Report,Radiology,71047,,,,,76.0,,,Glendive_Medical_Center
6097002,XR Chest/Abdomen AP Infant - Report,Radiology,71045,,,,,51.0,,,Glendive_Medical_Center
623042,XR Scapula L - Report,Radiology,73010,,,,,51.0,,,Glendive_Medical_Center
2752076,XR Shoulder 2 View L - Report,Radiology,73030,,,,,53.0,,,Glendive_Medical_Center
5916497,XR Colon Enema Therapeutic - Report,Radiology,74283,,,,,573.0,,,Glendive_Medical_Center
618486,XR Colon Water Soluble Contrast - Report,Radiology,74270,,,,,287.0,,,Glendive_Medical_Center
619497,XR Cystography - Report,Radiology,74430,,,,,88.0,,,Glendive_Medical_Center
5379543,XR DXA Appendicular Skeleton - Report,Radiology,77081,,,,,57.0,,,Glendive_Medical_Center
5379544,XR DXA Axial Skeleton - Report,Radiology,77080,,,,,55.0,,,Glendive_Medical_Center
5379546,XR DXA Vertebral FX Assessment - Report,Radiology,77086,,,,,47.0,,,Glendive_Medical_Center
622906,XR Shoulder AP L - Report,Radiology,73020,,,,,43.0,,,Glendive_Medical_Center
7034491,XR Shoulder Arthrocentesis Asp or Inj L - Report,Radiology,77002,,,,,154.0,,,Glendive_Medical_Center
622839,XR Shoulder Arthrogram L - Report,Radiology,73040,,,,,152.0,,,Glendive_Medical_Center
622696,XR Shoulder Axillary L - Report,Radiology,73020,,,,,43.0,,,Glendive_Medical_Center
622607,XR Shoulder Complete L - Report,Radiology,73030,,,,,53.0,,,Glendive_Medical_Center
622507,XR Shoulder Injection for CT/MRI L - Report,Radiology,77002,,,,,154.0,,,Glendive_Medical_Center
622013,XR Tibia Fibula L - Report,Radiology,73590,,,,,45.0,,,Glendive_Medical_Center
621972,XR TMJ Arthrogram L - Report,Radiology,70332,,,,,150.0,,,Glendive_Medical_Center
619737,XR Entire Spine AP and Lateral - Report,Radiology,72082,,,,,90.0,,,Glendive_Medical_Center
1666073,XR Epidural Inj C/T Spine,Radiology,,,,,90,727.0,,,Glendive_Medical_Center
1580085,XR Epidural Inj C/T Spine Bilateral,Radiology,,,,,90,727.0,,,Glendive_Medical_Center
5705864,XR Epidural inj Cervical Spine by Rad - Report,Radiology,62321,,,,,541.0,,,Glendive_Medical_Center
986089,XR Epidural Inj L Spine by Rad - Report,Radiology,62323,,,,,501.0,,,Glendive_Medical_Center
1138073,XR Epidural Inj Lumbar,Radiology,,,,,90,727.0,,,Glendive_Medical_Center
3864108,XR Epidural Inj Lumbar Bilateral,Radiology,,,,,90,727.0,,,Glendive_Medical_Center
618931,XR Esophagram - Report,Radiology,74220,,,,,166.0,,,Glendive_Medical_Center
616319,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
616328,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
616339,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
616366,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
616376,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
616388,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
616401,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
616423,XR Exam,Radiology,73100,,,,270,,,,Glendive_Medical_Center
616437,XR Exam,Radiology,73100,,,,270,,,,Glendive_Medical_Center
616462,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
616480,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
616539,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
616575,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
616734,XR Exam,Radiology,73020,,,,255,,,,Glendive_Medical_Center
616750,XR Exam,Radiology,73020,,,,255,,,,Glendive_Medical_Center
616792,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
616800,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
616823,XR Exam,Radiology,73020,,,,255,,,,Glendive_Medical_Center
616847,XR Exam,Radiology,73020,,,,255,,,,Glendive_Medical_Center
616862,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
616998,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
617043,XR Exam,Radiology,73020,,,,255,,,,Glendive_Medical_Center
617073,XR Exam,Radiology,73020,,,,255,,,,Glendive_Medical_Center
617108,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
617142,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
617177,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
617212,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
617262,XR Exam,Radiology,73562,,,,321,,,,Glendive_Medical_Center
617302,XR Exam,Radiology,73562,,,,321,,,,Glendive_Medical_Center
617317,XR Exam,Radiology,73560,,,,281,,,,Glendive_Medical_Center
617351,XR Exam,Radiology,73560,,,,281,,,,Glendive_Medical_Center
617407,XR Exam,Radiology,73564,,,,352,,,,Glendive_Medical_Center
617442,XR Exam,Radiology,73564,,,,352,,,,Glendive_Medical_Center
617483,XR Exam,Radiology,73130,,,,291,,,,Glendive_Medical_Center
617532,XR Exam,Radiology,73130,,,,291,,,,Glendive_Medical_Center
617549,XR Exam,Radiology,73630,,,,291,,,,Glendive_Medical_Center
617564,XR Exam,Radiology,73630,,,,291,,,,Glendive_Medical_Center
617584,XR Exam,Radiology,73620,,,,270,,,,Glendive_Medical_Center
617603,XR Exam,Radiology,73620,,,,270,,,,Glendive_Medical_Center
617625,XR Exam,Radiology,73610,,,,291,,,,Glendive_Medical_Center
617644,XR Exam,Radiology,73610,,,,291,,,,Glendive_Medical_Center
617670,XR Exam,Radiology,76010,,,,311,,,,Glendive_Medical_Center
617692,XR Exam,Radiology,50430,,,,1590,,,,Glendive_Medical_Center
617715,XR Exam,Radiology,70160,,,,281,,,,Glendive_Medical_Center
617844,XR Exam,Radiology,76000,,,,719,,,,Glendive_Medical_Center
617867,XR Exam,Radiology,74340,,,,1413,,,,Glendive_Medical_Center
617886,XR Exam,Radiology,70130,,,,428,,,,Glendive_Medical_Center
617905,XR Exam,Radiology,70120,,,,332,,,,Glendive_Medical_Center
617925,XR Exam,Radiology,70120,,,,332,,,,Glendive_Medical_Center
617945,XR Exam,Radiology,70100,,,,281,,,,Glendive_Medical_Center
617962,XR Exam,Radiology,70100,,,,281,,,,Glendive_Medical_Center
617981,XR Exam,Radiology,70110,,,,352,,,,Glendive_Medical_Center
618022,XR Exam,Radiology,73592,,,,270,,,,Glendive_Medical_Center
618043,XR Exam,Radiology,73592,,,,270,,,,Glendive_Medical_Center
618059,XR Exam,Radiology,74425,,,,546,,,,Glendive_Medical_Center
618102,XR Exam,Radiology,72100,,,,362,,,,Glendive_Medical_Center
618120,XR Exam,Radiology,72110,,,,495,,,,Glendive_Medical_Center
618143,XR Exam,Radiology,72020,,,,224,,,,Glendive_Medical_Center
618160,XR Exam,Radiology,72100,,,,362,,,,Glendive_Medical_Center
618181,XR Exam,Radiology,72114,,,,632,,,,Glendive_Medical_Center
618200,XR Exam,Radiology,72110,,,,495,,,,Glendive_Medical_Center
618217,XR Exam,Radiology,72100,,,,362,,,,Glendive_Medical_Center
618238,XR Exam,Radiology,72120,,,,485,,,,Glendive_Medical_Center
618265,XR Exam,Radiology,73565,,,,352,,,,Glendive_Medical_Center
618304,XR Exam,Radiology,73560,,,,281,,,,Glendive_Medical_Center
618317,XR Exam,Radiology,73560,,,,281,,,,Glendive_Medical_Center
618327,XR Exam,Radiology,73564,,,,352,,,,Glendive_Medical_Center
618341,XR Exam,Radiology,73564,,,,352,,,,Glendive_Medical_Center
618353,XR Exam,Radiology,73562,,,,321,,,,Glendive_Medical_Center
618366,XR Exam,Radiology,73562,,,,321,,,,Glendive_Medical_Center
618427,XR Exam,Radiology,74400,,,,898,,,,Glendive_Medical_Center
618462,XR Exam,Radiology,74018,,,,281,,,,Glendive_Medical_Center
618470,XR Exam,Radiology,74740,,,,694,,,,Glendive_Medical_Center
618496,XR Exam,Radiology,74019,,,,352,,,,Glendive_Medical_Center
618510,XR Exam,Radiology,73060,,,,311,,,,Glendive_Medical_Center
618528,XR Exam,Radiology,74019,,,,352,,,,Glendive_Medical_Center
618555,XR Exam,Radiology,73060,,,,311,,,,Glendive_Medical_Center
618568,XR Exam,Radiology,74019,,,,352,,,,Glendive_Medical_Center
618579,XR Exam,Radiology,74018,,,,281,,,,Glendive_Medical_Center
618591,XR Exam,Radiology,73502,,,,311,,,,Glendive_Medical_Center
618606,XR Exam,Radiology,74018,,,,281,,,,Glendive_Medical_Center
618629,XR Exam,Radiology,73502,,,,311,,,,Glendive_Medical_Center
618643,XR Exam,Radiology,73050,,,,362,,,,Glendive_Medical_Center
618657,XR Exam,Radiology,73050,0.0,,,362,,,,Glendive_Medical_Center
618675,XR Exam,Radiology,74022,,,,418,,,,Glendive_Medical_Center
618716,XR Exam,Radiology,73610,,,,291,,,,Glendive_Medical_Center
618741,XR Exam,Radiology,73610,,,,291,,,,Glendive_Medical_Center
618775,XR Exam,Radiology,73600,,,,270,,,,Glendive_Medical_Center
618806,XR Exam,Radiology,73600,,,,270,,,,Glendive_Medical_Center
618821,XR Exam,Radiology,73502,,,,270,,,,Glendive_Medical_Center
618848,XR Exam,Radiology,73501,,,,270,,,,Glendive_Medical_Center
618864,XR Exam,Radiology,73502,,,,270,,,,Glendive_Medical_Center
618878,XR Exam,Radiology,73501,,,,270,,,,Glendive_Medical_Center
618899,XR Exam,Radiology,73120,,,,270,,,,Glendive_Medical_Center
618935,XR Exam,Radiology,73120,,,,270,,,,Glendive_Medical_Center
618945,XR Exam,Radiology,77072,,,,281,,,,Glendive_Medical_Center
618956,XR Exam,Radiology,73130,,,,306,,,,Glendive_Medical_Center
618970,XR Exam,Radiology,73130,,,,306,,,,Glendive_Medical_Center
618980,XR Exam,Radiology,77073,,,,428,,,,Glendive_Medical_Center
618993,XR Exam,Radiology,77074,,,,770,,,,Glendive_Medical_Center
619006,XR Exam,Radiology,73120,,,,270,,,,Glendive_Medical_Center
619014,XR Exam,Radiology,77076,,,,398,,,,Glendive_Medical_Center
619042,XR Exam,Radiology,73130,,,,306,,,,Glendive_Medical_Center
619057,XR Exam,Radiology,72040,,,,321,,,,Glendive_Medical_Center
619067,XR Exam,Radiology,73130,,,,306,,,,Glendive_Medical_Center
619077,XR Exam,Radiology,72040,,,,321,,,,Glendive_Medical_Center
619087,XR Exam,Radiology,72050,,,,485,,,,Glendive_Medical_Center
619099,XR Exam,Radiology,77001,,,,1341,,,,Glendive_Medical_Center
619106,XR Exam,Radiology,72050,,,,485,,,,Glendive_Medical_Center
619134,XR Exam,Radiology,72040,,,,321,,,,Glendive_Medical_Center
619157,XR Exam,Radiology,72020,,,,224,,,,Glendive_Medical_Center
619169,XR Exam,Radiology,73090,,,,281,,,,Glendive_Medical_Center
619182,XR Exam,Radiology,72052,,,,612,,,,Glendive_Medical_Center
619193,XR Exam,Radiology,73090,,,,281,,,,Glendive_Medical_Center
619205,XR Exam,Radiology,73650,,,,255,,,,Glendive_Medical_Center
619215,XR Exam,Radiology,73620,,,,270,,,,Glendive_Medical_Center
619225,XR Exam,Radiology,73650,,,,255,,,,Glendive_Medical_Center
619236,XR Exam,Radiology,71045,,,,469,,,,Glendive_Medical_Center
619247,XR Exam,Radiology,73620,,,,270,,,,Glendive_Medical_Center
619262,XR Exam,Radiology,71045,,,,469,,,,Glendive_Medical_Center
619270,XR Exam,Radiology,73630,,,,291,,,,Glendive_Medical_Center
619283,XR Exam,Radiology,71046,,,,332,,,,Glendive_Medical_Center
619292,XR Exam,Radiology,73630,,,,291,,,,Glendive_Medical_Center
619313,XR Exam,Radiology,71045,,,,255,,,,Glendive_Medical_Center
619340,XR Exam,Radiology,71048,,,,515,,,,Glendive_Medical_Center
619362,XR Exam,Radiology,71046,,,,332,,,,Glendive_Medical_Center
619417,XR Exam,Radiology,71047,,,,398,,,,Glendive_Medical_Center
619446,XR Exam,Radiology,73000,,,,281,,,,Glendive_Medical_Center
619464,XR Exam,Radiology,73000,,,,281,,,,Glendive_Medical_Center
619478,XR Exam,Radiology,73140,,,,240,,,,Glendive_Medical_Center
619490,XR Exam,Radiology,74430,,,,944,,,,Glendive_Medical_Center
619532,XR Exam,Radiology,73070,,,,281,,,,Glendive_Medical_Center
619551,XR Exam,Radiology,73070,,,,281,,,,Glendive_Medical_Center
619570,XR Exam,Radiology,73140,,,,240,,,,Glendive_Medical_Center
619619,XR Exam,Radiology,73552,,,,311,,,,Glendive_Medical_Center
619656,XR Exam,Radiology,73080,,,,311,,,,Glendive_Medical_Center
619675,XR Exam,Radiology,73080,,,,311,,,,Glendive_Medical_Center
619714,XR Exam,Radiology,73552,,,,311,,,,Glendive_Medical_Center
619731,XR Exam,Radiology,72082,,,,546,,,,Glendive_Medical_Center
619745,XR Exam,Radiology,70140,,,,332,,,,Glendive_Medical_Center
619792,XR Exam,Radiology,70030,,,,224,,,,Glendive_Medical_Center
619854,XR Exam,Radiology,70150,,,,428,,,,Glendive_Medical_Center
621130,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
621218,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
621280,XR Exam,Radiology,73100,,,,270,,,,Glendive_Medical_Center
621306,XR Exam,Radiology,73100,,,,270,,,,Glendive_Medical_Center
621410,XR Exam,Radiology,74455,,,,847,,,,Glendive_Medical_Center
621496,XR Exam,Radiology,50431,,,,658,,,,Glendive_Medical_Center
621675,XR Exam,Radiology,73092,,,,270,,,,Glendive_Medical_Center
621688,XR Exam,Radiology,73092,,,,270,,,,Glendive_Medical_Center
621802,XR Exam,Radiology,73660,,,,235,,,,Glendive_Medical_Center
621844,XR Exam,Radiology,73660,,,,235,,,,Glendive_Medical_Center
621880,XR Exam,Radiology,70328,,,,388,,,,Glendive_Medical_Center
621897,XR Exam,Radiology,70328,,,,388,,,,Glendive_Medical_Center
621925,XR Exam,Radiology,70330,,,,449,,,,Glendive_Medical_Center
621984,XR Exam,Radiology,73590,,,,281,,,,Glendive_Medical_Center
622007,XR Exam,Radiology,73590,,,,281,,,,Glendive_Medical_Center
622022,XR Exam,Radiology,72080,,,,418,,,,Glendive_Medical_Center
622034,XR Exam,Radiology,47531,,,,420,,,,Glendive_Medical_Center
622049,XR Exam,Radiology,72020,,,,224,,,,Glendive_Medical_Center
622064,XR Exam,Radiology,72072,,,,377,,,,Glendive_Medical_Center
622077,XR Exam,Radiology,72070,,,,352,,,,Glendive_Medical_Center
622104,XR Exam,Radiology,71120,,,,352,,,,Glendive_Medical_Center
622177,XR Exam,Radiology,70360,,,,224,,,,Glendive_Medical_Center
622212,XR Exam,Radiology,70250,,,,332,,,,Glendive_Medical_Center
622257,XR Exam,Radiology,70260,,,,485,,,,Glendive_Medical_Center
622323,XR Exam,Radiology,72200,,,,311,,,,Glendive_Medical_Center
622358,XR Exam,Radiology,72202,,,,332,,,,Glendive_Medical_Center
622424,XR Exam,Radiology,75809,,,,1341,,,,Glendive_Medical_Center
622569,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
622597,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
622654,XR Exam,Radiology,73020,,,,255,,,,Glendive_Medical_Center
622691,XR Exam,Radiology,73020,,,,255,,,,Glendive_Medical_Center
622879,XR Exam,Radiology,73020,,,,255,,,,Glendive_Medical_Center
622901,XR Exam,Radiology,73020,,,,255,,,,Glendive_Medical_Center
622933,XR Exam,Radiology,70240,,,,224,,,,Glendive_Medical_Center
622958,XR Exam,Radiology,72081,,,,270,,,,Glendive_Medical_Center
622975,XR Exam,Radiology,72082,,,,632,,,,Glendive_Medical_Center
622992,XR Exam,Radiology,73010,,,,281,,,,Glendive_Medical_Center
623034,XR Exam,Radiology,73010,,,,281,,,,Glendive_Medical_Center
623064,XR Exam,Radiology,71130,,,,377,,,,Glendive_Medical_Center
623209,XR Exam,Radiology,72220,,,,316,,,,Glendive_Medical_Center
623242,XR Exam,Radiology,71101,,,,449,,,,Glendive_Medical_Center
623361,XR Exam,Radiology,71101,,,,449,,,,Glendive_Medical_Center
623395,XR Exam,Radiology,71111,,,,643,,,,Glendive_Medical_Center
623525,XR Exam,Radiology,50431,,,,535,,,,Glendive_Medical_Center
623562,XR Exam,Radiology,72190,,,,362,,,,Glendive_Medical_Center
623597,XR Exam,Radiology,72170,,,,316,,,,Glendive_Medical_Center
623650,XR Exam,Radiology,72190,,,,362,,,,Glendive_Medical_Center
623690,XR Exam,Radiology,72170,,,,311,,,,Glendive_Medical_Center
623761,XR Exam,Radiology,73522,,,,367,,,,Glendive_Medical_Center
623783,XR Exam,Radiology,70210,,,,332,,,,Glendive_Medical_Center
623819,XR Exam,Radiology,70220,,,,428,,,,Glendive_Medical_Center
623856,XR Exam,Radiology,77074,,,,770,,,,Glendive_Medical_Center
623926,XR Exam,Radiology,77076,,,,398,,,,Glendive_Medical_Center
623972,XR Exam,Radiology,77075,,,,770,,,,Glendive_Medical_Center
624069,XR Exam,Radiology,70200,,,,428,,,,Glendive_Medical_Center
624119,XR Exam,Radiology,70190,,,,439,,,,Glendive_Medical_Center
624168,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
624210,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
624280,XR Exam,Radiology,73110,,,,291,,,,Glendive_Medical_Center
660578,XR Exam,Radiology,72040,,,,321,,,,Glendive_Medical_Center
660579,XR Exam,Radiology,72100,,,,362,,,,Glendive_Medical_Center
660581,XR Exam,Radiology,70250,,,,332,,,,Glendive_Medical_Center
788073,XR Exam,Radiology,73620,,,,270,,,,Glendive_Medical_Center
930073,XR Exam,Radiology,43752,,,,414,,,,Glendive_Medical_Center
2752075,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
2752077,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
3380108,XR Exam,Radiology,72114,,,,632,,,,Glendive_Medical_Center
4006129,XR Exam,Radiology,71110,,,,352,,,,Glendive_Medical_Center
4006131,XR Exam,Radiology,71100,,,,311,,,,Glendive_Medical_Center
4006133,XR Exam,Radiology,71100,,,,311,,,,Glendive_Medical_Center
4110200,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
4110204,XR Exam,Radiology,73030,,,,311,,,,Glendive_Medical_Center
5540293,XR Exam,Radiology,71045,,,,469,,,,Glendive_Medical_Center
5588397,XR Exam,Radiology,73100,,,,270,,,,Glendive_Medical_Center
5588399,XR Exam,Radiology,73100,,,,270,,,,Glendive_Medical_Center
5916499,XR Exam,Radiology,77077,,,,398,,,,Glendive_Medical_Center
6505578,XR Exam,Radiology,72040,,,,321,,,,Glendive_Medical_Center
6759050,XR Exam,Radiology,73551,,,,316,,,,Glendive_Medical_Center
6759052,XR Exam,Radiology,73551,,,,316,,,,Glendive_Medical_Center
6759060,XR Exam,Radiology,72084,,,,933,,,,Glendive_Medical_Center
6766950,XR Exam,Radiology,73503,,,,622,,,,Glendive_Medical_Center
6766952,XR Exam,Radiology,73503,,,,622,,,,Glendive_Medical_Center
7187746,XR Exam,Radiology,72190,,,,362,,,,Glendive_Medical_Center
7418237,XR Exam,Radiology,73564,,,,352,,,,Glendive_Medical_Center
7418242,XR Exam,Radiology,73562,,,,321,,,,Glendive_Medical_Center
619799,XR Eye Detect for Foreign Body - Report,Radiology,70030,,,,,47.0,,,Glendive_Medical_Center
619859,XR Facial Bones Complete - Report,Radiology,70150,,,,,74.0,,,Glendive_Medical_Center
619751,XR Facial Bones Limited - Report,Radiology,70140,,,,,57.0,,,Glendive_Medical_Center
621903,XR TMJ L - Report,Radiology,70328,,,,,51.0,,,Glendive_Medical_Center
621853,XR Toes L - Report,Radiology,73660,,,,,37.0,,,Glendive_Medical_Center
621695,XR Upper Extremity Infant L - Report,Radiology,73092,,,,,45.0,,,Glendive_Medical_Center
621309,XR Wrist AP and Lateral L - Report,Radiology,73100,,,,,47.0,,,Glendive_Medical_Center
621248,XR Wrist Arthrogram L - Report,Radiology,73115,,,,,156.0,,,Glendive_Medical_Center
621224,XR Wrist Complete L - Report,Radiology,73110,,,,,49.0,,,Glendive_Medical_Center
619408,XR Fistula or Sinus Tract Study - Report,Radiology,76080,,,,,144.0,,,Glendive_Medical_Center
1792078,XR Fluoro Exam,Radiology,73615,,,,1234,,,,Glendive_Medical_Center
1792079,XR Fluoro Exam,Radiology,73615,,,,1234,,,,Glendive_Medical_Center
1792088,XR Fluoro Exam,Radiology,62302,,,,1226,,,,Glendive_Medical_Center
1792089,XR Fluoro Exam,Radiology,62305,,,,1105,,,,Glendive_Medical_Center
1792090,XR Fluoro Exam,Radiology,62304,,,,1510,,,,Glendive_Medical_Center
1792092,XR Fluoro Exam,Radiology,62303,,,,1226,,,,Glendive_Medical_Center
1792108,XR Fluoro Exam,Radiology,73580,,,,1413,,,,Glendive_Medical_Center
1792109,XR Fluoro Exam,Radiology,73580,,,,1413,,,,Glendive_Medical_Center
1792118,XR Fluoro Exam,Radiology,73085,,,,1081,,,,Glendive_Medical_Center
1792119,XR Fluoro Exam,Radiology,73085,,,,1081,,,,Glendive_Medical_Center
1792128,XR Fluoro Exam,Radiology,77002,,,,867,,,,Glendive_Medical_Center
1792129,XR Fluoro Exam,Radiology,77002,,,,867,,,,Glendive_Medical_Center
1792130,XR Fluoro Exam,Radiology,73525,,,,1168,,,,Glendive_Medical_Center
1792131,XR Fluoro Exam,Radiology,73525,,,,1168,,,,Glendive_Medical_Center
1792148,XR Fluoro Exam,Radiology,77002,,,,867,,,,Glendive_Medical_Center
1792149,XR Fluoro Exam,Radiology,77002,,,,867,,,,Glendive_Medical_Center
